,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other
7810,1.686962946159511,538.4617027006076,0.3373925894431128,25.54061900112016,122.03489950633536,20.648426458023575,17.814328708919355
7811,1.6443411524970653,520.4175312683032,0.3288682307160932,28.496432168349077,122.2567646682802,20.99823651419814,17.331355744733976
7812,1.5243665043808974,479.8096008272177,0.3048733011098956,27.57579005925507,112.2238620312946,19.542378582708178,15.304639701341884
7813,1.5853737750733652,501.88177588628105,0.31707475523940454,26.93550043400244,110.50055210330483,21.180593631506365,14.236656497916059
7814,1.6615613582869486,530.5033103885014,0.3323122718718262,28.32962115448834,101.8204800196586,24.707417394007418,14.77128047305515
7815,1.6383135239937248,527.8646173434175,0.32766270501622163,30.94774246337583,87.89552054794365,23.919377446609545,14.089496304279068
7816,1.6104025870471288,529.5808906597343,0.32208051763066775,29.309327079498722,86.10822631489197,24.043310620759403,15.637009117817716
7817,1.2799575411359778,422.5011846390187,0.2559915085054815,25.138366101422175,108.4252032804894,19.980137212047026,13.119564793423987
7818,1.1515209534237736,377.31887068197574,0.230304190994033,26.991651139571175,114.9678519515875,18.562517763341326,11.757028930893442
7819,1.0640492915187543,346.66725904081574,0.212809858638412,23.696377713217075,108.36277980604825,17.237598516239753,10.746897840529408
7820,0.9669804811415452,315.69978733313974,0.1933960965965051,18.827109959316807,96.22422763301084,15.520036715388345,10.027587585121173
7821,1.1975728681141946,394.86372595231614,0.2395145739202411,20.861719356440588,102.33260154893958,15.73610748250415,12.346976266793833
7822,1.487790112146203,493.3363231875515,0.2975580226686961,18.522986892791202,108.22185273602963,15.011802228832952,14.223273469554194
7823,1.8104949152441836,598.0969951698551,0.36209898324564804,9.75856759208574,113.60855591637443,13.669236608481553,17.03675715037795
7824,1.8716158738184974,605.2805735161421,0.37432317495408857,2.395668318421021,87.64777136000868,5.727144573394188,16.825826703726044
7825,1.4870674707755007,481.1704214221758,0.2974134943946718,0.01487067500385877,62.754247254381355,1.4275847719564636,11.822186390582885
7826,1.0376271065850182,331.3765926223008,0.20752542166017254,0.010376271490595597,36.929148708509516,0.010376271490595597,7.792579567658522
7827,0.15510692039112783,49.148728958592194,0.031021386383583423,0.0015510722299504533,5.182122117337324,0.0015510722299504533,1.2067318212039484
7828,1.7250611842098966e-09,1.7285377979576646e-09,1.72592744840185e-09,1.7794479277529463e-09,1.7280224094094702e-09,1.7794479277529463e-09,1.7273956220269345e-09
7829,1.166447727640691e-09,1.1682616462535914e-09,1.165618988844833e-09,1.1849600837023814e-09,1.1679454031618318e-09,1.1849600837023814e-09,1.1676615821225795e-09
7830,0.33997827893719507,105.43746324219421,0.06799565683391459,0.003399784111046902,12.412606917522186,0.09179413626776858,3.1515986349253264
7831,1.279919118070138,415.2569585540828,0.2559838238923217,6.169210147768386,58.04433198904225,7.525924412553744,12.965580662872393
7832,1.328521001792129,436.4191489788782,0.265704200626551,13.64391068529635,85.90216795452909,12.07625590357738,14.215174715922752
7833,1.4092661350191924,461.4078251634328,0.2818532272566205,18.038606524514993,97.05615869731349,15.459649498008456,15.079147641638638
7834,1.4939370194236985,484.28956349019273,0.29878740412321103,22.618206469857572,107.3094960840789,17.56869934521357,16.20921665780942
7835,1.347640057537616,433.7514288129737,0.26952801177184993,23.35460219172797,100.15660905195456,15.753912269080514,14.729705825603197
7836,1.2068501934710756,385.34726665780454,0.24137003898933482,21.831919993582652,90.47755897721851,14.168421267385595,12.587447514422108
7837,1.1175292205606817,358.8162820100162,0.22350584443080707,18.98682145095138,79.38927580070794,13.689732947383446,10.44889820891361
7838,1.181251423760343,382.45377334914514,0.23625028505357404,20.140336769060347,74.13533933190492,16.21858204342823,10.950200695139285
7839,1.1889988622625425,387.8633187368019,0.2377997727520516,22.460188501435905,65.96565685791141,16.003924681385,10.641539814270892
7840,1.1534550507163381,382.62410929588015,0.23069101045202683,20.992881916393884,64.73189742491051,16.28678531104715,11.603757806707012
7841,0.9552944838136957,318.13216884480283,0.19105889713543053,18.76198365340865,82.71894931351412,13.756240560668491,10.126121523948518
7842,0.9492163343841618,314.475371426454,0.1898432672519069,22.2496308674333,93.27948913428035,15.158984853089473,10.004740159931893
7843,0.9376190516721138,310.051867850294,0.18752381071412833,20.88077627063223,92.42110987696216,15.189428629866523,9.769990513947922
7844,1.0968971901724156,364.4550602721393,0.2193794383591382,21.35658828515519,103.67872237711197,17.50647914907566,11.725830959007522
7845,1.2806496783966619,428.5694147593622,0.2561299359574679,22.308917391957298,104.61627220015049,15.5342805950794,13.76698403937212
7846,1.4080190152207719,473.86879946636594,0.2816038032971602,17.529836735875385,97.47715640214278,12.64401075415738,14.080190149359792
7847,1.6834570544234804,562.0389721017183,0.33669141109634615,9.07383352218065,105.80527585414475,11.144485698795965,16.060180296939645
7848,1.6059539296212197,523.5088618877564,0.3211907861460983,2.0556210298374817,75.0462271185115,4.914219024069425,14.341168589317341
7849,1.607751472222654,524.2877550017062,0.3215502946661373,0.016077514996081923,68.53844524931412,1.5434414133448313,12.685159113927275
7850,0.7862510983840965,253.07064085510504,0.15725022012948178,0.007862511545372314,29.051978064925784,0.007862511545372314,5.841845657351258
7851,0.15894937428890168,50.74617634495863,0.031789877106636846,0.0015894966899139165,5.329572428889488,0.0015894966899139165,1.225499656994748
7852,4.778102441587648e-09,4.778826387009327e-09,4.8375482552311026e-09,5.330678889247673e-09,4.775924058590809e-09,5.330678889247673e-09,4.771143024358672e-09
7853,2.200483735598158e-09,2.205110467244537e-09,2.2043642749239417e-09,2.3002694254127145e-09,2.204383176068602e-09,2.3002694254127145e-09,2.203281168697671e-09
7854,4.3702266520252945e-09,4.372994476235616e-09,4.416371711417034e-09,4.834346076355884e-09,4.370723492117385e-09,4.401757437793883e-09,4.366763305357306e-09
7855,0.6080357231563973,198.25004729707058,0.12160714521637378,2.930732182816358,27.556178940987692,3.009776826731478,6.250607227251365
7856,1.4253142531190788,470.7527914172325,0.28506285087375516,14.637977376635153,87.50004198010178,11.431020307820594,15.564431640959361
7857,1.6811265597885798,552.5358663188612,0.3362253121696591,21.518419962166252,112.03027392691271,16.57590787716709,18.643693545381026
7858,1.7684406230585137,576.5646962538679,0.35368812481319045,26.77419102954308,124.69274831434112,18.833892633141705,19.930325819281762
7859,1.6071332322832415,520.6308105086163,0.32142664667834003,27.8516189109411,118.04393589111699,16.955255597940507,18.192748186585117
7860,1.6480703496263962,529.2118698819835,0.3296140701414695,29.81359262012097,123.65471831245301,17.518987813925015,17.84860188379622
7861,1.5961551924539008,512.6371630710398,0.3192310387139951,27.11867671532809,114.85932762917345,17.781168841105856,15.578474675904715
7862,1.6690658723526977,540.7272705798795,0.3338131746840128,28.457573119328714,107.42107952770444,21.06361130598894,16.189938959498615
7863,1.5464835293906833,503.643290923118,0.3092967061085137,29.213073865035568,89.58779084119939,19.563016643435592,14.47508583268817
7864,1.6258124919019905,539.4771009722501,0.32516249859954516,29.589787347902305,93.98822014128415,21.39569239009759,17.02225678761848
7865,1.4993082793135617,500.6190343638643,0.2998616561003302,29.446414600178883,129.72015230079393,19.92580702842491,16.52237723505774
7866,1.4634248370136267,486.6472951995664,0.29268496764616314,34.30267817276717,140.57658981458587,21.863567060739356,15.98059921716855
7867,1.4692515030105973,488.95220758627596,0.29385030084459296,32.72023096559566,140.76898647469278,22.30323781140068,15.529988383919878
7868,1.4675311496727073,490.1260532665909,0.2935062301772989,28.572831478519856,134.17637298711924,21.499331338560854,15.908037659464638
7869,1.3476112880277769,452.17749147423115,0.26952225786988815,23.475388632015065,108.34794753118138,14.864152503630294,14.419440778690232
7870,0.9214849717680609,309.64659490125325,0.1842969947399545,11.472487892977158,65.06605382289052,7.390309470186268,9.21484971332983
7871,0.8448423126847902,282.1942291073813,0.168968462958283,4.553700063056473,55.17665140753505,5.59285610701024,8.051347235388656
7872,0.7186588001254849,235.66978012252667,0.14373176052025594,0.9198832639871308,37.909251674546304,2.1990959271074395,6.417623080206059
7873,0.9027079001076593,295.66391836112103,0.18054158041589616,0.009027079489658925,41.17250730189586,0.8665995841230865,7.122365328449458
7874,0.7452570607191923,240.87453440247262,0.1490514126213556,0.007452571199911373,28.68494424467519,0.007452571199911373,5.529807386699587
7875,0.6118991586568231,196.06472818434568,0.12237983231276962,0.0061189923102657195,20.321171035551245,0.0061189923102657195,4.711623516781689
7876,0.31480209652404595,99.7639319629505,0.0629604204351515,0.0031480223965665043,10.844932177979445,0.0031480223965665043,2.5026766575452397
7877,0.23932490601886358,75.88992711113742,0.04786498269202718,0.0023932509656789573,8.00063154794524,0.0023932509656789573,1.8715207523956314
7878,0.3464069608098436,109.45074293288832,0.06928139318899125,0.0034640709044159858,12.401369152290812,0.0034640709044159858,3.1349829849897293
7879,0.7946284935960208,260.03422806148325,0.15892569916710492,2.55870374813489,33.45385955735362,3.170567687772211,8.065479204870712
7880,1.2540350634352768,414.1325392318892,0.25080701297108576,9.731312089856099,71.46745824528377,8.552519130560906,13.656441837296464
7881,1.1262592336108392,370.77580216718945,0.2252518470383722,11.589207510180717,72.63245795044756,9.787192737036301,12.557790450745843
