,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2445,1.062774464647758e-08,1.0633040215770512e-08,1.0628305717721796e-08,1.0635300095082332e-08,1.0636070206262382e-08,1.0633016414938186e-08,1.0652656556351012e-08,1.3360593253900166e-08,1.063520375498119e-08
2446,7.968191768282084e-09,7.973280394360115e-09,7.96625624518245e-09,7.974439406592352e-09,7.975265372261337e-09,7.973136661682404e-09,7.97269311081245e-09,9.46761563295991e-09,7.974724877272793e-09
2447,6.507568515597342e-09,6.511111486287865e-09,6.503966420864631e-09,6.511604897043478e-09,6.512676078805652e-09,6.511261288041771e-09,6.5058373733311246e-09,7.519425593420373e-09,6.512360393062027e-09
2448,5.490246251138301e-09,5.4925519814848965e-09,5.485761692930857e-09,5.492257479424615e-09,5.4937341002743385e-09,5.492811419685252e-09,5.48619519786146e-09,6.220559000560486e-09,5.493665259919463e-09
2449,4.26264229419665e-09,4.263711920036429e-09,4.258695816947578e-09,4.2628321552677625e-09,4.264572734071877e-09,4.264135143564906e-09,4.257727985449311e-09,4.703767277831249e-09,4.2646149729376135e-09
2450,5.070309926586428e-09,5.071700331899171e-09,5.066037956961041e-09,5.0699177537467985e-09,5.073004967408902e-09,5.072414583290797e-09,5.065849727494836e-09,5.696014335056543e-09,5.073198762031658e-09
2451,8.732109276554173e-10,8.732695835845864e-10,8.730381350850811e-10,8.731923996310889e-10,8.733420794021312e-10,8.733101051676994e-10,8.729188931820544e-10,8.792952639049348e-10,8.733606650490977e-10
2452,1.4477096335465066e-09,1.4478014649580604e-09,1.4474111997840157e-09,1.4476674388563996e-09,1.4479581242196331e-09,1.447884777637338e-09,1.4469303982909992e-09,1.4797336341002611e-09,1.4480003518081797e-09
2453,1.4253430721295295e-09,1.42542977451519e-09,1.4251374429630847e-09,1.4253322667993347e-09,1.425595050310803e-09,1.4255244821818683e-09,1.4245749795061376e-09,1.4560113175583637e-09,1.4256384293192931e-09
2454,1.71797294483899e-09,1.7180937881865648e-09,1.7177767631175857e-09,1.7180590788054687e-09,1.7183048047604116e-09,1.7182064392818334e-09,1.716763038969068e-09,1.7686693579808806e-09,1.7183468950032309e-09
2455,3.1280435642137017e-08,3.122036369566814e-08,3.133466067509094e-08,3.1206471405329124e-08,3.118214607945121e-08,3.119552946120991e-08,3.20677914018764e-08,6.308142158244254e-08,3.1180770705100274e-08
2456,8.3007431766914e-08,8.201187363666654e-08,8.320773579586067e-08,8.181042327345814e-08,8.152976318493239e-08,8.185820993359853e-08,8.898681714351041e-08,9.787322060405085e-08,8.15151351916494e-08
2457,1.2765897693878134e-07,1.2492240717539229e-07,1.278872575439666e-07,1.2449428618740165e-07,1.2392010290334027e-07,1.248118180554212e-07,1.397202663207978e-07,1.3510013923358814e-07,1.239669372701455e-07
2458,9.617072335250782e-08,9.455212271566044e-08,9.623136951238685e-08,9.440466864927039e-08,9.41037721411482e-08,9.459174914719674e-08,1.0383458572451636e-07,9.795887085130002e-08,9.413284939710093e-08
2459,2.910664689897143e-08,2.9038253093254532e-08,2.9110336624287e-08,2.903768413059336e-08,2.9029832595018982e-08,2.903916469027686e-08,2.9760603295549052e-08,2.9169094018753956e-08,2.903039599524134e-08
2460,2.1916548122588602e-08,2.1894221865392246e-08,2.191793571845745e-08,2.1894296492326677e-08,2.189411730080064e-08,2.1894411849546418e-08,2.222369723298966e-08,2.193500597775321e-08,2.189393684687204e-08
2461,1.6622865212447367e-08,1.661898537714254e-08,1.6623523027532456e-08,1.6619072209910998e-08,1.6622011640280703e-08,1.6618741788137646e-08,1.6754900895741155e-08,1.6627355500535986e-08,1.662194583933784e-08
2462,3.2677070396636503e-09,3.2685599059138067e-09,3.2676433594068612e-09,3.268368489307304e-09,3.268799813085981e-09,3.268542193164961e-09,3.2636942909279054e-09,3.267286441570988e-09,3.2688245303679308e-09
2463,1.9519115158718633e-08,1.9505893232010224e-08,1.9519270584369993e-08,1.9508846821445078e-08,1.9506970462764898e-08,1.9505904905171514e-08,1.974255736292175e-08,1.952749902783845e-08,1.9507208243542808e-08
2464,2.7610333075159838e-08,2.7554702775224183e-08,2.7609010054948247e-08,2.7571224469995495e-08,2.7549256220520217e-08,2.7555740681345992e-08,2.8164237119598325e-08,2.7652309095265264e-08,2.7548737918720842e-08
2465,1.3514579189592027e-08,1.3516298747743476e-08,1.3514547976010757e-08,1.3514425672569721e-08,1.3518893138593396e-08,1.3515763715819683e-08,1.3579498803696848e-08,1.351886791258591e-08,1.351962864710087e-08
2466,1.3973718132826771e-09,1.3975947625407465e-09,1.3973703057767231e-09,1.3975275830370323e-09,1.3976717727852358e-09,1.3975788189226334e-09,1.39666392725302e-09,1.3972092073587308e-09,1.3976848512902719e-09
2467,1.3531525035140936e-09,1.3533794824368744e-09,1.3531471170371656e-09,1.3533555843521729e-09,1.3534662764253157e-09,1.3533721406887688e-09,1.3524924451256944e-09,1.3528041683869232e-09,1.3534558575569148e-09
2468,1.3784040269340915e-09,1.3786458090394172e-09,1.3784020600076347e-09,1.3786836916221381e-09,1.3787423594118249e-09,1.3786375530877566e-09,1.3777166704566024e-09,1.3768121539306508e-09,1.378702824544132e-09
2469,1.4339017333296983e-09,1.4341770377891689e-09,1.4338985539905953e-09,1.4342316338479122e-09,1.4342725734552363e-09,1.4341471636340528e-09,1.4331301237883244e-09,1.4650560663370122e-09,1.434208033348425e-09
2470,2.158235917359726e-09,2.1586263261668227e-09,2.158196799436695e-09,2.158686742441629e-09,2.1587851498774067e-09,2.158576693675548e-09,2.15617803701423e-09,2.2491043272462997e-09,2.1586706586470034e-09
2471,2.418302139692681e-09,2.418728546755778e-09,2.418088719051191e-09,2.418760068211404e-09,2.41892027879135e-09,2.4186982105526274e-09,2.4157320993471764e-09,2.5390070160072727e-09,2.4188041658923014e-09
2472,9.89579075576302e-09,9.899944569837701e-09,9.89504683055691e-09,9.899031059612724e-09,9.902977711584771e-09,9.899967393588247e-09,9.91493825011384e-09,1.2236083240051931e-08,9.90181496331517e-09
2473,1.1400103349015776e-08,1.1401971589060149e-08,1.1400595205574774e-08,1.140028055403351e-08,1.1406027887842619e-08,1.1403100017259995e-08,1.14359687804783e-08,1.4598149124546752e-08,1.1405160273696495e-08
2474,1.7372923411077148e-09,1.7374298183508238e-09,1.7371553818620972e-09,1.7372534709002615e-09,1.7376000328064582e-09,1.7375004743594193e-09,1.7360970269921749e-09,1.7895338014274012e-09,1.7375915595962431e-09
2475,7.294583357496604e-10,7.295056490553264e-10,7.294106371251692e-10,7.294430746156448e-10,7.295570800959487e-10,7.295327168064064e-10,7.292180643988106e-10,7.320968937849795e-10,7.295610088910989e-10
2476,6.09958910346722e-10,6.099914217509089e-10,6.099250715217261e-10,6.099432700687961e-10,6.100302341335905e-10,6.100129015341075e-10,6.097563007987515e-10,6.107261383225784e-10,6.100325781965661e-10
2477,6.674108177085172e-10,6.674486646801114e-10,6.673836505820292e-10,6.67407759393135e-10,6.674970872504058e-10,6.6747642492622e-10,6.671834005926265e-10,6.689647993127751e-10,6.674998175094552e-10
2478,8.443712448886691e-10,8.44441511025311e-10,8.443524765571884e-10,8.444166512500639e-10,8.445172566529064e-10,8.444831495116319e-10,8.440682054242925e-10,8.496423577723482e-10,8.445169161030734e-10
2479,7.074912204538335e-10,7.075526409435983e-10,7.075009087840466e-10,7.075586377871299e-10,7.076002663069129e-10,7.075692715816468e-10,7.072413580833232e-10,7.097088937928967e-10,7.075953058198849e-10
2480,9.987469571950527e-10,9.988749404145651e-10,9.98784811799928e-10,9.988980118671857e-10,9.989496615085573e-10,9.988905823072017e-10,9.983585911126179e-10,9.97561757587776e-10,9.989367254096906e-10
2481,4.437543251375549e-09,4.439399539056594e-09,4.43820333954687e-09,4.439608340339777e-09,4.440031329425134e-09,4.439388062340482e-09,4.43227182094243e-09,4.433197682832468e-09,4.4398500840060085e-09
2482,2.2560218026465367e-08,2.2534665722847593e-08,2.254955720447159e-08,2.2534206966562307e-08,2.2533784171961114e-08,2.25353258345913e-08,2.291873184470866e-08,2.2611563854483324e-08,2.2533772340631827e-08
2483,2.305462053861044e-08,2.3025844926252882e-08,2.3042761656765508e-08,2.3025824415180075e-08,2.3024457991545237e-08,2.3026600845451805e-08,2.3435826919482815e-08,2.30871564503084e-08,2.3024666942324778e-08
2484,2.1299464266136323e-08,2.127917307914085e-08,2.1291190831410446e-08,2.127929324723279e-08,2.1279051013985614e-08,2.127959317889412e-08,2.159591188633027e-08,2.131696368128512e-08,2.1278787842644585e-08
2485,2.2073624430648043e-08,2.2049841109547467e-08,2.2064325028699414e-08,2.2052058594641206e-08,2.2049091446960678e-08,2.2050480711456043e-08,2.239514253362236e-08,2.208971411892184e-08,2.204904903247951e-08
2486,1.2887794493545157e-08,1.28899690979412e-08,1.2887584615218693e-08,1.2888469258536263e-08,1.2892743513081025e-08,1.288952125811958e-08,1.294664285829809e-08,1.2888916795783672e-08,1.2892275188792393e-08
2487,2.377030072342237e-09,2.3774517619588144e-09,2.3771547795674114e-09,2.3773407430566184e-09,2.3776073039486546e-09,2.3774275681683556e-09,2.374534325682001e-09,2.376834973740861e-09,2.3775842659534194e-09
2488,4.4867180110619444e-10,4.4871025216281247e-10,4.486795649073824e-10,4.486951484814275e-10,4.487227536101108e-10,4.4870731302048227e-10,4.485320952910495e-10,4.4865370347327187e-10,4.487216631436168e-10
2489,6.854766435914192e-10,6.855587615079471e-10,6.85492636168406e-10,6.85522999392177e-10,6.855812295746636e-10,6.855516487945117e-10,6.852442641123284e-10,6.854243542150022e-10,6.855816343112269e-10
2490,5.243731456601821e-10,5.244238259939863e-10,5.243846517122544e-10,5.24408138964359e-10,5.244399452184029e-10,5.244195324578976e-10,5.241944626563905e-10,5.243145946310217e-10,5.244401142227589e-10
2491,4.052475716217386e-10,4.052824988114168e-10,4.0525737119331554e-10,4.0527770203654985e-10,4.0529522327129795e-10,4.0528056466773727e-10,4.0512588151024535e-10,4.0517575457310724e-10,4.0529278803275665e-10
2492,2.957298402340078e-09,2.9580206065630055e-09,2.9575856742895468e-09,2.958054086193391e-09,2.95823571090048e-09,2.957982618761937e-09,2.953687256355179e-09,2.952616869048232e-09,2.9581443748012186e-09
2493,2.5420357389138867e-09,2.5425726717718572e-09,2.5422291029101396e-09,2.5426364862264055e-09,2.5427433842380727e-09,2.5425029833122834e-09,2.5391854313418056e-09,2.6785095628907036e-09,2.5426323653460692e-09
2494,1.934429092262296e-08,1.9332247341704407e-08,1.9339280030465732e-08,1.9332447826811714e-08,1.9333907007773314e-08,1.9332182073782832e-08,1.9572625836559268e-08,3.072780506883698e-08,1.9332587546858145e-08
2495,2.2109024598391386e-08,2.208588360011607e-08,2.2108066156460845e-08,2.208579744783522e-08,2.2085262316828796e-08,2.208697132260206e-08,2.2444979832004614e-08,3.759643201323904e-08,2.2085141207340256e-08
2496,4.461278445225847e-09,4.462928877692908e-09,4.460320087781357e-09,4.462411993224073e-09,4.463563590923681e-09,4.462866927497509e-09,4.456328996623256e-09,4.945655187013323e-09,4.463402504712669e-09
2497,4.960753310370763e-10,4.961036495563623e-10,4.960525136566801e-10,4.960665979497759e-10,4.961298452593481e-10,4.96111353110043e-10,4.959140154931316e-10,4.95825521951469e-10,4.961271484671123e-10
2498,1.8038134212905125e-10,1.803865315783184e-10,1.803765868551731e-10,1.8037450611021067e-10,1.8039162208395573e-10,1.8038880205731623e-10,1.8035102538804647e-10,1.7995515170695561e-10,1.8039174372362904e-10
2499,1.6984596027542393e-10,1.6985007487249043e-10,1.6984182552228387e-10,1.6984011887332502e-10,1.6985474225923757e-10,1.6985234208690758e-10,1.6981790976430205e-10,1.694544515931103e-10,1.6985533494642307e-10
2500,1.535183040199132e-10,1.535216093672958e-10,1.5351502842077344e-10,1.5351366374617422e-10,1.5352563672080283e-10,1.5352372143569803e-10,1.5349394865922633e-10,1.5318227598812564e-10,1.5352605156647098e-10
2501,1.421027396822466e-10,1.421054596153792e-10,1.421008451694345e-10,1.4209967540134354e-10,1.4210915086716784e-10,1.4210742642118712e-10,1.4208066602291538e-10,1.418063485349667e-10,1.4210946306048825e-10
2502,1.4324273182307988e-10,1.432459344140274e-10,1.4324186702018097e-10,1.432434997666481e-10,1.432495780137833e-10,1.432477187654936e-10,1.4322009757699906e-10,1.4294221646478018e-10,1.4324963591534785e-10
2503,1.5500865414895303e-10,1.5501324763519678e-10,1.5500941854690605e-10,1.550134806178435e-10,1.5501705382889068e-10,1.5501446582330703e-10,1.5498277391838315e-10,1.546670163058421e-10,1.5501678528657786e-10
2504,1.7738112086984327e-10,1.7738802435929478e-10,1.7738342288216536e-10,1.7738897519396013e-10,1.773922415779928e-10,1.7738889519626854e-10,1.7734962850443565e-10,1.7730371065962637e-10,1.7739157084116732e-10
2505,3.4414757616375704e-10,3.4417201425060543e-10,3.4415547743484334e-10,3.4417526305818446e-10,3.44184332040826e-10,3.441721608670689e-10,3.4404968997734614e-10,3.4408782174169806e-10,3.4418060293216536e-10
2506,6.315338573602942e-10,6.316018823985432e-10,6.315583107104881e-10,6.316062382387979e-10,6.316272987479949e-10,6.315969907920372e-10,6.313094139470263e-10,6.314554926776665e-10,6.316170696127098e-10
2507,3.7101733421933635e-09,3.711407317664563e-09,3.710655903560553e-09,3.711422642695048e-09,3.711765489312221e-09,3.7113360591922113e-09,3.7053323017143392e-09,3.709074449705062e-09,3.711623001363815e-09
2508,5.0531067016034846e-09,5.0555522399416586e-09,5.053984299652058e-09,5.055499142875183e-09,5.056253561185745e-09,5.055407210708639e-09,5.048659969884397e-09,5.051523626782257e-09,5.055965328773557e-09
2509,8.909568178425048e-09,8.914630994376359e-09,8.910862471636331e-09,8.913509161228958e-09,8.91682188601472e-09,8.914211433090984e-09,8.922320583651038e-09,8.908311617852036e-09,8.916065045526177e-09
2510,4.751184031057899e-09,4.7532873735827185e-09,4.751940121499398e-09,4.752708103445549e-09,4.753916894753368e-09,4.75321496662698e-09,4.746476688193194e-09,4.749971764932747e-09,4.7537999416328454e-09
2511,6.062361774056308e-10,6.062994116485639e-10,6.062551342464677e-10,6.06279301608556e-10,6.063246222899692e-10,6.062972344865049e-10,6.060209730963318e-10,6.062017857294081e-10,6.063201356483317e-10
2512,4.629213752243652e-10,4.6296052049533525e-10,4.629305740705331e-10,4.6294694380984455e-10,4.6297703459983123e-10,4.629587484723763e-10,4.6276761785979816e-10,4.6289989015024314e-10,4.6297457570751727e-10
2513,4.400121876430883e-10,4.400485506616265e-10,4.40019577652519e-10,4.4003235860035534e-10,4.4006303668886066e-10,4.4004612269913793e-10,4.398695104420674e-10,4.3998467526413263e-10,4.400622709053494e-10
2514,2.439226221836557e-10,2.4393792039046516e-10,2.439264602795686e-10,2.439328784787092e-10,2.439431005552959e-10,2.4393707726202236e-10,2.4387050997873743e-10,2.4390486681298987e-10,2.4394287195634197e-10
2515,1.082354702161815e-09,1.0825369170472454e-09,1.0824107867073263e-09,1.0825147796800738e-09,1.08261086539777e-09,1.0825325673941123e-09,1.0818929238195326e-09,1.0820803597406268e-09,1.0825940336403884e-09
2516,1.2468177274432729e-09,1.2470251454230948e-09,1.2468868924564576e-09,1.2470437460262974e-09,1.247115728106636e-09,1.2470188317270961e-09,1.2462074659784386e-09,1.2454418666353151e-09,1.2470796704904492e-09
2517,1.6487125579865551e-09,1.6490046925599606e-09,1.6487973606332491e-09,1.6490629884538828e-09,1.6491334397377168e-09,1.6489657094386315e-09,1.6475356566007848e-09,1.6942082790007103e-09,1.6490554561551923e-09
2518,1.1111864633509522e-09,1.1113877939990722e-09,1.1112422803180706e-09,1.1114079480636448e-09,1.1114536885537558e-09,1.111361000286494e-09,1.110692683276105e-09,1.1257315296229764e-09,1.1114133716502897e-09
2519,6.208304153279834e-10,6.208954172638442e-10,6.20833647013759e-10,6.208982067078533e-10,6.209222287552485e-10,6.20889487244141e-10,6.206110770306382e-10,6.217269832331594e-10,6.209085577806793e-10
2520,4.665275365100876e-10,4.665614787238862e-10,4.66510353254303e-10,4.665496409205749e-10,4.665814299130958e-10,4.665620057198157e-10,4.66372944560931e-10,4.661189119088516e-10,4.665747889413114e-10
2521,2.132447575564639e-10,2.132529018016407e-10,2.1323893854849511e-10,2.1324191731673285e-10,2.1325966212714073e-10,2.1325537975688298e-10,2.1320348476789929e-10,2.127222114944978e-10,2.1325868098164156e-10
2522,1.616413992828008e-10,1.6164573141672636e-10,1.616376401272696e-10,1.6163287951561006e-10,1.6164984535442072e-10,1.6164765305426828e-10,1.6161486141151667e-10,1.612776366092924e-10,1.6164970032058063e-10
2523,1.7442553254340526e-10,1.7443002413918125e-10,1.7442198284553753e-10,1.7441569064649886e-10,1.7443492423514538e-10,1.7443251182183687e-10,1.7439548214096507e-10,1.7401930340996705e-10,1.7443516675707218e-10
2524,2.0116850044987787e-10,2.0117417542955233e-10,2.0116527366986874e-10,2.0115702561561453e-10,2.0118087794813725e-10,2.0117763718834832e-10,2.0113070769895225e-10,2.0067969034341276e-10,2.0118103533722425e-10
2525,3.652996242502609e-10,3.6531293149859513e-10,3.652979506669203e-10,3.652796143375812e-10,3.653330365086858e-10,3.653228973908755e-10,3.6519163176610596e-10,3.6462217156937946e-10,3.653328608973904e-10
2526,6.266030066068683e-09,6.268121230613702e-09,6.266607366220865e-09,6.266158215148164e-09,6.270300414639878e-09,6.269175230356388e-09,6.265293397663798e-09,7.208007424269545e-09,6.270154587940364e-09
2527,6.97820563705121e-09,6.98123104192588e-09,6.979857039237621e-09,6.981110707572152e-09,6.9835345282608345e-09,6.981905328980227e-09,6.9805751396782625e-09,8.135970006338094e-09,6.983166941077861e-09
2528,1.701880734881128e-08,1.701159218438504e-08,1.701408856870979e-08,1.701159283364879e-08,1.701326304783568e-08,1.7011637265513675e-08,1.719932536356374e-08,1.7647413556074326e-08,1.7012450609110457e-08
2529,2.4277173076890864e-08,2.424142230524273e-08,2.4254082259413746e-08,2.424114115516465e-08,2.4237149796778024e-08,2.4241700207785874e-08,2.4759973720175496e-08,2.45114652495233e-08,2.423852300723435e-08
2530,2.3455461857172552e-08,2.342338456569691e-08,2.343453056254604e-08,2.3423610647278425e-08,2.342098131121128e-08,2.3424473556622348e-08,2.3901193886210718e-08,2.3526745755923143e-08,2.3422001495043668e-08
2531,2.0776405987442238e-08,2.0757079012057038e-08,2.0763270654876812e-08,2.0757325379421625e-08,2.075706017009561e-08,2.0757484025750014e-08,2.110214090032485e-08,2.0805670699272922e-08,2.0756718115701446e-08
2532,3.1526572386805984e-09,3.1534986536222796e-09,3.1532172483163855e-09,3.153429321517249e-09,3.1537532560688434e-09,3.153440188775973e-09,3.1484918324955363e-09,3.1520990595292398e-09,3.153601430381234e-09
2533,1.912928879714642e-09,1.9132387476427217e-09,1.9131045155057112e-09,1.9131729815535225e-09,1.9133892827716265e-09,1.913206510172697e-09,1.9111976742689653e-09,1.9127782523325666e-09,1.913307822123087e-09
2534,1.3758747390683632e-09,1.3761127409413356e-09,1.375999566718753e-09,1.3760257196077036e-09,1.3762128821897073e-09,1.3760926274679516e-09,1.3750595299897564e-09,1.3758070330831712e-09,1.376174131220624e-09
2535,1.5065553931462217e-09,1.5068012737822518e-09,1.5066764869453422e-09,1.5066937609095402e-09,1.5069116963064945e-09,1.5067784682925611e-09,1.5055503962817298e-09,1.5064907811464938e-09,1.506874738345072e-09
2536,5.822607993275566e-10,5.823212656431555e-10,5.822930732643404e-10,5.822984446745461e-10,5.823417419921232e-10,5.823166414316408e-10,5.820556202776079e-10,5.822340515859034e-10,5.823359533656989e-10
2537,4.872614752407028e-10,4.873056929490412e-10,4.8728387623938e-10,4.872847239058496e-10,4.873207585504222e-10,4.87301267544041e-10,4.870959643974699e-10,4.872385551122512e-10,4.873182290497797e-10
2538,4.5441830409270277e-10,4.54457871714364e-10,4.5443946303317e-10,4.5444336995430143e-10,4.5447198960725295e-10,4.5445404198750824e-10,4.542659377914059e-10,4.5438021295754265e-10,4.5447009788428294e-10
2539,6.888346640016683e-10,6.889195514958838e-10,6.888876190965151e-10,6.889077327304813e-10,6.889496448142369e-10,6.889150796449395e-10,6.885841036149226e-10,6.886781952996045e-10,6.889403042729603e-10
2540,1.4621533869604053e-09,1.4624172414201145e-09,1.4622990948206412e-09,1.462424694936379e-09,1.4625354147201716e-09,1.4623961309322948e-09,1.4612247322135161e-09,1.4604004908588856e-09,1.4624795688388498e-09
2541,8.183042956902795e-08,8.053723271256882e-08,8.108714299067883e-08,8.046089814327255e-08,8.027262932183527e-08,8.06748462461366e-08,8.816543758755795e-08,2.6098445261569814e-07,8.044121905790293e-08
2542,3.48537547281094e-08,3.4714979676240724e-08,3.4767105705951186e-08,3.471348601261975e-08,3.469854250031239e-08,3.4727292050447394e-08,3.59639285506383e-08,7.381273853666338e-08,3.470845084138849e-08
2543,2.1758012335974926e-09,2.17617580848469e-09,2.1759635876102033e-09,2.176160183507748e-09,2.1763584040728976e-09,2.176115498377177e-09,2.1734738786878945e-09,2.2686432618623986e-09,2.1762598381068204e-09
2544,1.2623192832772866e-09,1.2625020780448063e-09,1.2623456010585407e-09,1.262395335551462e-09,1.262605317143502e-09,1.2624889077263669e-09,1.2616493325231898e-09,1.2839338241693586e-09,1.2625731299305907e-09
2545,7.958474196900322e-09,7.961641075291293e-09,7.958861259537609e-09,7.95692315144891e-09,7.964803907155153e-09,7.962535441372164e-09,7.966303457882917e-09,9.454962586366296e-09,7.96433364118151e-09
2546,5.324069023891611e-10,5.324375348971613e-10,5.32406999362985e-10,5.323264380447401e-10,5.324675766159602e-10,5.324483314358701e-10,5.322253631010976e-10,5.324122935395285e-10,5.324659785405227e-10
2547,4.178589745822582e-10,4.17876870592522e-10,4.178602065616347e-10,4.178097270429187e-10,4.1789862407318047e-10,4.1788569444037224e-10,4.1772508201532296e-10,4.1727668944754217e-10,4.17899073145158e-10
2548,5.457072987009043e-10,5.457355705573259e-10,5.457118894427294e-10,5.456209767269946e-10,5.457688179411507e-10,5.457498655644997e-10,5.455191724183186e-10,5.458224144137409e-10,5.457685925848186e-10
2549,6.922081698297062e-10,6.922529871029342e-10,6.922365322185316e-10,6.921231741936611e-10,6.923082885548738e-10,6.922778019919859e-10,6.919592407289534e-10,6.941716570198282e-10,6.923055842209561e-10
2550,8.624352514582069e-09,8.626974224698915e-09,8.626392733378788e-09,8.624232524496982e-09,8.630570883338071e-09,8.62842481257384e-09,8.63946973223378e-09,1.0382595036642937e-08,8.630101412820341e-09
2551,1.29073027952857e-08,1.290763469530315e-08,1.290724656235366e-08,1.2907397031662974e-08,1.291090498842711e-08,1.290780414611316e-08,1.2989479918472489e-08,1.71772303839874e-08,1.2909728269011662e-08
2552,2.0913074941471788e-08,2.0892844695030705e-08,2.0896971820578552e-08,2.089324350781136e-08,2.089138498247357e-08,2.0892573084308405e-08,2.1266036160017373e-08,2.178483561532718e-08,2.0891462253047698e-08
2553,3.388756549566621e-08,3.376198636901743e-08,3.378923878491497e-08,3.3768316711304596e-08,3.37414491626051e-08,3.3765895773364615e-08,3.500269523104893e-08,3.438313897999271e-08,3.3753226787055415e-08
2554,3.5636032593986406e-08,3.5484937773708627e-08,3.551890226426912e-08,3.5493583980983594e-08,3.5464037829169215e-08,3.549339696502537e-08,3.687841090687789e-08,3.585982781818895e-08,3.5479242170455905e-08
2555,3.2760115210330275e-08,3.264467837998002e-08,3.2669253686965774e-08,3.265609301620614e-08,3.2629528846744907e-08,3.2650618359327506e-08,3.380011635542545e-08,3.286844836836786e-08,3.264013641484746e-08
2556,3.167356557901622e-08,3.1571547116420745e-08,3.1593245841402057e-08,3.1588828109930706e-08,3.155862127221124e-08,3.157738516452724e-08,3.260440930239793e-08,3.17394313538871e-08,3.1567683733216624e-08
2557,2.6464094891823535e-08,2.6410876439940003e-08,2.642217952783497e-08,2.6428018008639064e-08,2.640586511076702e-08,2.6413687530457603e-08,2.7065383045588634e-08,2.649042322539832e-08,2.6408779901139957e-08
2558,3.604834718316253e-08,3.589060861046241e-08,3.59260992366962e-08,3.596965919190612e-08,3.586829589236467e-08,3.590006596587407e-08,3.72732114374955e-08,3.609888714018813e-08,3.5878931451601374e-08
2559,2.8564211263616017e-08,2.849223757087792e-08,2.8509225397331353e-08,2.8530527070693936e-08,2.848446671184043e-08,2.8496502260167242e-08,2.9301060707813935e-08,2.8584911243443922e-08,2.8487506742355045e-08
2560,2.745741160633129e-08,2.7394540472715602e-08,2.7410315258594192e-08,2.742334500448962e-08,2.7388353044342218e-08,2.739822319056106e-08,2.8123488463280213e-08,2.7480252236027682e-08,2.739049785685179e-08
2561,2.825889300826164e-08,2.8189352151414758e-08,2.820702235976902e-08,2.822767511760525e-08,2.8182097319432842e-08,2.819388563132166e-08,2.8969525819376684e-08,2.83029821830538e-08,2.818379942694518e-08
2562,3.3601734746894224e-08,3.347653415176367e-08,3.35065005467685e-08,3.353438335255931e-08,3.3459714767214284e-08,3.3485387022435004e-08,3.467022838126225e-08,3.3769208839502166e-08,3.346283390709496e-08
2563,0.00027237287109056616,0.00042206382793182875,0.00036930468291209015,0.0003679591961165139,0.0005057263769844006,0.0004029697774121135,0.0001039282080399667,0.00016361553696633165,0.0004711946889022175
2564,2.4706189800871432e-08,2.4665196350591767e-08,2.4673099092387618e-08,2.4666507880609787e-08,2.4662207815506827e-08,2.466678946374132e-08,2.5224022588548974e-08,2.5565167515513438e-08,2.4663318895717148e-08
2565,0.00026677007036459696,0.00041767973949868517,0.00035965612766683985,0.0004250925829696069,0.0004809539829565184,0.0003884950657876766,0.00010344331058862515,6.304377588419347e-06,0.00043432210811675134
2566,0.07936327129809266,0.32943038890405824,0.1854865013392554,0.2849000418234019,0.6065459662661561,0.23153701278251093,0.008308694806688131,2.7075441756483513e-05,0.3773417924491135
2567,0.18261309725739003,0.6853565735059317,0.3642012190145156,0.5415691657944464,1.343101067926352,0.5142586015720408,0.01941288830082391,6.05194805416828e-05,0.8704414128572177
2568,5.898473818641596e-08,5.842247782050748e-08,5.868424160982182e-08,5.87898291436367e-08,5.825838378207198e-08,5.845893169488608e-08,6.247754745474839e-08,1.5800331885619602e-07,5.8315803685446726e-08
2569,1.525833692579787e-08,1.525559813606094e-08,1.525594520669634e-08,1.526158117744993e-08,1.5258020509811393e-08,1.5254902673656343e-08,1.5389564775390888e-08,2.166215254679334e-08,1.5256828196620766e-08
2570,1.4087938684207156e-08,1.4086678100169053e-08,1.4086719638172978e-08,1.4106983403022352e-08,1.4089678663639209e-08,1.4086603855285895e-08,1.4187134240315532e-08,1.9358245708313126e-08,1.4088960330846849e-08
2571,9.59397988416213e-09,9.596175873418502e-09,9.595431791605476e-09,9.597190419920135e-09,9.600430564834661e-09,9.597990615568378e-09,9.617477514316853e-09,1.1785525087141659e-08,9.600067619024851e-09
2572,1.2835465624556185e-08,1.2835369972684168e-08,1.2835183114252262e-08,1.285577241325414e-08,1.2838922007895202e-08,1.283587836183346e-08,1.290977281814037e-08,1.7048917358260777e-08,1.2838477716874062e-08
2573,1.1826597670608769e-09,1.1827560939312998e-09,1.1827642912956205e-09,1.182490412985591e-09,1.1829033082398583e-09,1.1828126875748832e-09,1.1820533929674783e-09,1.2004033216207785e-09,1.1828887810693685e-09
2574,8.195894127291738e-10,8.1966590006323e-10,8.196721456724158e-10,8.195915151748109e-10,8.197356003056053e-10,8.196906427710758e-10,8.192652031111859e-10,8.242350513396299e-10,8.197233912091732e-10
2575,6.682922602135033e-10,6.683576230120079e-10,6.683570516073582e-10,6.683501117008342e-10,6.683965995672692e-10,6.683633343495432e-10,6.680377269535998e-10,6.698721848924963e-10,6.683832549083354e-10
