,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
0,1.8593053031635431,254.98629129147835,256.1774087510814,0.011620658509545991,56.59260515418924,323.51912268668485,0.011620658509545991,4.909728065561578,101.24498406662347,117.42675053001051
1,1.7757254221587688,236.42119248360655,249.98884453433942,0.011098284270451186,54.04864252559611,317.6328848199973,0.011098284270451186,4.661279232539713,97.19322113273233,115.2001867378972
2,1.7349493129941889,219.52366226423518,240.29047979368363,0.010514844724430454,51.20729183251592,299.9885084131486,0.010514844724430454,4.416234614264884,92.05746201069675,109.82754890931338
3,1.5855308004080222,204.094403128764,208.28996155329745,0.009757113052468222,47.51713843643506,278.12649509654995,0.009757113052468222,4.0979872988206925,84.86248697109087,100.59583106309152
4,1.5334705577690881,200.18978916337056,196.40403372498133,0.009584191428439493,46.675010088942116,278.06134090238925,0.009584191428439493,4.025360213417858,83.35850107738445,98.54944378585762
5,1.5002965247606814,192.4833556420136,187.70116047079478,0.009376853731934929,45.66527545895818,264.28660960987224,0.009376853731934929,3.7976255776012575,81.85992910779063,93.39345863837711
6,1.4852396723702201,199.13815038561532,189.69295434706999,0.009282748409086508,45.20698251418734,255.15953426042714,0.009282748409086508,3.713099180233669,80.87594150987329,88.27893299954395
7,1.6349607031790827,228.15365681837054,211.42085587606195,0.01021850480975274,49.71302386871338,269.5641458679617,0.01021850480975274,4.138494279280363,88.72216438612593,96.28385763639056
8,1.7398530779075256,226.64304855087855,228.08386438069454,0.010874082126764353,52.90240763854253,284.24849653918085,0.010874082126764353,4.539929124531135,85.71494927227586,103.68436933847116
9,1.8783065218121717,220.45539157079773,247.67638761999712,0.011558809731760945,56.29140159680442,303.21646660785404,0.011558809731760945,4.9124939795256,79.72688757971387,105.18516520109885
10,1.7505342208011392,224.01367601843646,274.97063309067295,0.01094083926746822,53.28188533410987,303.9912082134013,0.01094083926746822,4.59515232896692,94.50149580531786,103.7738567540501
11,1.7014075155393782,226.23484851227153,348.08180209583253,0.010470200500563897,50.98987445385235,308.6876742455082,0.010470200500563897,4.44983503998075,91.09074081046151,98.39370537540533
12,1.6728719673976673,233.15653039936228,411.50036525497336,0.010455450201704916,50.91804049560719,298.6599233567361,0.010455450201704916,4.443566162721687,90.88399733192986,89.1327094914893
13,1.6844286480676094,247.40045762557986,427.7132805181392,0.010527679453106866,51.269796963581264,283.61567355028603,0.010527679453106866,4.500582793375573,91.80136129791808,73.56215734746652
14,2.031431216312391,264.5304336555792,489.0670652463134,0.012696445435799852,61.831687636576014,274.6558486227045,0.012696445435799852,5.33250694227183,108.33241781475324,69.29084913273412
15,1.8958777514192406,241.7244132602214,431.6084192645964,0.011849236304102081,57.70577904818121,222.7952588395045,0.011849236304102081,4.976679096888155,93.2831099703738,33.829568620797986
16,1.9548977334037514,257.4355952217858,439.4243560582012,0.012218111180697837,59.53274502723466,217.1463747546438,0.012218111180697837,5.131606549615208,79.29553929731873,20.98460535359308
