,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
202,0.34496978037945303,5.112986292177654,0.2485640871842004,0.31128586347943293,0.6760013774876474,0.013938183731400437,0.00011617329238556083,0.00011617329238556083,0.00011617329238556083,0.00011617329238556083,0.10221327588264255,0.17306565276413013,0.00011617329238556083,3.3904604732607004,0.14170476462873058,0.30896283472771585,0.34032372287599433,0.016261212435154063,0.00011617329238556083,0.2264953140443828
203,0.43682883760530017,6.531416626228614,0.32724634778719275,0.3993005876680828,0.8046056869666963,0.018013568547322893,0.00015012809921322677,0.00015012809921322677,0.00015012809921322677,0.00015012809921322677,0.13209944811668395,0.2702034078805003,0.00015012809921322677,4.377295080304233,0.1861401280195136,0.4008017176655816,0.5794361873621517,0.021015828515689085,0.00015012809921322677,0.2897180978486277
204,0.8010235881490692,11.993849766916004,0.5886716985791707,0.7150076328808541,1.2122873742686144,0.03225598792588586,0.0002688063958299773,0.0002688063958299773,0.0002688063958299773,1.7230071086577952,0.2257918872663929,0.6558716636335131,0.0002688063958299773,7.838203928225007,0.33599982996643735,0.7284476258915593,0.8494075629871629,0.037631985121067545,0.0002688063958299773,0.4972797461040675
205,1.088710748326735,16.429302753365917,0.8073995827130646,0.9900691707742003,1.527117759668926,0.043840704573622276,0.0003653435235157515,0.0003653435235157515,0.0003653435235157515,2.4039317823477733,0.29592473612616266,1.1252446659387196,0.0003653435235157515,10.664250554289417,0.47494093243622215,1.0046827378190382,0.639343561695274,0.05480087985447742,0.0003653435235157515,0.6466503452178296
206,1.060134919651272,16.78303241741663,0.8042402847137561,0.9943334420961308,1.5244009001766543,0.04386765514042213,0.0003655681081716319,0.0003655681081716319,0.0003655681081716319,1.9338323160709292,0.2924510148221515,1.25753935231606,0.0003655681081716319,10.659839367259744,0.4971667227835817,1.0199229055898118,0.30341792774897824,0.0548345680635269,0.0003655681081716319,0.5593125626987727
207,0.8250988543884287,12.722581262055067,0.6091333836315026,0.7558791522232441,1.160122212863852,0.03322546159904457,0.0002768850836669663,0.0002768850836669663,0.0002768850836669663,1.4923767832487895,0.2325782038281773,0.5537576218980403,0.0002768850836669663,8.073786064845978,0.38209276052029906,0.7724918807429243,0.05537576626970199,0.0415318258472345,0.0002768850836669663,0.4263933699088341
208,0.3563943569684193,5.5049771135211145,0.2643058848793111,0.3264955023938293,0.4999088589241872,0.014351461075962687,0.00011961637662372731,0.00011961637662372731,0.00011961637662372731,0.2678937474281674,0.1028520702291801,0.2810492434407264,0.00011961637662372731,3.4921862241104122,0.16384573352189918,0.33247527330874577,0.0011959673339293527,0.017939323562396456,0.00011961637662372731,0.1961364964548088
209,1.0061761061196173,15.629493888631181,0.7461910058466237,0.9386475086464086,1.4214769805771335,0.04051716220869319,0.00033764780084822335,0.00033764780084822335,0.00033764780084822335,1.759119967938917,0.2802436832616172,1.0230582554878942,0.00033764780084822335,9.859175234677554,0.45244160683050993,0.9454003683937371,0.00033764780084822335,0.05064645182470723,0.00033764780084822335,0.5638637926654546
210,1.4500910620592948,22.408286340353783,1.070537026368707,1.3673677465883947,2.043752502496359,0.058392931148461634,0.0004866107818710613,0.0004866107818710613,0.0004866107818710613,2.5984853238873358,0.40388442521042295,1.2359836573109555,0.0004866107818710613,14.208945954026417,0.6520543716297768,1.3673677465883947,0.0004866107818710613,0.07299116329264346,0.0004866107818710613,0.8029027704316509
211,1.6854717024634178,26.184398738712634,1.248497557965043,1.5946718802300717,2.3494454025440215,0.06809986889095583,0.0005675014201989852,0.0005675014201989852,0.0005675014201989852,2.8318194581576535,0.5050740134228187,0.6015488245476608,0.0005675014201989852,16.576642548682383,0.7604485134581246,1.5946718802300717,0.0005675014201989852,0.08512483556299379,0.0005675014201989852,0.9136732134781752
