"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","17.01.2018 14:00 - 17.01.2018 14:30 (CET)","n/e","n/e","n/e","164","382","430","n/e","259","n/e","26","0","181","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1994"
"Ireland (IE)","17.01.2018 14:30 - 17.01.2018 15:00 (CET)","n/e","n/e","n/e","165","415","438","n/e","285","n/e","72","0","181","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1839"
"Ireland (IE)","17.01.2018 15:00 - 17.01.2018 15:30 (CET)","n/e","n/e","n/e","163","443","405","n/e","294","n/e","101","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1706"
"Ireland (IE)","17.01.2018 15:30 - 17.01.2018 16:00 (CET)","n/e","n/e","n/e","239","456","411","n/e","296","n/e","68","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1567"
"Ireland (IE)","17.01.2018 16:00 - 17.01.2018 16:30 (CET)","n/e","n/e","n/e","310","459","412","n/e","293","n/e","20","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1493"
"Ireland (IE)","17.01.2018 16:30 - 17.01.2018 17:00 (CET)","n/e","n/e","n/e","374","460","410","n/e","292","n/e","20","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1390"
"Ireland (IE)","17.01.2018 17:00 - 17.01.2018 17:30 (CET)","n/e","n/e","n/e","555","493","405","n/e","324","n/e","20","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1481"
"Ireland (IE)","17.01.2018 17:30 - 17.01.2018 18:00 (CET)","n/e","n/e","n/e","577","510","424","n/e","334","n/e","31","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1480"
"Ireland (IE)","17.01.2018 18:00 - 17.01.2018 18:30 (CET)","n/e","n/e","n/e","570","507","411","n/e","331","n/e","101","0","195","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1700"
"Ireland (IE)","17.01.2018 18:30 - 17.01.2018 19:00 (CET)","n/e","n/e","n/e","562","494","398","n/e","325","n/e","97","0","191","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1874"
"Ireland (IE)","17.01.2018 19:00 - 17.01.2018 19:30 (CET)","n/e","n/e","n/e","566","499","402","n/e","326","n/e","99","0","193","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2025"
"Ireland (IE)","17.01.2018 19:30 - 17.01.2018 20:00 (CET)","n/e","n/e","n/e","565","369","402","n/e","326","n/e","99","0","193","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2074"
"Ireland (IE)","17.01.2018 20:00 - 17.01.2018 20:30 (CET)","n/e","n/e","n/e","557","271","392","n/e","323","n/e","96","0","191","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2032"
"Ireland (IE)","17.01.2018 20:30 - 17.01.2018 21:00 (CET)","n/e","n/e","n/e","570","221","269","n/e","329","n/e","103","0","195","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2165"
"Ireland (IE)","17.01.2018 21:00 - 17.01.2018 21:30 (CET)","n/e","n/e","n/e","571","236","255","n/e","334","n/e","150","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2177"
"Ireland (IE)","17.01.2018 21:30 - 17.01.2018 22:00 (CET)","n/e","n/e","n/e","568","284","410","n/e","326","n/e","63","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2089"
"Ireland (IE)","17.01.2018 22:00 - 17.01.2018 22:30 (CET)","n/e","n/e","n/e","569","359","431","n/e","327","n/e","154","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2024"
"Ireland (IE)","17.01.2018 22:30 - 17.01.2018 23:00 (CET)","n/e","n/e","n/e","568","351","425","n/e","326","n/e","63","0","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1883"
"Ireland (IE)","17.01.2018 23:00 - 17.01.2018 23:30 (CET)","n/e","n/e","n/e","565","399","390","n/e","314","n/e","18","0","166","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1826"
"Ireland (IE)","17.01.2018 23:30 - 18.01.2018 00:00 (CET)","n/e","n/e","n/e","569","446","401","n/e","318","n/e","11","1","171","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1871"
"Ireland (IE)","18.01.2018 00:00 - 18.01.2018 00:30 (CET)","n/e","n/e","n/e","584","460","397","n/e","324","n/e","15","1","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1726"
"Ireland (IE)","18.01.2018 00:30 - 18.01.2018 01:00 (CET)","n/e","n/e","n/e","546","440","377","n/e","315","n/e","13","2","168","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1764"
"Ireland (IE)","18.01.2018 01:00 - 18.01.2018 01:30 (CET)","n/e","n/e","n/e","527","382","363","n/e","317","n/e","0","83","170","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1880"
"Ireland (IE)","18.01.2018 01:30 - 18.01.2018 02:00 (CET)","n/e","n/e","n/e","518","335","263","n/e","315","n/e","0","151","168","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2004"
"Ireland (IE)","18.01.2018 02:00 - 18.01.2018 02:30 (CET)","n/e","n/e","n/e","540","238","235","n/e","314","n/e","0","227","172","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2044"
"Ireland (IE)","18.01.2018 02:30 - 18.01.2018 03:00 (CET)","n/e","n/e","n/e","535","222","324","n/e","313","n/e","0","302","172","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2011"
"Ireland (IE)","18.01.2018 03:00 - 18.01.2018 03:30 (CET)","n/e","n/e","n/e","516","221","322","n/e","313","n/e","0","301","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1983"
"Ireland (IE)","18.01.2018 03:30 - 18.01.2018 04:00 (CET)","n/e","n/e","n/e","514","216","267","n/e","313","n/e","0","298","172","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1978"
"Ireland (IE)","18.01.2018 04:00 - 18.01.2018 04:30 (CET)","n/e","n/e","n/e","518","221","273","n/e","313","n/e","0","297","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1932"
"Ireland (IE)","18.01.2018 04:30 - 18.01.2018 05:00 (CET)","n/e","n/e","n/e","533","242","288","n/e","317","n/e","0","293","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1854"
"Ireland (IE)","18.01.2018 05:00 - 18.01.2018 05:30 (CET)","n/e","n/e","n/e","525","227","329","n/e","313","n/e","0","292","174","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1752"
"Ireland (IE)","18.01.2018 05:30 - 18.01.2018 06:00 (CET)","n/e","n/e","n/e","570","241","380","n/e","318","n/e","0","289","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1654"
"Ireland (IE)","18.01.2018 06:00 - 18.01.2018 06:30 (CET)","n/e","n/e","n/e","567","291","406","n/e","334","n/e","0","286","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1399"
"Ireland (IE)","18.01.2018 06:30 - 18.01.2018 07:00 (CET)","n/e","n/e","n/e","546","316","379","n/e","329","n/e","0","287","173","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1512"
"Ireland (IE)","18.01.2018 07:00 - 18.01.2018 07:30 (CET)","n/e","n/e","n/e","564","345","399","n/e","334","n/e","0","282","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1582"
"Ireland (IE)","18.01.2018 07:30 - 18.01.2018 08:00 (CET)","n/e","n/e","n/e","563","380","398","n/e","335","n/e","0","140","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1538"
"Ireland (IE)","18.01.2018 08:00 - 18.01.2018 08:30 (CET)","n/e","n/e","n/e","575","434","390","n/e","332","n/e","0","71","175","n/e","n/e","n/e","30","n/e","n/e","n/e","n/e","1473"
"Ireland (IE)","18.01.2018 08:30 - 18.01.2018 09:00 (CET)","n/e","n/e","n/e","619","439","389","n/e","332","n/e","26","0","175","n/e","n/e","n/e","31","n/e","n/e","n/e","n/e","1472"
"Ireland (IE)","18.01.2018 09:00 - 18.01.2018 09:30 (CET)","n/e","n/e","n/e","635","438","402","n/e","331","n/e","61","0","174","n/e","n/e","n/e","30","n/e","n/e","n/e","n/e","1434"
"Ireland (IE)","18.01.2018 09:30 - 18.01.2018 10:00 (CET)","n/e","n/e","n/e","616","432","394","n/e","328","n/e","21","0","171","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1542"
"Ireland (IE)","18.01.2018 10:00 - 18.01.2018 10:30 (CET)","n/e","n/e","n/e","656","452","391","n/e","326","n/e","20","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1408"
"Ireland (IE)","18.01.2018 10:30 - 18.01.2018 11:00 (CET)","n/e","n/e","n/e","687","512","392","n/e","327","n/e","60","0","194","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1394"
"Ireland (IE)","18.01.2018 11:00 - 18.01.2018 11:30 (CET)","n/e","n/e","n/e","737","544","378","n/e","323","n/e","16","0","191","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1459"
"Ireland (IE)","18.01.2018 11:30 - 18.01.2018 12:00 (CET)","n/e","n/e","n/e","738","449","311","n/e","323","n/e","16","0","191","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1479"
"Ireland (IE)","18.01.2018 12:00 - 18.01.2018 12:30 (CET)","n/e","n/e","n/e","804","392","314","n/e","326","n/e","16","0","196","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1416"
"Ireland (IE)","18.01.2018 12:30 - 18.01.2018 13:00 (CET)","n/e","n/e","n/e","876","353","275","n/e","328","n/e","16","0","196","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1397"
"Ireland (IE)","18.01.2018 13:00 - 18.01.2018 13:30 (CET)","n/e","n/e","n/e","852","257","304","n/e","325","n/e","16","0","194","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1584"
"Ireland (IE)","18.01.2018 13:30 - 18.01.2018 14:00 (CET)","n/e","n/e","n/e","886","289","271","n/e","332","n/e","23","0","203","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1500"
"Ireland (IE)","18.01.2018 14:00 - 18.01.2018 14:30 (CET)","n/e","n/e","n/e","862","266","339","n/e","326","n/e","16","0","196","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1585"
"Ireland (IE)","18.01.2018 14:30 - 18.01.2018 15:00 (CET)","n/e","n/e","n/e","820","280","251","n/e","328","n/e","16","0","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1602"
"Ireland (IE)","18.01.2018 15:00 - 18.01.2018 15:30 (CET)","n/e","n/e","n/e","884","275","250","n/e","329","n/e","16","0","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1713"
"Ireland (IE)","18.01.2018 15:30 - 18.01.2018 16:00 (CET)","n/e","n/e","n/e","929","271","362","n/e","326","n/e","55","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1574"
"Ireland (IE)","18.01.2018 16:00 - 18.01.2018 16:30 (CET)","n/e","n/e","n/e","916","289","394","n/e","333","n/e","64","0","182","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1531"
"Ireland (IE)","18.01.2018 16:30 - 18.01.2018 17:00 (CET)","n/e","n/e","n/e","879","292","401","n/e","324","n/e","54","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1574"
"Ireland (IE)","18.01.2018 17:00 - 18.01.2018 17:30 (CET)","n/e","n/e","n/e","895","296","404","n/e","326","n/e","55","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1445"
"Ireland (IE)","18.01.2018 17:30 - 18.01.2018 18:00 (CET)","n/e","n/e","n/e","921","363","397","n/e","331","n/e","66","0","185","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1284"
"Ireland (IE)","18.01.2018 18:00 - 18.01.2018 18:30 (CET)","n/e","n/e","n/e","977","427","432","n/e","328","n/e","102","0","185","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1364"
"Ireland (IE)","18.01.2018 18:30 - 18.01.2018 19:00 (CET)","n/e","n/e","n/e","996","499","423","n/e","324","n/e","138","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1330"
"Ireland (IE)","18.01.2018 19:00 - 18.01.2018 19:30 (CET)","n/e","n/e","n/e","1003","538","428","n/e","323","n/e","100","0","199","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1204"
"Ireland (IE)","18.01.2018 19:30 - 18.01.2018 20:00 (CET)","n/e","n/e","n/e","1000","537","425","n/e","322","n/e","100","0","199","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1134"
"Ireland (IE)","18.01.2018 20:00 - 18.01.2018 20:30 (CET)","n/e","n/e","n/e","973","534","425","n/e","322","n/e","98","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1157"
"Ireland (IE)","18.01.2018 20:30 - 18.01.2018 21:00 (CET)","n/e","n/e","n/e","996","543","438","n/e","327","n/e","105","0","200","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","981"
"Ireland (IE)","18.01.2018 21:00 - 18.01.2018 21:30 (CET)","n/e","n/e","n/e","994","539","437","n/e","325","n/e","29","0","199","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","988"
"Ireland (IE)","18.01.2018 21:30 - 18.01.2018 22:00 (CET)","n/e","n/e","n/e","960","529","424","n/e","321","n/e","20","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","976"
"Ireland (IE)","18.01.2018 22:00 - 18.01.2018 22:30 (CET)","n/e","n/e","n/e","1006","542","449","n/e","329","n/e","110","0","184","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","858"
"Ireland (IE)","18.01.2018 22:30 - 18.01.2018 23:00 (CET)","n/e","n/e","n/e","981","530","435","n/e","325","n/e","102","0","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1078"
"Ireland (IE)","18.01.2018 23:00 - 18.01.2018 23:30 (CET)","n/e","n/e","n/e","969","488","426","n/e","322","n/e","20","0","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1078"
"Ireland (IE)","18.01.2018 23:30 - 19.01.2018 00:00 (CET)","n/e","n/e","n/e","866","483","418","n/e","321","n/e","19","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1199"
"Ireland (IE)","19.01.2018 00:00 - 19.01.2018 00:30 (CET)","n/e","n/e","n/e","915","437","446","n/e","330","n/e","30","0","182","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1131"
"Ireland (IE)","19.01.2018 00:30 - 19.01.2018 01:00 (CET)","n/e","n/e","n/e","974","424","434","n/e","327","n/e","17","0","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1233"
"Ireland (IE)","19.01.2018 01:00 - 19.01.2018 01:30 (CET)","n/e","n/e","n/e","948","413","421","n/e","322","n/e","0","77","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1310"
"Ireland (IE)","19.01.2018 01:30 - 19.01.2018 02:00 (CET)","n/e","n/e","n/e","977","423","435","n/e","326","n/e","0","151","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1268"
"Ireland (IE)","19.01.2018 02:00 - 19.01.2018 02:30 (CET)","n/e","n/e","n/e","957","417","426","n/e","323","n/e","0","228","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1210"
"Ireland (IE)","19.01.2018 02:30 - 19.01.2018 03:00 (CET)","n/e","n/e","n/e","877","414","420","n/e","321","n/e","0","226","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1302"
"Ireland (IE)","19.01.2018 03:00 - 19.01.2018 03:30 (CET)","n/e","n/e","n/e","903","305","437","n/e","328","n/e","0","224","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1257"
"Ireland (IE)","19.01.2018 03:30 - 19.01.2018 04:00 (CET)","n/e","n/e","n/e","884","229","399","n/e","326","n/e","0","224","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1351"
"Ireland (IE)","19.01.2018 04:00 - 19.01.2018 04:30 (CET)","n/e","n/e","n/e","900","224","367","n/e","328","n/e","0","222","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1250"
"Ireland (IE)","19.01.2018 04:30 - 19.01.2018 05:00 (CET)","n/e","n/e","n/e","877","217","269","n/e","324","n/e","0","222","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1356"
"Ireland (IE)","19.01.2018 05:00 - 19.01.2018 05:30 (CET)","n/e","n/e","n/e","889","223","204","n/e","326","n/e","0","221","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1335"
"Ireland (IE)","19.01.2018 05:30 - 19.01.2018 06:00 (CET)","n/e","n/e","n/e","875","214","197","n/e","322","n/e","0","220","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1442"
"Ireland (IE)","19.01.2018 06:00 - 19.01.2018 06:30 (CET)","n/e","n/e","n/e","907","232","214","n/e","329","n/e","0","217","181","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1368"
"Ireland (IE)","19.01.2018 06:30 - 19.01.2018 07:00 (CET)","n/e","n/e","n/e","896","223","255","n/e","327","n/e","0","216","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1439"
"Ireland (IE)","19.01.2018 07:00 - 19.01.2018 07:30 (CET)","n/e","n/e","n/e","822","273","250","n/e","325","n/e","0","216","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1635"
"Ireland (IE)","19.01.2018 07:30 - 19.01.2018 08:00 (CET)","n/e","n/e","n/e","912","372","376","n/e","330","n/e","0","213","182","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1523"
"Ireland (IE)","19.01.2018 08:00 - 19.01.2018 08:30 (CET)","n/e","n/e","n/e","900","446","429","n/e","328","n/e","0","71","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1475"
"Ireland (IE)","19.01.2018 08:30 - 19.01.2018 09:00 (CET)","n/e","n/e","n/e","948","469","426","n/e","318","n/e","97","0","174","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","1274"
"Ireland (IE)","19.01.2018 09:00 - 19.01.2018 09:30 (CET)","n/e","n/e","n/e","971","482","431","n/e","320","n/e","97","0","175","n/e","n/e","n/e","11","n/e","n/e","n/e","n/e","1304"
"Ireland (IE)","19.01.2018 09:30 - 19.01.2018 10:00 (CET)","n/e","n/e","n/e","946","475","419","n/e","317","n/e","21","0","171","n/e","n/e","n/e","9","n/e","n/e","n/e","n/e","1463"
"Ireland (IE)","19.01.2018 10:00 - 19.01.2018 10:30 (CET)","n/e","n/e","n/e","999","504","449","n/e","327","n/e","26","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1392"
"Ireland (IE)","19.01.2018 10:30 - 19.01.2018 11:00 (CET)","n/e","n/e","n/e","1001","504","449","n/e","328","n/e","55","0","182","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1339"
"Ireland (IE)","19.01.2018 11:00 - 19.01.2018 11:30 (CET)","n/e","n/e","n/e","962","486","429","n/e","319","n/e","11","0","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1465"
"Ireland (IE)","19.01.2018 11:30 - 19.01.2018 12:00 (CET)","n/e","n/e","n/e","1004","499","453","n/e","329","n/e","14","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1306"
"Ireland (IE)","19.01.2018 12:00 - 19.01.2018 12:30 (CET)","n/e","n/e","n/e","982","488","436","n/e","323","n/e","50","0","195","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1232"
"Ireland (IE)","19.01.2018 12:30 - 19.01.2018 13:00 (CET)","n/e","n/e","n/e","965","481","429","n/e","319","n/e","49","0","192","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1363"
"Ireland (IE)","19.01.2018 13:00 - 19.01.2018 13:30 (CET)","n/e","n/e","n/e","967","488","426","n/e","320","n/e","10","0","194","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1415"
"Ireland (IE)","19.01.2018 13:30 - 19.01.2018 14:00 (CET)","n/e","n/e","n/e","963","483","438","n/e","323","n/e","11","0","195","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1369"
"Ireland (IE)","19.01.2018 14:00 - 19.01.2018 14:30 (CET)","n/e","n/e","n/e","932","478","435","n/e","323","n/e","11","0","195","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1586"
"Ireland (IE)","19.01.2018 14:30 - 19.01.2018 15:00 (CET)","n/e","n/e","n/e","901","479","432","n/e","321","n/e","11","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1560"
"Ireland (IE)","19.01.2018 15:00 - 19.01.2018 15:30 (CET)","n/e","n/e","n/e","873","483","437","n/e","323","n/e","15","0","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1575"
"Ireland (IE)","19.01.2018 15:30 - 19.01.2018 16:00 (CET)","n/e","n/e","n/e","863","390","345","n/e","322","n/e","16","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1752"
"Ireland (IE)","19.01.2018 16:00 - 19.01.2018 16:30 (CET)","n/e","n/e","n/e","846","355","320","n/e","323","n/e","16","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1634"
"Ireland (IE)","19.01.2018 16:30 - 19.01.2018 17:00 (CET)","n/e","n/e","n/e","884","357","325","n/e","325","n/e","25","0","179","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1429"
"Ireland (IE)","19.01.2018 17:00 - 19.01.2018 17:30 (CET)","n/e","n/e","n/e","850","338","339","n/e","317","n/e","21","0","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1549"
"Ireland (IE)","19.01.2018 17:30 - 19.01.2018 18:00 (CET)","n/e","n/e","n/e","897","362","331","n/e","326","n/e","108","0","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1403"
"Ireland (IE)","19.01.2018 18:00 - 19.01.2018 18:30 (CET)","n/e","n/e","n/e","885","418","383","n/e","324","n/e","102","0","183","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1295"
"Ireland (IE)","19.01.2018 18:30 - 19.01.2018 19:00 (CET)","n/e","n/e","n/e","894","424","419","n/e","325","n/e","104","0","184","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1252"
"Ireland (IE)","19.01.2018 19:00 - 19.01.2018 19:30 (CET)","n/e","n/e","n/e","955","442","424","n/e","319","n/e","99","0","190","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","1100"
"Ireland (IE)","19.01.2018 19:30 - 19.01.2018 20:00 (CET)","n/e","n/e","n/e","981","463","435","n/e","323","n/e","142","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","911"
"Ireland (IE)","19.01.2018 20:00 - 19.01.2018 20:30 (CET)","n/e","n/e","n/e","970","480","430","n/e","322","n/e","59","0","197","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","924"
"Ireland (IE)","19.01.2018 20:30 - 19.01.2018 21:00 (CET)","n/e","n/e","n/e","982","488","438","n/e","324","n/e","64","0","198","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","780"
"Ireland (IE)","19.01.2018 21:00 - 19.01.2018 21:30 (CET)","n/e","n/e","n/e","992","505","438","n/e","322","n/e","61","0","197","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","667"
"Ireland (IE)","19.01.2018 21:30 - 19.01.2018 22:00 (CET)","n/e","n/e","n/e","972","501","433","n/e","319","n/e","20","0","195","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","673"
"Ireland (IE)","19.01.2018 22:00 - 19.01.2018 22:30 (CET)","n/e","n/e","n/e","978","522","436","n/e","320","n/e","19","0","196","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","533"
"Ireland (IE)","19.01.2018 22:30 - 19.01.2018 23:00 (CET)","n/e","n/e","n/e","981","520","438","n/e","321","n/e","19","0","197","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","511"
"Ireland (IE)","19.01.2018 23:00 - 19.01.2018 23:30 (CET)","n/e","n/e","n/e","977","525","436","n/e","320","n/e","20","0","188","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","467"
"Ireland (IE)","19.01.2018 23:30 - 20.01.2018 00:00 (CET)","n/e","n/e","n/e","978","524","435","n/e","319","n/e","21","0","177","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","413"
"Ireland (IE)","20.01.2018 00:00 - 20.01.2018 00:30 (CET)","n/e","n/e","n/e","1001","533","453","n/e","325","n/e","28","0","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","368"
"Ireland (IE)","20.01.2018 00:30 - 20.01.2018 01:00 (CET)","n/e","n/e","n/e","970","520","432","n/e","318","n/e","17","1","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","347"
"Ireland (IE)","20.01.2018 01:00 - 20.01.2018 01:30 (CET)","n/e","n/e","n/e","965","519","431","n/e","319","n/e","0","151","176","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","363"
"Ireland (IE)","20.01.2018 01:30 - 20.01.2018 02:00 (CET)","n/e","n/e","n/e","954","519","431","n/e","318","n/e","0","228","175","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","333"
"Ireland (IE)","20.01.2018 02:00 - 20.01.2018 02:30 (CET)","n/e","n/e","n/e","1000","526","458","n/e","327","n/e","0","224","181","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","291"
"Ireland (IE)","20.01.2018 02:30 - 20.01.2018 03:00 (CET)","n/e","n/e","n/e","1012","530","464","n/e","327","n/e","0","223","183","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","286"
"Ireland (IE)","20.01.2018 03:00 - 20.01.2018 03:30 (CET)","n/e","n/e","n/e","991","527","451","n/e","325","n/e","0","224","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","249"
"Ireland (IE)","20.01.2018 03:30 - 20.01.2018 04:00 (CET)","n/e","n/e","n/e","969","526","439","n/e","320","n/e","0","223","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","255"
"Ireland (IE)","20.01.2018 04:00 - 20.01.2018 04:30 (CET)","n/e","n/e","n/e","988","530","449","n/e","324","n/e","0","222","180","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","282"
"Ireland (IE)","20.01.2018 04:30 - 20.01.2018 05:00 (CET)","n/e","n/e","n/e","992","529","442","n/e","323","n/e","0","220","178","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","253"
