"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Finland (FI)","01.01.2018 00:00 - 01.01.2018 01:00 (CET)","873","n/e","n/e","568","671","1","n/e","435","n/e","n/e","n/e","1377","n/e","n/e","2791","87","43","n/e","7","n/e","904"
"Finland (FI)","01.01.2018 01:00 - 01.01.2018 02:00 (CET)","856","n/e","n/e","573","664","1","n/e","445","n/e","n/e","n/e","1277","n/e","n/e","2791","87","43","n/e","7","n/e","923"
"Finland (FI)","01.01.2018 02:00 - 01.01.2018 03:00 (CET)","858","n/e","n/e","583","657","1","n/e","440","n/e","n/e","n/e","1199","n/e","n/e","2791","87","43","n/e","7","n/e","911"
"Finland (FI)","01.01.2018 03:00 - 01.01.2018 04:00 (CET)","874","n/e","n/e","598","655","1","n/e","445","n/e","n/e","n/e","1175","n/e","n/e","2792","87","43","n/e","7","n/e","924"
"Finland (FI)","01.01.2018 04:00 - 01.01.2018 05:00 (CET)","870","n/e","n/e","606","653","1","n/e","453","n/e","n/e","n/e","1195","n/e","n/e","2792","87","43","n/e","7","n/e","867"
"Finland (FI)","01.01.2018 05:00 - 01.01.2018 06:00 (CET)","861","n/e","n/e","597","653","1","n/e","458","n/e","n/e","n/e","1231","n/e","n/e","2792","88","43","n/e","7","n/e","863"
"Finland (FI)","01.01.2018 06:00 - 01.01.2018 07:00 (CET)","850","n/e","n/e","591","647","1","n/e","455","n/e","n/e","n/e","1321","n/e","n/e","2792","89","43","n/e","7","n/e","829"
"Finland (FI)","01.01.2018 07:00 - 01.01.2018 08:00 (CET)","863","n/e","n/e","595","643","1","n/e","444","n/e","n/e","n/e","1399","n/e","n/e","2792","89","43","n/e","7","n/e","798"
"Finland (FI)","01.01.2018 08:00 - 01.01.2018 09:00 (CET)","885","n/e","n/e","589","645","1","n/e","447","n/e","n/e","n/e","1389","n/e","n/e","2792","88","43","n/e","7","n/e","792"
"Finland (FI)","01.01.2018 09:00 - 01.01.2018 10:00 (CET)","883","n/e","n/e","579","643","1","n/e","449","n/e","n/e","n/e","1300","n/e","n/e","2792","87","43","n/e","7","n/e","760"
"Finland (FI)","01.01.2018 10:00 - 01.01.2018 11:00 (CET)","874","n/e","n/e","567","631","1","n/e","449","n/e","n/e","n/e","1355","n/e","n/e","2792","86","43","n/e","7","n/e","728"
"Finland (FI)","01.01.2018 11:00 - 01.01.2018 12:00 (CET)","867","n/e","n/e","571","626","1","n/e","449","n/e","n/e","n/e","1410","n/e","n/e","2792","85","43","n/e","7","n/e","670"
"Finland (FI)","01.01.2018 12:00 - 01.01.2018 13:00 (CET)","888","n/e","n/e","575","629","1","n/e","455","n/e","n/e","n/e","1432","n/e","n/e","2792","85","43","n/e","7","n/e","646"
"Finland (FI)","01.01.2018 13:00 - 01.01.2018 14:00 (CET)","867","n/e","n/e","585","631","1","n/e","461","n/e","n/e","n/e","1547","n/e","n/e","2792","83","43","n/e","7","n/e","593"
"Finland (FI)","01.01.2018 14:00 - 01.01.2018 15:00 (CET)","868","n/e","n/e","607","638","1","n/e","469","n/e","n/e","n/e","1702","n/e","n/e","2793","83","43","n/e","7","n/e","582"
"Finland (FI)","01.01.2018 15:00 - 01.01.2018 16:00 (CET)","875","n/e","n/e","600","637","1","n/e","469","n/e","n/e","n/e","1774","n/e","n/e","2792","83","43","n/e","7","n/e","600"
"Finland (FI)","01.01.2018 16:00 - 01.01.2018 17:00 (CET)","884","n/e","n/e","587","642","1","n/e","473","n/e","n/e","n/e","1895","n/e","n/e","2792","83","43","n/e","7","n/e","555"
"Finland (FI)","01.01.2018 17:00 - 01.01.2018 18:00 (CET)","879","n/e","n/e","583","647","1","n/e","461","n/e","n/e","n/e","1947","n/e","n/e","2793","83","43","n/e","7","n/e","521"
"Finland (FI)","01.01.2018 18:00 - 01.01.2018 19:00 (CET)","873","n/e","n/e","596","658","1","n/e","458","n/e","n/e","n/e","1968","n/e","n/e","2792","83","43","n/e","7","n/e","499"
"Finland (FI)","01.01.2018 19:00 - 01.01.2018 20:00 (CET)","873","n/e","n/e","609","661","1","n/e","455","n/e","n/e","n/e","1875","n/e","n/e","2791","83","43","n/e","7","n/e","474"
"Finland (FI)","01.01.2018 20:00 - 01.01.2018 21:00 (CET)","863","n/e","n/e","627","654","1","n/e","453","n/e","n/e","n/e","1676","n/e","n/e","2791","83","43","n/e","7","n/e","466"
"Finland (FI)","01.01.2018 21:00 - 01.01.2018 22:00 (CET)","862","n/e","n/e","630","649","1","n/e","451","n/e","n/e","n/e","1690","n/e","n/e","2792","82","43","n/e","7","n/e","430"
"Finland (FI)","01.01.2018 22:00 - 01.01.2018 23:00 (CET)","857","n/e","n/e","627","645","1","n/e","438","n/e","n/e","n/e","1531","n/e","n/e","2792","80","43","n/e","7","n/e","402"
"Finland (FI)","01.01.2018 23:00 - 02.01.2018 00:00 (CET)","842","n/e","n/e","624","641","1","n/e","423","n/e","n/e","n/e","1244","n/e","n/e","2792","76","43","n/e","7","n/e","385"
"Finland (FI)","02.01.2018 00:00 - 02.01.2018 01:00 (CET)","837","n/e","n/e","608","638","1","n/e","403","n/e","n/e","n/e","1072","n/e","n/e","2792","76","43","n/e","7","n/e","352"
"Finland (FI)","02.01.2018 01:00 - 02.01.2018 02:00 (CET)","823","n/e","n/e","609","631","1","n/e","404","n/e","n/e","n/e","1042","n/e","n/e","2792","76","43","n/e","7","n/e","315"
"Finland (FI)","02.01.2018 02:00 - 02.01.2018 03:00 (CET)","820","n/e","n/e","608","623","1","n/e","408","n/e","n/e","n/e","1077","n/e","n/e","2791","76","43","n/e","7","n/e","255"
"Finland (FI)","02.01.2018 03:00 - 02.01.2018 04:00 (CET)","817","n/e","n/e","603","622","1","n/e","410","n/e","n/e","n/e","1116","n/e","n/e","2792","76","43","n/e","7","n/e","237"
"Finland (FI)","02.01.2018 04:00 - 02.01.2018 05:00 (CET)","839","n/e","n/e","605","622","1","n/e","412","n/e","n/e","n/e","1246","n/e","n/e","2791","76","43","n/e","7","n/e","225"
"Finland (FI)","02.01.2018 05:00 - 02.01.2018 06:00 (CET)","845","n/e","n/e","606","640","1","n/e","436","n/e","n/e","n/e","1286","n/e","n/e","2792","76","43","n/e","7","n/e","215"
"Finland (FI)","02.01.2018 06:00 - 02.01.2018 07:00 (CET)","864","n/e","n/e","601","656","1","n/e","463","n/e","n/e","n/e","1548","n/e","n/e","2793","76","43","n/e","7","n/e","189"
"Finland (FI)","02.01.2018 07:00 - 02.01.2018 08:00 (CET)","887","n/e","n/e","602","705","1","n/e","474","n/e","n/e","n/e","1830","n/e","n/e","2792","76","43","n/e","7","n/e","179"
"Finland (FI)","02.01.2018 08:00 - 02.01.2018 09:00 (CET)","892","n/e","n/e","610","765","1","n/e","476","n/e","n/e","n/e","2020","n/e","n/e","2795","76","43","n/e","7","n/e","157"
"Finland (FI)","02.01.2018 09:00 - 02.01.2018 10:00 (CET)","882","n/e","n/e","588","776","63","n/e","487","n/e","n/e","n/e","1989","n/e","n/e","2792","76","43","n/e","7","n/e","140"
"Finland (FI)","02.01.2018 10:00 - 02.01.2018 11:00 (CET)","885","n/e","n/e","600","761","1","n/e","489","n/e","n/e","n/e","2029","n/e","n/e","2791","76","43","n/e","7","n/e","129"
"Finland (FI)","02.01.2018 11:00 - 02.01.2018 12:00 (CET)","887","n/e","n/e","598","758","1","n/e","487","n/e","n/e","n/e","2056","n/e","n/e","2791","76","43","n/e","7","n/e","119"
"Finland (FI)","02.01.2018 12:00 - 02.01.2018 13:00 (CET)","893","n/e","n/e","596","760","1","n/e","492","n/e","n/e","n/e","2019","n/e","n/e","2791","76","43","n/e","7","n/e","110"
"Finland (FI)","02.01.2018 13:00 - 02.01.2018 14:00 (CET)","891","n/e","n/e","591","753","1","n/e","487","n/e","n/e","n/e","2016","n/e","n/e","2790","76","43","n/e","7","n/e","96"
"Finland (FI)","02.01.2018 14:00 - 02.01.2018 15:00 (CET)","898","n/e","n/e","580","754","1","n/e","481","n/e","n/e","n/e","2048","n/e","n/e","2791","76","43","n/e","7","n/e","128"
"Finland (FI)","02.01.2018 15:00 - 02.01.2018 16:00 (CET)","925","n/e","n/e","658","757","1","n/e","486","n/e","n/e","n/e","2145","n/e","n/e","2791","76","43","n/e","7","n/e","174"
"Finland (FI)","02.01.2018 16:00 - 02.01.2018 17:00 (CET)","934","n/e","n/e","732","768","1","n/e","517","n/e","n/e","n/e","2279","n/e","n/e","2791","76","43","n/e","7","n/e","189"
"Finland (FI)","02.01.2018 17:00 - 02.01.2018 18:00 (CET)","931","n/e","n/e","736","771","1","n/e","533","n/e","n/e","n/e","2280","n/e","n/e","2792","76","43","n/e","7","n/e","248"
"Finland (FI)","02.01.2018 18:00 - 02.01.2018 19:00 (CET)","892","n/e","n/e","651","763","1","n/e","510","n/e","n/e","n/e","2068","n/e","n/e","2792","76","43","n/e","7","n/e","288"
"Finland (FI)","02.01.2018 19:00 - 02.01.2018 20:00 (CET)","871","n/e","n/e","584","758","1","n/e","467","n/e","n/e","n/e","1902","n/e","n/e","2792","76","43","n/e","7","n/e","321"
"Finland (FI)","02.01.2018 20:00 - 02.01.2018 21:00 (CET)","872","n/e","n/e","579","757","1","n/e","432","n/e","n/e","n/e","1682","n/e","n/e","2791","76","43","n/e","7","n/e","359"
"Finland (FI)","02.01.2018 21:00 - 02.01.2018 22:00 (CET)","852","n/e","n/e","574","753","1","n/e","423","n/e","n/e","n/e","1336","n/e","n/e","2792","76","43","n/e","7","n/e","391"
"Finland (FI)","02.01.2018 22:00 - 02.01.2018 23:00 (CET)","843","n/e","n/e","591","742","1","n/e","413","n/e","n/e","n/e","1246","n/e","n/e","2791","76","43","n/e","7","n/e","443"
"Finland (FI)","02.01.2018 23:00 - 03.01.2018 00:00 (CET)","817","n/e","n/e","578","738","1","n/e","404","n/e","n/e","n/e","1197","n/e","n/e","2791","76","41","n/e","7","n/e","529"
"Finland (FI)","03.01.2018 00:00 - 03.01.2018 01:00 (CET)","820","n/e","n/e","579","732","1","n/e","390","n/e","n/e","n/e","1230","n/e","n/e","2791","76","43","n/e","7","n/e","585"
"Finland (FI)","03.01.2018 01:00 - 03.01.2018 02:00 (CET)","821","n/e","n/e","575","716","1","n/e","392","n/e","n/e","n/e","1156","n/e","n/e","2792","74","43","n/e","7","n/e","672"
"Finland (FI)","03.01.2018 02:00 - 03.01.2018 03:00 (CET)","830","n/e","n/e","570","704","1","n/e","391","n/e","n/e","n/e","1076","n/e","n/e","2792","74","43","n/e","7","n/e","725"
"Finland (FI)","03.01.2018 03:00 - 03.01.2018 04:00 (CET)","828","n/e","n/e","572","701","1","n/e","388","n/e","n/e","n/e","1054","n/e","n/e","2792","74","43","n/e","7","n/e","748"
"Finland (FI)","03.01.2018 04:00 - 03.01.2018 05:00 (CET)","832","n/e","n/e","583","697","1","n/e","395","n/e","n/e","n/e","1038","n/e","n/e","2793","74","43","n/e","7","n/e","732"
"Finland (FI)","03.01.2018 05:00 - 03.01.2018 06:00 (CET)","844","n/e","n/e","660","696","1","n/e","413","n/e","n/e","n/e","1212","n/e","n/e","2792","74","43","n/e","7","n/e","721"
"Finland (FI)","03.01.2018 06:00 - 03.01.2018 07:00 (CET)","859","n/e","n/e","768","694","1","n/e","439","n/e","n/e","n/e","1334","n/e","n/e","2792","74","43","n/e","7","n/e","687"
"Finland (FI)","03.01.2018 07:00 - 03.01.2018 08:00 (CET)","887","n/e","n/e","800","697","1","n/e","443","n/e","n/e","n/e","1534","n/e","n/e","2792","74","43","n/e","7","n/e","662"
"Finland (FI)","03.01.2018 08:00 - 03.01.2018 09:00 (CET)","893","n/e","n/e","795","681","1","n/e","435","n/e","n/e","n/e","1693","n/e","n/e","2792","74","43","n/e","7","n/e","660"
"Finland (FI)","03.01.2018 09:00 - 03.01.2018 10:00 (CET)","898","n/e","n/e","773","682","1","n/e","436","n/e","n/e","n/e","1756","n/e","n/e","2793","74","43","n/e","7","n/e","655"
"Finland (FI)","03.01.2018 10:00 - 03.01.2018 11:00 (CET)","900","n/e","n/e","770","680","1","n/e","438","n/e","n/e","n/e","1795","n/e","n/e","2793","74","43","n/e","7","n/e","626"
"Finland (FI)","03.01.2018 11:00 - 03.01.2018 12:00 (CET)","909","n/e","n/e","756","681","1","n/e","446","n/e","n/e","n/e","1961","n/e","n/e","2792","74","43","n/e","7","n/e","565"
"Finland (FI)","03.01.2018 12:00 - 03.01.2018 13:00 (CET)","904","n/e","n/e","751","685","1","n/e","454","n/e","n/e","n/e","2023","n/e","n/e","2793","74","43","n/e","7","n/e","519"
"Finland (FI)","03.01.2018 13:00 - 03.01.2018 14:00 (CET)","901","n/e","n/e","750","687","1","n/e","459","n/e","n/e","n/e","2071","n/e","n/e","2792","74","43","n/e","7","n/e","450"
"Finland (FI)","03.01.2018 14:00 - 03.01.2018 15:00 (CET)","912","n/e","n/e","751","697","1","n/e","456","n/e","n/e","n/e","2101","n/e","n/e","2793","74","43","n/e","7","n/e","394"
"Finland (FI)","03.01.2018 15:00 - 03.01.2018 16:00 (CET)","904","n/e","n/e","766","741","1","n/e","459","n/e","n/e","n/e","2177","n/e","n/e","2793","74","43","n/e","7","n/e","428"
"Finland (FI)","03.01.2018 16:00 - 03.01.2018 17:00 (CET)","906","n/e","n/e","761","751","1","n/e","464","n/e","n/e","n/e","2276","n/e","n/e","2792","74","43","n/e","7","n/e","422"
"Finland (FI)","03.01.2018 17:00 - 03.01.2018 18:00 (CET)","908","n/e","n/e","752","760","1","n/e","449","n/e","n/e","n/e","2286","n/e","n/e","2792","74","43","n/e","7","n/e","420"
"Finland (FI)","03.01.2018 18:00 - 03.01.2018 19:00 (CET)","906","n/e","n/e","759","765","1","n/e","452","n/e","n/e","n/e","2225","n/e","n/e","2792","74","43","n/e","7","n/e","406"
"Finland (FI)","03.01.2018 19:00 - 03.01.2018 20:00 (CET)","912","n/e","n/e","745","761","1","n/e","459","n/e","n/e","n/e","2143","n/e","n/e","2792","74","43","n/e","7","n/e","385"
"Finland (FI)","03.01.2018 20:00 - 03.01.2018 21:00 (CET)","914","n/e","n/e","743","764","1","n/e","460","n/e","n/e","n/e","1945","n/e","n/e","2792","74","43","n/e","7","n/e","320"
"Finland (FI)","03.01.2018 21:00 - 03.01.2018 22:00 (CET)","890","n/e","n/e","689","762","1","n/e","457","n/e","n/e","n/e","1738","n/e","n/e","2792","74","43","n/e","7","n/e","231"
"Finland (FI)","03.01.2018 22:00 - 03.01.2018 23:00 (CET)","880","n/e","n/e","602","755","1","n/e","451","n/e","n/e","n/e","1556","n/e","n/e","2792","74","43","n/e","7","n/e","203"
"Finland (FI)","03.01.2018 23:00 - 04.01.2018 00:00 (CET)","883","n/e","n/e","585","750","1","n/e","432","n/e","n/e","n/e","1440","n/e","n/e","2792","74","43","n/e","7","n/e","194"
"Finland (FI)","04.01.2018 00:00 - 04.01.2018 01:00 (CET)","870","n/e","n/e","574","750","1","n/e","419","n/e","n/e","n/e","1394","n/e","n/e","2793","74","43","n/e","7","n/e","169"
"Finland (FI)","04.01.2018 01:00 - 04.01.2018 02:00 (CET)","869","n/e","n/e","579","749","1","n/e","423","n/e","n/e","n/e","1418","n/e","n/e","2792","76","43","n/e","7","n/e","166"
"Finland (FI)","04.01.2018 02:00 - 04.01.2018 03:00 (CET)","861","n/e","n/e","584","759","1","n/e","428","n/e","n/e","n/e","1382","n/e","n/e","2791","76","43","n/e","7","n/e","160"
"Finland (FI)","04.01.2018 03:00 - 04.01.2018 04:00 (CET)","874","n/e","n/e","579","751","1","n/e","429","n/e","n/e","n/e","1378","n/e","n/e","2791","77","43","n/e","7","n/e","155"
"Finland (FI)","04.01.2018 04:00 - 04.01.2018 05:00 (CET)","873","n/e","n/e","604","751","1","n/e","438","n/e","n/e","n/e","1351","n/e","n/e","2792","78","43","n/e","7","n/e","171"
"Finland (FI)","04.01.2018 05:00 - 04.01.2018 06:00 (CET)","878","n/e","n/e","691","752","1","n/e","463","n/e","n/e","n/e","1500","n/e","n/e","2792","80","43","n/e","7","n/e","190"
"Finland (FI)","04.01.2018 06:00 - 04.01.2018 07:00 (CET)","891","n/e","n/e","760","750","1","n/e","483","n/e","n/e","n/e","1800","n/e","n/e","2791","81","43","n/e","7","n/e","195"
"Finland (FI)","04.01.2018 07:00 - 04.01.2018 08:00 (CET)","905","n/e","n/e","762","755","1","n/e","486","n/e","n/e","n/e","1982","n/e","n/e","2792","84","43","n/e","7","n/e","213"
"Finland (FI)","04.01.2018 08:00 - 04.01.2018 09:00 (CET)","894","n/e","n/e","758","755","13","n/e","506","n/e","n/e","n/e","2090","n/e","n/e","2792","85","44","n/e","7","n/e","249"
"Finland (FI)","04.01.2018 09:00 - 04.01.2018 10:00 (CET)","903","n/e","n/e","771","746","13","n/e","541","n/e","n/e","n/e","2170","n/e","n/e","2791","87","44","n/e","7","n/e","299"
"Finland (FI)","04.01.2018 10:00 - 04.01.2018 11:00 (CET)","903","n/e","n/e","780","740","1","n/e","553","n/e","n/e","n/e","2192","n/e","n/e","2791","87","44","n/e","7","n/e","352"
"Finland (FI)","04.01.2018 11:00 - 04.01.2018 12:00 (CET)","910","n/e","n/e","796","737","1","n/e","546","n/e","n/e","n/e","2219","n/e","n/e","2792","87","44","n/e","7","n/e","384"
"Finland (FI)","04.01.2018 12:00 - 04.01.2018 13:00 (CET)","921","n/e","n/e","768","742","1","n/e","547","n/e","n/e","n/e","2194","n/e","n/e","2792","87","44","n/e","7","n/e","432"
"Finland (FI)","04.01.2018 13:00 - 04.01.2018 14:00 (CET)","928","n/e","n/e","758","735","1","n/e","551","n/e","n/e","n/e","2241","n/e","n/e","2792","87","44","n/e","7","n/e","429"
"Finland (FI)","04.01.2018 14:00 - 04.01.2018 15:00 (CET)","952","n/e","n/e","757","740","1","n/e","573","n/e","n/e","n/e","2271","n/e","n/e","2792","87","44","n/e","7","n/e","442"
"Finland (FI)","04.01.2018 15:00 - 04.01.2018 16:00 (CET)","950","n/e","n/e","762","757","1","n/e","579","n/e","n/e","n/e","2260","n/e","n/e","2792","87","44","n/e","7","n/e","487"
"Finland (FI)","04.01.2018 16:00 - 04.01.2018 17:00 (CET)","939","n/e","n/e","759","753","1","n/e","573","n/e","n/e","n/e","2319","n/e","n/e","2792","87","44","n/e","7","n/e","524"
"Finland (FI)","04.01.2018 17:00 - 04.01.2018 18:00 (CET)","940","n/e","n/e","762","751","1","n/e","527","n/e","n/e","n/e","2208","n/e","n/e","2792","87","44","n/e","7","n/e","567"
"Finland (FI)","04.01.2018 18:00 - 04.01.2018 19:00 (CET)","928","n/e","n/e","766","758","1","n/e","493","n/e","n/e","n/e","2046","n/e","n/e","2792","87","44","n/e","7","n/e","639"
"Finland (FI)","04.01.2018 19:00 - 04.01.2018 20:00 (CET)","910","n/e","n/e","768","755","1","n/e","476","n/e","n/e","n/e","1998","n/e","n/e","2792","87","44","n/e","7","n/e","684"
"Finland (FI)","04.01.2018 20:00 - 04.01.2018 21:00 (CET)","906","n/e","n/e","752","756","1","n/e","463","n/e","n/e","n/e","1946","n/e","n/e","2791","87","44","n/e","7","n/e","737"
"Finland (FI)","04.01.2018 21:00 - 04.01.2018 22:00 (CET)","888","n/e","n/e","660","748","1","n/e","458","n/e","n/e","n/e","1816","n/e","n/e","2792","87","44","n/e","7","n/e","775"
"Finland (FI)","04.01.2018 22:00 - 04.01.2018 23:00 (CET)","896","n/e","n/e","579","718","1","n/e","452","n/e","n/e","n/e","1612","n/e","n/e","2792","88","44","n/e","7","n/e","796"
"Finland (FI)","04.01.2018 23:00 - 05.01.2018 00:00 (CET)","898","n/e","n/e","571","718","1","n/e","430","n/e","n/e","n/e","1405","n/e","n/e","2792","89","44","n/e","7","n/e","842"
"Finland (FI)","05.01.2018 00:00 - 05.01.2018 01:00 (CET)","897","n/e","n/e","593","717","1","n/e","422","n/e","n/e","n/e","1398","n/e","n/e","2792","89","44","n/e","7","n/e","891"
"Finland (FI)","05.01.2018 01:00 - 05.01.2018 02:00 (CET)","900","n/e","n/e","606","718","1","n/e","426","n/e","n/e","n/e","1456","n/e","n/e","2791","89","44","n/e","7","n/e","939"
"Finland (FI)","05.01.2018 02:00 - 05.01.2018 03:00 (CET)","891","n/e","n/e","615","720","1","n/e","429","n/e","n/e","n/e","1478","n/e","n/e","2791","89","44","n/e","7","n/e","975"
"Finland (FI)","05.01.2018 03:00 - 05.01.2018 04:00 (CET)","895","n/e","n/e","610","720","1","n/e","426","n/e","n/e","n/e","1487","n/e","n/e","2791","89","44","n/e","7","n/e","1005"
"Finland (FI)","05.01.2018 04:00 - 05.01.2018 05:00 (CET)","896","n/e","n/e","569","724","1","n/e","431","n/e","n/e","n/e","1419","n/e","n/e","2792","89","44","n/e","7","n/e","1018"
"Finland (FI)","05.01.2018 05:00 - 05.01.2018 06:00 (CET)","895","n/e","n/e","623","729","1","n/e","441","n/e","n/e","n/e","1498","n/e","n/e","2791","86","44","n/e","7","n/e","1018"
"Finland (FI)","05.01.2018 06:00 - 05.01.2018 07:00 (CET)","906","n/e","n/e","705","781","1","n/e","456","n/e","n/e","n/e","1757","n/e","n/e","2790","84","44","n/e","7","n/e","1041"
"Finland (FI)","05.01.2018 07:00 - 05.01.2018 08:00 (CET)","911","n/e","n/e","761","756","1","n/e","459","n/e","n/e","n/e","1918","n/e","n/e","2791","82","44","n/e","7","n/e","1016"
"Finland (FI)","05.01.2018 08:00 - 05.01.2018 09:00 (CET)","911","n/e","n/e","791","743","1","n/e","461","n/e","n/e","n/e","1894","n/e","n/e","2792","82","44","n/e","7","n/e","963"
"Finland (FI)","05.01.2018 09:00 - 05.01.2018 10:00 (CET)","921","n/e","n/e","772","736","1","n/e","466","n/e","n/e","n/e","1987","n/e","n/e","2792","79","44","n/e","7","n/e","923"
"Finland (FI)","05.01.2018 10:00 - 05.01.2018 11:00 (CET)","919","n/e","n/e","770","734","1","n/e","465","n/e","n/e","n/e","2051","n/e","n/e","2792","78","44","n/e","7","n/e","901"
"Finland (FI)","05.01.2018 11:00 - 05.01.2018 12:00 (CET)","921","n/e","n/e","756","733","1","n/e","481","n/e","n/e","n/e","2039","n/e","n/e","2791","78","44","n/e","13","n/e","867"
"Finland (FI)","05.01.2018 12:00 - 05.01.2018 13:00 (CET)","927","n/e","n/e","756","732","1","n/e","484","n/e","n/e","n/e","2062","n/e","n/e","2791","76","44","n/e","14","n/e","837"
"Finland (FI)","05.01.2018 13:00 - 05.01.2018 14:00 (CET)","925","n/e","n/e","745","739","1","n/e","478","n/e","n/e","n/e","2042","n/e","n/e","2792","76","44","n/e","14","n/e","815"
"Finland (FI)","05.01.2018 14:00 - 05.01.2018 15:00 (CET)","932","n/e","n/e","742","744","1","n/e","480","n/e","n/e","n/e","1997","n/e","n/e","2793","76","44","n/e","14","n/e","790"
"Finland (FI)","05.01.2018 15:00 - 05.01.2018 16:00 (CET)","913","n/e","n/e","733","747","1","n/e","466","n/e","n/e","n/e","2049","n/e","n/e","2792","76","44","n/e","14","n/e","741"
"Finland (FI)","05.01.2018 16:00 - 05.01.2018 17:00 (CET)","920","n/e","n/e","700","746","1","n/e","461","n/e","n/e","n/e","2053","n/e","n/e","2793","76","44","n/e","14","n/e","701"
"Finland (FI)","05.01.2018 17:00 - 05.01.2018 18:00 (CET)","920","n/e","n/e","707","742","1","n/e","461","n/e","n/e","n/e","2131","n/e","n/e","2792","76","44","n/e","14","n/e","679"
"Finland (FI)","05.01.2018 18:00 - 05.01.2018 19:00 (CET)","921","n/e","n/e","698","742","1","n/e","460","n/e","n/e","n/e","2082","n/e","n/e","2791","76","44","n/e","14","n/e","661"
"Finland (FI)","05.01.2018 19:00 - 05.01.2018 20:00 (CET)","916","n/e","n/e","696","740","1","n/e","455","n/e","n/e","n/e","2124","n/e","n/e","2792","76","44","n/e","17","n/e","623"
"Finland (FI)","05.01.2018 20:00 - 05.01.2018 21:00 (CET)","900","n/e","n/e","750","728","1","n/e","450","n/e","n/e","n/e","2137","n/e","n/e","2791","76","44","n/e","20","n/e","602"
"Finland (FI)","05.01.2018 21:00 - 05.01.2018 22:00 (CET)","892","n/e","n/e","715","720","1","n/e","433","n/e","n/e","n/e","1887","n/e","n/e","2792","76","44","n/e","20","n/e","554"
"Finland (FI)","05.01.2018 22:00 - 05.01.2018 23:00 (CET)","889","n/e","n/e","616","693","1","n/e","426","n/e","n/e","n/e","1856","n/e","n/e","2792","76","44","n/e","17","n/e","510"
"Finland (FI)","05.01.2018 23:00 - 06.01.2018 00:00 (CET)","892","n/e","n/e","619","695","1","n/e","412","n/e","n/e","n/e","1654","n/e","n/e","2792","76","44","n/e","7","n/e","460"
"Finland (FI)","06.01.2018 00:00 - 06.01.2018 01:00 (CET)","893","n/e","n/e","630","693","1","n/e","404","n/e","n/e","n/e","1550","n/e","n/e","2792","76","44","n/e","7","n/e","422"
"Finland (FI)","06.01.2018 01:00 - 06.01.2018 02:00 (CET)","886","n/e","n/e","646","678","1","n/e","407","n/e","n/e","n/e","1458","n/e","n/e","2792","76","44","n/e","22","n/e","363"
"Finland (FI)","06.01.2018 02:00 - 06.01.2018 03:00 (CET)","883","n/e","n/e","634","670","1","n/e","404","n/e","n/e","n/e","1421","n/e","n/e","2793","76","44","n/e","25","n/e","339"
"Finland (FI)","06.01.2018 03:00 - 06.01.2018 04:00 (CET)","889","n/e","n/e","630","675","1","n/e","405","n/e","n/e","n/e","1411","n/e","n/e","2793","76","44","n/e","25","n/e","336"
"Finland (FI)","06.01.2018 04:00 - 06.01.2018 05:00 (CET)","886","n/e","n/e","671","678","1","n/e","409","n/e","n/e","n/e","1421","n/e","n/e","2792","76","44","n/e","25","n/e","342"
"Finland (FI)","06.01.2018 05:00 - 06.01.2018 06:00 (CET)","887","n/e","n/e","639","678","1","n/e","410","n/e","n/e","n/e","1444","n/e","n/e","2792","76","44","n/e","25","n/e","357"
"Finland (FI)","06.01.2018 06:00 - 06.01.2018 07:00 (CET)","889","n/e","n/e","698","675","1","n/e","417","n/e","n/e","n/e","1594","n/e","n/e","2792","76","44","n/e","25","n/e","380"
"Finland (FI)","06.01.2018 07:00 - 06.01.2018 08:00 (CET)","889","n/e","n/e","751","687","1","n/e","430","n/e","n/e","n/e","1801","n/e","n/e","2792","76","44","n/e","20","n/e","394"
"Finland (FI)","06.01.2018 08:00 - 06.01.2018 09:00 (CET)","888","n/e","n/e","747","706","1","n/e","446","n/e","n/e","n/e","1808","n/e","n/e","2792","76","44","n/e","16","n/e","384"
"Finland (FI)","06.01.2018 09:00 - 06.01.2018 10:00 (CET)","885","n/e","n/e","750","728","1","n/e","451","n/e","n/e","n/e","1839","n/e","n/e","2792","76","44","n/e","10","n/e","378"
"Finland (FI)","06.01.2018 10:00 - 06.01.2018 11:00 (CET)","891","n/e","n/e","758","740","1","n/e","447","n/e","n/e","n/e","1983","n/e","n/e","2792","76","44","n/e","14","n/e","384"
