"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Estonia (EE)","21.02.2018 00:00 - 21.02.2018 01:00 (CET)","69","n/e","52","1","n/e","n/e","1297","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","6"
"Estonia (EE)","21.02.2018 01:00 - 21.02.2018 02:00 (CET)","69","n/e","50","1","n/e","n/e","1298","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","6"
"Estonia (EE)","21.02.2018 02:00 - 21.02.2018 03:00 (CET)","69","n/e","49","1","n/e","n/e","1299","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","13","n/e","6"
"Estonia (EE)","21.02.2018 03:00 - 21.02.2018 04:00 (CET)","68","n/e","50","1","n/e","n/e","1327","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","10","n/e","6"
"Estonia (EE)","21.02.2018 04:00 - 21.02.2018 05:00 (CET)","67","n/e","51","1","n/e","n/e","1328","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","9","n/e","6"
"Estonia (EE)","21.02.2018 05:00 - 21.02.2018 06:00 (CET)","66","n/e","50","1","n/e","n/e","1328","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","9","n/e","7"
"Estonia (EE)","21.02.2018 06:00 - 21.02.2018 07:00 (CET)","68","n/e","50","1","n/e","n/e","1342","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","9","n/e","7"
"Estonia (EE)","21.02.2018 07:00 - 21.02.2018 08:00 (CET)","69","n/e","52","3","n/e","n/e","1342","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","9","n/e","9"
"Estonia (EE)","21.02.2018 08:00 - 21.02.2018 09:00 (CET)","70","n/e","52","3","n/e","n/e","1322","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","10","n/e","8"
"Estonia (EE)","21.02.2018 09:00 - 21.02.2018 10:00 (CET)","71","n/e","52","3","n/e","n/e","1111","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","11","n/e","8"
"Estonia (EE)","21.02.2018 10:00 - 21.02.2018 11:00 (CET)","73","n/e","48","3","n/e","n/e","1179","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","11","n/e","7"
"Estonia (EE)","21.02.2018 11:00 - 21.02.2018 12:00 (CET)","74","n/e","45","3","n/e","n/e","1129","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","11","n/e","6"
"Estonia (EE)","21.02.2018 12:00 - 21.02.2018 13:00 (CET)","74","n/e","48","3","n/e","n/e","1132","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","13","n/e","5"
"Estonia (EE)","21.02.2018 13:00 - 21.02.2018 14:00 (CET)","74","n/e","49","3","n/e","n/e","1274","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","13","n/e","5"
"Estonia (EE)","21.02.2018 14:00 - 21.02.2018 15:00 (CET)","72","n/e","49","3","n/e","n/e","1320","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","12","n/e","5"
"Estonia (EE)","21.02.2018 15:00 - 21.02.2018 16:00 (CET)","70","n/e","50","3","n/e","n/e","1305","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","11","n/e","5"
"Estonia (EE)","21.02.2018 16:00 - 21.02.2018 17:00 (CET)","72","n/e","50","3","n/e","n/e","1445","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","12","n/e","5"
"Estonia (EE)","21.02.2018 17:00 - 21.02.2018 18:00 (CET)","74","n/e","50","3","n/e","n/e","1449","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","13","n/e","5"
"Estonia (EE)","21.02.2018 18:00 - 21.02.2018 19:00 (CET)","74","n/e","49","1","n/e","n/e","1451","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","10","n/e","5"
"Estonia (EE)","21.02.2018 19:00 - 21.02.2018 20:00 (CET)","76","n/e","49","1","n/e","n/e","1447","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","10","n/e","5"
"Estonia (EE)","21.02.2018 20:00 - 21.02.2018 21:00 (CET)","76","n/e","50","1","n/e","n/e","1364","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","10","n/e","5"
"Estonia (EE)","21.02.2018 21:00 - 21.02.2018 22:00 (CET)","76","n/e","49","1","n/e","n/e","1357","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","10","n/e","5"
"Estonia (EE)","21.02.2018 22:00 - 21.02.2018 23:00 (CET)","76","n/e","48","1","n/e","n/e","1362","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","11","n/e","5"
"Estonia (EE)","21.02.2018 23:00 - 22.02.2018 00:00 (CET)","74","n/e","49","1","n/e","n/e","1329","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","13","n/e","6"
"Estonia (EE)","22.02.2018 00:00 - 22.02.2018 01:00 (CET)","73","n/e","48","1","n/e","n/e","1353","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","5"
"Estonia (EE)","22.02.2018 01:00 - 22.02.2018 02:00 (CET)","72","n/e","45","1","n/e","n/e","1365","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","5"
"Estonia (EE)","22.02.2018 02:00 - 22.02.2018 03:00 (CET)","72","n/e","46","1","n/e","n/e","1360","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","5"
"Estonia (EE)","22.02.2018 03:00 - 22.02.2018 04:00 (CET)","70","n/e","44","1","n/e","n/e","1354","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","5"
"Estonia (EE)","22.02.2018 04:00 - 22.02.2018 05:00 (CET)","71","n/e","45","1","n/e","n/e","1358","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","5"
"Estonia (EE)","22.02.2018 05:00 - 22.02.2018 06:00 (CET)","71","n/e","48","1","n/e","n/e","1374","4","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","15","n/e","4"
"Estonia (EE)","22.02.2018 06:00 - 22.02.2018 07:00 (CET)","71","n/e","48","1","n/e","n/e","1371","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","5"
"Estonia (EE)","22.02.2018 07:00 - 22.02.2018 08:00 (CET)","70","n/e","48","2","n/e","n/e","1368","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","5"
"Estonia (EE)","22.02.2018 08:00 - 22.02.2018 09:00 (CET)","71","n/e","50","0","n/e","n/e","1378","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","1","10","n/e","5"
"Estonia (EE)","22.02.2018 09:00 - 22.02.2018 10:00 (CET)","70","n/e","51","3","n/e","n/e","1380","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","1","7","n/e","5"
"Estonia (EE)","22.02.2018 10:00 - 22.02.2018 11:00 (CET)","72","n/e","51","3","n/e","n/e","1383","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","10","n/e","5"
"Estonia (EE)","22.02.2018 11:00 - 22.02.2018 12:00 (CET)","76","n/e","50","3","n/e","n/e","1352","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","11","n/e","5"
"Estonia (EE)","22.02.2018 12:00 - 22.02.2018 13:00 (CET)","76","n/e","51","3","n/e","n/e","1315","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","13","n/e","5"
"Estonia (EE)","22.02.2018 13:00 - 22.02.2018 14:00 (CET)","73","n/e","50","3","n/e","n/e","1306","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","5"
"Estonia (EE)","22.02.2018 14:00 - 22.02.2018 15:00 (CET)","71","n/e","50","3","n/e","n/e","1253","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","5"
"Estonia (EE)","22.02.2018 15:00 - 22.02.2018 16:00 (CET)","72","n/e","49","3","n/e","n/e","1100","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","6"
"Estonia (EE)","22.02.2018 16:00 - 22.02.2018 17:00 (CET)","72","n/e","50","3","n/e","n/e","1079","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","9"
"Estonia (EE)","22.02.2018 17:00 - 22.02.2018 18:00 (CET)","74","n/e","50","3","n/e","n/e","1080","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","19"
"Estonia (EE)","22.02.2018 18:00 - 22.02.2018 19:00 (CET)","74","n/e","51","1","n/e","n/e","1073","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","26"
"Estonia (EE)","22.02.2018 19:00 - 22.02.2018 20:00 (CET)","75","n/e","50","1","n/e","n/e","1072","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","32"
"Estonia (EE)","22.02.2018 20:00 - 22.02.2018 21:00 (CET)","75","n/e","49","1","n/e","n/e","1072","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","37"
"Estonia (EE)","22.02.2018 21:00 - 22.02.2018 22:00 (CET)","76","n/e","46","1","n/e","n/e","1071","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","38"
"Estonia (EE)","22.02.2018 22:00 - 22.02.2018 23:00 (CET)","77","n/e","44","1","n/e","n/e","1073","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","50"
"Estonia (EE)","22.02.2018 23:00 - 23.02.2018 00:00 (CET)","77","n/e","43","1","n/e","n/e","1006","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","49"
"Estonia (EE)","23.02.2018 00:00 - 23.02.2018 01:00 (CET)","76","n/e","45","1","n/e","n/e","1001","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","46"
"Estonia (EE)","23.02.2018 01:00 - 23.02.2018 02:00 (CET)","75","n/e","46","1","n/e","n/e","1006","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","46"
"Estonia (EE)","23.02.2018 02:00 - 23.02.2018 03:00 (CET)","74","n/e","46","1","n/e","n/e","1012","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","53"
"Estonia (EE)","23.02.2018 03:00 - 23.02.2018 04:00 (CET)","70","n/e","48","1","n/e","n/e","1002","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","58"
"Estonia (EE)","23.02.2018 04:00 - 23.02.2018 05:00 (CET)","71","n/e","50","1","n/e","n/e","1007","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","63"
"Estonia (EE)","23.02.2018 05:00 - 23.02.2018 06:00 (CET)","71","n/e","49","1","n/e","n/e","1010","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","49"
"Estonia (EE)","23.02.2018 06:00 - 23.02.2018 07:00 (CET)","70","n/e","48","1","n/e","n/e","1007","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","39"
"Estonia (EE)","23.02.2018 07:00 - 23.02.2018 08:00 (CET)","70","n/e","44","3","n/e","n/e","1002","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","39"
"Estonia (EE)","23.02.2018 08:00 - 23.02.2018 09:00 (CET)","70","n/e","45","3","n/e","n/e","1003","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","36"
"Estonia (EE)","23.02.2018 09:00 - 23.02.2018 10:00 (CET)","70","n/e","46","3","n/e","n/e","997","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","34"
"Estonia (EE)","23.02.2018 10:00 - 23.02.2018 11:00 (CET)","71","n/e","49","3","n/e","n/e","1002","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","36"
"Estonia (EE)","23.02.2018 11:00 - 23.02.2018 12:00 (CET)","75","n/e","46","3","n/e","n/e","966","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","49"
"Estonia (EE)","23.02.2018 12:00 - 23.02.2018 13:00 (CET)","75","n/e","47","3","n/e","n/e","930","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","54"
"Estonia (EE)","23.02.2018 13:00 - 23.02.2018 14:00 (CET)","72","n/e","51","3","n/e","n/e","866","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","53"
"Estonia (EE)","23.02.2018 14:00 - 23.02.2018 15:00 (CET)","72","n/e","53","3","n/e","n/e","841","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","40"
"Estonia (EE)","23.02.2018 15:00 - 23.02.2018 16:00 (CET)","70","n/e","52","3","n/e","n/e","858","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","58"
"Estonia (EE)","23.02.2018 16:00 - 23.02.2018 17:00 (CET)","71","n/e","48","3","n/e","n/e","909","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","63"
"Estonia (EE)","23.02.2018 17:00 - 23.02.2018 18:00 (CET)","74","n/e","46","3","n/e","n/e","973","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","77"
"Estonia (EE)","23.02.2018 18:00 - 23.02.2018 19:00 (CET)","74","n/e","47","1","n/e","n/e","1000","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","81"
"Estonia (EE)","23.02.2018 19:00 - 23.02.2018 20:00 (CET)","76","n/e","48","1","n/e","n/e","992","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","99"
"Estonia (EE)","23.02.2018 20:00 - 23.02.2018 21:00 (CET)","76","n/e","48","1","n/e","n/e","985","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","88"
"Estonia (EE)","23.02.2018 21:00 - 23.02.2018 22:00 (CET)","72","n/e","47","1","n/e","n/e","932","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","94"
"Estonia (EE)","23.02.2018 22:00 - 23.02.2018 23:00 (CET)","72","n/e","46","1","n/e","n/e","929","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","100"
"Estonia (EE)","23.02.2018 23:00 - 24.02.2018 00:00 (CET)","71","n/e","44","1","n/e","n/e","934","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","83"
"Estonia (EE)","24.02.2018 00:00 - 24.02.2018 01:00 (CET)","70","n/e","42","1","n/e","n/e","755","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","93"
"Estonia (EE)","24.02.2018 01:00 - 24.02.2018 02:00 (CET)","69","n/e","43","1","n/e","n/e","676","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","100"
"Estonia (EE)","24.02.2018 02:00 - 24.02.2018 03:00 (CET)","68","n/e","43","1","n/e","n/e","680","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","91"
"Estonia (EE)","24.02.2018 03:00 - 24.02.2018 04:00 (CET)","65","n/e","44","1","n/e","n/e","678","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","83"
"Estonia (EE)","24.02.2018 04:00 - 24.02.2018 05:00 (CET)","67","n/e","44","1","n/e","n/e","679","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","79"
"Estonia (EE)","24.02.2018 05:00 - 24.02.2018 06:00 (CET)","67","n/e","45","1","n/e","n/e","685","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","86"
"Estonia (EE)","24.02.2018 06:00 - 24.02.2018 07:00 (CET)","67","n/e","44","1","n/e","n/e","683","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","89"
"Estonia (EE)","24.02.2018 07:00 - 24.02.2018 08:00 (CET)","66","n/e","44","1","n/e","n/e","665","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","83"
"Estonia (EE)","24.02.2018 08:00 - 24.02.2018 09:00 (CET)","66","n/e","44","1","n/e","n/e","676","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","52"
"Estonia (EE)","24.02.2018 09:00 - 24.02.2018 10:00 (CET)","70","n/e","47","1","n/e","n/e","673","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","29"
"Estonia (EE)","24.02.2018 10:00 - 24.02.2018 11:00 (CET)","71","n/e","50","1","n/e","n/e","673","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","29"
"Estonia (EE)","24.02.2018 11:00 - 24.02.2018 12:00 (CET)","71","n/e","50","1","n/e","n/e","675","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","28"
"Estonia (EE)","24.02.2018 12:00 - 24.02.2018 13:00 (CET)","68","n/e","46","1","n/e","n/e","669","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","33"
"Estonia (EE)","24.02.2018 13:00 - 24.02.2018 14:00 (CET)","68","n/e","47","1","n/e","n/e","619","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","34"
"Estonia (EE)","24.02.2018 14:00 - 24.02.2018 15:00 (CET)","68","n/e","47","1","n/e","n/e","607","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","38"
"Estonia (EE)","24.02.2018 15:00 - 24.02.2018 16:00 (CET)","67","n/e","47","1","n/e","n/e","636","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","44"
"Estonia (EE)","24.02.2018 16:00 - 24.02.2018 17:00 (CET)","68","n/e","46","1","n/e","n/e","634","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","52"
"Estonia (EE)","24.02.2018 17:00 - 24.02.2018 18:00 (CET)","69","n/e","46","1","n/e","n/e","646","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","71"
"Estonia (EE)","24.02.2018 18:00 - 24.02.2018 19:00 (CET)","70","n/e","46","1","n/e","n/e","664","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","88"
"Estonia (EE)","24.02.2018 19:00 - 24.02.2018 20:00 (CET)","71","n/e","44","1","n/e","n/e","654","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","99"
"Estonia (EE)","24.02.2018 20:00 - 24.02.2018 21:00 (CET)","71","n/e","44","1","n/e","n/e","652","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","92"
"Estonia (EE)","24.02.2018 21:00 - 24.02.2018 22:00 (CET)","71","n/e","42","1","n/e","n/e","682","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","80"
"Estonia (EE)","24.02.2018 22:00 - 24.02.2018 23:00 (CET)","71","n/e","41","1","n/e","n/e","680","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","66"
"Estonia (EE)","24.02.2018 23:00 - 25.02.2018 00:00 (CET)","70","n/e","42","1","n/e","n/e","686","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","60"
"Estonia (EE)","25.02.2018 00:00 - 25.02.2018 01:00 (CET)","68","n/e","43","1","n/e","n/e","677","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","50"
"Estonia (EE)","25.02.2018 01:00 - 25.02.2018 02:00 (CET)","56","n/e","44","1","n/e","n/e","686","3","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","4","n/e","36"
"Estonia (EE)","25.02.2018 02:00 - 25.02.2018 03:00 (CET)","59","n/e","44","1","n/e","n/e","683","3","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","4","n/e","40"
"Estonia (EE)","25.02.2018 03:00 - 25.02.2018 04:00 (CET)","65","n/e","45","1","n/e","n/e","689","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","42"
"Estonia (EE)","25.02.2018 04:00 - 25.02.2018 05:00 (CET)","66","n/e","48","1","n/e","n/e","694","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","44"
"Estonia (EE)","25.02.2018 05:00 - 25.02.2018 06:00 (CET)","65","n/e","46","1","n/e","n/e","780","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","56"
"Estonia (EE)","25.02.2018 06:00 - 25.02.2018 07:00 (CET)","66","n/e","46","1","n/e","n/e","783","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","43"
"Estonia (EE)","25.02.2018 07:00 - 25.02.2018 08:00 (CET)","63","n/e","47","1","n/e","n/e","745","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","37"
"Estonia (EE)","25.02.2018 08:00 - 25.02.2018 09:00 (CET)","52","n/e","48","1","n/e","n/e","743","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","41"
"Estonia (EE)","25.02.2018 09:00 - 25.02.2018 10:00 (CET)","47","n/e","49","1","n/e","n/e","728","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","31"
"Estonia (EE)","25.02.2018 10:00 - 25.02.2018 11:00 (CET)","47","n/e","48","1","n/e","n/e","723","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","25"
"Estonia (EE)","25.02.2018 11:00 - 25.02.2018 12:00 (CET)","48","n/e","47","1","n/e","n/e","702","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","38"
"Estonia (EE)","25.02.2018 12:00 - 25.02.2018 13:00 (CET)","50","n/e","49","1","n/e","n/e","703","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","34"
"Estonia (EE)","25.02.2018 13:00 - 25.02.2018 14:00 (CET)","49","n/e","49","1","n/e","n/e","697","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","31"
"Estonia (EE)","25.02.2018 14:00 - 25.02.2018 15:00 (CET)","48","n/e","51","1","n/e","n/e","780","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","31"
"Estonia (EE)","25.02.2018 15:00 - 25.02.2018 16:00 (CET)","47","n/e","51","1","n/e","n/e","756","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","51"
"Estonia (EE)","25.02.2018 16:00 - 25.02.2018 17:00 (CET)","47","n/e","50","1","n/e","n/e","712","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","56"
"Estonia (EE)","25.02.2018 17:00 - 25.02.2018 18:00 (CET)","49","n/e","47","1","n/e","n/e","733","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","80"
"Estonia (EE)","25.02.2018 18:00 - 25.02.2018 19:00 (CET)","50","n/e","46","1","n/e","n/e","755","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","118"
"Estonia (EE)","25.02.2018 19:00 - 25.02.2018 20:00 (CET)","51","n/e","43","1","n/e","n/e","741","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","127"
"Estonia (EE)","25.02.2018 20:00 - 25.02.2018 21:00 (CET)","51","n/e","45","1","n/e","n/e","737","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","119"
"Estonia (EE)","25.02.2018 21:00 - 25.02.2018 22:00 (CET)","51","n/e","43","1","n/e","n/e","753","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","107"
"Estonia (EE)","25.02.2018 22:00 - 25.02.2018 23:00 (CET)","51","n/e","43","1","n/e","n/e","771","2","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","82"
"Estonia (EE)","25.02.2018 23:00 - 26.02.2018 00:00 (CET)","50","n/e","44","1","n/e","n/e","786","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","67"
"Estonia (EE)","26.02.2018 00:00 - 26.02.2018 01:00 (CET)","49","n/e","45","1","n/e","n/e","900","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","68"
"Estonia (EE)","26.02.2018 01:00 - 26.02.2018 02:00 (CET)","47","n/e","46","1","n/e","n/e","912","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","53"
"Estonia (EE)","26.02.2018 02:00 - 26.02.2018 03:00 (CET)","45","n/e","46","1","n/e","n/e","842","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","49"
"Estonia (EE)","26.02.2018 03:00 - 26.02.2018 04:00 (CET)","46","n/e","46","1","n/e","n/e","888","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","49"
"Estonia (EE)","26.02.2018 04:00 - 26.02.2018 05:00 (CET)","48","n/e","45","1","n/e","n/e","966","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","14","n/e","34"
"Estonia (EE)","26.02.2018 05:00 - 26.02.2018 06:00 (CET)","50","n/e","46","1","n/e","n/e","1072","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","31"
"Estonia (EE)","26.02.2018 06:00 - 26.02.2018 07:00 (CET)","51","n/e","47","1","n/e","n/e","1101","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","15","n/e","46"
"Estonia (EE)","26.02.2018 07:00 - 26.02.2018 08:00 (CET)","51","n/e","47","3","n/e","n/e","1088","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","56"
"Estonia (EE)","26.02.2018 08:00 - 26.02.2018 09:00 (CET)","51","n/e","49","3","n/e","n/e","1096","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","40"
"Estonia (EE)","26.02.2018 09:00 - 26.02.2018 10:00 (CET)","51","n/e","49","3","n/e","n/e","1100","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","36"
"Estonia (EE)","26.02.2018 10:00 - 26.02.2018 11:00 (CET)","53","n/e","49","3","n/e","n/e","1099","1","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","62"
