,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
159,296.0,2402.0,10.0,196.0,993.1295451536716,5970.0,1676.0,52854.0,509.0,244.0,8196.0
160,295.0,2404.0,9.0,196.0,853.6967550656409,5964.0,1612.0,52408.0,184.0,245.0,7983.0
161,294.0,2409.0,8.0,197.0,1071.0197726031765,5998.0,1761.0,52832.0,61.0,242.0,7949.0
162,295.0,2411.0,7.0,198.0,445.0,6318.0,1839.0,53508.0,0.0,238.0,7694.0
163,296.0,2413.0,7.0,199.0,470.0,6299.0,1975.0,53948.0,0.0,238.0,7506.0
164,296.0,2315.0,7.0,198.0,948.0070645596425,6191.0,1840.0,53645.0,0.0,239.0,7155.0
165,296.0,2496.0,7.0,197.0,1058.7950057028793,6173.0,1853.0,53570.0,0.0,235.0,6519.0
166,296.0,2598.0,7.0,198.0,1358.4947382720256,6060.0,1878.0,52987.0,0.0,244.0,5788.0
167,295.0,2684.0,7.0,198.0,802.4308550628484,6015.0,1980.0,52911.0,0.0,247.0,5358.0
168,295.0,2679.0,6.0,198.0,621.5615742172695,5738.0,2373.0,52474.0,0.0,247.0,5320.0
169,295.0,2735.0,3.0,198.0,776.25,5664.0,1675.0,52080.0,0.0,250.0,5292.0
170,295.0,2738.0,3.0,198.0,867.0,5624.0,1706.0,51896.0,0.0,252.0,5104.0
171,296.0,2756.0,2.0,197.0,0.0,5739.0,1637.0,51192.0,0.0,251.0,4942.0
172,296.0,2887.0,5.0,197.0,1842.6666666666665,5807.0,1658.0,51564.0,0.0,250.0,4661.0
173,297.0,3312.0,17.0,197.0,1956.728535833507,5887.0,1601.0,52835.0,0.0,247.0,4557.0
174,297.0,4041.0,66.0,199.0,2430.917527057696,6070.0,1698.0,54174.0,0.0,248.0,4580.0
175,295.0,4998.0,183.0,199.0,2303.0,6319.0,2210.0,54867.0,0.0,248.0,4633.0
176,285.0,5708.0,318.0,198.0,3123.0,6287.0,2690.0,54953.0,92.0,250.0,4368.0
177,295.0,6153.0,565.0,198.0,2637.0,6316.0,2689.0,55175.0,365.0,252.0,4215.0
178,304.0,6243.0,697.0,198.0,2395.0,6399.0,2547.0,55352.0,867.0,252.0,3987.0
179,293.0,6169.0,854.0,198.0,1630.0,6465.0,2417.0,54928.0,1275.0,255.0,3680.0
180,294.0,6189.0,1122.0,198.0,2004.0,6498.0,2293.0,54905.0,1423.0,256.0,3358.0
181,297.0,6151.0,1128.0,198.0,1041.0,6483.0,2243.0,55294.0,1355.0,255.0,2971.0
182,295.0,6185.0,1178.0,198.0,694.0,6307.0,2275.0,55683.0,1188.0,256.0,2770.0
183,295.0,6208.0,1196.0,198.0,125.0,6272.0,2187.0,55579.0,829.0,256.0,2700.0
184,295.0,6105.0,1188.0,198.0,91.0,6502.0,2119.0,55458.0,330.0,253.0,2664.0
185,295.0,6188.0,1159.0,198.0,1069.0,6568.0,2432.0,55705.0,77.0,251.0,2701.0
186,296.0,6318.0,1144.0,198.0,2472.0,6778.0,2995.0,56411.0,0.0,254.0,2642.0
187,295.0,6254.0,1275.0,199.0,2754.0,6771.0,3245.0,56856.0,0.0,256.0,2632.0
188,295.0,5916.0,1302.0,198.0,808.0,6573.0,2450.0,56915.0,0.0,258.0,2669.0
189,296.0,5471.0,1051.0,198.0,1369.493042280734,6377.0,2300.0,56653.0,0.0,257.0,2582.0
190,297.0,5296.0,885.0,198.0,995.3678316642283,6320.0,2233.0,56521.0,0.0,249.0,2471.0
191,297.0,5365.0,951.0,198.0,608.7856998059481,6378.0,2400.0,56569.0,0.0,251.0,2239.0
192,296.0,4276.0,761.0,198.0,416.6666666666666,6162.0,2182.0,55643.0,0.0,247.0,1953.0
193,296.0,3224.0,717.0,197.0,413.0,6044.0,2027.0,54578.0,0.0,251.0,1792.0
194,297.0,3039.0,766.0,197.0,500.0,5938.0,2224.0,53385.0,0.0,255.0,1642.0
195,297.0,3073.0,726.0,197.0,656.0,5879.0,1940.0,53157.0,0.0,259.0,1578.0
196,298.0,3084.0,674.0,197.0,1790.25,5960.0,1960.0,52978.0,0.0,261.0,1710.0
197,300.0,3290.0,730.0,197.0,2162.518219412389,6090.0,2369.0,54013.0,0.0,265.0,1603.0
198,299.0,4619.0,1099.0,198.0,1868.0196561184712,6264.0,2736.0,55461.0,0.0,266.0,1512.0
199,299.0,6530.0,1440.0,198.0,1490.0,6458.0,2790.0,57089.0,0.0,264.0,1436.0
200,297.0,7096.0,1499.0,197.0,1975.0,6523.0,2998.0,57201.0,88.0,260.0,1472.0
201,296.0,7398.0,1520.0,198.0,1769.0,6480.0,3195.0,57095.0,365.0,258.0,1574.0
202,296.0,7421.0,1496.0,197.0,1879.0,6589.0,3012.0,57139.0,944.0,261.0,1593.0
203,297.0,7393.0,1483.0,198.0,1852.0,6518.0,2915.0,57305.0,1544.0,260.0,1643.0
204,297.0,7219.0,1430.0,198.0,1404.0,6438.0,2752.0,57345.0,1783.0,260.0,1813.0
205,299.0,7174.0,1443.0,198.0,564.0,6342.0,2547.0,57284.0,1788.0,260.0,2034.0
206,298.0,7217.0,1464.0,198.0,886.7688442211074,6157.0,2534.0,57215.0,1523.0,263.0,2285.0
207,297.0,7363.0,1539.0,197.0,516.6712707180995,6112.0,2481.0,57246.0,980.0,264.0,2502.0
208,298.0,7300.0,1510.0,196.0,592.9917582417579,6202.0,2439.0,57348.0,343.0,259.0,2795.0
209,297.0,7117.0,1480.0,197.0,439.0,6472.0,2445.0,57428.0,77.0,260.0,3111.0
210,298.0,7110.0,1564.0,197.0,1257.0,6648.0,2670.0,57700.0,0.0,258.0,3541.0
211,298.0,7277.0,1410.0,198.0,649.0,6739.0,2605.0,57833.0,0.0,261.0,3918.0
212,298.0,6331.0,1012.0,197.0,947.8435111898871,6469.0,2224.0,57420.0,0.0,263.0,4159.0
213,300.0,4788.0,741.0,197.0,1126.4627126604319,6242.0,2296.0,57398.0,0.0,261.0,4119.0
214,299.0,3662.0,696.0,197.0,885.3306059036769,6195.0,2214.0,57297.0,0.0,258.0,3971.0
215,298.0,3316.0,729.0,198.0,972.6666666666669,6230.0,2301.0,57424.0,0.0,261.0,3718.0
216,299.0,3066.0,687.0,199.0,65.0,6108.0,2176.0,57053.0,0.0,262.0,3657.0
217,299.0,2999.0,767.0,199.0,65.0,5987.0,2821.0,56582.0,0.0,261.0,3609.0
218,299.0,2982.0,986.0,198.0,65.0,5911.0,2166.0,56328.0,0.0,259.0,3647.0
219,299.0,3006.0,747.0,198.0,192.0,5880.0,1998.0,55580.0,0.0,260.0,3639.0
220,299.0,3000.0,735.0,199.0,1507.3129955121613,5848.0,2025.0,55795.0,0.0,263.0,3662.0
221,299.0,3225.0,889.0,199.0,1921.4990891762427,5922.0,2166.0,56878.0,0.0,261.0,3554.0
222,299.0,3854.0,1109.0,198.0,1813.4025176938949,6139.0,2438.0,57612.0,0.0,260.0,3300.0
223,299.0,5616.0,1358.0,199.0,1735.0,6353.0,2979.0,57858.0,0.0,259.0,2875.0
224,297.0,6639.0,1707.0,198.0,2290.0,6410.0,2764.0,58034.0,101.0,258.0,2640.0
225,298.0,7203.0,1740.0,200.0,1588.0,6479.0,2683.0,58027.0,393.0,257.0,2349.0
226,298.0,7348.0,1732.0,200.0,999.0,6387.0,2470.0,57899.0,1012.0,257.0,2052.0
227,298.0,7548.0,1866.0,200.0,828.0,6269.0,2589.0,57995.0,1676.0,259.0,1741.0
228,299.0,7556.0,2000.0,200.0,727.0,6181.0,2479.0,57904.0,2069.0,261.0,1529.0
229,297.0,7712.0,1997.0,199.0,470.0,6105.0,2343.0,57851.0,2073.0,260.0,1369.0
230,299.0,7453.0,1698.0,198.0,252.0,6017.0,2159.0,57787.0,1736.0,259.0,1284.0
231,298.0,7410.0,1690.0,198.0,17.0,5998.0,2091.0,57751.0,1037.0,256.0,1252.0
232,299.0,7362.0,1736.0,198.0,60.0,6073.0,2061.0,57859.0,369.0,258.0,1214.0
233,299.0,7816.0,1931.0,197.0,411.0,6223.0,2336.0,57749.0,76.0,259.0,1352.0
234,299.0,7984.0,2287.0,197.0,823.0,6663.0,2864.0,57739.0,0.0,260.0,1596.0
235,298.0,8088.0,2265.0,198.0,766.0,6748.0,2415.0,57842.0,0.0,259.0,1769.0
236,299.0,7351.0,1785.0,198.0,111.0,6493.0,2169.0,57067.0,0.0,259.0,1748.0
237,300.0,6033.0,1102.0,197.0,848.9723173268139,6312.0,2096.0,56615.0,0.0,260.0,1753.0
238,284.0,5378.0,1083.0,198.0,1012.3693631999195,6123.0,2095.0,56437.0,0.0,258.0,1711.0
