,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Oil shale,Fossil Peat,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Onshore
1467,72.0,51.0,89.0,971.0,4.0,3.0,6.0,1.0,15.0,7.0
1468,73.0,53.0,89.0,973.0,4.0,3.0,6.0,1.0,16.0,7.0
1469,73.0,54.0,88.0,968.0,4.0,3.0,6.0,1.0,16.0,9.0
1470,73.0,56.0,86.0,976.0,4.0,3.0,6.0,1.0,16.0,11.0
1471,73.0,55.0,89.0,977.0,4.0,3.0,6.0,1.0,16.0,10.0
1472,73.0,55.0,90.0,979.0,4.0,3.0,6.0,1.0,16.0,10.0
1473,77.0,58.0,85.0,996.0,5.0,3.0,6.0,1.0,16.0,11.0
1474,73.0,58.0,87.0,997.0,4.0,3.0,6.0,1.0,15.0,9.0
1475,76.0,56.0,83.0,998.0,5.0,3.0,6.0,1.0,15.0,8.0
1476,78.0,56.0,83.0,984.0,5.0,3.0,6.0,1.0,15.0,7.0
1477,78.0,54.0,83.0,983.0,5.0,3.0,6.0,1.0,16.0,10.0
1478,76.0,54.0,86.0,933.0,4.0,3.0,6.0,1.0,15.0,17.0
1479,74.0,55.0,86.0,919.0,4.0,3.0,6.0,1.0,15.0,20.0
1480,74.0,54.0,86.0,907.0,4.0,3.0,6.0,1.0,15.0,29.0
1481,74.0,54.0,85.0,931.0,4.0,3.0,6.0,1.0,15.0,41.0
1482,76.0,54.0,87.0,982.0,5.0,3.0,6.0,1.0,14.0,49.0
1483,78.0,53.0,89.0,992.0,5.0,3.0,6.0,1.0,14.0,54.0
1484,78.0,53.0,92.0,1030.0,5.0,3.0,6.0,1.0,15.0,58.0
1485,77.0,52.0,91.0,1040.0,5.0,3.0,6.0,1.0,15.0,51.0
1486,75.0,52.0,89.0,1088.0,5.0,3.0,6.0,1.0,15.0,45.0
1487,74.0,50.0,88.0,1178.0,4.0,3.0,6.0,1.0,15.0,29.0
1488,74.0,49.0,89.0,966.0,4.0,3.0,6.0,1.0,14.0,23.0
1489,73.0,50.0,87.0,973.0,4.0,3.0,6.0,1.0,14.0,18.0
1490,72.0,50.0,89.0,882.0,4.0,3.0,6.0,1.0,14.0,17.0
1491,71.0,51.0,88.0,859.0,4.0,3.0,6.0,1.0,15.0,19.0
1492,72.0,50.0,88.0,887.0,4.0,3.0,6.0,1.0,16.0,27.0
1493,72.0,49.0,89.0,875.0,4.0,3.0,6.0,1.0,16.0,41.0
1494,72.0,47.0,89.0,949.0,4.0,3.0,6.0,1.0,15.0,42.0
1495,72.0,49.0,91.0,953.0,4.0,3.0,6.0,1.0,16.0,40.0
1496,72.0,52.0,85.0,1011.0,4.0,3.0,6.0,1.0,15.0,31.0
1497,75.0,49.0,86.0,945.0,5.0,3.0,6.0,1.0,15.0,13.0
1498,76.0,51.0,88.0,962.0,5.0,3.0,6.0,1.0,14.0,10.0
1499,77.0,53.0,88.0,953.0,5.0,3.0,6.0,1.0,15.0,10.0
1500,78.0,51.0,88.0,999.0,5.0,3.0,6.0,1.0,15.0,10.0
1501,77.0,51.0,88.0,977.0,5.0,3.0,6.0,1.0,15.0,13.0
1502,76.0,51.0,88.0,970.0,5.0,3.0,6.0,1.0,15.0,16.0
1503,74.0,50.0,89.0,962.0,4.0,3.0,6.0,1.0,15.0,23.0
1504,73.0,50.0,86.0,982.0,4.0,3.0,6.0,1.0,15.0,30.0
1505,73.0,47.0,90.0,1010.0,4.0,3.0,6.0,1.0,15.0,35.0
1506,75.0,49.0,91.0,1012.0,5.0,3.0,6.0,1.0,15.0,40.0
1507,77.0,49.0,94.0,1009.0,5.0,3.0,6.0,1.0,15.0,35.0
1508,76.0,50.0,96.0,998.0,5.0,3.0,6.0,1.0,15.0,32.0
1509,75.0,49.0,96.0,919.0,5.0,3.0,6.0,1.0,15.0,37.0
1510,75.0,49.0,95.0,909.0,5.0,3.0,6.0,1.0,15.0,35.0
1511,74.0,48.0,92.0,1006.0,4.0,3.0,6.0,1.0,14.0,25.0
1512,74.0,48.0,92.0,1138.0,4.0,3.0,6.0,1.0,14.0,19.0
1513,73.0,48.0,90.0,1168.0,4.0,3.0,6.0,1.0,14.0,17.0
1514,72.0,47.0,89.0,1191.0,4.0,3.0,6.0,1.0,14.0,14.0
1515,70.0,47.0,89.0,1187.0,4.0,3.0,6.0,1.0,14.0,14.0
1516,73.0,47.0,90.0,1226.0,4.0,3.0,6.0,1.0,14.0,15.0
1517,73.0,47.0,90.0,1525.0,4.0,3.0,6.0,1.0,14.0,21.0
1518,73.0,50.0,93.0,1536.0,4.0,3.0,6.0,1.0,14.0,20.0
1519,73.0,50.0,94.0,1548.0,4.0,3.0,6.0,1.0,14.0,18.0
1520,73.0,52.0,91.0,1551.0,4.0,3.0,6.0,1.0,15.0,18.0
1521,77.0,53.0,88.0,1548.0,5.0,3.0,6.0,1.0,16.0,17.0
1522,78.0,53.0,84.0,1509.0,5.0,3.0,6.0,1.0,16.0,19.0
1523,77.0,53.0,81.0,1493.0,5.0,3.0,6.0,1.0,15.0,16.0
1524,77.0,52.0,79.0,1428.0,5.0,3.0,6.0,1.0,16.0,10.0
1525,76.0,52.0,79.0,1404.0,5.0,3.0,6.0,1.0,16.0,11.0
1526,75.0,52.0,80.0,1402.0,4.0,3.0,6.0,1.0,16.0,11.0
1527,75.0,55.0,83.0,1405.0,4.0,3.0,6.0,1.0,16.0,16.0
1528,74.0,51.0,85.0,1413.0,4.0,3.0,7.0,1.0,16.0,22.0
1529,73.0,51.0,87.0,1412.0,4.0,3.0,7.0,1.0,15.0,33.0
1530,75.0,52.0,84.0,1437.0,4.0,3.0,7.0,1.0,15.0,50.0
1531,77.0,51.0,87.0,1441.0,5.0,3.0,7.0,1.0,15.0,61.0
1532,78.0,51.0,88.0,1412.0,5.0,3.0,7.0,1.0,15.0,65.0
1533,78.0,51.0,88.0,1496.0,5.0,3.0,7.0,1.0,16.0,67.0
1534,78.0,49.0,87.0,1512.0,5.0,3.0,7.0,1.0,16.0,68.0
1535,75.0,51.0,86.0,1488.0,4.0,3.0,7.0,1.0,16.0,75.0
1536,75.0,52.0,83.0,1535.0,4.0,3.0,7.0,1.0,16.0,79.0
1537,74.0,52.0,82.0,1541.0,4.0,3.0,7.0,1.0,16.0,76.0
1538,73.0,53.0,85.0,1533.0,4.0,3.0,6.0,1.0,15.0,82.0
1539,71.0,53.0,86.0,1542.0,4.0,3.0,6.0,1.0,15.0,86.0
1540,73.0,54.0,87.0,1541.0,4.0,3.0,6.0,1.0,16.0,84.0
1541,72.0,54.0,91.0,1542.0,4.0,3.0,6.0,1.0,16.0,89.0
1542,72.0,51.0,92.0,1542.0,4.0,3.0,6.0,1.0,16.0,102.0
1543,72.0,49.0,92.0,1532.0,4.0,3.0,6.0,1.0,16.0,90.0
1544,73.0,50.0,94.0,1552.0,4.0,3.0,6.0,1.0,16.0,66.0
1545,74.0,48.0,91.0,1561.0,4.0,3.0,6.0,1.0,16.0,58.0
1546,75.0,52.0,85.0,1560.0,4.0,3.0,6.0,1.0,16.0,54.0
1547,63.0,55.0,78.0,1396.0,4.0,3.0,7.0,1.0,15.0,50.0
1548,63.0,53.0,81.0,1399.0,5.0,3.0,7.0,1.0,15.0,42.0
1549,63.0,53.0,80.0,1320.0,5.0,3.0,7.0,1.0,16.0,39.0
1550,61.0,54.0,77.0,1291.0,4.0,3.0,7.0,1.0,16.0,48.0
1551,64.0,53.0,77.0,1284.0,4.0,3.0,7.0,1.0,16.0,62.0
1552,68.0,49.0,78.0,1323.0,4.0,3.0,7.0,1.0,16.0,57.0
1553,68.0,49.0,81.0,1437.0,4.0,3.0,7.0,1.0,14.0,59.0
1554,64.0,48.0,84.0,1399.0,5.0,3.0,7.0,1.0,9.0,65.0
1555,67.0,49.0,89.0,1268.0,5.0,3.0,7.0,1.0,10.0,62.0
1556,66.0,47.0,90.0,1160.0,5.0,3.0,7.0,1.0,9.0,59.0
1557,66.0,48.0,95.0,1247.0,5.0,3.0,7.0,1.0,10.0,52.0
1558,66.0,47.0,91.0,1244.0,5.0,3.0,7.0,1.0,11.0,50.0
1559,64.0,48.0,77.0,1248.0,5.0,3.0,7.0,1.0,13.0,47.0
1560,64.0,48.0,25.0,1325.0,5.0,3.0,7.0,1.0,13.0,45.0
1561,63.0,49.0,1.0,1328.0,4.0,3.0,7.0,1.0,15.0,47.0
1562,65.0,52.0,1.0,1358.0,4.0,3.0,7.0,1.0,16.0,49.0
1563,66.0,51.0,1.0,1391.0,4.0,3.0,7.0,1.0,16.0,51.0
1564,68.0,48.0,1.0,1412.0,4.0,3.0,7.0,1.0,15.0,60.0
1565,67.0,51.0,1.0,1429.0,4.0,3.0,7.0,1.0,15.0,65.0
1566,68.0,51.0,1.0,1462.0,4.0,3.0,7.0,1.0,16.0,68.0
1567,68.0,49.0,3.0,1446.0,4.0,3.0,7.0,1.0,16.0,51.0
1568,70.0,55.0,3.0,1457.0,5.0,3.0,7.0,1.0,16.0,34.0
1569,72.0,54.0,3.0,1465.0,5.0,3.0,7.0,1.0,16.0,27.0
1570,72.0,56.0,3.0,1462.0,5.0,3.0,7.0,1.0,17.0,28.0
1571,72.0,53.0,3.0,1552.0,5.0,3.0,7.0,1.0,16.0,33.0
1572,71.0,53.0,3.0,1558.0,5.0,3.0,7.0,1.0,16.0,41.0
1573,69.0,51.0,3.0,1453.0,5.0,3.0,7.0,1.0,15.0,43.0
1574,68.0,55.0,3.0,1452.0,5.0,3.0,7.0,1.0,15.0,46.0
1575,67.0,51.0,3.0,1511.0,4.0,3.0,6.0,1.0,14.0,54.0
1576,67.0,54.0,3.0,1488.0,4.0,3.0,6.0,1.0,12.0,76.0
1577,68.0,55.0,3.0,1551.0,4.0,3.0,6.0,1.0,5.0,86.0
1578,69.0,52.0,1.0,1560.0,4.0,3.0,6.0,1.0,4.0,89.0
1579,70.0,54.0,1.0,1548.0,5.0,3.0,6.0,1.0,3.0,98.0
1580,65.0,54.0,1.0,1484.0,5.0,3.0,6.0,1.0,10.0,95.0
1581,65.0,51.0,1.0,1483.0,5.0,3.0,6.0,1.0,13.0,91.0
1582,66.0,52.0,1.0,1484.0,5.0,3.0,6.0,1.0,7.0,104.0
1583,66.0,52.0,1.0,1480.0,5.0,3.0,6.0,1.0,6.0,109.0
1584,66.0,51.0,1.0,1390.0,5.0,3.0,6.0,1.0,7.0,97.0
1585,65.0,52.0,1.0,1379.0,5.0,3.0,6.0,1.0,7.0,84.0
1586,64.0,52.0,1.0,1380.0,4.0,3.0,5.0,1.0,8.0,80.0
1587,61.0,51.0,1.0,1380.0,4.0,3.0,6.0,1.0,7.0,73.0
1588,62.0,51.0,1.0,1378.0,4.0,3.0,6.0,1.0,7.0,69.0
1589,62.0,53.0,1.0,1382.0,4.0,3.0,6.0,1.0,7.0,70.0
1590,61.0,55.0,1.0,1473.0,4.0,3.0,6.0,1.0,7.0,67.0
1591,61.0,54.0,3.0,1487.0,4.0,3.0,6.0,1.0,7.0,60.0
1592,57.0,43.0,3.0,1432.0,4.0,3.0,6.0,1.0,2.0,55.0
1593,59.0,45.0,3.0,1432.0,4.0,3.0,6.0,1.0,3.0,50.0
1594,60.0,50.0,3.0,1432.0,5.0,3.0,6.0,1.0,3.0,43.0
1595,60.0,53.0,3.0,1431.0,5.0,3.0,6.0,1.0,3.0,40.0
1596,60.0,53.0,3.0,1426.0,5.0,3.0,7.0,1.0,2.0,45.0
1597,59.0,53.0,3.0,1364.0,4.0,3.0,7.0,1.0,2.0,51.0
1598,57.0,54.0,3.0,1344.0,4.0,3.0,7.0,1.0,2.0,48.0
1599,58.0,52.0,3.0,1346.0,4.0,3.0,7.0,1.0,5.0,52.0
1600,58.0,53.0,3.0,1344.0,4.0,3.0,7.0,1.0,8.0,58.0
1601,59.0,54.0,3.0,1347.0,4.0,3.0,7.0,1.0,9.0,62.0
1602,60.0,54.0,1.0,1346.0,5.0,3.0,7.0,1.0,13.0,66.0
1603,62.0,52.0,1.0,1344.0,5.0,3.0,7.0,1.0,14.0,74.0
1604,58.0,50.0,1.0,1278.0,4.0,3.0,7.0,1.0,15.0,78.0
1605,53.0,52.0,1.0,1301.0,4.0,3.0,7.0,1.0,17.0,77.0
1606,62.0,52.0,1.0,1302.0,5.0,3.0,7.0,1.0,17.0,75.0
1607,62.0,54.0,1.0,1333.0,5.0,3.0,7.0,1.0,16.0,71.0
1608,62.0,54.0,1.0,1248.0,5.0,3.0,7.0,1.0,17.0,65.0
1609,61.0,54.0,1.0,1246.0,5.0,3.0,7.0,1.0,17.0,68.0
1610,60.0,54.0,1.0,1253.0,5.0,3.0,7.0,1.0,16.0,70.0
1611,57.0,53.0,1.0,1244.0,4.0,3.0,7.0,1.0,16.0,68.0
1612,58.0,52.0,1.0,1271.0,4.0,3.0,7.0,1.0,17.0,62.0
1613,60.0,54.0,1.0,1406.0,4.0,3.0,7.0,1.0,17.0,61.0
1614,62.0,55.0,1.0,1473.0,4.0,3.0,7.0,1.0,17.0,66.0
1615,62.0,54.0,3.0,1490.0,4.0,3.0,7.0,1.0,16.0,67.0
1616,63.0,53.0,3.0,1493.0,4.0,3.0,7.0,1.0,16.0,69.0
1617,64.0,52.0,3.0,1487.0,4.0,3.0,7.0,1.0,16.0,72.0
1618,63.0,53.0,3.0,1478.0,4.0,3.0,7.0,1.0,15.0,71.0
1619,63.0,54.0,3.0,1469.0,4.0,3.0,7.0,1.0,14.0,69.0
1620,64.0,53.0,3.0,1480.0,4.0,3.0,7.0,1.0,15.0,63.0
1621,63.0,55.0,3.0,1397.0,4.0,3.0,7.0,1.0,16.0,55.0
1622,63.0,53.0,3.0,1398.0,4.0,3.0,7.0,1.0,15.0,44.0
1623,62.0,55.0,3.0,1406.0,4.0,3.0,7.0,1.0,16.0,44.0
1624,64.0,53.0,3.0,1441.0,4.0,3.0,7.0,1.0,16.0,43.0
1625,65.0,56.0,3.0,1423.0,5.0,3.0,7.0,1.0,16.0,45.0
1626,66.0,57.0,1.0,1450.0,5.0,3.0,7.0,1.0,16.0,55.0
1627,68.0,58.0,1.0,1452.0,5.0,3.0,7.0,1.0,16.0,55.0
1628,67.0,56.0,1.0,1390.0,5.0,3.0,7.0,1.0,16.0,55.0
1629,67.0,56.0,1.0,1403.0,5.0,3.0,7.0,1.0,16.0,48.0
1630,67.0,56.0,1.0,1398.0,5.0,3.0,7.0,1.0,16.0,38.0
1631,66.0,55.0,1.0,1395.0,5.0,3.0,7.0,1.0,16.0,34.0
1632,66.0,54.0,1.0,1188.0,5.0,3.0,7.0,1.0,17.0,31.0
1633,65.0,58.0,1.0,1164.0,5.0,3.0,7.0,1.0,16.0,31.0
1634,65.0,58.0,1.0,1162.0,4.0,3.0,7.0,1.0,17.0,24.0
1635,62.0,58.0,1.0,1186.0,4.0,3.0,7.0,1.0,17.0,22.0
1636,63.0,58.0,1.0,1085.0,4.0,3.0,7.0,1.0,16.0,21.0
1637,63.0,55.0,1.0,1072.0,4.0,3.0,7.0,1.0,16.0,22.0
1638,63.0,56.0,1.0,1056.0,4.0,3.0,7.0,1.0,16.0,20.0
1639,62.0,56.0,1.0,1039.0,4.0,3.0,7.0,1.0,17.0,17.0
1640,63.0,56.0,1.0,1159.0,4.0,3.0,7.0,1.0,16.0,14.0
1641,64.0,54.0,1.0,1157.0,4.0,3.0,7.0,1.0,17.0,14.0
1642,65.0,55.0,1.0,1135.0,4.0,3.0,7.0,1.0,17.0,14.0
1643,66.0,57.0,1.0,1134.0,5.0,3.0,7.0,1.0,16.0,15.0
1644,65.0,56.0,1.0,1137.0,4.0,3.0,7.0,1.0,15.0,14.0
1645,65.0,57.0,1.0,1131.0,4.0,3.0,7.0,1.0,14.0,15.0
1646,65.0,56.0,1.0,1111.0,4.0,3.0,7.0,1.0,15.0,14.0
1647,65.0,56.0,1.0,1089.0,4.0,3.0,7.0,1.0,15.0,14.0
1648,65.0,57.0,1.0,1085.0,4.0,3.0,7.0,1.0,16.0,16.0
1649,66.0,58.0,1.0,1081.0,5.0,3.0,7.0,1.0,16.0,23.0
1650,67.0,57.0,1.0,1084.0,5.0,3.0,7.0,1.0,16.0,27.0
1651,69.0,59.0,1.0,1066.0,5.0,3.0,7.0,1.0,17.0,32.0
1652,69.0,56.0,1.0,1064.0,5.0,3.0,7.0,1.0,15.0,30.0
1653,69.0,54.0,1.0,1076.0,5.0,3.0,7.0,1.0,15.0,34.0
1654,70.0,57.0,1.0,1081.0,5.0,3.0,7.0,1.0,16.0,34.0
1655,67.0,58.0,1.0,1080.0,5.0,3.0,7.0,1.0,16.0,31.0
1656,68.0,58.0,1.0,1148.0,5.0,3.0,7.0,1.0,16.0,31.0
1657,67.0,58.0,1.0,1171.0,5.0,3.0,7.0,1.0,16.0,30.0
1658,66.0,56.0,1.0,1132.0,5.0,3.0,7.0,1.0,16.0,28.0
1659,63.0,59.0,1.0,1165.0,4.0,3.0,7.0,1.0,16.0,27.0
1660,65.0,60.0,1.0,1154.0,4.0,3.0,7.0,1.0,16.0,22.0
1661,65.0,53.0,1.0,1146.0,4.0,3.0,7.0,1.0,15.0,22.0
1662,65.0,55.0,1.0,1118.0,4.0,3.0,7.0,1.0,15.0,19.0
1663,64.0,54.0,1.0,1131.0,4.0,3.0,7.0,1.0,16.0,22.0
1664,65.0,55.0,1.0,1139.0,4.0,3.0,7.0,1.0,16.0,19.0
1665,65.0,57.0,1.0,1160.0,4.0,3.0,7.0,1.0,15.0,15.0
1666,66.0,58.0,1.0,1140.0,5.0,3.0,7.0,1.0,15.0,13.0
1667,66.0,58.0,1.0,1113.0,5.0,3.0,7.0,1.0,15.0,12.0
1668,68.0,57.0,1.0,1099.0,5.0,3.0,7.0,1.0,15.0,10.0
1669,69.0,56.0,1.0,1127.0,5.0,3.0,6.0,1.0,15.0,10.0
1670,66.0,58.0,1.0,1108.0,5.0,3.0,6.0,1.0,15.0,10.0
1671,65.0,58.0,1.0,1096.0,4.0,3.0,6.0,1.0,15.0,11.0
1672,65.0,57.0,1.0,1119.0,4.0,3.0,6.0,1.0,15.0,23.0
1673,66.0,57.0,1.0,1109.0,5.0,3.0,6.0,1.0,15.0,32.0
1674,67.0,57.0,1.0,1104.0,5.0,3.0,6.0,1.0,16.0,42.0
1675,69.0,54.0,1.0,1082.0,5.0,3.0,6.0,1.0,16.0,47.0
1676,69.0,54.0,1.0,1114.0,5.0,3.0,6.0,1.0,16.0,58.0
1677,69.0,53.0,1.0,1087.0,5.0,3.0,6.0,1.0,15.0,66.0
1678,70.0,51.0,1.0,1103.0,5.0,3.0,6.0,1.0,16.0,64.0
1679,68.0,53.0,1.0,1132.0,5.0,3.0,6.0,1.0,16.0,62.0
1680,68.0,53.0,1.0,1153.0,5.0,3.0,6.0,1.0,16.0,66.0
1681,67.0,54.0,1.0,1119.0,5.0,3.0,6.0,1.0,16.0,57.0
1682,66.0,55.0,1.0,1148.0,5.0,3.0,6.0,1.0,16.0,56.0
1683,63.0,54.0,1.0,1177.0,4.0,3.0,6.0,1.0,16.0,58.0
1684,64.0,55.0,1.0,1253.0,4.0,3.0,6.0,1.0,16.0,59.0
1685,63.0,56.0,1.0,1276.0,4.0,3.0,6.0,1.0,16.0,63.0
1686,63.0,54.0,1.0,1234.0,4.0,3.0,6.0,1.0,16.0,80.0
1687,63.0,56.0,3.0,1198.0,4.0,3.0,6.0,1.0,16.0,77.0
1688,62.0,57.0,3.0,1204.0,4.0,3.0,6.0,1.0,16.0,84.0
1689,64.0,58.0,3.0,1197.0,4.0,3.0,6.0,1.0,16.0,85.0
1690,65.0,58.0,3.0,1198.0,5.0,3.0,7.0,1.0,17.0,81.0
1691,65.0,59.0,3.0,1199.0,4.0,3.0,7.0,1.0,17.0,69.0
1692,64.0,60.0,3.0,1203.0,4.0,3.0,6.0,1.0,17.0,62.0
1693,64.0,61.0,3.0,1202.0,4.0,3.0,6.0,1.0,16.0,71.0
1694,64.0,63.0,3.0,1201.0,4.0,3.0,6.0,1.0,17.0,72.0
1695,64.0,65.0,3.0,1200.0,4.0,3.0,6.0,1.0,16.0,83.0
1696,64.0,65.0,3.0,1211.0,4.0,3.0,7.0,1.0,17.0,89.0
1697,65.0,62.0,3.0,1207.0,5.0,3.0,7.0,1.0,17.0,105.0
1698,66.0,61.0,1.0,1193.0,5.0,3.0,7.0,1.0,15.0,125.0
1699,67.0,59.0,1.0,1193.0,5.0,3.0,7.0,1.0,16.0,119.0
1700,68.0,59.0,1.0,1222.0,5.0,3.0,7.0,1.0,16.0,122.0
1701,67.0,60.0,1.0,1225.0,5.0,3.0,7.0,1.0,16.0,126.0
1702,68.0,60.0,1.0,1217.0,5.0,3.0,7.0,1.0,16.0,124.0
1703,67.0,62.0,1.0,1216.0,5.0,3.0,7.0,1.0,16.0,120.0
1704,68.0,60.0,1.0,1241.0,5.0,3.0,7.0,1.0,17.0,118.0
1705,67.0,61.0,1.0,1242.0,5.0,3.0,7.0,1.0,17.0,108.0
1706,66.0,61.0,1.0,1250.0,5.0,3.0,7.0,1.0,17.0,104.0
1707,63.0,62.0,1.0,1249.0,4.0,3.0,7.0,1.0,17.0,97.0
1708,64.0,61.0,1.0,1229.0,4.0,3.0,7.0,1.0,16.0,92.0
1709,64.0,62.0,1.0,1179.0,4.0,3.0,7.0,1.0,16.0,92.0
1710,64.0,61.0,1.0,1175.0,4.0,3.0,7.0,1.0,16.0,87.0
1711,64.0,63.0,3.0,1162.0,4.0,3.0,7.0,1.0,17.0,104.0
1712,63.0,65.0,3.0,1164.0,4.0,3.0,7.0,1.0,15.0,105.0
1713,64.0,65.0,3.0,1159.0,4.0,3.0,7.0,1.0,17.0,104.0
1714,64.0,62.0,3.0,1175.0,4.0,3.0,7.0,1.0,17.0,110.0
1715,64.0,66.0,3.0,1205.0,4.0,3.0,7.0,1.0,17.0,130.0
1716,64.0,64.0,3.0,1203.0,4.0,3.0,7.0,1.0,17.0,142.0
1717,64.0,60.0,3.0,1196.0,4.0,3.0,7.0,1.0,17.0,132.0
1718,64.0,61.0,3.0,1197.0,4.0,3.0,7.0,1.0,16.0,111.0
1719,64.0,63.0,3.0,1207.0,4.0,3.0,7.0,1.0,16.0,98.0
1720,64.0,62.0,3.0,1166.0,4.0,3.0,7.0,1.0,17.0,89.0
1721,65.0,63.0,3.0,1192.0,5.0,3.0,7.0,1.0,17.0,81.0
1722,66.0,63.0,1.0,1206.0,5.0,3.0,7.0,1.0,17.0,68.0
1723,68.0,62.0,1.0,1205.0,5.0,3.0,7.0,1.0,16.0,63.0
1724,68.0,61.0,1.0,1131.0,5.0,3.0,7.0,1.0,16.0,54.0
1725,68.0,61.0,1.0,1127.0,5.0,3.0,7.0,1.0,15.0,45.0
1726,69.0,63.0,1.0,1155.0,5.0,3.0,7.0,1.0,16.0,37.0
1727,68.0,62.0,1.0,1124.0,5.0,3.0,7.0,1.0,16.0,40.0
1728,68.0,62.0,1.0,1128.0,5.0,3.0,7.0,1.0,16.0,63.0
1729,67.0,65.0,1.0,1194.0,5.0,3.0,6.0,1.0,16.0,100.0
1730,66.0,63.0,1.0,1186.0,5.0,3.0,6.0,1.0,16.0,111.0
1731,63.0,64.0,1.0,1194.0,4.0,3.0,6.0,1.0,16.0,123.0
1732,63.0,63.0,1.0,1196.0,4.0,3.0,6.0,1.0,15.0,127.0
1733,63.0,62.0,1.0,1143.0,4.0,3.0,6.0,1.0,15.0,146.0
1734,63.0,61.0,1.0,1160.0,4.0,3.0,6.0,1.0,15.0,152.0
1735,64.0,60.0,3.0,1195.0,4.0,3.0,6.0,1.0,16.0,151.0
1736,63.0,61.0,3.0,1207.0,4.0,3.0,6.0,1.0,15.0,174.0
1737,64.0,60.0,3.0,1205.0,4.0,3.0,6.0,1.0,16.0,164.0
1738,64.0,60.0,3.0,1202.0,4.0,3.0,6.0,1.0,16.0,140.0
1739,64.0,60.0,3.0,1201.0,4.0,3.0,6.0,1.0,17.0,128.0
1740,64.0,62.0,3.0,1204.0,4.0,3.0,6.0,1.0,17.0,136.0
1741,64.0,57.0,3.0,1204.0,4.0,3.0,6.0,1.0,17.0,144.0
1742,63.0,53.0,3.0,1201.0,4.0,3.0,6.0,1.0,17.0,127.0
1743,64.0,51.0,3.0,1184.0,4.0,3.0,6.0,1.0,16.0,121.0
1744,64.0,52.0,3.0,1182.0,4.0,3.0,6.0,1.0,15.0,114.0
1745,65.0,52.0,3.0,1207.0,5.0,3.0,6.0,1.0,15.0,115.0
1746,66.0,51.0,1.0,1193.0,5.0,3.0,6.0,1.0,16.0,123.0
1747,68.0,51.0,1.0,1195.0,5.0,3.0,6.0,1.0,16.0,123.0
1748,68.0,49.0,1.0,1192.0,5.0,3.0,6.0,1.0,17.0,119.0
1749,68.0,48.0,1.0,1168.0,5.0,3.0,6.0,1.0,16.0,118.0
1750,69.0,50.0,1.0,1153.0,5.0,3.0,5.0,1.0,17.0,100.0
1751,66.0,54.0,1.0,1156.0,5.0,3.0,6.0,1.0,17.0,98.0
1752,67.0,56.0,1.0,1204.0,5.0,3.0,6.0,1.0,16.0,97.0
1753,66.0,55.0,1.0,1204.0,5.0,3.0,6.0,1.0,16.0,88.0
1754,66.0,54.0,1.0,1187.0,5.0,3.0,6.0,1.0,17.0,91.0
1755,63.0,53.0,1.0,1174.0,4.0,3.0,6.0,1.0,17.0,76.0
1756,64.0,53.0,1.0,1188.0,4.0,3.0,6.0,1.0,16.0,70.0
1757,63.0,52.0,1.0,1207.0,4.0,3.0,6.0,1.0,16.0,81.0
1758,63.0,53.0,1.0,1205.0,4.0,3.0,6.0,1.0,16.0,78.0
1759,64.0,54.0,3.0,1190.0,4.0,3.0,6.0,1.0,16.0,90.0
1760,67.0,58.0,3.0,1195.0,5.0,3.0,6.0,1.0,16.0,102.0
1761,67.0,57.0,3.0,1199.0,5.0,3.0,6.0,1.0,15.0,88.0
1762,68.0,57.0,3.0,1202.0,5.0,3.0,7.0,1.0,16.0,81.0
1763,67.0,56.0,3.0,1203.0,5.0,3.0,7.0,1.0,17.0,83.0
1764,67.0,54.0,3.0,1209.0,5.0,3.0,7.0,1.0,16.0,89.0
1765,67.0,54.0,3.0,1181.0,5.0,3.0,7.0,1.0,16.0,91.0
1766,65.0,54.0,3.0,1160.0,5.0,3.0,7.0,1.0,16.0,106.0
1767,65.0,55.0,3.0,1153.0,5.0,3.0,6.0,1.0,16.0,126.0
1768,63.0,55.0,3.0,1152.0,4.0,3.0,6.0,1.0,16.0,134.0
1769,65.0,55.0,3.0,1164.0,5.0,3.0,6.0,1.0,16.0,147.0
1770,65.0,54.0,1.0,1191.0,5.0,3.0,6.0,1.0,16.0,147.0
1771,67.0,54.0,1.0,1201.0,5.0,3.0,6.0,1.0,17.0,140.0
1772,67.0,53.0,1.0,1196.0,5.0,3.0,6.0,1.0,17.0,147.0
1773,67.0,55.0,1.0,1185.0,5.0,3.0,6.0,1.0,17.0,132.0
1774,68.0,55.0,1.0,1190.0,5.0,3.0,6.0,1.0,17.0,120.0
1775,67.0,55.0,1.0,1188.0,5.0,3.0,6.0,1.0,16.0,107.0
1776,67.0,54.0,1.0,1184.0,5.0,3.0,6.0,1.0,15.0,95.0
1777,66.0,55.0,1.0,1189.0,5.0,3.0,6.0,1.0,15.0,93.0
1778,65.0,57.0,1.0,1190.0,5.0,3.0,6.0,1.0,16.0,101.0
1779,62.0,57.0,1.0,1193.0,4.0,3.0,6.0,1.0,16.0,98.0
1780,63.0,57.0,1.0,1194.0,4.0,3.0,6.0,1.0,16.0,84.0
1781,63.0,55.0,1.0,1202.0,4.0,3.0,6.0,1.0,15.0,74.0
1782,63.0,55.0,1.0,1176.0,4.0,3.0,6.0,1.0,16.0,76.0
1783,63.0,53.0,3.0,1143.0,4.0,3.0,6.0,1.0,16.0,80.0
