,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,5060.507838177137,7119.44124641801,0.005884978694437502,2547.8572967754435,1811.6919832863882,198.00490992095152,25.941819749111943,508.51260956951734,1841.3397772852284,47.38352790898734,6198.241932882624,348.3615794864975,152.47436913701858,0.005884978694437502,390.4508584669936,3089.194249700692,30346.899569830675
1,4975.827936040652,7112.055461105361,0.004435469494970672,2512.9784806586663,1680.6277901299088,196.07759365986004,25.06451263842455,974.6440174856929,1701.7759726684376,48.82358191010491,4964.862211761415,342.8094280629848,150.38707582970554,0.004435469494970672,367.61285202792584,3132.2808137622465,31440.820217959405
2,4891.658780058477,6943.040937993405,0.0026204183924802564,2461.0941772226183,1727.358187766153,192.66983499392333,24.885451390941277,645.995531976292,1665.7859369026733,50.02745382686215,4711.303395237534,334.28601197992646,146.7471978915781,0.0026204183924802564,317.61019403773406,3177.1281445558334,31579.124712652658
3,4815.874174275655,6791.28095672292,0.0009405619992623822,2437.2098498827163,1695.296725151628,188.75884942217274,23.973383282921173,55.51730865414062,1628.423603364642,45.423252535350365,4934.731685074411,325.0286070258421,144.34500249949534,0.0009405619992623822,306.60695460904975,3166.253053062347,31939.107668271175
4,4827.427148285402,6781.289502398539,0.0010662029178440675,2436.200804133491,1695.385541976538,189.24646362810748,23.24522650767175,48.51177705872725,1624.8918659390924,46.74311852015335,4746.574186522024,325.43317109829775,144.52466915273888,0.0010662029178440675,335.7924568242306,3246.246414800337,31865.162892970104
5,4768.750000000383,6727.500000000383,3.855354776958268e-10,2392.7500000003824,1682.0000000003824,187.50000000038236,23.000000000382265,51.250000000382286,1600.7500000003824,47.50000000038228,4830.750000000383,322.5000000003824,143.00000000038236,3.855354776958268e-10,356.5000000003824,3281.5000000003824,32063.000000000382
6,4781.000000000217,6666.250000000217,2.1818611245767508e-10,2303.7500000002174,1689.0000000002174,187.75000000021726,23.5000000002172,459.25000000021726,1594.5000000002174,43.50000000021722,4762.500000000217,322.00000000021726,143.00000000021726,2.1818611245767508e-10,351.25000000021726,3291.0000000002174,31447.25000000022
7,4793.750000000244,6579.500000000244,2.4459317327253344e-10,2267.2500000002433,1678.7500000002435,187.7500000002434,24.000000000243332,456.7500000002434,1579.5000000002435,43.50000000024336,4639.000000000244,322.0000000002434,143.0000000002434,2.4459317327253344e-10,353.2500000002434,3281.7500000002433,30918.000000000244
8,4810.00000000041,6506.50000000041,4.137588443229367e-10,2250.75000000041,1508.0000000004102,187.75000000041004,23.750000000409937,457.75000000041007,1570.2500000004102,43.00000000040994,4616.25000000041,322.00000000041007,143.00000000041,173.50000000041004,351.75000000041007,3284.75000000041,30311.00000000041
9,4848.750000001536,6537.250000001536,1.5995833618113217e-09,2415.7500000015357,1516.0000000015355,187.75000000153562,23.000000001537774,461.7500000015354,1566.5000000015355,44.000000001536804,4657.250000001536,322.0000000015354,143.0000000015358,1565.0000000015355,344.0000000015354,3277.2500000015357,30811.500000001535
