,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,295.0000000010976,2305.0000000010978,11.000000001099412,209.0000000010976,1.1312139485451745e-09,5832.000000001098,2244.0000000010978,37183.0000000011,1.1312139485451745e-09,259.0000000010976,9808.000000001099
1,293.000000000388,2316.000000000388,11.000000000387953,214.00000000038798,3.9126368612671504e-10,5786.000000000388,2160.000000000388,34793.000000000386,3.9126368612671504e-10,257.000000000388,9707.000000000387
2,293.0000000003093,2286.0000000003092,11.00000000030921,215.0000000003093,3.1127857906573514e-10,5593.000000000309,1571.0000000003095,34263.00000000031,3.1127857906573514e-10,256.0000000003093,9502.00000000031
3,294.0000000002776,2290.000000000278,11.000000000277526,214.00000000027762,2.7919239467785344e-10,5507.000000000277,1319.0000000002776,34081.00000000028,2.7919239467785344e-10,252.00000000027762,9288.000000000278
4,294.0000000001876,2291.000000000188,10.000000000187482,215.00000000018755,1.882143407761804e-10,5261.000000000187,705.0000000001876,34103.00000000019,1.882143407761804e-10,252.00000000018755,9005.000000000187
5,294.00000000014194,2271.000000000142,10.000000000141908,217.00000000014197,1.422709738987009e-10,5233.000000000142,482.000000000142,34032.000000000146,1.422709738987009e-10,249.00000000014197,9050.000000000142
6,294.000000000126,2275.000000000126,11.000000000125974,217.00000000012602,1.2623104016523302e-10,5345.000000000126,750.0000000001261,34437.000000000124,1.2623104016523302e-10,247.00000000012602,8925.000000000126
7,294.0000000001338,2393.0000000001337,11.000000000133781,216.00000000013384,1.3408736006591278e-10,5462.000000000134,918.0000000001338,34376.00000000013,1.3408736006591278e-10,250.00000000013384,9021.000000000135
8,294.00000000013705,2414.000000000137,10.000000000137018,215.00000000013708,1.3734749994845732e-10,5504.000000000137,1372.000000000137,34973.00000000014,99.00000000013706,251.00000000013708,8820.000000000136
9,294.0000000001522,2412.0000000001523,11.000000000152156,214.00000000015223,1.5259216238652845e-10,5764.000000000152,1253.0000000001523,35491.00000000015,490.0000000001522,251.00000000015223,8590.000000000153
10,293.00000000013375,2408.0000000001337,11.000000000133722,214.00000000013378,1.34028789870308e-10,5718.000000000134,756.0000000001338,35900.00000000013,1125.0000000001337,250.00000000013378,8453.000000000135
11,290.0000000001334,2404.0000000001332,11.000000000133374,213.0000000001334,1.3367821129081864e-10,5781.000000000134,880.0000000001335,36061.00000000013,1550.0000000001335,252.0000000001334,8557.000000000133
12,291.000000000151,2400.000000000151,11.000000000150889,213.00000000015095,1.513151324761427e-10,5870.000000000151,1479.000000000151,35920.00000000015,1534.000000000151,252.00000000015095,8710.000000000151
13,293.00000000014876,2399.0000000001487,11.000000000148685,215.00000000014873,1.490937220605681e-10,5741.000000000149,1798.0000000001487,36108.000000000146,1363.0000000001487,250.00000000014873,8286.00000000015
14,294.00000000025693,2394.000000000257,11.000000000256845,215.00000000025693,2.5827258904224845e-10,5775.000000000257,2485.000000000257,36620.000000000255,1095.000000000257,249.00000000025693,7839.000000000257
