,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
0,5101.704337467916,8719.239385884286,1156.5088063930652,2259.938656093431
1,4419.525616291454,8566.278151656623,1138.225907533332,2205.2500182052886
2,4291.000000000214,8540.000000000215,1142.000000000214,2253.000000000214
3,4259.000000000192,8541.000000000193,1056.0000000001921,2224.0000000001924
4,4242.000000000215,8542.000000000215,1053.0000000002142,2154.000000000214
5,4376.0000000002065,8540.000000000207,1053.0000000002067,2183.0000000002065
6,4638.0000000002365,8541.000000000236,1060.000000000237,2236.000000000237
7,5051.000000000201,8539.0000000002,1064.0000000002005,2309.0000000002005
8,5454.000000000188,8542.000000000187,1070.0000000001883,2378.0000000001883
9,5895.000000000172,8539.000000000171,1101.0000000001717,2462.0000000001714
10,6725.392907757975,8540.498948999075,1111.0649102248028,2504.1462961455454
11,7086.880614313767,8546.091451152683,1122.931796259523,2451.033840488079
12,7353.506598848599,8552.709241739189,1132.0793537771276,2483.561697352234
13,7495.203446788011,8577.14073564861,1127.14358226866,2446.162765438546
14,7739.859646690974,8578.855207509572,1137.4167363448573,2384.3550488908218
15,8125.038351623837,8551.723057958869,1130.8146325216665,2442.9201848664807
16,8616.848929291038,8659.446346314367,1151.1444838452442,2470.6501873535963
17,8791.898596255925,8670.000522131066,1159.0475214710063,2521.258499816305
18,8696.244481850523,8667.80878811097,1158.754519887307,2551.087952634756
19,8599.28198229462,8617.45587869961,1147.9844562492297,2533.2392266739284
20,8298.442544157302,8645.856896976264,1166.8260479523126,2485.58257089776
21,8291.55427899089,8677.775243199809,1134.269989624546,2455.5522356024285
22,7849.616819758015,8642.374458074803,1124.8451292087107,2391.434919163119
23,6679.000000000814,8537.000000000815,1109.000000000814,2277.000000000814
24,5262.000000000189,8537.00000000019,1086.0000000001887,2077.0000000001887
25,4989.000000000208,8537.000000000207,1090.0000000002078,2001.0000000002078
26,4908.000000000207,8536.000000000207,1092.0000000002076,1951.0000000002076
27,4977.494417878535,8462.457581002993,1118.6301511266752,1949.4076717892074
28,5831.162492723662,7991.981765335462,1192.5892658821006,2026.8571906908903
29,6574.786848378607,7862.952095607778,1187.4268668303212,1945.1080896181943
30,8342.279922067,7338.0054566320105,1122.3067233522097,1766.4827748861721
31,10746.356654834506,7334.290886468229,1202.375565423077,1710.5342902339805
32,11711.000000003221,7329.000000003221,1216.0000000032212,1638.000000003221
33,12125.721605243056,7347.403436095445,1195.8325101338557,1530.625517999453
34,12365.460214735216,7395.257688205637,1230.188198953008,1456.244110819531
35,12452.827995363294,7416.98136094891,1239.2033066180265,1377.005146111056
36,12460.589625080165,7450.903224343446,1229.770610057305,1308.1583062281497
37,12398.070933783414,7426.461741297331,1220.8299364285012,1284.763673747673
38,12370.161348843276,7407.118621630285,1206.3513317375462,1308.5673422286784
39,12435.572432521425,7367.512877363774,1139.6590020746953,1347.0527780704197
40,12409.486168688876,7354.030152774271,1117.6276520287201,1380.9535916250672
41,12357.097015565938,7402.318985170187,1151.4268733088552,1426.6361084053722
42,12248.620901775743,7444.26199266779,1172.8377756504156,1471.1376612975082
43,11890.178558175874,7390.209503035027,1151.2488157235048,1443.1004891830435
44,10996.273157104937,7400.598987237331,1127.123052967339,1396.0151893701454
45,10128.943272189761,7414.532215434037,1114.3052101005626,1342.0242584861098
46,8834.000000001684,7329.000000001684,1094.0000000016844,1258.0000000016844
47,7654.000000000447,7329.000000000447,1085.0000000004466,1242.0000000004466
48,5651.939631591238,7379.536426712127,1123.5419716531514,1062.1297312671525
49,5416.689904286194,7340.000082748599,1104.7525687011323,1038.7075781816125
50,5390.000000003306,7336.000000003306,1097.0000000033058,1092.0000000033058
51,5382.000000001707,7337.000000001707,1110.0000000017071,1150.0000000017071
52,5637.000000002861,7335.000000002861,1116.0000000028613,1259.0000000028613
53,5997.134756030898,7425.554259872683,1152.049181695823,1453.7281414016009
54,8068.000000000976,7336.000000000976,1161.0000000009761,1597.0000000009761
55,9671.000000001026,7333.000000001026,1185.000000001026,1756.000000001026
56,10191.714882781274,7390.630614454116,1150.6612354073209,1966.80449344509
57,10190.030275647598,7426.666547375394,1160.0054331874042,2141.8599446980406
58,10378.173057134369,7500.346984728458,1166.879725876358,2414.5512995562485
59,10300.214895249828,7540.879953753688,1167.885429784027,2451.9425616501517
60,10188.86360536742,7543.153641409386,1161.3555790471585,2559.3026400965246
61,10034.118430269958,7569.199717021927,1176.719988736729,2534.0768178494427
62,10320.730969339807,7706.65031746612,1212.9670576045835,2543.6570878708035
63,10405.127504403068,7642.030938824378,1275.7563924061808,2499.3985530962536
64,10861.984485106625,7557.014443006419,1274.7888812219326,2458.889466932296
65,10890.84892143399,7570.631826796492,1264.6971209364667,2420.99163150674
66,10505.693554325058,7613.513490851831,1287.2588940083808,2324.3327932940074
67,9980.36389641091,7666.1069141472535,1287.788889859616,2224.3626279392165
68,9353.252777497486,7546.993910535523,1272.404452410254,2055.1852028419476
69,8850.899138529097,7569.073274260883,1292.1548398064608,1959.4066595625177
70,7877.201608644488,7509.127239582498,1277.494885379791,1881.3829170720244
71,6884.04834315068,7517.146841842556,1256.96217325401,1822.3386283256848
72,5774.833353463681,7664.628442996657,1277.782675417485,1846.375289883096
73,5781.31238145252,7768.671165027863,1285.2004751829595,1866.1528851029864
74,5640.832790491567,7714.34867952702,1265.0206771850967,1804.3625534644134
75,5497.285632785403,7905.137310318853,1255.653065201203,1765.825514147844
76,5886.000000000543,8028.000000000543,1245.0000000005425,1749.0000000005427
77,6104.141848025299,8192.904460267882,1283.0682584374283,1736.271332453418
78,7487.645713823792,8144.833291490797,1337.882642560385,1761.0174126290322
79,10585.184026512572,8233.037949171317,1412.5516747491868,1841.2679548557207
80,11875.037385458278,8082.922234573426,1439.5231049999372,1738.738264682012
81,11752.066632181191,8150.4473138370395,1402.5974642391725,1653.567284680125
82,12067.152014834814,8263.15502025951,1409.8659088043514,1623.174151490817
83,11660.773910181166,8365.470548236215,1410.5282457248513,1687.341869705403
84,11744.357024405554,8415.868315537264,1445.789900286486,1695.4521335984634
85,11764.260738584475,8460.142207249395,1445.0394321288559,1733.0224678934828
86,11741.392504163374,8557.30328789553,1415.7153776771604,1733.8194072628087
87,11938.620490811662,8560.074894561803,1431.1183135118438,1789.6662088082205
88,11933.802920409884,8373.041724243252,1427.9764178271528,1876.7690062869976
89,11910.477163502015,8362.39369100149,1434.3099423721303,1997.6433217269364
90,11444.20176578451,8362.601432404648,1448.3115023310318,2028.6524622122658
91,11006.140148383192,8552.921066180945,1474.3939026036464,2049.9923572734338
92,10515.356644662746,8633.1866986192,1446.719631907482,2006.145211950909
93,9633.390808201557,8612.269726024728,1427.735165798533,2044.2803301867384
94,8812.16068916814,8728.530341678674,1420.6834338953731,2052.557170482457
95,6885.858203866174,8459.511400822907,1360.5647475457802,2032.8437992653612
96,5704.620422934162,8547.833968241008,1375.6180715124685,1995.202111069204
97,5600.084013381656,8602.526441187933,1379.1707087081984,2039.2605243065295
98,5560.297115050509,8600.766824999248,1381.9392427497182,2058.1641113503574
99,5507.463569949768,8539.900882116408,1377.3707938053903,2054.948361725409
100,6211.937119512732,8500.333951922876,1406.0022698924845,2068.300694380093
101,6607.018349805333,8500.480864412946,1408.0366151635171,2054.266125191487
102,7829.542637734329,8473.904075858085,1395.9494297179774,2055.342627673547
103,10123.735322378814,8499.273374115299,1441.5089318144708,2102.954452827709
104,11364.170951014967,8469.778825697971,1415.6372700188547,2093.9008452489015
105,11558.206292862544,8507.467481075213,1419.2523783171107,2092.165093478906
106,11753.457623648768,8577.944256189206,1426.4446628273972,2067.6345823911174
107,11717.11243233192,8567.49263705973,1462.8661898921907,2066.6530660524436
108,11710.842845966481,8582.471951406817,1510.9128323064892,2069.0068939373086
109,11700.806576740955,8569.918776071765,1488.4382456908686,2076.1129785025614
110,11721.766118268579,8583.311945501686,1530.1612972951973,2075.052952896821
111,11884.392141260454,8651.191043186329,1527.1019422416016,2067.1621066779
112,12072.72198466176,8629.786985401552,1510.2382332265397,2033.7194586623689
113,12145.851487475393,8626.807453953752,1511.2208802319271,1966.0147483717858
114,12017.194424623118,8613.815827409147,1507.7486396874879,1983.1832208717308
115,11595.03947790569,8610.02668156617,1526.6004754553412,1932.67620192635
116,10339.001561504845,8549.656133436458,1516.5485530953842,1893.4123840776024
117,10039.561549723732,8592.133867777593,1514.4664377420143,1875.0536848233332
118,9007.592260293619,8590.404924370645,1493.1449419535256,1880.8957018624699
119,7936.493143828115,8545.284056654458,1510.3668417722693,1919.2562608347387
120,6384.85988919714,8522.207341856109,1517.1844612149846,1881.630894499274
121,6002.769894965671,8494.977887459254,1498.9366911397049,1862.1328639588182
122,5858.359544549126,8483.00079056617,1487.6306299031876,1885.3339026775257
123,5873.470744131595,8536.99798511911,1487.01842560901,1948.7502486113872
124,5899.159630862602,8515.754821836406,1487.8678536922323,2028.087622070907
125,6115.000000001553,8464.000000001553,1481.0000000015534,2025.0000000015536
126,6454.0000000038635,8461.000000003864,1494.0000000038642,2154.000000003864
127,7536.000000000972,8461.000000000971,1471.0000000009718,2251.000000000972
128,8872.02166188182,8477.308864368291,1434.5906752309625,2326.200801594009
129,9607.886379375539,8508.291474151642,1359.919476023338,2423.33027102049
130,10195.638485469943,8481.18587669455,1368.1592038593437,2350.9919311316326
131,10337.709235409076,8535.916719299023,1401.0593979802738,2442.5637676603897
132,10299.98424164784,8555.874997376139,1473.004180397097,2609.6372630197616
133,10311.13533389114,8611.774708147293,1483.5367836621222,2685.695754514743
134,10322.335181536593,8625.98268760957,1485.569098428048,2861.2081006375956
135,10557.903663918138,8598.642896442185,1444.829222376146,2996.1618505724896
136,10810.858147945057,8569.594918499619,1447.3361293617672,3085.3753548230093
137,10758.888489276496,8520.495588011707,1452.2549118553798,3105.5451110468307
138,10654.000000031512,8556.00000003152,1491.0000000316218,3232.000000031567
139,10169.172557719789,8591.197505660435,1493.8163826201408,3257.1408852388467
140,9358.94020772719,8596.478640648993,1506.8885635855002,3446.6068209618315
141,8875.48667571662,8623.62153658668,1486.1046655457621,3512.063693049152
142,8239.000000003098,8598.000000003098,1470.000000003098,3490.000000003098
143,6666.000000000677,8610.000000000677,1507.0000000006767,3454.0000000006767
144,5566.94745592387,8691.543054824848,1524.9560561827784,3379.9323839540957
145,5197.090309855155,8701.166148745478,1504.3412253925628,3255.874670919082
146,5145.827866546064,8726.457992323545,1515.621341739733,3184.0189335473247
147,5107.692797691906,8712.232866060493,1525.3469306958652,3069.8615807580836
148,5095.776463868635,8714.574756462927,1532.4657391842075,2976.1513697117884
149,5345.641399055894,8687.672093276711,1523.306834769667,2798.4231760102616
150,5937.349105028921,8674.809099557955,1513.6779522722188,2707.3669934922814
151,6307.000000000015,8648.000000000015,1509.000000000014,2754.000000000014
152,7051.000000002133,8648.000000002132,1505.0000000021323,2723.0000000021323
153,7512.332201872429,8653.141940799109,1544.095988750756,2901.059151895118
154,7750.040308314034,8657.33279046002,1541.1955077565258,3162.5051419666224
155,8002.148049330349,8723.562228534813,1549.7792716904223,3469.850856342304
156,8117.9932260901105,8759.207315448068,1576.191347616662,3763.207491256206
157,8108.518582678576,8689.277410533263,1501.1309495083124,3883.4478713828103
158,8134.8311215423555,8659.465153257428,1450.7532670961334,3904.718938343539
159,8308.814291368004,8775.487621530281,1480.166062406518,4149.334609486843
160,8739.20516594857,8847.639644186953,1532.4042301993736,4288.27672429566
161,9232.901059577747,8923.31457048942,1589.2106439869744,4401.287919872603
162,9439.96372806766,8913.11559951344,1624.8779855216753,4515.841101893568
163,9220.220976869192,8811.633441039334,1633.3312217840928,4535.219755558249
164,8961.331796903924,8744.981954334284,1588.2504797993033,4480.665898452302
165,8162.481391395606,8683.554926713361,1597.3564444923284,4413.563123810832
166,7742.453072318545,8703.09263111587,1598.3835172043512,4254.97940703025
167,6835.0000000028795,8653.00000000288,1585.0000000028788,4061.000000002879
168,5398.585725672486,8671.002388633497,1558.055086012487,3780.41275853163
169,5227.064189966842,8655.106286960274,1514.0185931354188,3569.043829178899
170,5209.783431156173,8716.194192646622,1534.243468422428,3279.898438397863
171,5260.6435613811755,8711.71430405806,1609.2919561225767,3032.3931605976754
172,5983.000000001059,8656.000000001059,1631.0000000010589,2795.000000001059
173,6627.000000000596,8655.000000000595,1658.0000000005953,2564.0000000005953
174,9042.252421328993,8661.82107499346,1699.927437053242,2531.8707233817313
175,11259.31309166363,8712.467753821546,1723.754894402823,2437.0327817415077
176,11643.000000002015,8645.000000002014,1662.000000002014,2319.000000002014
177,11621.000000000598,8650.000000000598,1666.0000000005984,2277.0000000005984
178,11619.000000000691,8650.000000000691,1656.000000000692,2286.0000000006917
179,11617.00000000096,8649.00000000096,1654.0000000009604,2273.0000000009604
180,11583.000000000462,8650.000000000462,1635.0000000004611,2233.000000000461
181,11516.000000000728,8644.000000000728,1622.0000000007276,2229.0000000007276
182,11532.000000001088,8647.000000001088,1606.000000001087,2286.0000000010873
183,11657.331604783032,8650.73024881002,1585.3170822787897,2381.476323580977
184,11583.977880407987,8661.93849290042,1577.7209582917458,2470.2602432657736
185,11578.603247884861,8689.982958438952,1578.991814448066,2541.8652442633693
186,11485.303189678563,8704.58725262657,1574.598017940754,2593.455558960529
