,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
0,955.1002536809938,621.4168889929309,734.1034023138178,1.0940438187287758,475.90906111256254,1506.4983382802845,3053.476297850517,95.18181222257606,47.04388420200304,7.658306730625115,989.0156120591248
1,931.2332098912317,623.3605482099297,722.3584712240586,1.0878892639764761,484.1107224318143,1389.2345899895643,3036.2989355213354,94.6463659586478,46.77923834742062,7.6152248473256545,1004.121790571964
2,930.0325344733378,631.9451836806298,712.1577798939404,1.083954002971507,476.9397612684217,1299.6608494562956,3025.315622045354,94.30399825087295,46.610022124039666,7.587678020266971,987.4820966261142
3,948.4007671733051,648.9057880659733,710.7580120120527,1.0851267359838368,482.8813974738655,1275.0239146780402,3029.673846622082,94.40602602305103,46.66044964362132,7.595887151360633,1002.6571039681116
4,944.7453940413504,658.0640330908981,709.1020026540468,1.0859142461113436,491.9191534491586,1297.6675239992937,3031.8725749003256,94.47453940421329,46.69431257913789,7.601399722258006,941.4876513032771
5,934.5819967191637,648.0202695021648,708.8060904269827,1.085461088030542,497.14117827806297,1336.2025992581396,3030.6073575374407,95.52057573908708,46.67482678164406,7.598227615689629,936.7529188950501
6,968.7248352496226,673.5486795676951,737.3705510664902,1.1396762768176547,518.552705927764,1505.5123616055603,3181.976164725697,101.43118863206719,49.00607990091404,7.977733937402864,944.7916334375744
7,985.0819164164748,679.1700350727887,733.9602227761354,1.1414622438725053,506.8092362560103,1596.905679103847,3186.962584744723,101.59013970000825,49.08287648430095,7.990235706790866,910.8868705681926
8,1011.2160336142399,673.0014054223761,736.9879567019179,1.142616987187029,510.7497932492522,1587.0949951301163,3190.1866280800655,100.5502948679038,49.13253044684341,7.9983189099950955,904.9526538107151
9,1013.0522597519088,664.2777558282793,737.7039671806223,1.1472845524310553,515.1307640188325,1491.469918094519,3203.2184702460163,99.81375605714206,49.3332357524062,8.030991866713231,871.9362598091244
10,1002.6296370739808,650.4473732505294,723.8664771094899,1.147173497846992,515.0809005105708,1554.420089513981,3202.908405847205,98.656920810529,49.328460405289874,8.030214484624558,835.142306395727
11,993.4883795079232,654.3043422134249,717.3284031971999,1.1458920179379979,514.5055160312329,1615.707745220466,3199.33051394005,97.40082152043082,49.27335676918442,8.021244125258928,767.7476519842199
12,1018.2460313849616,659.3372387909559,721.2576055643626,1.1466734588176977,521.736423738941,1642.036392954096,3201.512296876932,97.46724399522819,49.30695872702296,8.02671421141846,740.7510543633981
13,994.7430811432828,671.1934284530965,723.9710313741907,1.147339193987507,528.9233684049295,1774.9337330203275,3203.3710294716816,95.22915309680764,49.33558533933441,8.031374357608504,680.3721420045912
14,990.2035949646,692.4580439441545,727.8224580500312,1.1407875518555075,535.0293617954131,1941.620413167863,3186.2196321843617,94.68536679965837,49.05386472755942,7.985512862670364,663.9383551490927
15,994.729724143861,682.1003822700932,724.1632391767456,1.1368339705046302,533.1751321411348,2016.743463578469,3174.040445496634,94.35721954740994,48.88386072940736,7.957837793205033,682.1003822700932
16,1006.5382568333544,668.3687293678677,730.9927159355505,1.1386179376480952,538.5662844821253,2157.6809917411224,3179.0212817631477,94.50528882037509,48.96057131660584,7.9703255632135,631.9329553648523
17,999.5326872426007,662.943750469229,735.7197367986067,1.137124786450976,524.2145265288528,2213.9819591140904,3175.989528405551,94.38135727096612,48.896365815105085,7.959873504830147,592.4420137126444
18,991.6083796098037,676.974334762266,747.3978393851806,1.1358629778439004,520.2252438273916,2235.3783402886984,3171.329433986789,94.2766271565374,48.842108044979604,7.9510408445775855,566.7956259167383
19,989.4519809985327,690.2362616587872,749.1726912257068,1.1333928763428878,515.6937587106023,2125.1116430380216,3163.2995177168355,94.07160873186994,48.73589368039334,7.933750134064394,537.2282233600537
20,982.3933548678636,713.7434918912668,744.4788575707928,1.1383468770734475,515.6711352898776,1907.8693658846996,3177.126133761418,94.48279079267068,48.94891571189156,7.968428139190333,530.4696446911308
21,980.623463652446,716.6969629942618,738.3116333067854,1.137614227029189,513.0640163657488,1922.5680435876902,3176.218921714066,93.28436661199875,48.917411759976375,7.9632995888788,489.17411759927523
22,972.0830302293826,711.1972694910568,731.6144159836215,1.1342859163091912,496.8172313191282,1736.5917377843025,3166.92627818008,90.74287330034286,48.774294398960016,7.940001413830751,455.98293833399896
23,957.8032715802734,709.8209518599792,729.1590226638554,1.1375335767528858,481.17670294356105,1415.0917694131097,3175.993746142539,86.45255182914772,48.91394379809401,7.962735036944488,437.95042702901435
24,996.7650081112848,724.0539127021149,759.780257078862,1.1908781459306927,479.9238927943426,1276.6213723958042,3324.931783329308,90.5067390877986,51.20776027337673,8.336147021280134,419.18910735387243
25,991.7102056649742,733.8414523085991,760.3513241489741,1.204994174598928,486.8176465232865,1255.6039298941616,3364.343735378537,91.57955726678645,51.81474950622395,8.434959221973939,379.573164987224
26,990.6835260371032,734.555590037276,752.6778496599053,1.2081506415444943,492.9254617355523,1301.1782409048183,3371.9484404505906,91.81944875469091,51.950477584906494,8.457054490596214,308.07841358473365
27,987.7894794860647,729.0539242718539,752.0257726319942,1.2090446505694175,495.70830671885074,1349.2938299956395,3375.6526642901126,91.88739344059657,51.988919972984625,8.463312553771598,286.5435821765215
28,1018.3848886915891,734.3538231923953,754.9885587201145,1.213807972253704,500.0888845541713,1512.4047333846315,3387.7380504626426,92.24940588866203,52.19374280544237,8.496655805566377,273.10679374925985
29,1011.9319076524035,725.7168473814977,766.4336341982793,1.1975525534725517,522.1329132975898,1540.0525837171294,3343.5667291898662,91.01399406107899,51.494759797732165,8.382867874081075,257.47379898850954
30,1020.136528286518,709.6088582178336,774.548104810144,1.1807135744469648,546.6703849498547,1827.7446131799786,3297.733013315006,89.7342316548703,50.77068369948404,8.264995020880841,223.15486556270812
31,1043.4583919419874,708.187093516447,829.3553171579581,1.1763905208337027,557.6091068551517,2152.794653048249,3284.4823340495473,89.40567958018646,50.58479239407126,8.234733645581933,210.57390322169755
32,1055.851629065251,722.0510019392541,905.5229778418411,1.1836901671541158,563.4365195460498,2391.054137569239,3308.4140170821743,89.96045270066398,50.898677185919645,8.285831169834914,185.83935623685463
