,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
0,316.00000000005946,78.25000000005943,151.00000000005943,5.943828257490834e-11,3343.0000000000596,200.50000000005943,22.000000000059426,5.943828257490834e-11,100.00000000005943,914.7500000000595
1,316.000000000044,71.00000000004398,150.25000000004397,4.396658877048992e-11,3099.500000000044,244.50000000004397,22.000000000043975,4.396658877048992e-11,100.00000000004398,832.500000000044
2,316.0000000000416,69.2500000000416,149.00000000004158,4.157868786782072e-11,3059.2500000000414,216.50000000004158,22.000000000041588,4.157868786782072e-11,100.0000000000416,926.5000000000416
3,316.00000000003723,69.5000000000372,149.2500000000372,3.7187118712415875e-11,3007.7500000000373,159.2500000000372,22.0000000000372,3.7187118712415875e-11,100.0000000000372,691.5000000000372
4,316.0000000000402,72.25000000004017,148.7500000000402,4.016409127950625e-11,3035.75000000004,124.25000000004017,22.000000000040174,4.016409127950625e-11,100.00000000004017,453.2500000000402
5,316.00000000003695,75.50000000003698,148.75000000003698,3.695703497652872e-11,3141.500000000037,188.25000000003698,22.00000000003697,3.695703497652872e-11,100.00000000003698,321.25000000003695
6,316.00000000003246,92.00000000003247,149.0000000000325,3.245491684180077e-11,3240.7500000000323,115.75000000003247,22.000000000032472,3.245491684180077e-11,100.00000000003247,323.50000000003246
7,316.0000000000342,93.0000000000342,148.5000000000342,3.418698889149877e-11,3314.750000000034,110.5000000000342,22.000000000034202,8.500000000034198,100.0000000000342,331.5000000000342
8,316.00000000004195,86.00000000004195,149.00000000004195,4.194070323788961e-11,3384.000000000042,111.50000000004195,22.00000000004195,21.25000000004195,100.00000000004195,304.25000000004195
9,316.00000000004695,85.75000000004697,148.75000000004698,4.695703396578408e-11,3368.750000000047,135.50000000004698,22.000000000046963,65.25000000004697,100.00000000004697,275.75000000004695
10,316.00000000005105,84.25000000005106,149.00000000005107,5.105458159165905e-11,3383.250000000051,143.25000000005107,22.000000000051056,124.75000000005106,100.00000000005106,336.50000000005105
11,316.0000000000563,81.50000000005627,149.00000000005627,5.627065914516529e-11,3547.7500000000564,214.00000000005627,22.000000000056264,168.75000000005627,100.00000000005627,523.2500000000563
12,316.0000000000582,79.75000000005821,149.0000000000582,5.820889297603223e-11,3553.750000000058,187.2500000000582,22.0000000000582,183.7500000000582,100.00000000005821,781.5000000000582
13,316.00000000005866,79.00000000005863,149.25000000005863,5.864419562348065e-11,3558.2500000000587,140.00000000005863,22.000000000058634,164.75000000005863,100.00000000005865,994.2500000000587
14,316.000000000062,102.50000000006202,150.25000000006202,6.201807675383307e-11,3564.250000000062,133.25000000006202,22.000000000062002,115.25000000006202,100.00000000006202,885.0000000000621
15,316.0000000000527,324.7500000000527,150.50000000005272,5.2705447311989347e-11,3599.5000000000528,197.75000000005272,22.000000000052705,55.50000000005271,100.00000000005271,739.0000000000528
16,316.0000000000972,360.2500000000972,151.00000000009717,9.727129822071736e-11,3668.2500000000973,352.5000000000972,22.000000000097163,18.000000000097163,100.00000000009717,495.5000000000972
17,318.20328235056235,607.7078509438498,153.31154980395078,712.4329818436826,3684.2603142295584,631.3717026375621,22.153393076036316,8.055779301060088,100.69724125090994,234.62457211319585
18,316.94439432688694,642.1634445157566,151.95277133207193,507.5122263573732,3773.9953156483657,468.14492421423324,22.06574897445754,8.02390871958628,100.29885896591443,198.09024645524198
19,316.00000006440115,748.7500000638053,152.00000006516444,117.75000006555439,3716.500000063147,385.0000000642481,22.000000071752382,4.007656910207597e-07,100.0000000658568,221.50000006471942
20,316.00000000032946,794.5000000003295,152.00000000032946,3.3175279718131246e-10,3664.5000000003297,242.7500000003295,22.000000000329376,3.3175279718131246e-10,100.00000000032945,215.2500000003295
21,322.6392099290438,811.1925705330859,155.7040490956876,95.20919723405854,3451.780091666219,360.6718383146249,22.46222347640327,0.002101016158362715,102.10101580057324,190.67364700726222
22,320.57706540879286,822.4932144934295,154.2016263994337,82.1732351209916,3359.2114171940534,385.50406599781104,22.318656452990513,0.0014484389423386717,101.44843842085639,152.17265763102688
23,316.00000000005525,810.2500000000553,152.00000000005525,5.526034998599571e-11,3262.5000000000555,220.25000000005525,22.000000000055255,5.526034998599571e-11,100.00000000005527,135.25000000005525
24,316.0000000000333,634.0000000000333,151.7500000000333,3.33004891701481e-11,3165.000000000033,89.75000000003332,22.000000000033314,3.33004891701481e-11,100.00000000003332,233.5000000000333
25,316.0000000000292,522.7500000000292,151.75000000002922,2.9213092760095434e-11,3135.250000000029,65.25000000002923,22.000000000029228,2.9213092760095434e-11,100.00000000002923,337.0000000000292
26,316.0000000000306,484.2500000000306,152.00000000003058,3.057454933668788e-11,3135.5000000000305,58.75000000003059,22.00000000003059,3.057454933668788e-11,100.0000000000306,504.0000000000306
27,316.000000000032,471.750000000032,152.000000000032,3.1980624432019813e-11,3117.000000000032,66.000000000032,22.000000000031996,3.1980624432019813e-11,100.000000000032,571.500000000032
28,316.00000000003206,485.00000000003206,152.25000000003206,3.205051178913992e-11,3165.5000000000323,54.50000000003207,22.000000000032067,3.205051178913992e-11,100.00000000003207,451.25000000003206
29,316.00000000004206,633.5000000000421,152.00000000004206,4.2055354554585104e-11,3228.5000000000423,92.50000000004206,22.000000000042064,4.2055354554585104e-11,100.00000000004206,483.75000000004206
30,316.00000000008265,878.2500000000827,152.00000000008262,8.267608444329814e-11,3406.0000000000828,227.25000000008262,22.000000000082615,8.267608444329814e-11,100.00000000008262,679.7500000000827
31,316.00000000029075,977.0000000002908,152.00000000029075,1092.2500000002908,3630.0000000002906,329.00000000029075,22.000000000290658,8.000000000290678,100.00000000029073,1113.5000000002908
32,316.000000001735,949.2500000017349,152.0000000017355,1732.0000000017349,3536.000000001735,273.75000000173503,22.000000001738268,24.50000000173798,100.00000000173583,1606.0000000017349
33,321.30061973870073,927.8063782003128,154.2954716627245,1885.3533992082307,3567.097782268593,385.6115823920066,22.36903048855151,79.56257435018719,101.67741131001966,1950.4269424463585
34,324.15054642043236,918.5975136687639,156.17696421695646,1876.6880527713379,3523.085606582506,436.4748655122224,22.567443105489286,156.68986065116556,102.57928684210688,2089.2836247510045
35,323.14039163160305,945.6458138010245,155.69026780368887,1280.5460614568528,3564.5146206607997,400.346402923252,22.49711587339369,212.18870653035916,102.25961760516357,2215.454615409039
36,322.45325748716203,945.4207058912417,154.59388768786457,1171.6992180674984,3444.433451413913,305.6162994221869,22.44927742033243,230.87040983070642,102.04217009112399,2327.0716889201094
37,325.945339510901,936.0742719071164,154.56939147139641,1515.6458287242226,3418.351748116761,398.00981691830043,22.408742091748667,209.31802271730058,101.85791859743287,2196.0567249523892
38,323.520150101747,947.2690470931967,155.36133790503686,1720.2364943292157,3463.764391869534,533.6546779761746,22.523554754210974,157.66488327759453,102.37979433621037,2110.815409720661
39,321.32484889804124,955.3313149982071,154.5613197233384,1347.3272936375236,3500.0004110939003,549.0994253317816,22.370717328756875,78.29751064954137,101.68507876550579,2071.0708417478572
40,319.5016788078062,955.2190223204152,154.44266277848854,1534.8213557893664,3630.2872713836123,480.7691401044442,22.2437877657275,22.749328396751437,101.10812620546245,1833.595868724517
41,319.75676773842247,964.8356899942576,153.5540807101543,2024.7888995048258,3680.238494501761,542.3722389482793,22.261547121613862,8.095108044623332,101.18885055056293,1678.4700584976736
42,321.2641436264307,978.0256524314455,154.78628438986544,2018.3216491570356,3730.883199593641,458.0047364039454,22.366491012383683,8.133269459334011,101.66586823651862,1760.5986731785972
43,320.6983709120665,959.3042250136544,154.51369294760872,1643.5791509222688,3678.8974511220854,371.4417840309849,22.327101772826293,0.0014868267461315607,101.48682623833896,1703.4563784025927
44,319.01799431374445,949.9871286352686,152.69453050659058,670.5939959576978,3489.7640881062675,345.0139226477912,22.210113528899768,0.0009550622901871162,100.95506149222558,1739.7080971520882
