,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
3395,2357.683988606983,14552.745542994737,66.98857947664187,0.0046696555654032286,381.52089404994217,160.14457281116344,6010.65496318541,117.75336236118454,7850.224157403631,1620.8096143653745,3437.351484388544
3396,2356.577398199585,14240.460563405195,49.20326435818156,0.0035858198755669246,429.36322266112,132.5898492175455,5937.021256167176,131.55399102053477,8447.423596622682,1704.5046631813298,3374.308076762628
3397,2349.511274432594,13782.442885661527,48.00245108781327,0.004353154681622155,374.1060590203656,120.52789349201294,6014.3940618217885,132.0067404912388,8687.400115323331,1839.2243487397361,3192.6847631030005
3398,2360.9386767578767,13226.812973052589,48.225212758056585,0.004837419167643922,348.5844183047242,100.64392227754485,6042.828833406729,116.36953513339132,8314.131516886153,2166.9894515357705,2945.931474995365
3399,2407.9838029260814,13590.814880679509,48.61411232602236,0.005682852991723495,345.0545146612146,127.8762519878385,6156.026180401159,96.69981038752415,7318.537562107795,2492.0016709676065,2786.3284162451505
3400,2452.193879555319,15382.67673786797,57.00275246342709,0.0075523632203753415,322.1193275995526,212.41591719839724,6266.538438258236,103.78803042862573,5990.666626808272,2685.5825075656203,2755.4915436055726
3401,2524.7368515348867,16801.385375347592,70.26882300429378,0.009795036007169427,422.7108883848889,392.51725350025845,6188.597200989858,111.99093666305582,4353.373175184049,2848.0832323902923,2831.0650018189554
3402,2521.3343877475,17323.544111347564,61.84613478492842,0.010439526460687984,534.5273077835726,432.9229434941444,6368.495289945577,118.72249088172791,2611.8947993967727,2926.647449641197,2923.3342638491504
3403,2562.349166588885,17515.620397886436,50.60887147412163,0.010019285874809951,456.029939695668,418.07328609012296,6485.636898686672,129.2726608305411,1159.603272470916,2892.957120457473,2814.293331101054
3404,2464.836958788708,17330.05662825735,50.79861115788971,0.010431763445768167,554.9196110176649,404.73241281190496,6767.810619147118,140.80049831795912,218.10273268857088,2636.00619203792,2506.2488700586787
3405,2456.520356011154,17226.459055683583,50.627211638282766,0.01005915579665364,432.5324820396489,267.9940442154292,6777.993105956295,143.07690245590456,5.502957786824452,2677.7392590390346,2151.6564946244725
3406,2391.8850330634323,15236.200401195085,111.54979526402585,0.007259418608351735,410.26727585063674,181.804714396604,6602.8898042772,140.50983826524126,3.7540796483905368,2652.525420074371,1915.1169177286083
3407,1966.1926750781113,11576.728463493493,318.3359569174823,0.007003683085924757,0.007003683085924757,185.11637158566523,6590.356835812629,139.63980631175176,0.007003683085924757,2725.383805944972,1696.0083755095666
3408,1808.8544246172548,9023.808750613356,347.3388222323152,0.0077019604624672935,0.0077019604624672935,119.54917602419822,6647.364994782576,141.0895681006159,0.0077019604624672935,2634.3899509459625,1631.6846997887194
3409,2183.7882333135203,7894.983722376993,356.8139441152011,0.008619161141799284,0.008619161141799284,82.55056241331309,6739.818944396962,142.83419680719342,0.008619161141799284,2567.213871890813,1492.9703689079727
3410,2379.7375439079606,7535.476133031447,343.4283678001061,0.007826803156015336,0.007826803156015336,63.61781381546847,6689.035728877534,140.71397801547462,5.391340153925283,2477.859934707968,1369.9395330924954
3411,2345.348909440705,7557.176470179983,311.72358922954953,0.006028431813662073,0.006028431813662073,61.49649039230615,6577.473761173149,138.8972455411145,2.6507107928695617,2341.6379143308304,1235.2312294297144
3412,2364.4895129257643,7611.851766831034,344.87699827283546,0.006773064572252935,0.006773064572252935,61.39451207650839,6511.555337357155,140.40657979224554,3.2031919345126987,2318.577095199052,1206.0017633098892
3413,2455.588189974206,8248.511482104837,321.5847528845201,0.009943505321753275,0.009943505321753275,61.56836294546256,6594.411445473496,143.4762743638972,57.170622735076805,2301.1175650844066,1257.203982644089
3414,2716.8761660481814,11244.764740571238,513.0737038749306,0.020723224470872312,5.432545099881645,148.48956606264812,7243.997082591423,159.3546562623519,544.4617422296304,2658.9290183164276,1354.514578229768
3415,2798.4140298108714,16954.240526513313,364.5094997651604,0.02130099828685982,450.63320852830293,309.3175455577944,7280.485915442021,160.72382269180906,1496.247813511808,1360.997200454197,1257.8913519349417
3416,2621.1985184517207,17556.83127937978,559.0101340268529,0.011802026857625103,868.7017482777006,589.755691398327,6717.06577046609,145.34263484702046,2568.6515658532016,2103.5551343429033,1302.493612282498
3417,2553.9982829125465,17026.106326598456,393.0072578047779,0.009778563695767826,580.1797087983641,595.5487077069284,6797.488660130773,142.16323990428256,4330.7643353062085,1906.3047574801951,1311.8538354096559
3418,2499.0283155761263,16617.272354079472,326.99077119099593,0.007739957638766462,619.5047559631005,323.7585724642323,6699.270561005407,140.60064461429573,6189.660561752348,1700.1365302777263,1339.7463722435864
3419,2483.977560568555,16425.01922683397,86.60034370980947,0.007578066801865836,472.8056032351806,110.80540872184527,6690.817859660376,140.92726740348982,7794.030933875607,1665.3084728281442,1402.2800996973551
3420,2493.4157088927013,15792.34932175359,57.4990260456666,0.007474815121322181,370.7881118828211,103.17582243701847,6682.246625017262,139.71725955009995,8743.076203380018,1846.417322361082,1454.671621545841
3421,2496.1269591477203,14447.247498546716,54.08725805311217,0.008174516181759942,335.88187250943355,78.96739675750908,6740.354098569513,140.62687093797095,9070.433175494334,2073.164601172973,1570.693973860262
3422,2466.9373402791075,13705.268142219033,54.62660186629874,0.009253203799248542,358.8967742612115,86.85629696737567,6803.743262439272,141.48289883360778,8519.01856103896,2239.690676515582,1693.4246578532611
3423,2426.8468042080076,13944.79090609162,56.37465512713284,0.009465349826570848,359.04634721711756,120.95921148629776,6813.670695891963,142.30495468975056,7290.392294102408,2387.986605042747,1945.7465920071097
3424,2468.281509554168,15787.2482362321,56.52553075320453,0.010834374082744444,380.16190290848095,272.0983882333458,6887.8021738321295,144.0846862335704,5674.719950119972,2521.4820090865423,2029.3773884120812
3425,2477.9408049446697,17501.624479092196,54.94325509861245,0.009886510259570628,414.27214344312983,435.15058038057884,6834.940934259689,142.85246325629254,3835.039205878856,2555.960227184611,2120.260214253109
3426,2533.1252456434318,18001.440737323406,83.19877093207008,0.01093169463247232,499.74728406501833,530.2535000734233,6906.052645830068,144.21120294888007,2318.4724166388364,2573.0606556907983,2165.3866781239312
