,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
0,282.00000000189186,1.9092455444472296e-09,3471.000000001892,996.000000001892,194.00000000189178,1076.000000001892,1162.000000001892,7057.000000001893,52.000000001891195,79.00000000189145,9.00000000189028,237.0000000018918,12348.000000001892
1,275.0000000031675,3.2294453380807286e-09,3269.000000003168,959.000000003168,191.00000000316717,1046.000000003168,799.000000003168,7057.000000003169,51.00000000316567,77.00000000316615,9.000000003166313,238.00000000316734,11156.000000003169
2,278.00000000378543,3.883458231209127e-09,3541.0000000037867,1014.0000000037862,191.00000000378498,1048.0000000037862,898.0000000037862,7058.000000003787,51.00000000378332,79.00000000378374,9.000000003785,236.00000000378523,9437.000000003787
3,278.0000000046543,4.817030892318779e-09,3450.000000004656,1043.0000000046557,191.00000000465366,1021.0000000046557,714.0000000046555,7061.000000004657,52.00000000465235,79.00000000465242,9.000000004655643,238.00000000465403,6474.000000004657
4,279.00000000542923,5.659929911459782e-09,3318.000000005432,1063.0000000054313,191.0000000054285,1033.0000000054313,661.0000000054307,7066.000000005432,51.00000000542793,79.0000000054276,9.000000005433105,239.0000000054289,6329.000000005432
5,278.00000000513535,5.339360785112524e-09,3334.0000000051377,1054.000000005137,191.0000000051347,1013.0000000051372,612.0000000051366,7069.000000005138,51.00000000513381,77.00000000513361,9.000000005138189,238.00000000513506,6172.000000005138
6,278.0000000042224,4.3512027139758985e-09,3395.0000000042237,1062.0000000042235,187.00000000422182,1041.0000000042235,693.0000000042234,7077.000000004224,50.000000004220304,75.00000000422051,9.00000000422275,237.00000000422216,6189.000000004224
7,283.00000000440485,4.5475573720055445e-09,3909.0000000044065,1135.000000004406,193.00000000440426,1056.000000004406,792.0000000044059,7102.0000000044065,51.000000004402764,75.0000000044029,9.000000004405553,240.00000000440457,5782.0000000044065
8,287.00000000893476,9.57774622793685e-09,3241.0000000089403,1027.0000000089378,195.0000000089349,1040.0000000089378,573.0000000089362,7111.000000008941,52.00000000893858,76.00000000893725,34.00000000894096,238.0000000089347,5963.00000000894
9,275.00000000365173,3.741223636122559e-09,3398.000000003653,1095.0000000036525,198.0000000036514,1053.0000000036525,691.0000000036524,7113.0000000036525,52.00000000364972,78.00000000365013,601.0000000036523,239.0000000036516,5770.0000000036525
