,Biomass,Fossil Gas,Fossil Hard coal,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
6258,10.097407261023683,4135.229925213408,3889.8941661572835,487.81163880155515,3546.278845305069,0.012295879986419615,98.96989288087921,940.1905425070288,820.877311349379
6259,10.081751055188331,4216.605397831466,3902.348800556384,487.8568838009413,3495.7233768364777,0.012154506552766496,99.15592258143022,932.2432693916026,790.1249007380632
6260,10.173876657227307,4463.185077313923,3918.4954348819456,488.81171827277717,3329.8235997597453,0.01311594059584479,101.53130292764996,936.8103724889924,777.0275319465724
6261,10.145938173683534,4306.042630884491,3899.7810925329645,490.22262559885996,2873.043781307229,0.012732646674695022,106.80707723753434,909.3160076388367,727.0811286676275
6262,10.09478932864537,3841.5046268316355,3818.251174413259,490.382955350883,2496.8403779121454,0.012198210103517338,107.63359947973575,838.6903570744696,557.8793249702045
6263,10.104654972937269,3106.915394904663,3750.0401629206126,490.4492714850233,2257.2565408293276,0.012239944611020074,107.90823490709434,882.6975544803956,424.600467561607
6264,10.04158820581171,1986.332165196843,3770.6859945385013,489.57214379517114,1955.6468162753238,0.011383477995276612,113.68121123786231,879.3758343307597,337.63536486146694
6265,9.938195567570043,1597.1111841083427,3628.358920198819,488.7180611133722,1557.2883191398105,0.0103668022206839,112.78068116518646,847.4099841701636,349.9255800978306
6266,9.918481160141244,1559.5326971923296,3571.6142766354346,488.59143456399624,1470.5181246924722,0.010205346598693975,113.4398523063495,821.6663420140536,395.3757792696364
6267,9.859054587032771,1635.4905213230602,3559.2348239724793,486.89839755402375,1468.85644917226,0.009545051367893404,112.95158503995529,771.1590631029954,376.69710586649757
6268,9.927823517212357,1706.2701435682454,3655.3647759440423,488.66988031306147,1511.2430428065145,0.010309150562372442,112.17772406238389,763.9993815156605,352.3450270875231
6269,10.085109658307397,1925.5158934225872,3724.7392244181146,491.9518370399766,1578.2445231791999,0.012056774298481635,113.42006691048446,717.5569150761925,415.427049733218
6270,10.097015664059516,3224.179408827612,3719.079054189604,492.28359675181485,2041.905113047378,0.012291492345475642,111.50110435396198,781.9098318003331,408.6075741131498
6271,10.217053423187517,4496.854050966333,3762.5694307643644,493.9759524314413,2646.529620676405,0.013522816096060677,114.2545355506558,802.5520828775677,370.07131185682533
6272,10.179290793719508,4893.280532282291,3868.5231063534575,493.3473443232773,3013.775188041134,0.013066934295183328,113.06769309757621,770.5105042814366,351.41408854789466
6273,10.181859421366767,4944.543961070527,3854.9469146957986,493.72582787831516,3123.55801779014,0.013131771639815168,114.27362570018715,772.7868914971331,302.6732580802858
6274,10.152678297184574,4923.697924923222,3793.8463399246575,493.40577319532986,3390.6437939424427,0.012807536934059631,115.19083816821052,837.3652874872511,341.90963690369625
6275,10.103589501950555,4454.432083066679,3749.9388192945617,492.967343780505,3601.475577989999,0.012296262171267513,116.67108192383915,926.2630506356883,428.23400962644496
6276,10.044834262352218,3480.385639668107,3759.809829202056,491.64548312848956,3619.5243724658435,0.011609269911220082,113.29281959343848,931.9081302301217,592.0842088509186
6277,9.951840871808935,3602.607086148784,3008.5537180231795,489.8432381675308,3990.1875589741203,0.010576010048517373,109.3879559087108,944.2280607434052,754.3956360684214
6278,9.918231925225173,3310.7502110133432,3130.5421084057307,489.15533821035694,4132.103146508794,0.01020257732195059,105.53445561297393,943.7843290511289,832.1600409508168
6279,9.980144337525969,3366.495898155892,3289.9324248004777,490.5065852830715,3912.2879120163852,0.010920828623578563,103.3607009840353,950.3701547569567,891.873557898676
6280,10.060306410161106,3655.166284792027,3353.813539399825,492.1250604188345,3823.0206374120994,0.011781182659839835,106.19037259250877,952.191233957612,905.6933156729458
6281,10.971758002839712,4136.66410180751,3417.3421867174816,495.1048959882011,3924.7113270220593,0.013575089202217288,109.75828162990334,949.0295874340908,888.5027718701285
6282,10.859465993695595,4119.418494405783,3577.773041871395,493.3932127562902,3859.1938406111894,0.012327400240268575,108.14853198977404,919.8707212043864,850.4756576909646
6283,10.101547676817528,4108.910361747659,3755.9115216186656,495.2737118589956,3666.2858905203793,0.012376940497996428,113.5575299784991,911.6979226647159,829.0635933005797
