,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
0,340.00000000417367,364.0000000041737,270.0000000041734,377.0000000041738,262.00000000417333,46.000000004171575,41.00000000417162,4.29883909333361e-09,1502.0000000041746
1,218.00000000621998,380.00000000622094,270.0000000062203,369.0000000062209,279.0000000062204,79.00000000621989,152.00000000621966,6.529015674152881e-09,1603.0000000062228
2,221.00000000663803,381.0000000066389,271.00000000663834,339.0000000066387,248.00000000663817,79.00000000663834,153.00000000663783,6.991036455635531e-09,1559.000000006641
3,216.00000000766534,381.00000000766596,270.0000000076655,602.0000000076668,179.00000000766545,119.00000000766589,153.00000000766556,8.136757136649424e-09,1543.0000000076682
4,215.00000000769663,381.00000000769717,270.00000000769677,273.00000000769677,172.0000000076968,67.00000000769855,153.00000000769688,8.171900768536217e-09,1797.0000000076996
5,212.00000000926073,380.00000000926065,270.00000000926053,48.00000000926569,168.0000000092613,67.00000000926408,153.00000000926153,9.95325590630985e-09,2014.0000000092634
6,213.00000000765004,380.0000000076508,270.00000000765027,8.119496093309759e-09,158.0000000076502,67.00000000765178,153.0000000076502,8.119496093309759e-09,2454.000000007654
7,215.00000000777968,381.0000000077804,270.0000000077799,8.265199025279065e-09,160.00000000777985,70.00000000778142,154.00000000777987,8.265199025279065e-09,2869.0000000077835
8,212.00000000906383,380.00000000906385,271.0000000090637,9.725811048248254e-09,158.00000000906445,70.0000000090669,155.00000000906448,9.725811048248254e-09,3116.0000000090668
9,213.00000000710983,379.0000000071107,270.00000000711015,7.515205875045783e-09,189.00000000710983,73.00000000711077,155.0000000071098,41.00000000711237,3058.0000000071136
10,215.00000000749776,378.00000000749856,270.000000007498,7.94867578935621e-09,204.00000000749773,127.00000000749804,157.00000000749785,147.0000000074979,3120.0000000075015
11,214.00000000772147,377.0000000077222,270.00000000772167,8.19972874428701e-09,217.00000000772147,113.00000000772205,156.0000000077216,229.0000000077215,3305.0000000077257
12,217.00000000776933,374.00000000777,271.00000000776953,8.253566635865433e-09,218.00000000776933,113.00000000776996,149.00000000776956,259.0000000077695,3336.0000000077735
13,217.00000000918055,373.00000000918055,270.0000000091804,9.86064779338918e-09,240.00000000918047,66.00000000918389,152.00000000918132,256.00000000918044,3362.000000009184
14,216.00000001054914,371.00000001054843,271.0000000105487,1.1465081619472603e-08,200.00000001054931,61.00000001055409,149.00000001055042,223.00000001054906,3323.0000000105515
15,222.00000001250146,371.0000000125,270.00000001250083,1.3856517717997256e-08,199.0000000125021,66.00000001250832,154.0000000125032,202.0000000125018,3264.0000000125015
16,219.00000000943544,371.00000000943527,270.00000000943527,1.01554929881534e-08,197.00000000943575,66.00000000943896,151.00000000943635,138.00000000943658,3015.0000000094383
17,216.0000000104009,373.0000000104002,270.00000001040047,74.00000001040476,197.0000000104013,66.0000000104053,144.00000001040223,55.00000001040628,2839.000000010403
18,215.00000000609373,374.0000000060948,270.0000000060941,119.0000000060932,223.00000000609379,102.00000000609322,149.00000000609333,1.0000000061557743,2678.0000000060973
19,219.00000000487768,376.00000000487853,270.000000004878,351.0000000048785,219.00000000487768,113.00000000487672,151.0000000048771,5.0598933413906366e-09,2696.00000000488
20,218.0000000049706,379.00000000497147,270.00000000497096,424.00000000497164,215.00000000497056,117.00000000496968,153.00000000497005,5.160812634663654e-09,2617.000000004973
21,218.00000000506714,379.00000000506805,270.00000000506753,328.0000000050678,220.00000000506716,81.00000000506601,153.00000000506662,5.265855291614894e-09,2589.0000000050695
22,215.00000000647282,379.00000000647384,270.0000000064732,412.000000006474,207.00000000647276,46.00000000647407,150.00000000647253,6.808083174647732e-09,2613.0000000064765
23,216.00000000710943,383.0000000071103,270.0000000071097,338.0000000071101,136.00000000710943,46.00000000711166,152.0000000071094,7.514786747690458e-09,2730.000000007113
24,214.000000005768,386.0000000057691,270.0000000057684,107.00000000576729,241.00000000576821,46.00000000576817,153.00000000576756,6.031738548687045e-09,2778.000000005771
25,213.00000000733203,387.0000000073328,270.00000000733223,165.0000000073321,274.0000000073323,75.00000000733321,151.00000000733215,7.763142593307332e-09,2856.000000007335
26,211.0000000071989,388.00000000719973,270.00000000719916,7.614522854593165e-09,165.0000000071989,69.00000000720011,150.00000000719893,7.614522854593165e-09,2825.0000000072023
27,208.000000007619,388.0000000076197,270.0000000076192,8.084491994627329e-09,132.00000000761935,66.00000000762076,146.00000000761924,8.084491994627329e-09,2718.000000007622
28,209.00000000492653,386.00000000492753,289.0000000049271,5.112975345271355e-09,132.00000000492582,39.000000004925866,148.000000004926,5.112975345271355e-09,2554.000000004929
