,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,115.00000000007917,262.5000000000792,7.852329079382872e-11,648.5000000000791,7.852329079382872e-11,7.852329079382872e-11,7.852329079382872e-11,7.852329079382872e-11,7.852329079382872e-11,7.852329079382872e-11,5.00000000007915,7.852329079382872e-11,7.852329079382872e-11,1937.7500000000791,84.00000000007917,11.00000000007916,7.852329079382872e-11,14.750000000079162,7.852329079382872e-11,90.00000000007917
1,112.50000000006744,282.7500000000674,6.70107364168777e-11,622.2500000000674,6.70107364168777e-11,6.70107364168777e-11,6.70107364168777e-11,6.70107364168777e-11,6.70107364168777e-11,6.70107364168777e-11,5.000000000067429,6.70107364168777e-11,6.70107364168777e-11,1936.7500000000675,84.75000000006744,9.250000000067434,6.70107364168777e-11,15.500000000067436,6.70107364168777e-11,141.00000000006744
2,88.0000000000534,299.00000000005343,5.317315369346432e-11,634.5000000000534,5.317315369346432e-11,5.317315369346432e-11,5.317315369346432e-11,5.317315369346432e-11,5.317315369346432e-11,5.317315369346432e-11,5.000000000053399,5.317315369346432e-11,5.317315369346432e-11,1901.2500000000534,80.0000000000534,6.0000000000534,5.317315369346432e-11,15.750000000053403,5.317315369346432e-11,142.5000000000534
3,78.00000000004955,267.00000000004957,4.9360284264426384e-11,530.0000000000496,4.9360284264426384e-11,4.9360284264426384e-11,4.9360284264426384e-11,4.9360284264426384e-11,4.9360284264426384e-11,4.9360284264426384e-11,5.000000000049544,4.9360284264426384e-11,4.9360284264426384e-11,1860.5000000000496,80.00000000004955,6.000000000049545,4.9360284264426384e-11,15.750000000049548,4.9360284264426384e-11,157.75000000004954
4,76.50000000005055,266.75000000005053,5.035396761086824e-11,513.2500000000506,5.035396761086824e-11,5.035396761086824e-11,5.035396761086824e-11,5.035396761086824e-11,5.035396761086824e-11,5.035396761086824e-11,5.000000000050549,5.035396761086824e-11,5.035396761086824e-11,1719.5000000000505,84.00000000005055,6.00000000005055,5.035396761086824e-11,15.750000000050552,5.035396761086824e-11,154.00000000005056
5,79.75000000004952,264.5000000000495,4.93401653411307e-11,647.7500000000496,4.93401653411307e-11,4.93401653411307e-11,4.93401653411307e-11,4.93401653411307e-11,4.93401653411307e-11,4.93401653411307e-11,5.000000000049524,4.93401653411307e-11,4.93401653411307e-11,1636.0000000000496,96.00000000004952,6.500000000049526,4.93401653411307e-11,16.25000000004953,4.93401653411307e-11,119.00000000004952
6,98.50000000005015,266.75000000005014,4.995131044064083e-11,660.5000000000501,4.995131044064083e-11,4.995131044064083e-11,4.995131044064083e-11,4.995131044064083e-11,4.995131044064083e-11,4.995131044064083e-11,5.000000000050142,4.995131044064083e-11,4.995131044064083e-11,1636.2500000000502,100.00000000005015,11.000000000050145,4.995131044064083e-11,17.500000000050147,4.995131044064083e-11,97.25000000005015
7,113.750000000051,264.250000000051,5.079600732143902e-11,640.250000000051,5.079600732143902e-11,5.079600732143902e-11,5.079600732143902e-11,5.079600732143902e-11,5.079600732143902e-11,5.079600732143902e-11,5.000000000050996,5.079600732143902e-11,5.079600732143902e-11,1637.750000000051,99.000000000051,12.750000000051,5.079600732143902e-11,16.500000000051,5.079600732143902e-11,81.000000000051
8,115.00000000005363,283.2500000000536,5.3393683464379864e-11,664.5000000000537,5.3393683464379864e-11,5.3393683464379864e-11,5.3393683464379864e-11,5.3393683464379864e-11,5.3393683464379864e-11,5.3393683464379864e-11,5.000000000053622,5.3393683464379864e-11,5.3393683464379864e-11,1639.2500000000537,97.00000000005363,13.500000000053626,5.3393683464379864e-11,16.250000000053625,5.3393683464379864e-11,43.000000000053625
9,116.25000000007792,282.75000000007793,7.729322713189057e-11,675.7500000000779,7.729322713189057e-11,7.729322713189057e-11,7.729322713189057e-11,7.729322713189057e-11,7.729322713189057e-11,7.729322713189057e-11,5.000000000077896,7.729322713189057e-11,7.729322713189057e-11,1671.000000000078,97.00000000007792,14.000000000077907,7.729322713189057e-11,16.500000000077907,7.729322713189057e-11,21.500000000077907
10,113.50000000009403,263.250000000094,9.305703093965576e-11,643.500000000094,9.305703093965576e-11,9.305703093965576e-11,9.305703093965576e-11,9.305703093965576e-11,9.305703093965576e-11,9.305703093965576e-11,5.0000000000940075,9.305703093965576e-11,9.305703093965576e-11,1786.5000000000941,94.00000000009403,14.250000000094026,9.305703093965576e-11,14.000000000094026,9.305703093965576e-11,49.50000000009403
11,117.00000000010809,259.50000000010806,1.0673063139571903e-10,681.0000000001081,1.0673063139571903e-10,1.0673063139571903e-10,1.0673063139571903e-10,1.0673063139571903e-10,1.0673063139571903e-10,1.0673063139571903e-10,5.000000000108039,1.0673063139571903e-10,1.0673063139571903e-10,1785.250000000108,94.00000000010809,14.000000000108068,1.0673063139571903e-10,15.50000000010807,1.0673063139571903e-10,43.75000000010808
12,116.25000000012517,260.75000000012517,1.23307861397781e-10,714.2500000001252,1.23307861397781e-10,1.23307861397781e-10,1.23307861397781e-10,1.23307861397781e-10,1.23307861397781e-10,1.23307861397781e-10,5.00000000012511,1.23307861397781e-10,1.23307861397781e-10,1784.7500000001253,98.00000000012517,14.000000000125153,1.23307861397781e-10,15.750000000125157,1.23307861397781e-10,25.500000000125166
