,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
0,590.0000000039496,249.00000000394758,259.0000000039477,35.0000000039378,4.218067273102603e-09,140.0000000039455,891.0000000039503,1590.000000003951
1,587.0000000042701,236.00000000426755,254.0000000042678,34.000000004257,4.596414362463851e-09,141.0000000042653,917.0000000042709,1552.0000000042717
2,502.0000000014768,256.00000000147645,280.0000000014765,42.0000000014751,1.4957249477852682e-09,144.0000000014761,815.0000000014769,1465.000000001477
3,488.00000000233155,259.0000000023309,259.0000000023309,38.00000000232741,2.403486926206977e-09,141.00000000233018,854.000000002332,1495.0000000023322
4,482.00000000248156,251.00000000248082,266.0000000024809,39.00000000247696,2.5657580927852797e-09,143.00000000248008,937.0000000024821,1406.0000000024822
5,390.00000000154205,204.0000000015417,254.00000000154185,41.0000000015404,1.5643308834229574e-09,143.00000000154148,917.0000000015424,1423.0000000015425
6,385.00000000168285,211.00000000168245,230.0000000016825,38.00000000168075,1.712320728066619e-09,142.00000000168214,960.0000000016832,1501.0000000016832
7,417.00000000131257,222.00000000131234,283.00000000131246,42.00000000131133,1.3246649286674307e-09,143.00000000131215,966.0000000013127,1471.0000000013129
8,432.0000000019155,227.00000000191505,242.0000000019151,35.000000001912696,1.0000000019099242,138.00000000191463,1020.000000001916,1538.000000001916
9,470.00000000195035,243.00000000194987,236.00000000194984,34.00000000194726,11.000000001944002,127.00000000194925,1088.0000000019509,1637.0000000019509
10,582.0000000018357,252.00000000183513,273.0000000018352,32.000000001832646,36.00000000183289,135.0000000018346,1140.000000001836,2003.000000001836
11,576.0000000008487,281.00000000084856,326.0000000008486,40.00000000084799,54.000000000848104,128.0000000008484,1122.0000000008488,2027.0000000008488
12,571.0000000010676,277.0000000010675,302.0000000010675,39.00000000106662,59.000000001066844,130.00000000106724,1137.0000000010677,2106.0000000010677
13,661.000000002579,259.00000000257785,251.00000000257785,33.00000000257296,60.00000000257506,128.00000000257683,1138.0000000025793,2367.00000000258
14,641.0000000015945,257.000000001594,254.000000001594,34.000000001592184,48.000000001592625,129.00000000159355,1130.0000000015946,2275.000000001595
15,616.0000000015121,280.0000000015118,303.0000000015118,39.000000001510216,19.000000001509147,136.00000000151132,1124.0000000015123,2111.0000000015125
16,634.0000000013663,347.0000000013661,486.00000000136623,42.00000000136475,1.0000000013605024,143.00000000136566,1096.0000000013665,1846.0000000013665
17,639.0000000012914,361.00000000129126,716.0000000012915,43.00000000128999,1.3023373086863515e-09,151.00000000129083,1100.0000000012915,1589.0000000012915
18,705.0000000014438,358.00000000144354,737.0000000014438,38.00000000144195,1.4610817673460695e-09,152.00000000144308,1062.0000000014438,1486.000000001444
19,712.0000000011726,377.00000000117245,603.0000000011726,46.00000000117145,1.1793178018515352e-09,153.00000000117214,1039.0000000011728,1473.0000000011728
20,693.0000000024081,336.00000000240743,369.0000000024075,40.00000000240351,2.4857611899947764e-09,141.00000000240632,966.0000000024083,1489.0000000024086
21,656.0000000026168,319.000000002616,305.00000000261593,38.000000002611245,2.712546207084309e-09,141.00000000261485,1003.0000000026172,1467.0000000026173
22,599.0000000013852,348.00000000138493,306.0000000013849,43.0000000013836,1.3999385470042103e-09,140.00000000138448,904.0000000013853,1369.0000000013854
23,560.0000000017945,334.0000000017942,368.00000000179426,39.00000000179195,1.8299597295716863e-09,145.00000000179352,830.0000000017947,1293.000000001795
24,527.000000002706,259.0000000027051,464.00000000270586,30.00000000269934,2.810437450052709e-09,148.0000000027043,790.0000000027064,1224.0000000027067
25,526.0000000033214,238.00000000332,506.00000000332136,29.000000003311648,3.495344965257031e-09,148.0000000033189,770.0000000033219,1125.0000000033224
26,526.0000000029631,230.00000000296185,496.000000002963,28.000000002954824,3.093850260508427e-09,149.00000000296106,688.0000000029634,1065.0000000029638
27,526.0000000042471,242.00000000424498,506.00000000424706,28.000000004234128,4.5700311241058725e-09,150.00000000424305,589.0000000042473,964.0000000042481
28,528.0000000102312,244.00000001022158,497.00000001023045,27.00000001023201,1.2291116604329048e-08,145.0000000102185,578.0000000102324,901.0000000102372
29,549.6375310703193,262.30424981963654,537.6235959657602,28.03251528184197,0.000116186421477,150.17418884385992,488.56669428881077,875.0149401521195
