,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,282.0000000003886,3.8671987294349747e-10,3.8671987294349747e-10,3471.000000000389,996.0000000003886,194.00000000038855,3.8671987294349747e-10,3.8671987294349747e-10,3.8671987294349747e-10,3.8671987294349747e-10,1076.0000000003886,1162.0000000003886,3.8671987294349747e-10,7057.000000000388,52.00000000038846,79.0000000003885,9.000000000388207,237.00000000038855,3.8671987294349747e-10,12348.00000000039
1,275.00000000040563,4.0373636072591004e-10,4.0373636072591004e-10,3269.0000000004056,959.0000000004057,191.00000000040563,4.0373636072591004e-10,4.0373636072591004e-10,4.0373636072591004e-10,4.0373636072591004e-10,1046.0000000004056,799.0000000004056,4.0373636072591004e-10,7057.000000000406,51.00000000040552,77.00000000040556,9.000000000405251,238.00000000040563,4.0373636072591004e-10,11156.000000000406
2,278.00000000039716,3.9529715099332014e-10,3.9529715099332014e-10,3541.0000000003974,1014.0000000003972,191.00000000039716,3.9529715099332014e-10,3.9529715099332014e-10,3.9529715099332014e-10,3.9529715099332014e-10,1048.0000000003972,898.0000000003972,3.9529715099332014e-10,7058.000000000397,51.00000000039706,79.0000000003971,9.000000000396797,236.00000000039716,3.9529715099332014e-10,9437.000000000397
3,278.00000000036255,3.607978917797748e-10,3.607978917797748e-10,3450.0000000003624,1043.0000000003627,191.00000000036255,3.607978917797748e-10,3.607978917797748e-10,3.607978917797748e-10,3.607978917797748e-10,1021.0000000003625,714.0000000003625,3.607978917797748e-10,7061.000000000363,52.000000000362455,79.00000000036249,9.000000000362233,238.00000000036255,3.607978917797748e-10,6474.000000000363
4,279.00000000029564,2.941979786847491e-10,2.941979786847491e-10,3318.0000000002956,1063.0000000002956,191.00000000029564,2.941979786847491e-10,2.941979786847491e-10,2.941979786847491e-10,2.941979786847491e-10,1033.0000000002956,661.0000000002957,2.941979786847491e-10,7066.000000000296,51.00000000029559,79.00000000029561,9.00000000029544,239.00000000029564,2.941979786847491e-10,6329.000000000296
5,278.0000000002957,2.942481966331562e-10,2.942481966331562e-10,3334.0000000002956,1054.0000000002958,191.0000000002957,2.942481966331562e-10,2.942481966331562e-10,2.942481966331562e-10,2.942481966331562e-10,1013.0000000002957,612.0000000002957,2.942481966331562e-10,7069.000000000296,51.00000000029564,77.00000000029566,9.00000000029549,238.0000000002957,2.942481966331562e-10,6172.000000000296
6,278.0000000002992,2.977551306375606e-10,2.977551306375606e-10,3395.000000000299,1062.0000000002992,187.00000000029922,2.977551306375606e-10,2.977551306375606e-10,2.977551306375606e-10,2.977551306375606e-10,1041.0000000002992,693.0000000002992,2.977551306375606e-10,7077.000000000299,50.00000000029916,75.00000000029918,9.000000000299009,237.00000000029922,2.977551306375606e-10,6189.000000000299
7,283.00000000032776,3.261758657848504e-10,3.261758657848504e-10,3909.000000000328,1135.0000000003279,193.00000000032776,3.261758657848504e-10,3.261758657848504e-10,3.261758657848504e-10,3.261758657848504e-10,1056.0000000003279,792.0000000003279,3.261758657848504e-10,7102.000000000327,51.0000000003277,75.00000000032773,9.000000000327521,240.0000000003278,3.261758657848504e-10,5782.000000000327
8,287.0000000003577,3.560086175192245e-10,3.560086175192245e-10,3241.000000000358,1027.0000000003579,195.00000000035772,3.560086175192245e-10,3.560086175192245e-10,3.560086175192245e-10,3.560086175192245e-10,1040.0000000003579,573.0000000003578,3.560086175192245e-10,7111.000000000357,52.00000000035765,76.00000000035767,34.000000000357616,238.00000000035774,3.560086175192245e-10,5963.000000000357
9,275.00000000034953,3.47834162309044e-10,3.47834162309044e-10,3398.0000000003497,1095.0000000003495,198.00000000034953,3.47834162309044e-10,3.47834162309044e-10,3.47834162309044e-10,3.47834162309044e-10,1053.0000000003495,691.0000000003496,3.47834162309044e-10,7113.000000000349,52.000000000349445,78.00000000034947,601.0000000003496,239.00000000034953,3.47834162309044e-10,5770.000000000349
10,273.00000000043275,4.3078959697451184e-10,4.3078959697451184e-10,2616.000000000433,1039.000000000433,199.00000000043275,4.3078959697451184e-10,4.3078959697451184e-10,4.3078959697451184e-10,4.3078959697451184e-10,1029.000000000433,810.0000000004328,4.3078959697451184e-10,7112.000000000433,51.00000000043264,78.00000000043269,1635.000000000433,237.00000000043278,4.3078959697451184e-10,6448.000000000433
11,270.0000000007622,7.607134660806755e-10,7.607134660806755e-10,2555.0000000007626,1064.0000000007624,199.00000000076216,7.607134660806755e-10,7.607134660806755e-10,7.607134660806755e-10,7.607134660806755e-10,1049.0000000007624,1009.0000000007624,7.607134660806755e-10,7108.000000000762,50.0000000007618,77.00000000076194,2479.0000000007626,236.00000000076218,7.607134660806755e-10,7056.000000000762
12,279.0000000008612,8.607811086880813e-10,8.607811086880813e-10,2564.0000000008613,1058.0000000008613,195.00000000086112,8.607811086880813e-10,8.607811086880813e-10,8.607811086880813e-10,8.607811086880813e-10,1070.0000000008613,1151.0000000008613,8.607811086880813e-10,7107.000000000861,51.00000000086069,78.00000000086087,2942.0000000008613,242.00000000086118,8.607811086880813e-10,8335.000000000862
13,281.0000000009338,9.345361993734611e-10,9.345361993734611e-10,2535.000000000934,1016.000000000934,193.0000000009337,9.345361993734611e-10,9.345361993734611e-10,9.345361993734611e-10,9.345361993734611e-10,1049.000000000934,1243.000000000934,9.345361993734611e-10,7106.000000000934,51.0000000009332,80.00000000093341,2898.000000000934,241.00000000093377,9.345361993734611e-10,9002.000000000935
14,284.00000000091114,9.114850551580407e-10,9.114850551580407e-10,2452.0000000009113,989.0000000009113,196.0000000009111,9.114850551580407e-10,9.114850551580407e-10,9.114850551580407e-10,9.114850551580407e-10,1025.0000000009113,1013.0000000009113,9.114850551580407e-10,7103.000000000911,50.000000000910575,79.00000000091077,2778.0000000009113,241.00000000091111,9.114850551580407e-10,11860.000000000911
15,270.0000000007158,7.139177040617431e-10,7.139177040617431e-10,2558.0000000007158,1001.0000000007159,199.00000000071572,7.139177040617431e-10,7.139177040617431e-10,7.139177040617431e-10,7.139177040617431e-10,1033.000000000716,782.0000000007159,7.139177040617431e-10,7095.000000000716,49.000000000715396,78.00000000071552,2554.0000000007158,245.00000000071574,7.139177040617431e-10,12244.000000000717
16,265.0000000007731,7.717094467071622e-10,7.717094467071622e-10,2515.0000000007735,1015.0000000007733,200.00000000077307,7.717094467071622e-10,7.717094467071622e-10,7.717094467071622e-10,7.717094467071622e-10,1034.0000000007733,785.0000000007733,7.717094467071622e-10,7089.000000000773,49.000000000772715,75.00000000077284,1876.0000000007733,245.00000000077313,7.717094467071622e-10,12635.000000000773
17,268.0000000008717,8.713943501683602e-10,8.713943501683602e-10,2681.0000000008718,968.0000000008719,202.0000000008716,8.713943501683602e-10,8.713943501683602e-10,8.713943501683602e-10,8.713943501683602e-10,1054.000000000872,1141.000000000872,8.713943501683602e-10,7085.000000000872,49.00000000087115,77.00000000087132,781.0000000008719,245.00000000087167,8.713943501683602e-10,13564.000000000871
18,268.000000001459,1.4772710081299834e-09,1.4772710081299834e-09,2749.0000000014597,982.0000000014595,203.0000000014588,1.4772710081299834e-09,1.4772710081299834e-09,1.4772710081299834e-09,1.4772710081299834e-09,1084.0000000014595,2275.0000000014597,1.4772710081299834e-09,7084.00000000146,49.0000000014577,77.00000000145809,177.00000000145874,243.00000000145891,1.4772710081299834e-09,14629.00000000146
19,264.00000000168546,1.7151466793517002e-09,1.7151466793517002e-09,2836.0000000016867,963.0000000016862,201.00000000168524,1.7151466793517002e-09,1.7151466793517002e-09,1.7151466793517002e-09,1.7151466793517002e-09,1107.0000000016862,2423.000000001686,1.7151466793517002e-09,7084.000000001686,50.00000000168386,75.00000000168433,119.0000000016848,247.0000000016854,1.7151466793517002e-09,14358.000000001686
20,270.00000000170854,1.7395061157871927e-09,1.7395061157871927e-09,2784.0000000017094,943.0000000017093,198.00000000170832,1.7395061157871927e-09,1.7395061157871927e-09,1.7395061157871927e-09,1.7395061157871927e-09,1134.0000000017094,2007.0000000017094,1.7395061157871927e-09,7086.00000000171,51.00000000170694,77.00000000170743,115.00000000170783,245.0000000017085,1.7395061157871927e-09,14342.00000000171
21,277.0000000017745,1.8090972634577455e-09,1.8090972634577455e-09,2746.0000000017753,916.0000000017752,193.00000000177417,1.8090972634577455e-09,1.8090972634577455e-09,1.8090972634577455e-09,1.8090972634577455e-09,1113.0000000017753,2347.0000000017753,1.8090972634577455e-09,7088.000000001775,51.00000000177272,77.00000000177324,91.00000000177343,243.00000000177437,1.8090972634577455e-09,14041.000000001775
22,279.0000000014919,1.5117021065820975e-09,1.5117021065820975e-09,2894.0000000014925,936.0000000014924,201.00000000149168,1.5117021065820975e-09,1.5117021065820975e-09,1.5117021065820975e-09,1.5117021065820975e-09,1111.0000000014925,2443.0000000014925,1.5117021065820975e-09,7086.0000000014925,51.00000000149058,78.00000000149097,60.00000000149073,243.00000000149183,1.5117021065820975e-09,14166.000000001493
23,270.0000000015381,1.5601936961865955e-09,1.5601936961865955e-09,3208.000000001539,965.0000000015388,203.00000000153796,1.5601936961865955e-09,1.5601936961865955e-09,1.5601936961865955e-09,1.5601936961865955e-09,1100.0000000015389,1659.0000000015389,1.5601936961865955e-09,7087.000000001539,51.00000000153677,74.00000000153713,50.00000000153675,241.00000000153807,1.5601936961865955e-09,13271.000000001539
24,273.000000000556,5.537432731277146e-10,5.537432731277146e-10,3900.000000000556,1023.000000000556,202.00000000055593,5.537432731277146e-10,5.537432731277146e-10,5.537432731277146e-10,5.537432731277146e-10,1065.0000000005562,800.000000000556,5.537432731277146e-10,7090.000000000556,52.000000000555744,74.0000000005558,16.000000000555453,237.00000000055596,5.537432731277146e-10,12151.000000000557
25,266.00000000038375,3.819137109857157e-10,3.819137109857157e-10,3753.000000000384,1007.0000000003838,202.00000000038372,3.819137109857157e-10,3.819137109857157e-10,3.819137109857157e-10,3.819137109857157e-10,1059.0000000003838,658.0000000003838,3.819137109857157e-10,7086.000000000384,52.00000000038364,74.00000000038366,11.00000000038343,240.00000000038375,3.819137109857157e-10,11786.000000000384
26,268.00000000033407,3.3240723149912833e-10,3.3240723149912833e-10,3714.0000000003342,1033.000000000334,199.00000000033404,3.3240723149912833e-10,3.3240723149912833e-10,3.3240723149912833e-10,3.3240723149912833e-10,1054.000000000334,539.0000000003341,3.3240723149912833e-10,7085.000000000334,51.00000000033396,74.00000000033398,11.000000000333802,238.00000000033404,3.3240723149912833e-10,11220.000000000335
27,262.0000000002924,2.90983108217397e-10,2.90983108217397e-10,3717.0000000002924,1018.0000000002925,199.00000000029243,2.90983108217397e-10,2.90983108217397e-10,2.90983108217397e-10,2.90983108217397e-10,1050.0000000002924,505.00000000029246,2.90983108217397e-10,7084.000000000293,51.00000000029236,74.00000000029237,11.000000000292237,237.00000000029243,2.90983108217397e-10,10252.000000000293
28,265.00000000025807,2.568125749439011e-10,2.568125749439011e-10,3692.0000000002583,1020.0000000002581,197.00000000025807,2.568125749439011e-10,2.568125749439011e-10,2.568125749439011e-10,2.568125749439011e-10,1043.000000000258,408.00000000025807,2.568125749439011e-10,7084.000000000258,52.00000000025801,74.00000000025803,11.000000000257918,239.00000000025807,2.568125749439011e-10,10444.000000000258
29,272.0000000002976,2.961250715948473e-10,2.961250715948473e-10,3847.000000000298,1018.0000000002976,196.00000000029758,2.961250715948473e-10,2.961250715948473e-10,2.961250715948473e-10,2.961250715948473e-10,1043.0000000002976,544.0000000002976,2.961250715948473e-10,7083.000000000297,52.000000000297526,73.00000000029755,12.000000000297408,240.0000000002976,2.961250715948473e-10,10996.000000000298
30,276.00000000077586,7.744442142775833e-10,7.744442142775833e-10,4059.0000000007763,1002.000000000776,197.0000000007758,7.744442142775833e-10,7.744442142775833e-10,7.744442142775833e-10,7.744442142775833e-10,1058.000000000776,704.000000000776,7.744442142775833e-10,7081.000000000776,53.000000000775444,75.00000000077556,17.000000000774968,240.00000000077583,7.744442142775833e-10,12030.000000000777
31,277.00000000151636,1.5373253076619772e-09,1.5373253076619772e-09,4338.000000001517,1088.0000000015168,225.0000000015162,1.5373253076619772e-09,1.5373253076619772e-09,1.5373253076619772e-09,1.5373253076619772e-09,1082.0000000015168,1065.0000000015168,1.5373253076619772e-09,7083.000000001517,53.00000000151503,90.00000000151553,18.000000001513527,245.00000000151627,1.5373253076619772e-09,11802.000000001517
32,288.000000002061,2.1134911183477096e-09,2.1134911183477096e-09,4534.000000002063,1156.000000002062,319.0000000020611,2.1134911183477096e-09,2.1134911183477096e-09,2.1134911183477096e-09,2.1134911183477096e-09,1108.000000002062,1316.000000002062,2.1134911183477096e-09,7089.000000002063,54.000000002058805,91.00000000205966,38.00000000205807,255.00000000206086,2.1134911183477096e-09,11695.000000002063
