,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
0,340.0000000009109,364.000000000911,270.0000000009109,377.000000000911,262.0000000009109,46.000000000910646,41.00000000091062,9.181190723808151e-10,1502.000000000911
1,218.00000000115858,380.0000000011587,270.00000000115864,369.0000000011587,279.00000000115864,79.0000000011584,152.00000000115855,1.1753020580370482e-09,1603.000000001159
2,221.00000000060948,381.00000000060953,271.00000000060953,339.00000000060953,248.0000000006095,79.00000000060939,153.00000000060945,6.102864036506236e-10,1559.0000000006096
3,216.00000000027563,381.00000000027563,270.00000000027563,602.0000000002757,179.00000000027563,119.00000000027562,153.00000000027563,2.749937140084981e-10,1543.0000000002756
4,215.0000000002313,381.0000000002313,270.0000000002313,273.0000000002313,172.0000000002313,67.00000000023128,153.0000000002313,2.3074046326253863e-10,1797.0000000002312
5,212.0000000001913,380.00000000019133,270.00000000019133,48.000000000191285,168.0000000001913,67.00000000019129,153.0000000001913,1.9085360281682453e-10,2014.0000000001912
6,213.00000000012315,380.0000000001232,270.0000000001232,1.2293613082730398e-10,158.00000000012315,67.00000000012315,153.00000000012315,1.2293613082730398e-10,2454.0000000001232
7,215.00000000010067,381.00000000010067,270.00000000010067,1.0052158400789912e-10,160.00000000010067,70.00000000010067,154.00000000010067,1.0052158400789912e-10,2869.0000000001005
8,212.00000000008546,380.00000000008544,271.00000000008544,8.533984660355716e-11,158.00000000008546,70.00000000008545,155.00000000008546,8.533984660355716e-11,3116.0000000000855
9,213.00000000009052,379.00000000009055,270.00000000009055,9.039540649270058e-11,189.00000000009052,73.00000000009052,155.00000000009052,41.000000000090516,3058.0000000000905
10,215.00000000010144,378.00000000010147,270.00000000010147,1.0128483743593267e-10,204.00000000010144,127.00000000010144,157.00000000010144,147.00000000010144,3120.0000000001014
11,214.00000000009862,377.0000000000986,270.0000000000986,9.847509153228095e-11,217.00000000009862,113.00000000009862,156.00000000009862,229.00000000009862,3305.0000000000987
12,217.00000000013188,374.0000000001319,271.0000000001319,1.3160902207154915e-10,218.00000000013188,113.00000000013186,149.00000000013188,259.0000000001319,3336.000000000132
13,217.00000000015638,373.0000000001564,270.0000000001564,1.56026086677576e-10,240.00000000015638,66.00000000015635,152.00000000015638,256.0000000001564,3362.0000000001564
14,216.0000000001486,371.0000000001486,271.0000000001486,1.482864656544479e-10,200.0000000001486,61.00000000014859,149.0000000001486,223.0000000001486,3323.0000000001487
15,222.00000000014882,371.0000000001488,270.0000000001488,1.4851109894093768e-10,199.00000000014882,66.00000000014882,154.00000000014882,202.00000000014882,3264.0000000001487
16,219.0000000001534,371.00000000015336,270.00000000015336,1.5305003465549174e-10,197.0000000001534,66.00000000015336,151.0000000001534,138.00000000015336,3015.0000000001532
17,216.0000000001735,373.0000000001735,270.0000000001735,74.00000000017347,197.0000000001735,66.00000000017347,144.0000000001735,55.000000000173465,2839.0000000001737
18,215.00000000021055,374.00000000021055,270.00000000021055,119.00000000021055,223.00000000021055,102.00000000021055,149.00000000021055,1.0000000002103497,2678.0000000002105
19,219.00000000057932,376.00000000057935,270.00000000057935,351.00000000057935,219.00000000057932,113.00000000057925,151.0000000005793,5.797642562925356e-10,2696.0000000005793
20,218.0000000006205,379.00000000062056,270.0000000006205,424.00000000062056,215.0000000006205,117.00000000062045,153.00000000062047,6.214447406556654e-10,2617.0000000006207
