,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,1.2764616594103343e-09,1.2783488204535514e-09,1.2779752217085994e-09,1.27715578078257e-09,1.2886662267831143e-09,1.2774104521604715e-09,1.274831469036225e-09,1.2783713811016403e-09,1.2886662267831143e-09,1.2731922454504058e-09,1.2778828712018863e-09
1,6.956404896900188e-10,6.962958642943999e-10,6.961761126699866e-10,6.959129413290507e-10,6.942463670416976e-10,6.959906724008174e-10,6.951696983569712e-10,6.963057277858321e-10,6.942463670416976e-10,6.946209905666442e-10,6.961324017779611e-10
2,4.0541214861337647e-10,4.056566222404665e-10,4.056059240730624e-10,4.0551506262285983e-10,4.037065009938825e-10,4.055397463343406e-10,4.052173589686011e-10,4.056604879337226e-10,4.037065009938825e-10,4.050226695668775e-10,4.05587316994886e-10
3,2.766397473967368e-10,2.767590071959817e-10,2.7673322970191745e-10,2.7668457193734944e-10,2.7537536270694726e-10,2.7669731920708383e-10,2.765418983588705e-10,2.7676078746059294e-10,2.7537536270694726e-10,2.7643388954043024e-10,2.7672241900675614e-10
4,2.428139810638445e-10,2.429089397940837e-10,2.4288889347051897e-10,2.428482914350296e-10,2.417275139152419e-10,2.428601806081797e-10,2.4273854281214116e-10,2.429103249311511e-10,2.417275139152419e-10,2.426523643437243e-10,2.42880010825179e-10
5,2.147612268616392e-10,2.1483814263789535e-10,2.1482297877288245e-10,2.147888005868632e-10,2.1384379626649583e-10,2.148031312501437e-10,2.1470237286561824e-10,2.1483919778384253e-10,2.1384379626649583e-10,2.1463345629681354e-10,2.1481388257036193e-10
6,2.3796133370666395e-10,2.3805282941708004e-10,2.380340850965985e-10,2.379943509944914e-10,2.3690282501334754e-10,2.3801389512628853e-10,2.3788891281067514e-10,2.380540140140245e-10,2.3690282501334754e-10,2.377720824213182e-10,2.3801037672419843e-10
7,3.0523179248282904e-10,3.0536868540114164e-10,3.0533948759342937e-10,3.0528271667042363e-10,3.0383804354337747e-10,3.053169591415156e-10,3.051109482267306e-10,3.053707213761941e-10,3.05288640231726e-10,3.0493580764929594e-10,3.052969934235796e-10
8,4.129900846670235e-10,4.1322889546219623e-10,4.1317920435468134e-10,4.130845019646224e-10,4.112591951896741e-10,4.131462308206851e-10,4.127796268558721e-10,4.132321305710483e-10,4.131750789699455e-10,4.125799507146938e-10,4.130453123749455e-10
9,4.0493060632673595e-10,4.051630937702559e-10,4.0511145267032814e-10,4.050179180394692e-10,4.032101902206708e-10,4.0507837378165634e-10,4.047211205163268e-10,4.051663917343219e-10,4.051296236047433e-10,4.045264681759603e-10,4.047927031783276e-10
10,4.446027484068935e-10,4.4488544239306087e-10,4.448246380723653e-10,4.4471217688615344e-10,4.4280420845760605e-10,4.447876539530289e-10,4.443620883080859e-10,4.448899260609353e-10,4.4485421253782497e-10,4.441375600882498e-10,4.4404549032632596e-10
11,4.1505034729893253e-10,4.15295024031939e-10,4.152399029070732e-10,4.1514227230799837e-10,4.1330610642326434e-10,4.1520449911113173e-10,4.148315166253869e-10,4.1529902979118324e-10,4.152681572758184e-10,4.1462948202617106e-10,4.1403638696600263e-10
12,3.634403641149639e-10,3.63636224332147e-10,3.6359169739938893e-10,3.6351522601384315e-10,3.618371868250167e-10,3.635536176258552e-10,3.6327151291270935e-10,3.6363933773276097e-10,3.636119068860221e-10,3.631056255327815e-10,3.62662948867063e-10
13,3.4492815383549484e-10,3.451056203877895e-10,3.450654436523253e-10,3.449953194036154e-10,3.433845677455366e-10,3.450263986232084e-10,3.447749652041518e-10,3.4510843522510316e-10,3.450753169637604e-10,3.4462162149240937e-10,3.442262327993162e-10
14,9.901676565044965e-10,9.913728372946284e-10,9.911449379209523e-10,9.906230039346767e-10,9.930639892283638e-10,9.90856326819553e-10,9.89228483047652e-10,9.91390091183109e-10,9.91047159765441e-10,9.880484478138014e-10,9.880484478138014e-10
15,0.7815082363048339,44.2333660835581,8.28398728906999,1.823519215856319,0.0026050291205123523,3.1520832147836146,0.4168043934608561,54.88792834946052,0.8596590597712703,0.1042010995925579,0.4168043934608561
16,1.1424440558493363,64.77657790405564,12.26223285517786,2.6657027954837784,19.42154893145715,5.293324121352589,3.3511692283191588,80.19957264284855,0.0038081479795425087,0.15232587508456233,1.2566884613219482
17,1.4684844123310985,83.45886405198341,15.957530605368826,3.3285646668429707,32.64930341559048,7.489270499303175,12.237370096345789,103.038656204736,0.004894948913349351,0.19579792240048563,2.2516760984414135
18,1.6034608788486586,90.80933439422833,17.42427487558522,3.5810626284409626,34.2606140950846,8.391445262583874,10.743187883720331,112.61640233567506,0.005344870394076051,0.21379478453936346,3.313819148766343
19,1.3974637167009956,79.14302843803735,15.278936626802516,3.1675844233585297,23.38422617833784,7.173647075267073,8.897185658064865,98.28828134424992,0.004658213306284018,0.18632849635477158,4.006062652827797
20,1.5160113875044956,86.00837933720166,16.575057828300427,3.4362924772706798,15.715984709194652,7.175787231025426,9.651939162565643,106.5250667699628,0.005053372136206729,0.2021348523999742,4.649101586596575
21,1.7385156389407477,95.22579205317943,18.562860524527096,3.869599324448565,11.60879797181826,6.841900254235536,10.711499577920346,118.10690109757597,0.0056081157244806164,0.22432459923673526,3.813518174829941
22,1.525538163754407,83.51091169167047,15.993545256916704,3.2971308690398398,6.151363560888253,5.1671453912853735,4.970301757364796,103.68738416852831,0.004921091718459222,0.19684363478890154,3.5923963199207223
23,0.7762115996864729,43.985323890207816,8.408958980349416,1.7594129571963681,0.0025873736768854895,2.458003395426666,0.2328634810602901,54.490054183591255,0.0025873736768854895,0.1034948813864424,2.3545085156888526
24,3.465736821884772e-09,3.4772108305081743e-09,3.4750292736551883e-09,3.469907042833438e-09,3.6710983623760986e-09,3.471446919460367e-09,3.4641101328272888e-09,3.477375302656604e-09,3.6710983623760986e-09,3.4664266486961588e-09,3.471400186856557e-09
25,8.340733422292317e-10,8.349665827090125e-10,8.348021578722162e-10,8.344184907115985e-10,8.340368786537949e-10,8.345163278384279e-10,8.334122421463781e-10,8.349803523844979e-10,8.340368786537949e-10,8.325779176015268e-10,8.345830707844125e-10
26,5.67873960911665e-10,5.683226799533382e-10,5.682325684152736e-10,5.68057257650642e-10,5.660206551612326e-10,5.680994042049829e-10,5.675192329939068e-10,5.683296058143006e-10,5.660206551612326e-10,5.671707591003454e-10,5.681250209310008e-10
27,4.831362660754815e-10,4.834688550559978e-10,4.833988780413722e-10,4.832688563136675e-10,4.812844429841005e-10,4.832986898589321e-10,4.828605899905673e-10,4.834741696018316e-10,4.812844429841005e-10,4.826035232460126e-10,4.833329249607523e-10
28,5.283713600295371e-10,5.287738856564247e-10,5.286909969011135e-10,5.28541516193331e-10,5.265032731309039e-10,5.285800980771714e-10,5.280615396217954e-10,5.287786123258442e-10,5.265032731309039e-10,5.277594028486211e-10,5.286251954890245e-10
29,0.11078189013528016,7.27599558607203,1.30564358873446,0.2769547091326842,0.00039566262799586556,0.45104051952363705,0.03560847209939464,8.34424942256924,0.00039566262799586556,0.015825993782489882,0.569735390246299
30,1.4784741332682223,98.95580314027329,16.824015990543206,3.517748798687098,0.005098187503349388,7.086479463169701,1.121601066819844,107.41879300176005,0.005098187503349388,0.20392746738011713,9.431645328401045
31,1.969460642097193,147.1468450718061,21.24203977666163,4.853313724276704,0.007033788612419947,10.339668368422792,10.761695648741718,148.2019132726034,0.8440545612464557,0.2813515208207096,17.443794253791335
