,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,3.370493578735494e-09,3.373814385583431e-09,3.3914489477479482e-09,3.37075777889223e-09,3.831543772392193e-09,3.3752220130321446e-09,3.3737659339211557e-09,3.376994877534947e-09,3.831543772392193e-09,3.370536660723655e-09,3.3758771755519595e-09
1,1.2140139618568173e-09,1.215218179512622e-09,1.2138728177937743e-09,1.213772536176498e-09,1.2628540627928e-09,1.2155801168438003e-09,1.2151856046463025e-09,1.2159972094617946e-09,1.2628540627928e-09,1.2139153614222844e-09,1.2157458508528976e-09
2,9.89862807750221e-10,9.907612573717654e-10,9.890697572740126e-10,9.896845366904824e-10,1.018583520834354e-09,9.910229970305203e-10,9.906240345547865e-10,9.913176909775497e-10,1.018583520834354e-09,9.897866824462984e-10,9.911445106061976e-10
3,8.842676595286243e-10,8.850464649562072e-10,8.832536023841671e-10,8.841096522825181e-10,9.057851617479377e-10,8.852674275677909e-10,8.84867041313577e-10,8.855181298062075e-10,9.057851617479377e-10,8.841924845100446e-10,8.853694923026738e-10
4,5.767693874333978e-10,5.772201124793437e-10,5.757084008775329e-10,5.766809169387664e-10,5.842736500026652e-10,5.773320605650816e-10,5.769888768705558e-10,5.774614602013288e-10,5.842736500026652e-10,5.767265162420185e-10,5.77386036511465e-10
5,4.366357795510329e-10,4.369368274187735e-10,4.358164957697396e-10,4.365761143979845e-10,4.4018063711944276e-10,4.3700497783737547e-10,4.367251828273191e-10,4.3707985707229607e-10,4.4018063711944276e-10,4.366035978647311e-10,4.37037350671901e-10
6,3.876251565822822e-10,3.8787609406877763e-10,3.869393989711686e-10,3.875742030306014e-10,3.9006081178494066e-10,3.879314438569117e-10,3.8776159457375226e-10,3.879891109139146e-10,3.9006081178494066e-10,3.875963247592361e-10,3.879553448551328e-10
7,4.116330439360319e-10,4.119103312917427e-10,4.1089709930217865e-10,4.1157736308456495e-10,4.145977547973294e-10,4.119683881109811e-10,4.118040730250875e-10,4.120317364411081e-10,4.145977547973294e-10,4.11604210283675e-10,4.119941806641358e-10
8,4.215957625773819e-10,4.218861786686793e-10,4.2081077251861383e-10,4.21537169904843e-10,4.2478613579706254e-10,4.2194747744907644e-10,4.218259947759288e-10,4.220153143482446e-10,4.213875353239142e-10,4.215666272116721e-10,4.219734194592202e-10
9,4.681462069529108e-10,4.684863168027576e-10,4.672853163369665e-10,4.680777872779084e-10,4.724811488790867e-10,4.68564216083912e-10,4.684010485837254e-10,4.686439756532065e-10,4.682472641867247e-10,4.681126919032658e-10,4.685907589772925e-10
10,4.1145868089691406e-10,4.117400828156095e-10,4.107192641880407e-10,4.1140140585644543e-10,4.144141531369771e-10,4.1180058952750834e-10,4.116092037009518e-10,4.11861337206626e-10,4.1165855257323125e-10,4.114302103875093e-10,4.1182080970244785e-10
11,4.103903876606701e-10,4.1067597651154563e-10,4.0965094512174454e-10,4.103337650668944e-10,4.1331805203846727e-10,4.1073799574785113e-10,4.105611218723836e-10,4.10798691405925e-10,4.1063181563376033e-10,4.1036505447242224e-10,4.1075835357590905e-10
12,4.6424927993088784e-10,4.645890282028984e-10,4.633954165667899e-10,4.6418233386117713e-10,4.684815959089216e-10,4.646673481818411e-10,4.6452861498921106e-10,4.6474247503063727e-10,4.6453362325738167e-10,4.642189283206152e-10,4.646927051179224e-10
13,4.5746977169775603e-10,4.5780117120045067e-10,4.566290254815763e-10,4.574047138739889e-10,4.61527990232959e-10,4.578760965392141e-10,4.5776752901357194e-10,4.5795118161684894e-10,4.5773098209582757e-10,4.5743691865335364e-10,4.5789962093560724e-10
14,7.899259301562419e-10,7.90614946622169e-10,7.888002800380371e-10,7.897918702235574e-10,8.061545059121753e-10,7.908021779585302e-10,7.906244604167124e-10,7.910076314990967e-10,7.903890280638558e-10,7.89856013144409e-10,7.908541405819938e-10
