,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
0,1.8290643322248345e-10,1.8282263321668364e-10,1.8286733966328677e-10,1.828053425986543e-10,1.8296938767566902e-10,1.8288233697409574e-10,1.827210014602276e-10,1.828053425986543e-10,1.8284021650820605e-10,1.8294496895142367e-10
1,1.2582029197854916e-10,1.257695435251709e-10,1.2579926713274092e-10,1.2558873705446624e-10,1.258516508338984e-10,1.2581345963865391e-10,1.2571125351845695e-10,1.2558873705446624e-10,1.2578414120144757e-10,1.2583831525107547e-10
2,1.1530960469894957e-10,1.1526517643564937e-10,1.1529152354628207e-10,1.150696684583571e-10,1.153357529606851e-10,1.1530080540111091e-10,1.1521466959825965e-10,1.150696684583571e-10,1.1527879672216692e-10,1.1532603888553531e-10
3,1.099554079918735e-10,1.0991597104958901e-10,1.0993950680463523e-10,1.0971602339079475e-10,1.099780296855147e-10,1.0994117093486275e-10,1.0986959753985198e-10,1.0971602339079475e-10,1.0992809808187493e-10,1.0996717450589608e-10
4,1.2366512427313731e-10,1.2361884475066497e-10,1.2364553326564456e-10,1.2343735040682865e-10,1.2369295960849848e-10,1.2363957993950972e-10,1.2356271506218158e-10,1.2343735040682865e-10,1.2363178726155657e-10,1.2367257679650047e-10
5,1.138016143692046e-10,1.1376321038832134e-10,1.137847899290085e-10,1.1356582491692963e-10,1.1382548117455246e-10,1.1379091566471874e-10,1.1371174470015492e-10,1.1356582491692963e-10,1.1377288426518728e-10,1.1380193437267687e-10
6,9.995470219626482e-11,9.992917049772989e-11,9.994116777575094e-11,9.971019286991769e-11,9.997335488573386e-11,9.993520645703668e-11,9.988017500313276e-11,9.971019286991769e-11,9.993143164454357e-11,9.995506774655848e-11
7,1.0528487061212405e-10,1.0525683986184873e-10,1.0526969924788654e-10,1.0504039448995152e-10,1.0530591560509712e-10,1.0526188266810923e-10,1.0520316400961835e-10,1.0515892251742527e-10,1.0525900682045229e-10,1.0528569800912033e-10
8,1.291311989898029e-10,1.2908776681900583e-10,1.2910937895722832e-10,1.2890638797009047e-10,1.2916279093272764e-10,1.2909854868675901e-10,1.290195004871561e-10,1.2901747793444458e-10,1.2909415334513483e-10,1.2913022080659301e-10
9,1.4455449225834207e-10,1.4450138589942505e-10,1.4452757600564624e-10,1.443507173000762e-10,1.445941479589309e-10,1.4452349793977445e-10,1.4442154292329458e-10,1.4448661833023607e-10,1.4450919995145908e-10,1.445500334140056e-10
10,1.5714859073743498e-10,1.5708682024942248e-10,1.571176590208877e-10,1.5697096786800288e-10,1.5719513630446463e-10,1.571157145677421e-10,1.569988529369844e-10,1.5710866005920991e-10,1.5709667573262372e-10,1.5715086399417758e-10
11,1.7317513192984653e-10,1.731007897965253e-10,1.7313866575200606e-10,1.7304046447658612e-10,1.7323184936033317e-10,1.7315658420579167e-10,1.7300316221448444e-10,1.7314563881576314e-10,1.7311435129518966e-10,1.7319463462250327e-10
12,1.7912861420530371e-10,1.7904912070671367e-10,1.7909025461964276e-10,1.7901449754395866e-10,1.7918875059604866e-10,1.791034444615328e-10,1.7894896779626393e-10,1.7910239536618784e-10,1.790648161970921e-10,1.791621493161124e-10
13,1.8046608660523262e-10,1.8038489469945213e-10,1.8042729235550918e-10,1.803563893592434e-10,1.8052724324010358e-10,1.8042336621686445e-10,1.802843841117196e-10,1.8043319638580673e-10,1.8040144682511492e-10,1.8050556241247422e-10
14,1.9082730027774225e-10,1.9075955393005207e-10,1.9078590042785034e-10,1.9075972353908632e-10,1.9089356602225525e-10,1.90777933625078e-10,1.90632635789077e-10,1.9076792782219975e-10,1.9075775795943479e-10,1.9086663905465964e-10
15,1.6222771263430876e-10,1.6222874290832375e-10,1.6219623067288876e-10,1.6206539298095314e-10,1.6227594420756905e-10,1.6220935117195838e-10,1.620729517741028e-10,1.621370677065522e-10,1.6217399964593992e-10,1.6225378495176828e-10
16,2.9904150773241436e-10,2.9905413073895157e-10,2.989652439766089e-10,2.999339033451459e-10,2.991804063323661e-10,2.9905207673118517e-10,2.986912657237798e-10,2.9865518328388544e-10,2.9891439995089185e-10,2.9908235764535173e-10
17,2.228496599800802,4.256005370397862,1.0736981261142031,4.98943463002243,25.802252922966353,4.421732174255344,0.15514850048845766,0.05641763863129918,0.7052204451986057,1.6431636329851504
18,0.9443943661401107,1.9134445899675343,0.4527713535948345,1.5122264171098179,11.245316059323454,1.3949242697382436,0.06574898209071728,0.023908725794647537,0.29885898189128596,0.5902464817220175
19,2.209538297618784e-07,2.1294839896379149e-07,2.3233292863731214e-07,2.380008252278197e-07,2.039848742889319e-07,2.1879495990061642e-07,3.090412205289305e-07,1.387114510938079e-06,2.4221576115006616e-07,2.2563282427093372e-07
20,1.0126543723087356e-09,1.0130570346245187e-09,1.012271857916829e-09,1.0431753701899703e-09,1.0134517222767553e-09,1.0125144427225829e-09,1.0114521704494178e-09,1.0431753701899703e-09,1.0120085895599687e-09,1.012446777425334e-09
21,6.770320334109148,17.02221362321876,3.267322313692069,1.997887251247139,72.43278628561887,7.568403980962542,0.47135141666135577,0.0021425075411108875,2.142506435576321,4.0011307675103716
22,4.670060516351249,11.981808743239846,2.246358223860108,1.19707247528137,48.935879367460295,5.6158955573232845,0.32513079688636765,0.0014778688950340259,1.4778672530700478,2.2168008788297233
23,1.652707486727027e-10,1.652988251944142e-10,1.652387073187513e-10,1.6511634978807945e-10,1.6532026551717735e-10,1.652552899756747e-10,1.6511174426234316e-10,1.6511634978807945e-10,1.6521532097816694e-10,1.652325094421166e-10
24,1.0257703188887238e-10,1.025862460705575e-10,1.025635373710963e-10,1.0233409349453288e-10,1.025963242917964e-10,1.02550016835451e-10,1.0250016079071311e-10,1.0233409349453288e-10,1.0255306170792293e-10,1.0257173041941463e-10
25,8.999485321281418e-11,9.000029186909747e-11,8.99843497672998e-11,8.975333280213344e-11,9.000954698865099e-11,8.996580446430385e-11,8.993282803506431e-11,8.975333280213344e-11,8.997606875615332e-11,8.999564224469306e-11
26,9.41926057947577e-11,9.419771020868555e-11,9.418127963940405e-11,9.395021961743136e-11,9.420855407901028e-11,9.415825487458835e-11,9.41261167386795e-11,9.395021961743136e-11,9.417231789741337e-11,9.419812524339879e-11
27,9.850904959840879e-11,9.851426756937837e-11,9.849681272228839e-11,9.82668089237896e-11,9.852629345044091e-11,9.847564357963865e-11,9.843785786414977e-11,9.82668089237896e-11,9.848715903352765e-11,9.851635561045442e-11
28,9.877242171693184e-11,9.877803723324835e-11,9.876003894678789e-11,9.852947714631853e-11,9.879001117881154e-11,9.873254503990463e-11,9.870046771004178e-11,9.852947714631853e-11,9.875023481790188e-11,9.877718941978568e-11
29,1.2963563530226262e-10,1.2964991074173397e-10,1.2961513067003308e-10,1.2941474630858382e-10,1.2966517568430164e-10,1.2959629993627453e-10,1.295256450797671e-10,1.2941474630858382e-10,1.295995058640793e-10,1.296450458059591e-10
30,2.542435040860055e-10,2.543077508783796e-10,2.541810699717018e-10,2.5460285927598065e-10,2.543538438735857e-10,2.5421541866863486e-10,2.5395654269834475e-10,2.5460285927598065e-10,2.5413850115716907e-10,2.542961764707055e-10
31,8.951008580201321e-10,8.954911247134933e-10,8.947769531440018e-10,8.955246357658628e-10,8.957827794103252e-10,8.951181064670175e-10,8.938888723856545e-10,8.944320120532375e-10,8.945526262800074e-10,8.955302771083318e-10
32,5.308916095532079e-09,5.30558482347542e-09,5.313427471139766e-09,5.305903045267532e-09,5.306570279817729e-09,5.309649030420986e-09,5.345732507094407e-09,5.342211742130379e-09,5.316388468801645e-09,5.305825008395164e-09
33,5.300619926341745,15.306378740414338,2.545471753312915,31.10340030479375,58.84778434247144,6.361582617020939,0.3690305024730637,1.3125743973453705,1.6774113700296678,32.17694358073776
34,8.150546623723285,23.097514243760862,3.9269643152137084,47.188053945425764,88.58560878608084,10.97486578574943,0.5674431202000361,3.9398607497435085,2.5792869068494517,52.5336260580275
35,7.140391765569212,20.895814191746105,3.440267868589083,28.29606198570558,78.76462213168512,8.846403089062258,0.4971158833569489,4.688706618562562,2.259617648025801,48.95461632349914
36,6.4532576088964335,18.9207062466977,3.0938877466220323,23.449218507848162,68.93345270693368,6.116299537604487,0.44927742951198635,4.620409918081109,2.0421701301651343,46.57168979392504
37,5.945339460920883,17.074271762020206,2.8193914481325635,27.645828488773574,62.35174758468736,7.25981685708586,0.4087420890876367,3.8180226855018264,1.8579185823861923,40.056724610867
38,7.520247659721585,22.019332742309363,3.611384754813557,39.98701306623799,80.51543636643692,12.404838900101067,0.5235615468261907,3.6649308220040817,2.3798252094314307,49.06604623654095
39,5.324848881744022,15.831314947941578,2.5613197159754812,22.32729356625588,58.000410907296114,9.099425303281077,0.3707173284762811,1.2975106462639443,1.685078760975508,34.32084163781263
40,3.5016789225036034,10.469022660551344,1.692662834652101,16.821356335040925,39.78727267237884,5.26914027633068,0.24378777501329843,0.2493284062164573,1.1081262427124496,20.095869376142726
41,3.756767844361785,11.335690311295044,1.8040807617042864,23.78890016872497,43.23849570739289,6.3722391270684255,0.261547130201302,0.09510804857790955,1.1888505849765905,19.72005904824257
42,5.264143787381326,16.025652919528785,2.536284467893017,33.07165016328924,61.13320145291923,7.504736633006594,0.36649102445300713,0.13326946431531983,1.6658682880866313,28.84867405647934
43,4.698371092833081,14.054225552308854,2.263693035241521,24.07915184440436,53.897453184852104,5.441784240189199,0.32710178637958326,0.0014868279275623854,1.4868262962541212,24.956379358284412
44,3.01799410743403,8.987128017706297,1.4445304086859299,6.343995522238066,33.014085833327755,3.263922424537315,0.21011351604622733,0.0009550640647856314,0.9550614280439144,16.458096019801534
45,0.9011586525247247,2.5587487224594647,0.4363204909845198,0.6901278307195825,9.641114208430544,0.7878008800008993,0.0627389011173095,0.00028518765758638623,0.2851767942938845,5.288603508624004
46,2.891546944799713e-10,2.8922852436583225e-10,2.890809858722228e-10,2.8990278599666734e-10,2.892982645908143e-10,2.8911233532977686e-10,2.888105305652651e-10,2.8990278599666734e-10,2.890274900129495e-10,2.8928161075168425e-10
47,1.5920445439661778e-10,1.5922581682196637e-10,1.5919647048348957e-10,1.5903207818648734e-10,1.592546610610094e-10,1.5917172039294862e-10,1.5905128382234153e-10,1.5903207818648734e-10,1.591508928672198e-10,1.5924718709338818e-10
48,1.668631919021555e-10,1.6688465549199452e-10,1.6686178702610464e-10,1.6671345832824507e-10,1.6691540259496387e-10,1.668578388368826e-10,1.667019735540164e-10,1.6671345832824507e-10,1.6680675477052157e-10,1.6689861280595228e-10
49,1.5921097247674945e-10,1.592204142384422e-10,1.5921201228841395e-10,1.5904445635506804e-10,1.5925713609185781e-10,1.5919978757670897e-10,1.590620980709711e-10,1.5904445635506804e-10,1.5915959814845047e-10,1.5923027706080052e-10
50,1.5728449678385652e-10,1.572927080181173e-10,1.572899236273601e-10,1.5711236081832736e-10,1.573301502359526e-10,1.5727673269047423e-10,1.5713759193628087e-10,1.5711236081832736e-10,1.5723384979522924e-10,1.572794980716188e-10
51,1.2694400189485635e-10,1.2694937456017304e-10,1.269477806789578e-10,1.2671896701549276e-10,1.269744844444304e-10,1.2693172264741544e-10,1.2683661884706138e-10,1.2671896701549276e-10,1.2690864014012054e-10,1.2693793965706323e-10
52,1.2538737578652563e-10,1.253903624129587e-10,1.2539115908822499e-10,1.2516145336200163e-10,1.2541707857993353e-10,1.253570619350294e-10,1.2528232958830336e-10,1.2516145336200163e-10,1.253529540323633e-10,1.2539257575267636e-10
53,1.3607931478920973e-10,1.3608095028476675e-10,1.3608367425930375e-10,1.3586447549388924e-10,1.3611482512506676e-10,1.3606552886150652e-10,1.3595885053119415e-10,1.3586447549388924e-10,1.360388770284056e-10,1.3609944577208696e-10
54,1.9094214101901391e-10,1.9096245817108912e-10,1.909500233401205e-10,1.9087459438733656e-10,1.9100941318733453e-10,1.9091702178624355e-10,1.9074681421873367e-10,1.9087459438733656e-10,1.908722007495812e-10,1.9099465012383102e-10
55,2.555753113988543e-10,2.556259119014447e-10,2.5558812840325985e-10,2.5594660486322383e-10,2.5568818175425583e-10,2.5554809345519833e-10,2.5528542334843304e-10,2.5513280563130684e-10,2.554689098513338e-10,2.5567554075912027e-10
56,2.9678313753841535e-10,2.968630058896565e-10,2.967993043639669e-10,2.976321367153886e-10,2.9693234807606935e-10,2.9678039174582854e-10,2.964268385132301e-10,2.96366004206004e-10,2.966515429967381e-10,2.9691750601455666e-10
