,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore
6736,2.597039350997552e-10,2.597476134992225e-10,2.5849162969517487e-10,2.5970434276071503e-10,2.5967397135815167e-10
6737,1.3285803810556165e-10,1.328725621382442e-10,1.3286547390688204e-10,1.3285818536145464e-10,1.3284662745808172e-10
6738,1.6112041004070755e-10,1.6114064072103791e-10,1.611288918516207e-10,1.6112080014864105e-10,1.6110560588447656e-10
6739,2.3204737286577251e-10,2.3208253468824712e-10,2.3205045442997154e-10,2.320483525074772e-10,2.3202120150338087e-10
6740,4.6099563755429326e-10,4.611060027115959e-10,4.59063910144016e-10,4.6100329793955614e-10,4.609025104030191e-10
6741,5.27491942461724e-10,5.276327933368276e-10,5.254793373043984e-10,5.275037096889295e-10,5.273730034350897e-10
6742,1.8125346101239836,9.772990660426366,0.0024493728741086704,1.9839905865921161,0.906267305934926
6743,1.3435488258644383e-10,1.3436666590247975e-10,1.3435655081185407e-10,1.3435616975940174e-10,1.343470158998875e-10
6744,1.3829794632525922e-10,1.3831274831284206e-10,1.3786416929543045e-10,1.3829967850016154e-10,1.382883869211192e-10
6745,2.737178579020477e-09,2.7400400367107814e-09,2.8494221695139874e-09,2.7375450569558403e-09,2.735177661378649e-09
6746,1.1603100635778843e-10,1.1604132752519066e-10,1.1572222940654681e-10,1.1603224506273776e-10,1.1602398331311791e-10
6747,1.0113688118705989e-10,1.0114521346855119e-10,1.0089937777685787e-10,1.01137834629655e-10,1.0113047735008328e-10
6748,36.12376413195264,237.45354289353926,0.04816501893130242,39.01366526250173,14.449505652834455
6749,10.401126687785865,67.67315338456118,5.793032585746443,10.664446350759547,3.818135113443814
6750,2.508269475156407e-10,2.508685273839549e-10,2.5059116227446095e-10,2.508273179622907e-10,2.507904439253494e-10
6751,23.227805259887763,262.47419943521095,60.68264124121871,23.518152825634516,9.000774538296923
6752,1.7957712620718617e-10,1.7960088348836216e-10,1.7958440658732588e-10,1.795773483486858e-10,1.7956329769085e-10
6753,21.716789030918264,248.50604156736028,0.2748960638362825,21.991685094598804,11.54563467473843
6754,6.958513578224898,70.73020763243518,0.008808245519577585,6.958513578224898,3.78754536558453
6755,24.21154713380894,243.35708913857317,4.966471207044914,24.521951584240618,13.6577958191319
6756,23.76989778636254,250.19341131409138,2.4379382346249168,23.76989778636254,12.799175731183206
6757,26.141289981227366,246.6665311038356,0.033514474462274006,26.141289981227366,14.41122396406735
6758,31.064962494960195,278.7881249539126,0.039826875100769106,31.064962494960195,17.12555624726994
6759,30.76333071699784,248.47305579036717,0.03944016769417389,30.76333071699784,15.381665358553262
6760,26.56482674807202,258.49619873975564,0.03405747031517835,26.905401449968764,13.282413374098935
6761,23.511141056911868,271.8852465797092,10.549870987154227,23.812565942255066,12.358420299213435
6762,22.06405474275665,246.0990721292085,2.2629799737520124,22.62979973615678,12.163517358254348
6763,27.16812716086766,229.3413331752514,43.04560407299204,28.22662562167595,15.524644091976441
6764,28.049207806793973,174.65306727637133,0.037398943856559556,29.919154993905927,16.081545809277443
6765,34.71963194350717,190.01960725797514,0.04691842163632937,38.00392145166813,21.582473910863353
6766,34.009289955188294,182.91482975857724,0.04595850003239094,37.22638495094052,21.14090997217937
6767,21.67845550859349,123.257504176783,24.15599328098836,24.775377724087075,12.6973810836621
6768,24.433926801909397,135.40467769334086,1.3574403780031006,27.82752774660149,13.574403778894693
6769,52.195472792056805,295.52929665334557,0.07351475046949282,58.8118003290707,27.935605156339193
6770,21.451735450985545,131.73178389546354,0.03021371204401491,24.47310664124522,10.876936285076686
6771,16.606658226354636,108.99581314660381,0.023389659656006073,18.945624173702722,7.952484221166719
6772,38.72798593062862,244.76087108113114,0.05163731465691625,41.826224805072265,16.007567518041864
6773,32.01130761868796,199.45507054666322,0.8208027595552545,32.83211037813882,11.491238632416477
6774,21.58342076787672,188.31534619849697,90.92015998417027,21.58342076787672,5.935440711281264
6775,22.19565803096827,250.25604429757965,72.4133343256844,22.19565803096827,6.103805958628265
6776,22.299707045842972,254.32957023012258,55.32585545528424,22.58198181857324,4.234121591105836
6777,21.697015707388495,245.80796275930817,38.99969911948525,21.697015707388495,3.845040758399762
6778,22.08310820572892,250.18204865825635,39.41415515187684,22.08310820572892,3.074863168018261
6779,21.240454677500868,242.90366118208505,38.39620653227828,21.51276819900527,1.9061946506881764
