,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar
22,2.1093239778490623e-10,2.1107859774952696e-10,2.1107718923469017e-10,2.1098155846023777e-10,2.109797358551484e-10,2.1116706352701432e-10,2.111388664196249e-10,2.1097994751424576e-10,2.1116246120825623e-10,2.111238974781238e-10,2.109632359011102e-10,2.1116706352701432e-10
23,2.4023247970892175e-10,2.404062985878369e-10,2.4040543820325075e-10,2.402910477058209e-10,2.402843709004309e-10,2.407088504215893e-10,2.404785271584322e-10,2.3986883543764865e-10,2.405122193249933e-10,2.404626711951973e-10,2.4026645264005254e-10,2.407088504215893e-10
24,2.8188775876133435e-10,2.821007728164776e-10,2.820991843229784e-10,2.8195996448243586e-10,2.819545743833886e-10,2.828498135632454e-10,2.821892424616057e-10,2.8166951691314213e-10,2.8223407528657654e-10,2.821704320150977e-10,2.8193317093845247e-10,2.828498135632454e-10
25,3.3104003748977557e-10,3.313193306532028e-10,3.3131221393239253e-10,3.311462737095276e-10,3.3113017232037645e-10,3.327954497088524e-10,3.314273544602219e-10,3.327954497088524e-10,3.314908468821829e-10,3.314033243158436e-10,3.310990572061894e-10,3.327954497088524e-10
26,3.873704535832333e-10,3.8771568204789506e-10,3.877008028692737e-10,3.8750600161975034e-10,3.874866115965366e-10,3.902846691325646e-10,3.8784941952667853e-10,3.902846691325646e-10,3.8793374758616194e-10,3.8781936921832704e-10,3.8743817262921754e-10,3.902846691325646e-10
27,3.727345846589835e-10,3.7306253881496585e-10,3.730517980549702e-10,3.7286649619211737e-10,3.7284061133661526e-10,3.753248733592672e-10,3.7318579168316747e-10,3.753248733592672e-10,3.7326783142196974e-10,3.731608323773958e-10,3.727933390158423e-10,3.753248733592672e-10
28,4.42716506667266e-10,4.4311956399703776e-10,4.431018855694496e-10,4.4286443992206324e-10,4.4284089664256816e-10,4.469793489091401e-10,4.432724514913833e-10,4.469793489091401e-10,4.4337970542097993e-10,4.4324243002289686e-10,4.4276671090485467e-10,4.469793489091401e-10
29,3.167759454095283e-10,3.170371807277533e-10,3.1702947193478745e-10,3.168885767372655e-10,3.168634623053534e-10,3.182808032450553e-10,3.171321578031392e-10,3.182808032450553e-10,3.171908320715084e-10,3.1711266840017775e-10,3.168088858813905e-10,3.182808032450553e-10
30,3.9595394699834486e-10,3.9630438986537995e-10,3.9629399816832735e-10,3.960987054993001e-10,3.960762872586771e-10,3.990706315912379e-10,3.9643679861740415e-10,3.990706315912379e-10,3.9651719843668337e-10,3.964074299802856e-10,3.959983717484409e-10,3.990706315912379e-10
31,3.7521923844582916e-10,3.755369949783598e-10,3.755296493139378e-10,3.753525030516553e-10,3.7532517299828775e-10,3.778598074416027e-10,3.7566677656809623e-10,3.778598074416027e-10,3.7573481138207987e-10,3.7563277616016954e-10,3.752528900199923e-10,3.778598074416027e-10
32,8.187219790835128e-10,8.195444927406138e-10,8.195301503156728e-10,8.190336693341926e-10,8.189478550752308e-10,8.37690648086218e-10,8.19911595545065e-10,8.37690648086218e-10,8.200989661346204e-10,8.198119791652987e-10,8.187820793318185e-10,8.37690648086218e-10
33,0.47351763699118904,3.1350133128767648,3.1839978958685244,1.093989021553088,0.8000815236025665,0.03265639007351166,10.874577425573252,0.11429736172080322,31.154194784155496,7.41300022748979,0.5388304143134031,0.0653127787306411
34,6.090171362419726e-10,6.09605270352822e-10,6.096090251241069e-10,6.092912220621378e-10,6.091907423582618e-10,6.094387041595488e-10,6.098469570013677e-10,6.093869670952705e-10,6.099518527382835e-10,6.097746165451792e-10,6.090535366261252e-10,6.088334534264316e-10
35,3.7865908667502913e-10,3.789726355413246e-10,3.7896985931917223e-10,3.788043584013386e-10,3.7875424377859457e-10,3.7886840608814925e-10,3.791080493078489e-10,3.788043584013386e-10,3.791594065399178e-10,3.7906407450311156e-10,3.7868578904119357e-10,3.786794988787534e-10
36,4.66395507352132e-10,4.668054914663194e-10,4.668023206977344e-10,4.665904023983641e-10,4.665177011702582e-10,4.667206056568773e-10,4.669860951383339e-10,4.664911919267219e-10,4.670570075031487e-10,4.669275463185895e-10,4.66421574369859e-10,4.664789727099235e-10
37,6.53650645976476e-10,6.542993414023897e-10,6.543034756333035e-10,6.539534140996323e-10,6.538369165396043e-10,6.648130120346495e-10,6.545663198000195e-10,6.537242209896346e-10,6.546891239058358e-10,6.544878866635064e-10,6.536889611875497e-10,6.538450636210382e-10
38,5.425428470071879e-10,5.430437418527327e-10,5.430437418527327e-10,5.427672472149405e-10,5.426914965758457e-10,5.497029172461677e-10,5.432534813714923e-10,5.425743672062793e-10,5.433523384595964e-10,5.43192771936976e-10,5.42584152413824e-10,5.427479243219317e-10
39,0.4038915395791691,2.598368895369423,2.611831946631946,0.8885613850288746,0.6866156160912174,0.01346305298859178,9.127948757691291,0.47120679589148917,25.64711265679886,6.071836121099674,0.4846698471539617,0.37696543705426333
40,1.2654472126616821e-09,1.2659883846103403e-09,1.2659916582239531e-09,1.2653359792821859e-09,1.2652619322778986e-09,1.2660077154972688e-09,1.2666238570802929e-09,1.2652809528164485e-09,1.2669071973482402e-09,1.2664372484052545e-09,1.2653478673115826e-09,1.2676798114358918e-09
41,3.9953515564312225e-10,3.9988395907180154e-10,3.9988395907180154e-10,3.997002379611181e-10,3.9964598692307763e-10,3.9993729557850346e-10,4.0002779922005805e-10,3.9969714823100984e-10,4.0008717623513734e-10,3.999843677025649e-10,3.9958483928108537e-10,4.0272473964923453e-10
42,4.511210456330595e-10,4.5152904238025135e-10,4.5152549344899363e-10,4.5130808059930093e-10,4.5125142663235296e-10,4.515353405929059e-10,4.517000644443466e-10,4.5130808059930093e-10,4.517708366463298e-10,4.5164798225297145e-10,4.51186735927042e-10,4.556101161583962e-10
43,2.616733000820189e-10,2.618722882896367e-10,2.6187054474804853e-10,2.6176352878970194e-10,2.6173629266607734e-10,2.6187604921720663e-10,2.619546500069402e-10,2.616351546275553e-10,2.619857159665141e-10,2.6193047681336384e-10,2.6170808953801455e-10,2.623777568336676e-10
44,4.82455327284709e-10,4.829186015729689e-10,4.829166858940113e-10,4.826755039142344e-10,4.826145579962181e-10,4.82481554555585e-10,4.831090120770207e-10,4.822589964516827e-10,4.831901467201283e-10,4.830497749842478e-10,4.825455761580681e-10,4.878222900902129e-10
45,3.271406572717555e-10,3.27407926732658e-10,3.2740961274057213e-10,3.2727031884097813e-10,3.2722788406239233e-10,3.2882307148758004e-10,3.2751919208796437e-10,3.2682789753465844e-10,3.2756727769361554e-10,3.274872724518813e-10,3.271872892202091e-10,3.2882307148758004e-10
46,2.352904370587141e-10,2.354677096367076e-10,2.3546732450391724e-10,2.3537174609400075e-10,2.353481622722212e-10,2.3571877755609533e-10,2.355400572008465e-10,2.3571877755609533e-10,2.3556958643355896e-10,2.3551952676459285e-10,2.353237699112239e-10,2.3571877755609533e-10
47,2.1122707068870011e-10,2.1137934286941459e-10,2.11380304053293e-10,2.1129592872692535e-10,2.1127697208935552e-10,2.1146242412720985e-10,2.1143804668535105e-10,2.1111106602818715e-10,2.11462505285085e-10,2.1142262714442675e-10,2.1125337959962435e-10,2.1146242412720985e-10
48,1.523596713275873e-10,1.524558015289621e-10,1.524556079474332e-10,1.5240242727776047e-10,1.5239208743026244e-10,1.5230467779930805e-10,1.5248920869815994e-10,1.5230467779930805e-10,1.5250242473217462e-10,1.524804926151743e-10,1.5237825678008774e-10,1.5230467779930805e-10
49,1.8538007321163888e-10,1.8550626980152302e-10,1.855040006144379e-10,1.8543072266108113e-10,1.854222266706948e-10,1.8545957402016152e-10,1.8555142364587316e-10,1.8545957402016152e-10,1.855738229664689e-10,1.8554188999356258e-10,1.8540430109422504e-10,1.8545957402016152e-10
50,1.34828264782501e-10,1.3490789879836326e-10,1.3490672966403771e-10,1.348613544136485e-10,1.3485587988956926e-10,1.3472003959355664e-10,1.3493353761554261e-10,1.3472003959355664e-10,1.3494562471323e-10,1.3492831521312092e-10,1.3484274389298754e-10,1.3472003959355664e-10
51,1.2105667970042898e-10,1.211238643056241e-10,1.2112316519696166e-10,1.2108403043816225e-10,1.2107927210732514e-10,1.2091258433647933e-10,1.2114522717323453e-10,1.2091258433647933e-10,1.2115533531482249e-10,1.2114102374790495e-10,1.2106773173823e-10,1.2091258433647933e-10
52,1.2952617051880702e-10,1.2960189097915788e-10,1.2960094972016846e-10,1.2955777874453872e-10,1.295525637836679e-10,1.2940345991583881e-10,1.2962591124145983e-10,1.2940345991583881e-10,1.2963733307465606e-10,1.296211492476275e-10,1.295412791447257e-10,1.2940345991583881e-10
53,1.2839388235082261e-10,1.2847028782848682e-10,1.2846933293916068e-10,1.2842649612496722e-10,1.284213680734076e-10,1.2831876906537145e-10,1.2849518563100344e-10,1.282291746149367e-10,1.2850645478846224e-10,1.2849001829878036e-10,1.284077609840785e-10,1.2826688680858253e-10
54,2.0588655084558263e-10,2.060298069526039e-10,2.0602881524362574e-10,2.0594456988064766e-10,2.0593349370947447e-10,2.058323876019209e-10,2.0608535127156068e-10,2.058260563950095e-10,2.0611240376479734e-10,2.060735488546065e-10,2.0590880379270272e-10,2.0608158690325336e-10
55,2.6876993472721394e-10,2.6897480490520133e-10,2.6897663665305515e-10,2.688654842138134e-10,2.688338252471365e-10,2.6877326427519794e-10,2.690585175718187e-10,2.6869604648496515e-10,2.691002212248456e-10,2.6904002859020306e-10,2.68801651682941e-10,2.695532182014488e-10
56,2.2731290331333689e-10,2.274764607643803e-10,2.274782958928212e-10,2.273867109663767e-10,2.2736422440091344e-10,2.274237500304789e-10,2.2754475750449528e-10,2.2735328447617102e-10,2.2757304729440018e-10,2.275275029491015e-10,2.273325693303565e-10,2.269508818211985e-10
57,2.1594818777372203e-10,2.160988819988934e-10,2.1610026458945511e-10,2.1601688291302386e-10,2.1599781179498652e-10,2.1605371299615145e-10,2.1616289173696892e-10,2.16001353067338e-10,2.161871076449136e-10,2.1614559141734185e-10,2.1596917664246365e-10,2.1594105632615935e-10
58,2.0677100349192229e-10,2.0691284517993228e-10,2.0691251609595517e-10,2.0683311286727745e-10,2.068178275868823e-10,2.0685789601607007e-10,2.0697187028175262e-10,2.0680230681163202e-10,2.0699435023698152e-10,2.0695586910189597e-10,2.067907937847753e-10,2.0684442440852682e-10
59,2.6875562681071497e-10,2.6894789554239703e-10,2.6894646572239777e-10,2.688341546771946e-10,2.688126219587539e-10,2.6842400647920836e-10,2.690366996679076e-10,2.685641507376741e-10,2.6907298258511914e-10,2.69011161863321e-10,2.6877486263491046e-10,2.6890416725146446e-10
60,2.5400626370727164e-10,2.541795778594057e-10,2.5417870874471484e-10,2.540737575765663e-10,2.5405188547005116e-10,2.5460380265467395e-10,2.5426154718099865e-10,2.5460380265467395e-10,2.5429451401141733e-10,2.542370200689336e-10,2.5401660511269053e-10,2.5412320809598323e-10
61,2.7540508366897076e-10,2.7560765135910047e-10,2.756118136177973e-10,2.755043865543829e-10,2.7546399903861743e-10,2.76265949649272e-10,2.756983947804809e-10,2.752699428726731e-10,2.7573451576190757e-10,2.756702202012583e-10,2.7542497663866154e-10,2.754353634728579e-10
62,2.333120889275265e-10,2.3347743647649584e-10,2.33483087002868e-10,2.333976621955195e-10,2.3335979157460013e-10,2.33712311129938e-10,2.335479818292547e-10,2.333337532067005e-10,2.3357463255067097e-10,2.335269055246944e-10,2.333280850780653e-10,2.332354459799685e-10
63,2.3016415680046796e-10,2.3033200739605966e-10,2.3033955254468603e-10,2.3025326031947716e-10,2.3021840523094788e-10,2.3054325444950265e-10,2.3040499605733428e-10,2.3022228095051498e-10,2.3043063129022754e-10,2.3038300801261705e-10,2.3018416606951307e-10,2.2999790693076684e-10
64,1.8485324435056325e-10,1.8497757893734019e-10,1.8498435990603818e-10,1.8492076922846293e-10,1.848916600116218e-10,1.849232851963289e-10,1.850295090961288e-10,1.849026069104896e-10,1.8504615612929947e-10,1.8501384038315596e-10,1.8486992939124356e-10,1.847117604472502e-10
65,2.824407473853544e-10,2.8265320964783786e-10,2.826573818714778e-10,2.8254357778365926e-10,2.82506801211944e-10,2.82570415024313e-10,2.8275408962960455e-10,2.8234578838510814e-10,2.827905527886692e-10,2.8272239176537396e-10,2.82469843729591e-10,2.821627597690248e-10
66,1.7011052350410973e-10,1.7022280244815054e-10,1.7022453436542146e-10,1.7016671558120935e-10,1.70147623252444e-10,1.702367903334642e-10,1.7026743635510478e-10,1.7003705673037827e-10,1.7028340858155776e-10,1.7025485240990883e-10,1.7012988950024522e-10,1.6997042546937342e-10
67,1.921482480381181e-10,1.9228362485397553e-10,1.9228477344657006e-10,1.922121858492281e-10,1.9219443660725468e-10,1.9228902555563114e-10,1.9233716023815455e-10,1.9206514328876817e-10,1.9235730775031457e-10,1.9232161503501173e-10,1.9217597409610812e-10,1.9180154862608875e-10
68,1.4914382885661478e-10,1.4924022883686348e-10,1.4924118287926173e-10,1.491909710798003e-10,1.4917623700700897e-10,1.4924446506408037e-10,1.4927494783796016e-10,1.490775241569217e-10,1.492876268134056e-10,1.492650315203456e-10,1.4916235192768326e-10,1.4907387754598435e-10
69,1.7623145153605182e-10,1.7635002614455753e-10,1.7635054266668972e-10,1.7628525601301674e-10,1.762674829505518e-10,1.7621988427258817e-10,1.7639707756830794e-10,1.7611472772367268e-10,1.764149438082809e-10,1.763832315816941e-10,1.7625177155924488e-10,1.762620853880948e-10
70,1.5683125667903424e-10,1.5693544581506795e-10,1.569358792813938e-10,1.5688018550070615e-10,1.5686566446051665e-10,1.5678629195881813e-10,1.5697419446750713e-10,1.5670732115761903e-10,1.569891745991512e-10,1.5696297899267856e-10,1.5685116450826475e-10,1.5678629195881813e-10
71,1.6380570644571554e-10,1.6391567031382047e-10,1.6391589664956772e-10,1.6385399243992927e-10,1.638332379893175e-10,1.6378713148442725e-10,1.6395462067646866e-10,1.6368978992135826e-10,1.6397181192381448e-10,1.6394413484122937e-10,1.638300327101404e-10,1.6378713148442725e-10
72,1.0630422826172157e-10,1.0636192241967597e-10,1.0636213370274281e-10,1.0633105208236713e-10,1.0631876845940382e-10,1.0620973382896697e-10,1.0637892073203483e-10,1.0622025111909342e-10,1.0638662431400427e-10,1.063748076692006e-10,1.0631786536136688e-10,1.0613427922829846e-10
73,8.733159060268203e-11,8.736602579454405e-11,8.73724235013083e-11,8.734945883167892e-11,8.734224573816275e-11,8.714136002125754e-11,8.738460504173778e-11,8.724475114937704e-11,8.739030322023184e-11,8.73819928685894e-11,8.734090747364064e-11,8.714136002125754e-11
74,8.925847273792116e-11,8.929013960455846e-11,8.929992535670579e-11,8.927453355481784e-11,8.92694953697436e-11,8.906908149376754e-11,8.931342959330233e-11,8.913551694743405e-11,8.931968951680205e-11,8.931071816637217e-11,8.926738154466803e-11,8.906908149376754e-11
75,8.449252503116999e-11,8.452179016458645e-11,8.453076603970535e-11,8.450780007729204e-11,8.450269829145059e-11,8.430165049779493e-11,8.454276680230962e-11,8.433846298515142e-11,8.454842276462556e-11,8.454035087977338e-11,8.449934197249192e-11,8.430165049779493e-11
76,8.972592916383137e-11,8.97577622655516e-11,8.97678941631961e-11,8.97416379426338e-11,8.973707167025676e-11,8.953648574392203e-11,8.978169622983484e-11,8.953648574392203e-11,8.978798111139352e-11,8.977890147829225e-11,8.973338647817087e-11,8.953648574392203e-11
77,1.215154736285509e-10,1.2156789507768638e-10,1.2158514781228212e-10,1.2154457534527407e-10,1.2153258868596595e-10,1.2140252745958825e-10,1.2160825650554847e-10,1.21370139186266e-10,1.216194539459285e-10,1.2160337882004757e-10,1.2152561269272454e-10,1.21370139186266e-10
78,1.9820862066135772e-10,1.9831213159033195e-10,1.9835054641313064e-10,1.9826672242723913e-10,1.982411310327534e-10,1.9789244721375872e-10,1.9840571554057037e-10,1.983521943124574e-10,1.9843317396725972e-10,1.9839183734665926e-10,1.982278508620717e-10,1.983521943124574e-10
79,2.4476501638713225e-10,2.4489798078641586e-10,2.4494662066020005e-10,2.448419423104384e-10,2.448218407035373e-10,2.4448004119027334e-10,2.450275698649165e-10,2.452786323743865e-10,2.4506113756701004e-10,2.45003306174417e-10,2.447900893419093e-10,2.452786323743865e-10
80,2.523328290511346e-10,2.52471452804824e-10,2.525231731894576e-10,2.524166477479003e-10,2.5239231138408487e-10,2.529245618483864e-10,2.5260785063390217e-10,2.529245618483864e-10,2.5264326493747594e-10,2.525822692450223e-10,2.5235217769155114e-10,2.529245618483864e-10
81,2.2488760831772343e-10,2.2500508851531097e-10,2.2504973412287063e-10,2.2495653643949092e-10,2.249407165295643e-10,2.2522110146004049e-10,2.25123594545611e-10,2.2456725257580065e-10,2.251501432400861e-10,2.250999659335175e-10,2.2490417720918787e-10,2.24725813863149e-10
82,2.331075742077238e-10,2.3323007771194044e-10,2.332761660534646e-10,2.3317947489518965e-10,2.331609211917768e-10,2.3351183652825316e-10,2.333537540208561e-10,2.3351183652825316e-10,2.333815904369033e-10,2.333286143480419e-10,2.33124895850646e-10,2.33124895850646e-10
83,3.290338236573432e-10,3.2922118446530304e-10,3.2929312296510795e-10,3.291435092514773e-10,3.2911180065182667e-10,3.307309915062552e-10,3.2941957091737125e-10,3.307309915062552e-10,3.2946768157814657e-10,3.2937594299349474e-10,3.2905542208554976e-10,3.29160178862853e-10
84,2.2477206996297142e-10,2.2488402275657264e-10,2.249269916108019e-10,2.248375390847621e-10,2.2481860716182675e-10,2.2486302846974776e-10,2.249976826916982e-10,2.2458964337693962e-10,2.2502031565000284e-10,2.2497327020914392e-10,2.2478484461852177e-10,2.248863228042651e-10
85,2.5383989778328954e-10,2.5396983315746335e-10,2.5401939776541183e-10,2.539145899961722e-10,2.538919456260187e-10,2.5393111366155464e-10,2.54104453193236e-10,2.5349486718297035e-10,2.5413361848026017e-10,2.5407608243985227e-10,2.5385831310934536e-10,2.5398558863416875e-10
86,2.795458877110432e-10,2.7969313611945775e-10,2.797484794788041e-10,2.7963216883053137e-10,2.796046282323323e-10,2.7964871319869895e-10,2.7984364013986737e-10,2.7955039110887926e-10,2.7987645671479804e-10,2.79811288761641e-10,2.7956677736553627e-10,2.796710817120256e-10
87,3.389985944276628e-10,3.391903302509852e-10,3.3926002604650666e-10,3.3911214739499974e-10,3.390741447442559e-10,3.3915252144050243e-10,3.393846859683264e-10,3.389925291185958e-10,3.3942871616584045e-10,3.3934076608081423e-10,3.390304352949203e-10,3.39025601518525e-10
88,5.736496107331721e-10,5.740525372270675e-10,5.741965749374247e-10,5.738917066645662e-10,5.738133601251911e-10,5.741611176886237e-10,5.744475292427672e-10,5.737527326308818e-10,5.745400712348546e-10,5.743563404687462e-10,5.73725226608037e-10,5.734020452865424e-10
89,3.7292477413581863e-10,3.731524310590699e-10,3.7323433305303805e-10,3.7306448537402665e-10,3.730180647692228e-10,3.732383319023037e-10,3.7337549439900045e-10,3.731837745693513e-10,3.734226971812689e-10,3.7332283213605755e-10,3.7295683206540595e-10,3.7287872057084287e-10
90,2.7184658690634446e-10,2.719961617338613e-10,2.720520667304144e-10,2.7193672496941e-10,2.7191058842633985e-10,2.7207687315716525e-10,2.7214486159116917e-10,2.7203628515471226e-10,2.721738077370991e-10,2.721109068137908e-10,2.7187494395171837e-10,2.7152910687273136e-10
91,1.9592895305018947e-10,1.9602672755763272e-10,1.960621638675892e-10,1.9598706957108973e-10,1.959727821463828e-10,1.9608225255849456e-10,1.9612044893401119e-10,1.9604451396315684e-10,1.961368248555014e-10,1.9610002963745098e-10,1.9594972837990718e-10,1.960631936855303e-10
92,1.5370405145632327e-10,1.5377470578946216e-10,1.5380041963627631e-10,1.5374687386277415e-10,1.537387108995469e-10,1.5380164826274011e-10,1.538384774348569e-10,1.5376560395148958e-10,1.5385043037791803e-10,1.5382619027497992e-10,1.5371931602720293e-10,1.5364750954623917e-10
93,2.695076822223831e-10,2.696576833331475e-10,2.6971674584067446e-10,2.696003893989878e-10,2.695794016041572e-10,2.6911518725461595e-10,2.698115289941669e-10,2.691824544057588e-10,2.6984375638944366e-10,2.697771277564555e-10,2.6953612040204366e-10,2.702994508480653e-10
94,1.7292918469509909e-10,1.7301402985708177e-10,1.7304706471638788e-10,1.7298287425985186e-10,1.7296863936960215e-10,1.7294505512381684e-10,1.7309399759836226e-10,1.7294505512381684e-10,1.731084635474019e-10,1.7307725972615584e-10,1.729471301227556e-10,1.7294505512381684e-10
95,1.499531714224435e-10,1.5002355969130695e-10,1.5004998125222223e-10,1.4999524265623886e-10,1.4998498073744784e-10,1.4988312286418478e-10,1.5008556156525497e-10,1.4988312286418478e-10,1.500980631520724e-10,1.500738308963242e-10,1.4996812233939163e-10,1.4988312286418478e-10
96,9.43003325574889e-11,9.433437186085968e-11,9.434635875221915e-11,9.432027108930299e-11,9.431604436850282e-11,9.409864438208851e-11,9.43615892181853e-11,9.411306812197216e-11,9.436649261839498e-11,9.435669302610907e-11,9.430630136273448e-11,9.411306812197216e-11
97,7.725531339012663e-11,7.728070331298458e-11,7.728927515507964e-11,7.72707891598344e-11,7.726730567830627e-11,7.70659838229611e-11,7.729956267931083e-11,7.70659838229611e-11,7.730307038278254e-11,7.729644921139034e-11,7.726060229003772e-11,7.70659838229611e-11
98,7.467689472995812e-11,7.470192831016211e-11,7.470997612485069e-11,7.469273725399279e-11,7.468911825244849e-11,7.449006323655578e-11,7.471954822026734e-11,7.448645418668722e-11,7.472282644702788e-11,7.471666213373166e-11,7.468276512645566e-11,7.449006323655578e-11
