,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
35,1.6370605863678876e-09,1.6641030276258693e-09,1.6641030276258693e-09,1.637974842590014e-09,1.6377931194028395e-09,1.637182853424883e-09,1.6641030276258693e-09,1.6641030276258693e-09,1.6641030276258693e-09,1.6641030276258693e-09,1.6377090100910189e-09,1.637824182937416e-09,1.6641030276258693e-09,1.638054026858768e-09,1.6357605838058934e-09,1.6361394754772848e-09,1.6378506280050449e-09,1.6369883688829787e-09,1.6641030276258693e-09,1.638104594231856e-09
36,1.578724838196468e-09,1.6027636761059635e-09,1.6027636761059635e-09,1.5795696928059441e-09,1.5794058527266189e-09,1.5788419515344983e-09,1.6027636761059635e-09,1.6027636761059635e-09,1.6027636761059635e-09,1.6027636761059635e-09,1.5793370206361515e-09,1.5794223663992414e-09,1.6027636761059635e-09,1.579657319751986e-09,1.5774843201339371e-09,1.5778782124231743e-09,1.5795127225054802e-09,1.5786954705163475e-09,1.6027636761059635e-09,1.579706550078572e-09
37,1.374258057348795e-09,1.3887481377732167e-09,1.3887481377732167e-09,1.37489255727355e-09,1.3747463715836652e-09,1.3743407878432515e-09,1.3887481377732167e-09,1.3887481377732167e-09,1.3887481377732167e-09,1.3887481377732167e-09,1.374718736538818e-09,1.3747398751420072e-09,1.3887481377732167e-09,1.3749654558882575e-09,1.3732509731485137e-09,1.3735651594457003e-09,1.3748619657123575e-09,1.3742547673532605e-09,1.3887481377732167e-09,1.3750075523246247e-09
38,1.2066793575758577e-09,1.2146852017939134e-09,1.2146852017939134e-09,1.207181288848183e-09,1.207056589643891e-09,1.2067434845073404e-09,1.2146852017939134e-09,1.2146852017939134e-09,1.2146852017939134e-09,1.2146852017939134e-09,1.2070325196350766e-09,1.2070428291367001e-09,1.2146852017939134e-09,1.20723835302106e-09,1.2058533110261957e-09,1.206124560248303e-09,1.2071441305917216e-09,1.2066880916626087e-09,1.2146852017939134e-09,1.2072702593282314e-09
39,1.2053503949259756e-09,1.2133112406316682e-09,1.2133112406316682e-09,1.2058414133008757e-09,1.2056932867049816e-09,1.20541038787337e-09,1.2133112406316682e-09,1.2133112406316682e-09,1.2133112406316682e-09,1.2133112406316682e-09,1.205698367499072e-09,1.2056980750002402e-09,1.2133112406316682e-09,1.20590286700022e-09,1.204513029952804e-09,1.204819725667064e-09,1.205799668207252e-09,1.205355319182228e-09,1.2133112406316682e-09,1.2059349886300999e-09
40,1.1578487025597593e-09,1.1642306857935242e-09,1.1642306857935242e-09,1.1583059498565324e-09,1.1581692910039101e-09,1.1579029354801025e-09,1.1642306857935242e-09,1.1642306857935242e-09,1.1642306857935242e-09,1.1642306857935242e-09,1.158174135763811e-09,1.158196009717846e-09,1.1642306857935242e-09,1.1583602605273087e-09,1.157076613952922e-09,1.1573428484952684e-09,1.1582216659328302e-09,1.1578509763998621e-09,1.1642306857935242e-09,1.1583905971639153e-09
41,1.7032844282930132e-09,1.7338721583359612e-09,1.7338721583359612e-09,1.7042712510295085e-09,1.7040210701331005e-09,1.703410973579536e-09,1.7338721583359612e-09,1.7338721583359612e-09,1.7338721583359612e-09,1.7338721583359612e-09,1.7040213264427077e-09,1.7041162808723687e-09,1.7338721583359612e-09,1.7043640089190536e-09,1.7018894279442262e-09,1.7023365156408032e-09,1.7038187030367538e-09,1.7032941448708854e-09,1.7338721583359612e-09,1.7044233515974744e-09
42,1.5616679038830234e-09,1.584825437896381e-09,1.584825437896381e-09,1.562506819755861e-09,1.562325638304872e-09,1.5617734970176962e-09,1.584825437896381e-09,1.584825437896381e-09,1.584825437896381e-09,1.584825437896381e-09,1.5622982921081594e-09,1.5624950208773686e-09,1.584825437896381e-09,1.5625841793313343e-09,1.5604276261911746e-09,1.5608620906315962e-09,1.5613165036784174e-09,1.5616941134373947e-09,1.584825437896381e-09,1.5626384794527023e-09
43,1.6288180950620733e-09,1.6554360307722774e-09,1.6554360307722774e-09,1.6297621631269889e-09,1.6295760905863513e-09,1.6289449354211476e-09,1.6554360307722774e-09,1.6554360307722774e-09,1.6554360307722774e-09,1.6554360307722774e-09,1.6295338513193728e-09,1.6297667340779905e-09,1.6554360307722774e-09,1.6298445866305631e-09,1.627505353279586e-09,1.6279952164765327e-09,1.6275226909508044e-09,1.6288850179372997e-09,1.6554360307722774e-09,1.6298982172410671e-09
44,1.6226415872513458e-09,1.6489120641797316e-09,1.6489120641797316e-09,1.6235534509819553e-09,1.6233604809328084e-09,1.6227484890417395e-09,1.6489120641797316e-09,1.6489120641797316e-09,1.6489120641797316e-09,1.6489120641797316e-09,1.6233328937287593e-09,1.6235632212097612e-09,1.6489120641797316e-09,1.6236406519071946e-09,1.6213317422366063e-09,1.6217924756635784e-09,1.6212968897017755e-09,1.6226912282522197e-09,1.6489120641797316e-09,1.623693898031681e-09
45,1.49043619420923e-09,1.5101443914624915e-09,1.5101443914624915e-09,1.491213173690141e-09,1.4910341467461858e-09,1.4905441362299005e-09,1.5101443914624915e-09,1.5101443914624915e-09,1.5101443914624915e-09,1.5101443914624915e-09,1.4910146148237214e-09,1.4912222856823834e-09,1.5101443914624915e-09,1.491287008717609e-09,1.4891975821176152e-09,1.4896985134321032e-09,1.4892623283171785e-09,1.490480513598576e-09,1.5101443914624915e-09,1.491334059012857e-09
46,1.4302782516531308e-09,1.4472101378036715e-09,1.4472101378036715e-09,1.43098133188777e-09,1.430781089618628e-09,1.4303675558366236e-09,1.4472101378036715e-09,1.4472101378036715e-09,1.4472101378036715e-09,1.4472101378036715e-09,1.4308017527743392e-09,1.4309084629864406e-09,1.4472101378036715e-09,1.431051277349015e-09,1.42900827933524e-09,1.4295738500110239e-09,1.4291566190091856e-09,1.4303037445868526e-09,1.4472101378036715e-09,1.4310939553860235e-09
47,9.259395250234982e-10,9.265098656536303e-10,9.265098656536303e-10,9.262532253836856e-10,9.261411267361812e-10,9.259751760437624e-10,9.265098656536303e-10,9.265098656536303e-10,9.265098656536303e-10,9.265098656536303e-10,9.261559185538708e-10,9.261761142906281e-10,9.265098656536303e-10,9.262876543144113e-10,9.253343241624733e-10,9.255997714175541e-10,9.253961371672248e-10,9.259454386609605e-10,9.265098656536303e-10,9.263099660942347e-10
48,7.521957199184159e-10,7.505838441945752e-10,7.505838441945752e-10,7.524170507602547e-10,7.523351611893871e-10,7.521752472627364e-10,7.505838441945752e-10,7.505838441945752e-10,7.505838441945752e-10,7.505838441945752e-10,7.523441893631658e-10,7.523467121799793e-10,7.505838441945752e-10,7.524398386472467e-10,7.517950057270254e-10,7.519376256457959e-10,7.51826098749316e-10,7.522010301305644e-10,7.505838441945752e-10,7.524545219278525e-10
49,3.87440341832741e-10,3.855923105789287e-10,3.855923105789287e-10,3.8751404179503016e-10,3.874889821606556e-10,3.8743081628736206e-10,3.855923105789287e-10,3.855923105789287e-10,3.855923105789287e-10,3.855923105789287e-10,3.8749289567454557e-10,3.874913616757502e-10,3.855923105789287e-10,3.87521672987719e-10,3.8732977498391514e-10,3.873701528450163e-10,3.8732229190920764e-10,3.874430602290116e-10,3.855923105789287e-10,3.8752572301789295e-10
50,3.035886039691341e-10,3.020861291754379e-10,3.020861291754379e-10,3.036350941501879e-10,3.0361896290782456e-10,3.0358153915056134e-10,3.020861291754379e-10,3.020861291754379e-10,3.020861291754379e-10,3.020861291754379e-10,3.0362245797485716e-10,3.0361832133620005e-10,3.020861291754379e-10,3.0364026879502177e-10,3.0351369461663357e-10,3.035374161186639e-10,3.035019743369935e-10,3.03589829811321e-10,3.020861291754379e-10,3.036425231491813e-10
51,2.9459124501809207e-10,2.931339773360439e-10,2.931339773360439e-10,2.9463530603137077e-10,2.946186025350442e-10,2.945850760936031e-10,2.931339773360439e-10,2.931339773360439e-10,2.931339773360439e-10,2.931339773360439e-10,2.946235036118232e-10,2.946184085860403e-10,2.931339773360439e-10,2.9464025593977946e-10,2.9452050875050184e-10,2.945423438916302e-10,2.945048215069317e-10,2.9459305997790176e-10,2.931339773360439e-10,2.9464195502528303e-10
52,3.3961062954576736e-10,3.379473822700892e-10,3.379473822700892e-10,3.396685601043047e-10,3.3964885561442824e-10,3.396022805467008e-10,3.379473822700892e-10,3.379473822700892e-10,3.379473822700892e-10,3.379473822700892e-10,3.396526120150401e-10,3.3964845963117126e-10,3.379473822700892e-10,3.3967423306939423e-10,3.395233517574965e-10,3.3955066567171005e-10,3.395050902489694e-10,3.3961250676734885e-10,3.379473822700892e-10,3.3967587910492405e-10
53,3.5731376131330564e-10,3.5557802247302146e-10,3.5557802247302146e-10,3.5737725749360806e-10,3.57354968245534e-10,3.5730545632604083e-10,3.5557802247302146e-10,3.5557802247302146e-10,3.5557802247302146e-10,3.5557802247302146e-10,3.5735948414888014e-10,3.573555545060266e-10,3.5557802247302146e-10,3.5738355629029017e-10,3.57216403459722e-10,3.5724910107867816e-10,3.571976557159008e-10,3.5731534526614e-10,3.5557802247302146e-10,3.5738571342763986e-10
54,4.898211674151738e-10,4.876834177870963e-10,4.876834177870963e-10,4.89929637622545e-10,4.898857937824313e-10,4.898097658044837e-10,4.876834177870963e-10,4.876834177870963e-10,4.876834177870963e-10,4.876834177870963e-10,4.898940864204657e-10,4.898976146740606e-10,4.876834177870963e-10,4.899396305896564e-10,4.896469448465305e-10,4.897030658646721e-10,4.896081182263716e-10,4.898198456360985e-10,4.876834177870963e-10,4.899450157680374e-10
55,2.3187614436151484e-09,2.3898678497531018e-09,2.3898678497531018e-09,2.3204375289987908e-09,2.3198764174591396e-09,2.3186203473385196e-09,2.3898678497531018e-09,2.3898678497531018e-09,2.3898678497531018e-09,2.3898678497531018e-09,2.319911905248888e-09,2.320036489774281e-09,2.3898678497531018e-09,2.3205744084267583e-09,2.3162564231727813e-09,2.316915691713766e-09,2.3151825812856308e-09,2.3187014753215213e-09,2.3898678497531018e-09,2.3206620375004576e-09
56,9.222438967871503e-09,1.0935803001668284e-08,1.0935803001668284e-08,9.243066780597493e-09,9.237037184983572e-09,9.22213579686283e-09,1.0935803001668284e-08,1.0935803001668284e-08,1.0935803001668284e-08,1.0935803001668284e-08,9.237177645752401e-09,9.239962911440039e-09,1.0935803001668284e-08,9.244662829020546e-09,9.212792009937607e-09,9.212187530054352e-09,9.213845148059069e-09,9.221871087969292e-09,1.0935803001668284e-08,9.245650072067909e-09
57,3.5511422175278336e-09,3.7573897662175405e-09,3.7573897662175405e-09,3.554633738156616e-09,3.5536252408499733e-09,3.5512601985929162e-09,3.7573897662175405e-09,3.7573897662175405e-09,3.7573897662175405e-09,3.7573897662175405e-09,3.5534791216592257e-09,3.55450886220741e-09,3.7573897662175405e-09,3.5549102589109485e-09,3.545047709885523e-09,3.547485739930509e-09,3.550730172301771e-09,3.5511147083887877e-09,3.7573897662175405e-09,3.555070208889333e-09
