,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
0,3.4106808256632255e-10,3.410058131461984e-10,3.41038939621778e-10,3.393996533901416e-10,3.411178012113327e-10,3.4104992575073026e-10,3.409028681064497e-10,3.393996533901416e-10,3.4101925005025897e-10,3.4109875172689794e-10
1,2.3459430512116496e-10,2.3455507677747315e-10,2.345773301932804e-10,2.334792085769672e-10,2.3461882344998554e-10,2.345888250254031e-10,2.345085886220403e-10,2.334792085769672e-10,2.3456575892327397e-10,2.3460874352398923e-10
2,2.1413999775213922e-10,2.1410511657119302e-10,2.1412526578962254e-10,2.1316162517741082e-10,2.141604506637398e-10,2.1413293450899004e-10,2.1406647542433867e-10,2.1316162517741082e-10,2.1411529832511108e-10,2.141530553044978e-10
3,2.049925062193844e-10,2.0496160453005646e-10,2.0497969529705362e-10,2.0408140738341396e-10,2.0500997581584937e-10,2.0498101958087776e-10,2.0492635295177014e-10,2.0408140738341396e-10,2.0497075480699635e-10,2.0500159828315387e-10
4,2.3055889453195414e-10,2.3052324787134742e-10,2.3054323472894858e-10,2.2947536356273755e-10,2.3058053016376204e-10,2.3053864189423022e-10,2.3047860019789612e-10,2.2947536356273755e-10,2.305327540255128e-10,2.3056476812917288e-10
5,2.121675852186292e-10,2.1213752699827882e-10,2.1215405239640674e-10,2.112080457702739e-10,2.1218604363565588e-10,2.1215891942846655e-10,2.120980599960537e-10,2.112080457702739e-10,2.1214479422405993e-10,2.1216783734615458e-10
6,1.8635708137589375e-10,1.8633668222162855e-10,1.8634618019649947e-10,1.8557539863654607e-10,1.8637163978792197e-10,1.863414277799566e-10,1.8630005250646508e-10,1.8557539863654607e-10,1.8633844993235888e-10,1.8635736601560069e-10
7,1.962811101805161e-10,1.9625859643750254e-10,1.9626876974458533e-10,1.954280293584434e-10,1.9629769267752934e-10,1.9626253935677634e-10,1.962182790167374e-10,1.9617388353860201e-10,1.9626028212791149e-10,1.9628176378807201e-10
8,2.40749835872428e-10,2.407159632524911e-10,2.4073225025611636e-10,2.3959816769537555e-10,2.4077500546395697e-10,2.4072395135155314e-10,2.4066136469054683e-10,2.406594007752325e-10,2.4072066565748403e-10,2.4074904996596e-10
9,2.695100894804456e-10,2.6946963895227106e-10,2.6948882270671755e-10,2.681849652729794e-10,2.695418353199527e-10,2.694857609012501e-10,2.6940170046739473e-10,2.694589173067462e-10,2.694752745925686e-10,2.6950652368005524e-10
10,2.9300950067567364e-10,2.9296308194553775e-10,2.929854720594594e-10,2.915598110385951e-10,2.930468978672283e-10,2.9298403652729536e-10,2.9288384559186385e-10,2.9297887742188144e-10,2.929702173859519e-10,2.9301131468097026e-10
11,3.22906898282476e-10,3.228515467909318e-10,3.2287922389288346e-10,3.2131489419876307e-10,3.2295251690459343e-10,3.22892600088854e-10,3.2275690359726753e-10,3.2288430933413573e-10,3.2286163233899906e-10,3.2292246208454287e-10
12,3.3401606706487917e-10,3.3395702810122485e-10,3.339873103660392e-10,3.323769817975299e-10,3.340640819666988e-10,3.3399689112507594e-10,3.338572182588228e-10,3.339961218766238e-10,3.339688860442714e-10,3.340427037772924e-10
13,3.3650699820219613e-10,3.3644666031404617e-10,3.36477956093681e-10,3.3485714662415985e-10,3.3655579485592076e-10,3.3647512980275473e-10,3.3634583553067993e-10,3.3648222025064444e-10,3.364592209228392e-10,3.365386479770241e-10
14,3.557645308901106e-10,3.5571455397046736e-10,3.5573387857457744e-10,3.5403755679663476e-10,3.558173639159681e-10,3.5572812007746616e-10,3.555867975419094e-10,3.557208040033527e-10,3.557131936963014e-10,3.557959411688046e-10
15,3.0244079990089827e-10,3.024416164820594e-10,3.0241655593541837e-10,3.0094741528289085e-10,3.024794650236164e-10,3.024263473295221e-10,3.0230935390111215e-10,3.0237242817655926e-10,3.024004503173332e-10,3.0246165979250604e-10
16,5.576577937218336e-10,5.576671099660669e-10,5.575953721262207e-10,5.554471339206467e-10,5.577635891364189e-10,5.576656025582976e-10,5.572411130921949e-10,5.571837112397242e-10,5.575453196689076e-10,5.576876871787399e-10
17,2.230754530762413,4.260317587259645,1.074786007274254,4.994489962478844,25.82839594674991,4.426212306660149,0.15530570080096576,0.05647480414620679,0.7059349822198029,1.644828500537284
18,0.9452901227312086,1.9152594824744935,0.4532008099313959,1.513660757585193,11.25598215240381,1.3962473501219335,0.06581135100328836,0.02393140969045691,0.2991424536489761,0.5908063320501303
19,4.1965300509913215e-07,4.02244021818989e-07,4.3692846852754645e-07,4.4363584728524045e-07,3.8505862730268667e-07,4.1531626031228387e-07,5.288244789505997e-07,1.5990834602079722e-06,4.483668193021238e-07,4.27706150950076e-07
20,1.8895864328109193e-09,1.8901674231718034e-09,1.888946992567912e-09,1.9310488347743635e-09,1.8906081410292016e-09,1.8893660498443623e-09,1.8857910203396225e-09,1.9310488347743635e-09,1.888502031379197e-09,1.8892577430755866e-09
21,6.404861934382586,16.103363309670854,3.090953940944884,1.8900423286436792,68.52290182970627,7.159865437474579,0.44590811131681407,0.002026857210604948,2.0268550439691584,3.785151792781307
22,4.5709078331950215,11.727416216135362,2.198664528894442,1.1716567569094936,47.89689415759785,5.496661317799894,0.31822776328367086,0.0014464929098527077,1.446489822652159,2.1697347325005203
23,3.081580435022172e-10,3.081807144801344e-10,3.0813351040382086e-10,3.066373291344535e-10,3.0819759515892494e-10,3.081460522966918e-10,3.0802198846249283e-10,3.066373291344535e-10,3.081165769444515e-10,3.0812899609202195e-10
24,1.9122775709111776e-10,1.912348022885739e-10,1.9121693615540793e-10,1.9041278062037713e-10,1.9124244864562038e-10,1.9120633965075735e-10,1.911691527741816e-10,1.9041278062037713e-10,1.9120869093546968e-10,1.9122360755608768e-10
25,1.6776832073406788e-10,1.677724280850837e-10,1.677599618630385e-10,1.6711907714231905e-10,1.6777942737288157e-10,1.677453826662112e-10,1.6772111935532411e-10,1.6711907714231905e-10,1.6775337835533636e-10,1.677689225978338e-10
26,1.7559750894061114e-10,1.7560139180402165e-10,1.7558847249963954e-10,1.7489369835280272e-10,1.7560960138418651e-10,1.7557058678170988e-10,1.755469560007271e-10,1.7489369835280272e-10,1.7558137441532967e-10,1.756017040054443e-10
27,1.836470632560052e-10,1.8365106109850893e-10,1.8363727219945116e-10,1.8288666970612489e-10,1.8366018298953862e-10,1.8362084700369198e-10,1.8359286507489544e-10,1.8288666970612489e-10,1.8362965475598227e-10,1.8365263858185142e-10
28,1.8413412479406215e-10,1.8413843060349648e-10,1.8412420443214712e-10,1.8336974448942148e-10,1.8414751108134478e-10,1.8410308416186835e-10,1.8407936627499594e-10,1.8336974448942148e-10,1.8411646088653737e-10,1.841377865899984e-10
29,2.416861079154702e-10,2.4169731251359045e-10,2.416698277546835e-10,2.405316961058383e-10,2.417093149813352e-10,2.416557358981559e-10,2.4159927182306815e-10,2.405316961058383e-10,2.4165808223810144e-10,2.416935226653757e-10
30,4.741074077903441e-10,4.741556829308206e-10,4.740609543046245e-10,4.720097923732325e-10,4.741921265530298e-10,4.740870967544728e-10,4.738000745478054e-10,4.720097923732325e-10,4.740243511617302e-10,4.741463642271667e-10
31,1.6699789131483428e-09,1.6705018445736734e-09,1.669452778123103e-09,1.6705383773002555e-09,1.6707841776995147e-09,1.6700043533968602e-09,1.667011558181854e-09,1.664431325110986e-09,1.669080221651526e-09,1.670544417670258e-09
32,9.90990617167631e-09,9.922958102456439e-09,9.903540407997354e-09,9.927643659313542e-09,9.930773914507574e-09,9.908146430362193e-09,9.920165032778178e-09,9.91711774924659e-09,9.902946514590206e-09,9.927167978882801e-09
33,5.3006187364397315,15.306375302148231,2.5454711825116223,31.103393316825528,58.84777112014417,6.3615811887132345,0.36903042072771486,1.3125741035840335,1.6774109942872608,32.17693635153678
34,8.150546304460782,23.09751333760221,3.92696416179095,47.18805209334623,88.58560530851639,10.974865355589415,0.5674430986881367,3.9398605958143698,2.579286806343402,52.533623996052775
35,7.140391435123632,20.895813223027847,3.4402677098346723,28.296060673604366,78.76461847776427,8.846402679455178,0.4971158611669746,4.688706401878806,2.259617544055181,48.95461405280892
36,6.453257301079538,18.920705342310317,3.093887599551519,23.449217386770258,68.9334494094225,6.116299245911103,0.4492774089835142,4.620409697966315,2.0421700334193456,46.57168756643052
37,5.94533907650522,17.074270656024556,2.8193912663974214,27.645826697336837,62.351743542979605,7.259816387441895,0.4087420636504058,3.8180224390173874,1.8579184629909506,40.05672201472956
38,7.520245448602227,22.019326266527735,3.611383693420318,39.987001305564824,80.51541268500839,12.40483525226132,0.5235613936622983,3.6649297448611726,2.3798245102805655,49.06603180542257
39,5.324847947488258,15.831312167978178,2.5613192671981766,22.327289645120942,58.00040071933798,9.099423705932391,0.3707172645241569,1.29751041950366,1.685078466130155,34.32083560972858
40,3.5016787449759983,10.469022126228644,1.6926627497623357,16.8213554754168,39.78727063667453,5.269140008292201,0.2437877643069112,0.2493283952264533,1.1081261877547395,20.0958683488315
41,3.756767660889965,11.335689754316142,1.8040806744645421,23.78889899802122,43.23849357816459,6.372238814700221,0.2615471189695242,0.09510804554511602,1.188850528055423,19.720058078061403
42,5.264143613770173,16.025652388565582,2.5362843848641416,33.07164906628734,61.133199424089796,7.504736384993297,0.36649101346960167,0.13326946107191928,1.6658682339608524,28.848673099707916
43,4.698370960959795,14.054225155176107,2.263692972396364,24.079151163041875,53.89745165807176,5.441784087238539,0.32710177843348853,0.0014868292539022773,1.4868262554343032,24.9563786520505
44,3.0179938878620813,8.987127359742757,1.4445303046717286,6.343995058394538,33.01408341074476,3.2639221869037125,0.21011350267624607,0.0009550662035047792,0.9550613599749043,16.458094813145728
45,0.9484398533958167,2.6929988930607225,0.4592129743207657,0.7263368530776563,10.146955667142592,0.8291345255220104,0.06603063600597114,0.0003001571562863799,0.30013920382806575,5.566081285659951
46,5.401363975474714e-10,5.401907931744019e-10,5.400786343404032e-10,5.379307021647737e-10,5.402463543930323e-10,5.401045793631726e-10,5.39739869925558e-10,5.379307021647737e-10,5.400283425083738e-10,5.402326941129716e-10
47,2.9682369441455076e-10,2.968406550035111e-10,2.9681741838912604e-10,2.9535741975862475e-10,2.968628807403479e-10,2.967984422712644e-10,2.966951270920925e-10,2.9535741975862475e-10,2.9678332098097726e-10,2.9685730577303837e-10
48,3.1111211181809363e-10,3.111290736078836e-10,3.1111101231785306e-10,3.0957845407130853e-10,3.111529023699591e-10,3.1110793538862163e-10,3.1097372643125176e-10,3.0957845407130853e-10,3.110699012765947e-10,3.1114023803658306e-10
49,2.9684202820242747e-10,2.96849470967603e-10,2.9684284497723985e-10,2.9538031497195995e-10,2.968780063295092e-10,2.968333192642245e-10,2.967163908454779e-10,2.9538031497195995e-10,2.9680336799167244e-10,2.9685725661113527e-10
50,2.932484955066076e-10,2.9325496936187814e-10,2.9325277029907886e-10,2.918034987423228e-10,2.9328404073426946e-10,2.9324242610471755e-10,2.9312510469393057e-10,2.918034987423228e-10,2.932103236144201e-10,2.932445800143055e-10
51,2.366655120609532e-10,2.3666973521827076e-10,2.3666848560210574e-10,2.3554227434768133e-10,2.3668894510529853e-10,2.366556428394204e-10,2.3658095128751543e-10,2.3554227434768133e-10,2.366379284116418e-10,2.3666072680023154e-10
52,2.3376289778717473e-10,2.3376524659215923e-10,2.337658715259757e-10,2.3265948889846933e-10,2.3378570739143465e-10,2.3373908957588335e-10,2.3368044170408084e-10,2.3265948889846933e-10,2.3373601203531395e-10,2.3376698069473256e-10
53,2.53755665922819e-10,2.537569621861007e-10,2.5375911991732265e-10,2.525254114955897e-10,2.5378317616297283e-10,2.537447925620191e-10,2.5365942847698293e-10,2.525254114955897e-10,2.5372444726653514e-10,2.537714493631368e-10
54,3.5630819015438704e-10,3.563239898251982e-10,3.563142589885305e-10,3.5457962886775025e-10,3.563609125341033e-10,3.562893498282033e-10,3.5612994323071584e-10,3.5457962886775025e-10,3.5625659788383286e-10,3.563496374431487e-10
55,4.773892093168515e-10,4.774268473827719e-10,4.773985383695378e-10,4.752845387899324e-10,4.774764408902161e-10,4.773694171468914e-10,4.770776459186191e-10,4.768287381053135e-10,4.773046819584102e-10,4.774660834622835e-10
56,5.534669716575724e-10,5.535252390767301e-10,5.534786657638212e-10,5.512501715325368e-10,5.535800368637656e-10,5.534649687939763e-10,5.530509705687304e-10,5.529540469251876e-10,5.533535330269402e-10,5.535678413803466e-10
57,7.440081893639033e-10,7.441055460378914e-10,7.440284501100736e-10,7.423391355107841e-10,7.441861754924811e-10,7.440094277434984e-10,7.432897464889832e-10,7.435632692084992e-10,7.438013332402672e-10,7.441694129247717e-10
58,7.329260112214555e-10,7.330160368249815e-10,7.329502326643513e-10,7.311881531134314e-10,7.330942398612234e-10,7.329513717883865e-10,7.32231039484835e-10,7.326801966431841e-10,7.327274332007036e-10,7.330810706730154e-10
59,1.1001787540213996e-09,1.100389294037745e-09,1.1002557526613374e-09,1.1048433611707287e-09,1.1005297680968259e-09,1.1003552600437691e-09,1.0987898552936288e-09,1.0998601957488318e-09,1.0997381915036284e-09,1.1005075630047016e-09
60,1.848242675888786e-09,1.8488243674590762e-09,1.8484365271006864e-09,1.887214399373086e-09,1.8492034940204926e-09,1.84862135324224e-09,1.8446136165154155e-09,1.8476024858787548e-09,1.8471941407888275e-09,1.849147649072367e-09
61,3.608827666152076e-09,3.6106862206058806e-09,3.609435331550787e-09,3.8238960980654926e-09,3.611916571774112e-09,3.6092533170369717e-09,3.5975898418700547e-09,3.6057309930187474e-09,3.6051799050938354e-09,3.611613899156746e-09
62,3.810305881460545,12.142373187826184,5.161773747516626,0.001190724393567997,38.98121521504013,4.337199741134425,0.26195853268627245,1.0091357009313446,1.1907205904242244,20.647094979280716
63,3.3911872449669084e-09,3.393126112173751e-09,3.3918158768152895e-09,3.3806189878622196e-09,3.3940053456872305e-09,3.391344768523757e-09,3.3807228786891953e-09,3.384462291984788e-09,3.388005945155969e-09,3.3934602845482782e-09
64,1.0254758500950873e-09,1.0257007597111923e-09,1.0255478937514836e-09,1.0281181014985367e-09,1.0258053121994544e-09,1.025454180354559e-09,1.0242157783017174e-09,1.0239400545109696e-09,1.0250759384821174e-09,1.0257595952541057e-09
65,1.640839516908981e-09,1.6414169488156256e-09,1.6410256814214717e-09,1.668063437390141e-09,1.6416412177780094e-09,1.640653368150638e-09,1.6379380053240566e-09,1.6354105954302767e-09,1.6399406355196345e-09,1.6415396854040155e-09
66,1.6198657532705646e-09,1.6204073945788053e-09,1.619959795990104e-09,1.6460168204146892e-09,1.6206362224941808e-09,1.6197063337197443e-09,1.6170518654344057e-09,1.6145717834967847e-09,1.6189964962418521e-09,1.6205501856240086e-09
67,9.696517915474479e-10,9.698336796561733e-10,9.696814474187671e-10,9.71056262538157e-10,9.699463269221589e-10,9.695656197684737e-10,9.685102403067796e-10,9.71056262538157e-10,9.69297047397645e-10,9.69899417553081e-10
68,4.683159614811786e-10,4.683598817955396e-10,4.683239281449141e-10,4.66228488739488e-10,4.684040734549435e-10,4.683004522156011e-10,4.680137558185765e-10,4.66228488739488e-10,4.682336207638622e-10,4.683899372211719e-10
69,4.3194642386369376e-10,4.3198139185046525e-10,4.31953579760794e-10,4.299556758759614e-10,4.320238118682773e-10,4.3193320132727784e-10,4.316876611076384e-10,4.299556758759614e-10,4.318751422571631e-10,4.320116770881254e-10
70,3.3906257567208534e-10,3.390854062559034e-10,3.390680409789824e-10,3.3740116933661163e-10,3.3911347946686625e-10,3.39055725706072e-10,3.3889832458550933e-10,3.3740116933661163e-10,3.3901359846736e-10,3.391072903017011e-10
71,3.41364745464352e-10,3.413838789137061e-10,3.4137021155682126e-10,3.3969484501373044e-10,3.414150524932571e-10,3.413477297300383e-10,3.411991936573269e-10,3.3969484501373044e-10,3.413158534678978e-10,3.4140930793925196e-10
72,3.388170797162246e-10,3.3883273115358993e-10,3.3882259113628936e-10,3.371505725543884e-10,3.388678935948959e-10,3.387794569235201e-10,3.386519101352588e-10,3.371505725543884e-10,3.3876794450997687e-10,3.3886215211115566e-10
73,3.69458286707521e-10,3.6947464744010493e-10,3.6946433029456536e-10,3.6767982137495754e-10,3.695154860181814e-10,3.694167658311781e-10,3.69267277608961e-10,3.6767982137495754e-10,3.6940340150407557e-10,3.6951042721048926e-10
74,2.4521389045810915e-10,2.4522181059665727e-10,2.452169630847505e-10,2.4403446307156465e-10,2.4524070525475654e-10,2.451960609779791e-10,2.4512184609546685e-10,2.4403446307156465e-10,2.451834430288194e-10,2.452382896608302e-10
75,2.1778175859619305e-10,2.1778838503716344e-10,2.1778428040649774e-10,2.1677914478595685e-10,2.178032079508681e-10,2.1776591381572744e-10,2.1770621837255935e-10,2.1677914478595685e-10,2.1775647192211036e-10,2.178013917849869e-10
76,2.1868074708434173e-10,2.1868734346849687e-10,2.1868324353892296e-10,2.1767390521143963e-10,2.1870163295555759e-10,2.1867778758199266e-10,2.1860551006463216e-10,2.1767390521143963e-10,2.1865569055234508e-10,2.1869890780953184e-10
77,3.4278848018336243e-10,3.428067271482639e-10,3.427938626461984e-10,3.4111837529187694e-10,3.4283802980413494e-10,3.427852391264436e-10,3.4262313680893006e-10,3.4111837529187694e-10,3.4273979402171997e-10,3.428300670700492e-10
78,3.220321033937541e-09,3.221586356507857e-09,3.2205770013544954e-09,3.2158417458732675e-09,3.222810820855031e-09,3.2198898393718778e-09,3.2105758304514815e-09,3.3821056020070883e-09,3.2175283089317768e-09,3.2223931061782635e-09
79,8.558169745183745,29.70984876339015,10.020641789976569,30.92180476347301,97.80281799709586,8.016513432297508,0.595821945753818,0.21666252673104142,2.7082815660119093,40.881510216667934
80,8.936060563285167,34.6201650102089,10.448969550800141,48.61810797880459,102.14963533143404,11.686161479842747,0.6221308001166315,0.5797127911207595,2.8278672678971066,41.11012038655782
81,10.442575228769595,39.927979490519284,12.235327463232986,53.07207536623889,119.06518526897183,17.13441536662827,0.7270147323212058,1.9414597943779208,3.3046124150532084,48.86695606973274
82,9.801992658969965,35.7105824287518,10.205239192351797,42.139262739781095,112.6918965995452,15.796407472511344,0.6824172117175044,3.4043313120463057,3.1018964120098724,28.894165066393825
83,6.089316669183164,25.012446311447867,4.933117302038482,40.27909545511725,69.7814493067517,13.517897603086826,0.4239397701699653,2.837505949088491,1.926998947461673,16.581825926019647
84,2.7749840625494984,12.689404952165333,1.3391932605511176,16.19984760107809,31.872799490124308,6.074668428603129,0.19319509748033348,1.3633426471291334,0.8781595167880814,8.140538680402887
85,5.371760688094978,24.236670247646373,2.5413867825609686,32.23056411597565,61.40126454777306,11.814473662251789,0.3739833413813157,2.2863981424226876,1.6999242701044974,11.903719686300128
86,4.951963290868598,22.63642712207817,2.291850100483955,26.174103426814764,57.492137070296,11.079234321443318,0.3447569405059847,1.4730523732515668,1.5670769926467167,7.047928764882491
87,2.017934894232079,9.348913536301882,0.9259511417910719,11.997453076193771,23.870381682686453,5.006522006158584,0.14048914442157726,0.304925294274333,0.6385869964101113,2.859273253199751
88,2.5276046359595865,12.296076645881884,1.1638179602603962,15.319603704018238,30.63120865385066,6.5009831177861575,0.17597247961591164,0.13397904825351012,0.7998748884442161,3.6074357281526876
89,2.884622291295721,14.311286681369822,1.3601541841285154,23.462659600119864,34.9486595751985,8.843284308968785,0.20082813855040632,0.07302841699471282,0.9128551586704422,6.3329326354954825
90,4.9161946851093425,23.204127751917177,2.36086248074999,37.01147832341055,59.85389238154543,12.846670126033152,0.3422667211360675,0.12446062761150511,1.5557578136225427,13.58954448072482
91,5.703958017683738,26.331166948054783,2.7481886347484994,28.411487078639013,69.06572581276686,8.759005150884951,0.39711100343224837,0.0018050524523081123,1.8050500072161166,14.16061729038499
92,4.672636512216328,21.10449512292267,2.2475973111750682,12.036475061716798,54.70016015196234,8.66507909929515,0.3253101396115931,0.0014786854585158164,1.4786824425516243,8.982995823821767
93,5.552736887830165,19.307182448088895,2.6357928277808216,3.91415234807364,65.72349410240993,9.097878237919524,0.38658295014776595,0.00175719773415421,1.7571952193318392,12.476086042403393
94,1.9677998796474052e-09,1.968447110035102e-09,1.967100095767068e-09,2.014176013021314e-09,1.968924030415254e-09,1.967966711757953e-09,1.963677978424956e-09,2.014176013021314e-09,1.96664136504523e-09,1.968445107375145e-09
95,3.867711180814194e-10,3.8680389439151067e-10,3.8673596679526644e-10,3.8492584036787773e-10,3.8683554695437486e-10,3.867787311014945e-10,3.865613751877439e-10,3.8492584036787773e-10,3.867117949458474e-10,3.8680760999576373e-10
96,3.4482146346550786e-10,3.4484777756585824e-10,3.4479221374049804e-10,3.4313772963385567e-10,3.4487281810332864e-10,3.4482781595912815e-10,3.446534765220478e-10,3.4313772963385567e-10,3.447726056689494e-10,3.4485236089225436e-10
97,3.372801553321439e-10,3.3730504725156464e-10,3.3725170805798156e-10,3.356296967612338e-10,3.373286864534051e-10,3.3728507095680223e-10,3.371194379779013e-10,3.356296967612338e-10,3.372327940812131e-10,3.3730705192469237e-10
98,3.366343196162607e-10,3.3665859332083783e-10,3.3660591686291976e-10,3.349869152764267e-10,3.3668120027692403e-10,3.3664570072172123e-10,3.3647445781632445e-10,3.349869152764267e-10,3.3658713301309493e-10,3.3664992073277214e-10
99,2.1741579559999943e-10,2.1742844706085075e-10,2.1740104260080533e-10,2.164156609619803e-10,2.1743615318946414e-10,2.1742251376228758e-10,2.1734120093714225e-10,2.164156609619803e-10,2.1739092559164662e-10,2.174178445408009e-10
100,1.977096084855984e-10,1.9772154387326562e-10,1.9769710794848682e-10,1.9684772129307042e-10,1.9772624418803023e-10,1.977133128225185e-10,1.97646019245959e-10,1.9684772129307042e-10,1.9768841610491006e-10,1.9771372385487585e-10
101,2.448426188777153e-10,2.4486222565879477e-10,2.4482453105844264e-10,2.4366613581460364e-10,2.448684955771783e-10,2.448480393894162e-10,2.4475138405138625e-10,2.4366613581460364e-10,2.4481238371507964e-10,2.4485065941650874e-10
102,4.855003034931127e-10,4.855765627062883e-10,4.854504505854478e-10,4.8337243181278e-10,4.855893639709556e-10,4.85508250469591e-10,4.851751465279473e-10,4.8337243181278e-10,4.85411606007517e-10,4.855366518500036e-10
103,1.188634017005695,9.641246657953143,0.5690069840976257,3.168440815032985,12.647515787312297,1.4342350497170917,0.08249196132204305,0.02999708421549117,0.3749634200884091,2.221658208025194
104,5.923653918434939,52.347479625227265,2.8540389539731863,19.903289703148157,64.41036347029878,7.615456975183844,0.4124062875804212,0.3983469823995497,1.8745740263812214,8.618354078076504
