,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,6.841563459427849e-10,6.854100019475298e-10,6.850540473739504e-10,6.845229975348348e-10,6.965811066435855e-10,6.846790337827273e-10,6.840185590925015e-10,6.854378869925731e-10,6.965811066435855e-10,6.844776895257103e-10,6.849841253450786e-10
1,3.73364288913176e-10,3.7393459365656776e-10,3.737775268037099e-10,3.735408302215799e-10,3.759589272803418e-10,3.736003193892142e-10,3.73097861436801e-10,3.7394758494554446e-10,3.759589272803418e-10,3.729625353920093e-10,3.73728090103803e-10
2,2.1731736463495752e-10,2.1758788255132252e-10,2.175222058008654e-10,2.1740749235232006e-10,2.176005356148857e-10,2.174350239422282e-10,2.171886297019187e-10,2.1759291759080488e-10,2.176005356148857e-10,2.1707227398215949e-10,2.1749675176707422e-10
3,1.4845193590157773e-10,1.4860271445081523e-10,1.485697399032388e-10,1.4850462898969235e-10,1.4838050219669414e-10,1.4852214176126402e-10,1.483719899853022e-10,1.4860509358866685e-10,1.4838050219669414e-10,1.4830168714347452e-10,1.4855583100969965e-10
4,1.3028633154313662e-10,1.304093363102088e-10,1.3038349725435325e-10,1.303299812377695e-10,1.3016409256668759e-10,1.3034636931016056e-10,1.3021884825574972e-10,1.304111993818795e-10,1.3016409256668759e-10,1.3015993316504303e-10,1.3037219582801875e-10
5,1.1521803282996226e-10,1.1531893654423793e-10,1.1529920669387076e-10,1.1525493612228386e-10,1.1506284379062676e-10,1.1527413714901138e-10,1.1516040977664005e-10,1.1532036064631387e-10,1.1506284379062676e-10,1.1511047858535582e-10,1.152878751434456e-10
6,1.2767021720925307e-10,1.2778905601436668e-10,1.2776484514309662e-10,1.2771261621641596e-10,1.275417565365246e-10,1.2773918664967504e-10,1.2760452758141195e-10,1.277906503330002e-10,1.275417565365246e-10,1.275273493160342e-10,1.2773452544375875e-10
7,1.6373131249055258e-10,1.6390031735434532e-10,1.6386300393576673e-10,1.6378701227424296e-10,1.6371173582159758e-10,1.6383334398441117e-10,1.6363831403349126e-10,1.6390301972387412e-10,1.637947046464906e-10,1.6353075670060032e-10,1.6380590093347333e-10
8,2.214507455575458e-10,2.2171532843060327e-10,2.2165078924423584e-10,2.2153288122573026e-10,2.217597458994742e-10,2.2160588269620335e-10,2.2131165877762484e-10,2.2171953702691369e-10,2.2164518657471026e-10,2.2119296378170276e-10,2.2149620290202953e-10
9,2.1721812779741463e-10,2.174812475530115e-10,2.1741451816460952e-10,2.172960709918505e-10,2.1748814310304898e-10,2.173691518613371e-10,2.1707772429583535e-10,2.1748553873343596e-10,2.1743861453916027e-10,2.1696123093575504e-10,2.1712035062991714e-10
10,2.3850813401180817e-10,2.3881434476350384e-10,2.387348893206301e-10,2.3859878363368896e-10,2.3896127610912695e-10,2.3868440641106665e-10,2.383528590969169e-10,2.3882014504124605e-10,2.38774544744241e-10,2.382228712371336e-10,2.3818557233205944e-10
11,2.2264669857179247e-10,2.2292148264965127e-10,2.2285013036259407e-10,2.2272745800017462e-10,2.2295829778746257e-10,2.2280151263564828e-10,2.2250136653694706e-10,2.2292668242592353e-10,2.2288745142124566e-10,2.2238128861056008e-10,2.2227941988546452e-10
12,1.9495479889779188e-10,1.9518467068967327e-10,1.9512793451763907e-10,1.9502728854602888e-10,1.9508125550197974e-10,1.9507606231165232e-10,1.9483630915416173e-10,1.9518872782393178e-10,1.9515401286100698e-10,1.947348112050594e-10,1.9460214651956457e-10
13,1.8490658845706977e-10,1.8511857705113147e-10,1.8506734332014003e-10,1.8497423494638916e-10,1.8497895487423537e-10,1.8501446534240221e-10,1.8479625047998196e-10,1.8512229403385e-10,1.8508008474497754e-10,1.8470163896377085e-10,1.8456409705376288e-10
14,5.315167434964323e-10,5.324214139532305e-10,5.321647020983899e-10,5.317870108348577e-10,5.383310537211151e-10,5.319410235180249e-10,5.311922164534007e-10,5.324442897693057e-10,5.320793792148958e-10,5.313058302827387e-10,5.313058302827387e-10
15,0.7832792296858545,44.33360435139382,8.302759826240742,1.8276515347632014,0.0026109316632505148,3.159226223736574,0.417748922908866,55.012311170804985,0.8616071525666623,0.10443723138696225,0.417748922908866
16,1.1432677751408655,64.8232828169603,12.271074113987277,2.6676248078597715,19.435552167764683,5.297140689299559,3.353585472583217,80.25739777323581,0.00381089319286498,0.15243570387373645,1.257594552594799
17,1.4690939982354656,83.4935088735535,15.964154776202582,3.3299463954070743,32.662856550819534,7.4923793890801,12.242449981859773,103.08142884377851,0.004896980466054995,0.19587920017046143,2.252610797044596
18,1.603534217469067,90.81348782544603,17.425071825594813,3.5812264184849205,34.26218110451195,8.391829069604269,10.743679254595898,112.62155317718617,0.005345114490019827,0.2138045627008924,3.3139707156449485
19,1.3979474435898565,79.17042352791218,15.284225378358508,3.1686808715135415,23.392320548323802,7.176130208393125,8.900265388213366,98.32230349834721,0.0046598253083151185,0.1863929929050596,4.00744933737208
20,1.5163661321114417,86.02850520315363,16.578936373242612,3.4370965655444246,15.719662231970053,7.177466356966298,9.654197705340186,106.54999351825099,0.005054554230703392,0.20218215134126163,4.6501894708704565
21,1.7385348526547635,95.22684448792253,18.563065680837713,3.8696420908913955,11.608926271855546,6.8419758705370874,10.71161796101914,118.10820641425066,0.005608177355336705,0.22432707811790248,3.8135603214641174
22,1.527235265678871,83.60381435745367,16.011337458345462,3.300798799474924,6.158206715035047,5.172893640703984,4.975831025837769,103.80273238123958,0.004926565842265955,0.1970626153316011,3.596392721774254
23,0.7762423812668465,43.987068222461374,8.409292455011768,1.759482729749506,0.002587475510279301,2.458100872092355,0.2328727150006625,54.49221510361362,0.002587475510279301,0.10349898493802988,2.354601888041567
24,1.8634396623949923e-09,1.8639634545380734e-09,1.8626924858930214e-09,1.8620847626948617e-09,2.0022593684145387e-09,1.86194608992268e-09,1.8666638518131177e-09,1.864078575950706e-09,2.0022593684145387e-09,1.871670167578483e-09,1.8619473010064209e-09
25,4.47041522899787e-10,4.47765032148193e-10,4.4756041271939144e-10,4.4725317059336844e-10,4.51408504942602e-10,4.4732078396187235e-10,4.4672181679127596e-10,4.4778331197959286e-10,4.51408504942602e-10,4.4667231634826856e-10,4.473696683410966e-10
26,3.043817677768309e-10,3.0481725894909266e-10,3.0469722219194427e-10,3.045131495416406e-10,3.0566591783147847e-10,3.045498765185941e-10,3.04166887288321e-10,3.048261898560878e-10,3.0566591783147847e-10,3.040114795754351e-10,3.045739222372576e-10
27,2.589703760926213e-10,2.593181055374755e-10,2.592263404995691e-10,2.5907495002015337e-10,2.596361232839234e-10,2.5910401615620066e-10,2.587968481815028e-10,2.5932495340961307e-10,2.596361232839234e-10,2.5865571228699406e-10,2.591411213394474e-10
28,2.8321014790262477e-10,2.8361194679679955e-10,2.835020780614715e-10,2.8333697846096943e-10,2.841860361657583e-10,2.8337263967411255e-10,2.830199213056378e-10,2.8361802760599374e-10,2.841860361657583e-10,2.828689153918707e-10,2.834195411342874e-10
29,0.11080395142217943,7.277444860769888,1.3059036502428019,0.277009869782784,0.00039573555910002494,0.4511303557035672,0.03561555982487694,8.345911478956454,0.00039573555910002494,0.01582914103361059,0.5698488688331964
30,1.4784940359807743,98.95713527510712,16.824242473730735,3.517796153954347,0.005098255749454775,7.086574860407863,1.1216161653353542,107.42023906469646,0.005098255749454775,0.2039302122470451,9.431772296077265
31,1.9694748984436532,147.14791024537575,21.24219354430608,4.853348856401272,0.0070338392498538165,10.339743215442416,10.76177355075327,148.20298608365286,0.8440606709478864,0.281353557199865,17.443920526508425
32,1.9447461768019423,155.17733283922547,17.838016653386244,4.493034270094036,0.006706021642372535,10.461393225435822,12.60732004083959,141.3629289650639,4.761275122019514,0.2682408522673572,21.12396708947324
33,1.7638976005879512,148.41938379060775,16.568038173893576,4.220754972328142,0.006299634653245698,9.70143680159448,8.126528229966235,132.92228344578615,9.323458744403704,0.3149817146896027,20.221826060071066
34,2.075175437456993,173.35126241057395,19.343599610861112,5.039711776238905,0.007411341158072866,11.042897862272099,0.6670206765354331,156.37929187104834,14.970908511157976,0.3705670426571351,22.3081359496429
35,2.0238768539852705,157.06730010816983,18.937704845351156,4.915129502082094,0.007228131939332935,10.40850953346589,0.6505318461391224,152.36901455501274,18.79314221294632,0.3614065813293321,21.033863015221257
36,1.9981582639865836,149.2698228830982,21.239682284574325,5.106404451927779,0.0074005864733397075,10.878861658104109,0.6660527548687798,156.07836215192143,22.12775262398606,0.37002930839808273,22.423776070456633
37,2.209524210234531,160.47692502693812,23.731926699786523,5.728396100161369,0.008183423281319819,12.111466040028507,0.7365080702650266,172.50655683668757,19.803883659868323,0.4091711502717325,23.40458977979334
38,1.743626920114929,138.26315685980396,19.43821121693402,4.5205142367691415,0.006457877838222538,9.234764797600521,5.489195858857791,136.13205729120904,8.330661950317797,0.2583150995786504,12.851176186731395
39,1.74186717743319,145.81916653746117,18.91170077992395,4.354667943029733,0.006220954575233385,8.647126343652443,13.064003828351103,130.88887644833918,1.0575622150149762,0.18662862648257536,7.651773671044285
40,1.4304546649549932,125.31804614447807,15.888264309782308,3.5761366617139796,10.166445651758924,6.488133657315271,16.399140975677255,107.48845050474479,0.005108767112521426,0.15326300021735167,6.437045990725776
41,1.6373732807261296,140.81410211027833,18.678184087307873,4.245041838317063,24.136095021800134,7.459144944184818,31.655883420433895,127.77575932232473,0.006064345863924001,0.30321727451652825,4.79083293176631
42,1.3576586009934168,111.57044427893737,14.934244606196014,3.3456586946125397,19.39512286504814,6.691317388751781,24.922732881451847,102.26078530394174,0.004848781194423526,0.1939512291186124,3.3456586946125397
43,0.8638425492865486,72.00744672574282,9.471416515129315,2.097903332920197,9.286307397584324,4.751134017732001,12.433162395849124,65.00415177862433,0.0030851527174192072,0.12340607910713665,2.159606372101873
44,0.7434096254090015,62.91448119182413,8.92091549574897,1.8722909071734022,8.287640630369172,4.295255609496445,6.883422450613958,58.04101809737986,0.0027533698323835894,0.11013476003015867,2.257762564361197
45,0.4934439433656241,41.44929113858145,6.104084322184765,1.2610234088716958,3.6551403131889617,2.8144580414440865,4.166859956859753,38.50690318747508,0.001827571465027185,0.07310280749625866,2.0286028743781084
46,1.6132312353088043,126.60877728947388,19.35877481948083,4.122702045191854,0.005974930886658258,8.305153394996735,13.682590844745766,125.77228701951292,0.005974930886658258,0.23899722037255045,7.349164515041341
47,0.7027567425371198,48.16393525719096,7.906013344180511,1.731793399915017,0.0025098464439640197,2.5349439617708267,0.22588609643579893,52.8322478979764,0.0025098464439640197,0.10039382114672896,4.040851265250286
48,5.493005651909762e-10,5.502700614269906e-10,5.499865214042825e-10,5.495950801894246e-10,5.566982459099461e-10,5.497100453739256e-10,5.489966120527679e-10,5.502842899761943e-10,5.566982459099461e-10,5.491501934143457e-10,5.498014954059815e-10
49,2.715901406860889e-10,2.7196510762544216e-10,2.718623216644391e-10,2.717059859711397e-10,2.7241325120498925e-10,2.71749017459566e-10,2.714106653556351e-10,2.7196949595505215e-10,2.7241325120498925e-10,2.7126400970921213e-10,2.7178928436246126e-10
50,2.1002006246724022e-10,2.1028042824942203e-10,2.1021354779443326e-10,2.1010319149048007e-10,2.102456406436379e-10,2.1013323199609817e-10,2.0989292643485674e-10,2.1028322867835743e-10,2.102456406436379e-10,2.0978127035415774e-10,2.101786203977455e-10
51,1.5686350104490602e-10,1.570327142719717e-10,1.5699266729368982e-10,1.569198298229004e-10,1.5681933869948352e-10,1.5693991990377753e-10,1.5677714972140833e-10,1.570339254247974e-10,1.5681933869948352e-10,1.5670125663191753e-10,1.5697495063787728e-10
52,2.3228612255027818e-10,2.3258579127997244e-10,2.325051474102139e-10,2.3238202890254466e-10,2.3268723697108324e-10,2.3241280836795376e-10,2.3214064658563272e-10,2.3258894475780635e-10,2.3268723697108324e-10,2.3201456506471972e-10,2.3248596791058285e-10
53,0.3601586954252112,26.398298329238443,4.21519063916086,0.9337447631770784,0.0013339229237107773,1.4939916200523253,0.12005289962422247,28.065699688985607,0.0013339229237107773,0.05335684523822527,1.520670041808295
54,0.8658734242274404,69.70281059135667,9.741076014958852,2.164683559456715,0.0030924058403898735,3.8655063555899845,5.257088643335291,65.18789916889456,0.0030924058403898735,0.12369620409719231,2.3811519153282346
55,1.2606233701795462,106.25254115840625,14.227035172499725,3.151558424684765,0.004502226835962129,6.843384007289844,16.56819285902967,94.86190856817421,0.5852894221418042,0.18008905331930575,3.4216920038997807
56,1.5902676632918007,138.62747075020147,17.10908658029723,3.8385771176990877,0.00548368201822895,8.60938010631915,17.383270660102976,115.48633441459701,4.277271645388297,0.21934726426267914,4.880476620960957
57,1.4788011086599513,124.27028623174817,15.858867057460639,3.569519916819072,0.005099314620666851,7.903936958124264,13.462189399327254,107.39155634148986,8.515854658073224,0.20397256709926503,6.3741427082518625
58,2.0051897213102747,151.91040748272113,21.711364565407507,4.840113119934892,0.00691444764745485,10.509959917183934,9.265359400714642,145.61826042723757,16.732962499530373,0.2765778928803184,15.07349514423799
59,1.6098166040034527,126.14062958282018,17.880462990432836,4.024541509410072,0.005749345415207579,8.451537169321972,3.277126657736613,121.08120597149247,17.248035039016866,0.22997380091365968,11.90114417704547
60,1.2399710279152028,107.06672910008137,13.639681302256987,3.338383535880923,0.004769119822681684,7.058296618183466,0.9061326743751427,100.34227083591945,14.49812278278831,0.1907647739321788,7.964429292077656
