,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
14,7.900906002247581e-10,7.897832852445756e-10,7.897787573460857e-10,7.888874141757972e-10,7.890519791768651e-10,7.895172127219285e-10,7.902317379390212e-10,7.903854632296748e-10
15,7.480063901989461e-10,7.477599524576164e-10,7.47787250733358e-10,7.469485967440369e-10,7.466810100533828e-10,7.475035349387046e-10,7.481497467709376e-10,7.482831309506323e-10
16,7.260963360690562e-10,7.259190002145798e-10,7.260219301967483e-10,7.250889088070938e-10,7.270892435034302e-10,7.256176023267754e-10,7.26222752846417e-10,7.26333525001734e-10
17,6.895616061347659e-10,6.894057721458996e-10,6.895896085718152e-10,6.886269655837525e-10,7.010351409301122e-10,6.891324665747709e-10,6.896783094132632e-10,6.89753009634054e-10
18,7.720098806988084e-10,7.718012175572292e-10,7.720220687284856e-10,7.708520938413177e-10,7.871382196465281e-10,7.71491819059025e-10,7.721054133423802e-10,7.721846549275624e-10
19,6.26282275049029e-10,6.261340234129053e-10,6.262462678252683e-10,6.254667865524112e-10,6.353231755315335e-10,6.258882156806164e-10,6.263496046107683e-10,6.264124082226344e-10
20,1.2816124152227653e-09,1.2811705809849125e-09,1.2812337415480233e-09,1.2799770798878709e-09,1.3373999220526359e-09,1.2805559538727719e-09,1.2817565125456776e-09,1.2819580869760406e-09
21,1.3940998044412646e-09,1.3936051272328758e-09,1.3935704186093018e-09,1.3925972055632515e-09,1.4633875539539877e-09,1.3929789428103202e-09,1.3943105000399037e-09,1.3945036602330696e-09
22,7.401960218302046e-10,7.400345139397351e-10,7.399922036021668e-10,7.392031927383231e-10,7.538861007208579e-10,7.397206027388717e-10,7.402897523812934e-10,7.40385696477238e-10
23,9.516619030959234e-10,9.514428874020023e-10,9.514867895019028e-10,9.50316283372539e-10,9.774149406457951e-10,9.510401078046551e-10,9.517868552216884e-10,9.51933763357528e-10
24,1.1494502172859411e-09,1.1490531281120355e-09,1.1493859296151734e-09,1.148020263664273e-09,1.191635159268134e-09,1.1487157538326806e-09,1.1496360057856074e-09,1.1497900502285686e-09
25,1.432160054743295e-09,1.4315510738578782e-09,1.4321337904238166e-09,1.4310878882192288e-09,1.506495587838327e-09,1.4311904811781926e-09,1.432399501926521e-09,1.4325789439810295e-09
26,1.2879111829617432e-09,1.2873514794352475e-09,1.28787625930301e-09,1.2866042943864527e-09,1.3445972747201864e-09,1.2870536185698713e-09,1.2880618737146746e-09,1.2882531624117228e-09
27,1.5365839534657624e-09,1.5359546062975891e-09,1.5365561869618534e-09,1.5359014069284215e-09,1.625178361580495e-09,1.5355888664828857e-09,1.536662694593239e-09,1.5369321841856193e-09
28,5.500115547841134e-09,5.503767714906451e-09,5.5003261108488205e-09,5.535660493885398e-09,6.739713790393585e-09,5.5074263750118675e-09,5.499832203379561e-09,5.498730350011029e-09
29,0.6378843569690306,0.30441841027246896,0.6239415299273778,0.03253328358032148,0.00011622947176393052,0.174285357970504,0.5670083195084145,1.0155025893665752
30,7.617333936940058e-10,7.614899785520455e-10,7.61713146565537e-10,7.605779981445674e-10,7.764809404474032e-10,7.613125343773381e-10,7.616452840281738e-10,7.617976151432141e-10
31,7.671700495771328e-10,7.670187842848353e-10,7.671925960382595e-10,7.660863486515114e-10,7.821813141944688e-10,7.667376068475685e-10,7.671127849579215e-10,7.67215428169632e-10
32,3.4962836437880744e-09,3.4962086095665264e-09,3.4964798279882295e-09,3.502945662761248e-09,3.6211414203265923e-09,3.4977270590527134e-09,3.4961233053641785e-09,3.4962690292477533e-09
33,6.528136424902485e-09,6.528364372616299e-09,6.5267694932549315e-09,6.570958618256799e-09,6.58103152639213e-09,6.5380295507742285e-09,6.529982321651094e-09,6.527333670340114e-09
34,9.588613927948383e-09,9.589123998425346e-09,9.585381409739981e-09,9.701239446310986e-09,9.635242074655245e-09,9.613773209665595e-09,9.593234854422966e-09,9.58819910454446e-09
35,9.968252428622945e-09,9.968833050928244e-09,9.965614963993123e-09,1.009326844021352e-08,1.000004633698121e-08,9.995970581379357e-09,9.973285233999344e-09,9.969436663288163e-09
36,1.5235762652709072e-08,1.5237627191429622e-08,1.5231701035054102e-08,1.5565366797550366e-08,1.5321640398321877e-08,1.532493678389267e-08,1.524873191427623e-08,1.5245010512213937e-08
37,3.5756260865739865e-08,3.576534765264838e-08,3.572235305070452e-08,3.810786032209797e-08,3.6377366612080764e-08,3.627278107861156e-08,3.58308239664234e-08,3.5791390109739145e-08
38,3.9392347209826606e-08,3.940440736883684e-08,3.9311117722931584e-08,4.221748629839457e-08,4.081718878067044e-08,4.005700663207647e-08,3.955246453578587e-08,3.939827209553428e-08
39,7.670628791916067e-09,7.670719830411292e-09,7.668284814407631e-09,7.738712622873488e-09,7.7658478597036e-09,7.684990414832039e-09,7.673538272424204e-09,7.671516620051565e-09
40,0.42339601964294993,0.4126124759523884,0.6776606288385032,0.017594247028856178,0.0005676195760105409,0.0964843798283293,0.25256198543781594,0.3972884928137258
41,0.653883213055183,0.6704139678059814,1.1452139793025538,0.0321431603672807,9.189433654996354e-05,0.15520544494609173,0.4004116402422607,0.751230991031431
42,1.3345006547917395,1.3769269758080447,2.520509174114586,0.06556796274904417,0.00019286538618696494,0.32398282697740266,1.078014259557156,1.5447037907352767
43,1.1823395773017696e-09,1.1823805261599599e-09,1.1824941593518838e-09,1.1808669760113418e-09,1.22769973604975e-09,1.1816007339780603e-09,1.1823666067407855e-09,1.1824241488132926e-09
44,8.636762700908743e-10,8.636897367289259e-10,8.636826690492251e-10,8.623856355920591e-10,8.838631966761948e-10,8.63205247236709e-10,8.637039520227e-10,8.637650036658559e-10
45,1.2710126979791524e-09,1.270925730338053e-09,1.2708885125266738e-09,1.2697853897887517e-09,1.325850370617289e-09,1.2702328795169754e-09,1.271109157543708e-09,1.271239971964393e-09
46,1.2518331120242216e-09,1.25170211088342e-09,1.2516496361067011e-09,1.2504351120945e-09,1.3044194644732935e-09,1.2510259381775425e-09,1.2520288857147938e-09,1.2521438463590923e-09
47,1.2446252101382848e-09,1.244411499685539e-09,1.2444185594824194e-09,1.2431096478597836e-09,1.296312780783381e-09,1.2437652716646873e-09,1.2449322886904298e-09,1.2451073684722856e-09
48,1.0481386254125833e-09,1.0478503458776726e-09,1.047991997394106e-09,1.0466861158900356e-09,1.081259722356485e-09,1.0474264277724464e-09,1.0483613991986439e-09,1.0485238118458025e-09
49,6.60516887425972e-10,6.603062512477496e-10,6.603897524763694e-10,6.594742345865002e-10,6.709194443093579e-10,6.601278619122843e-10,6.606647296335435e-10,6.607562415002942e-10
50,6.213380908652622e-10,6.210603147438463e-10,6.211708551765162e-10,6.202325710852569e-10,6.302765078791312e-10,6.209587237391285e-10,6.214715402986024e-10,6.215698789487414e-10
51,4.708907415294055e-10,4.707344496179913e-10,4.70795167931375e-10,4.701808589080044e-10,4.752489193646555e-10,4.706146661706739e-10,4.709507941568166e-10,4.710657784294023e-10
52,5.703924372381976e-10,5.701898023025933e-10,5.702526602939556e-10,5.694342125542387e-10,5.776291871072143e-10,5.700265001695733e-10,5.704643210660877e-10,5.706295487899679e-10
53,6.197885140847653e-10,6.195778750827799e-10,6.196464485532062e-10,6.18788665755813e-10,6.286682115098736e-10,6.194183585125982e-10,6.198780242919255e-10,6.200846296403807e-10
54,8.715102703743127e-10,8.711765505996175e-10,8.713097320103316e-10,8.700901423591378e-10,8.920625556207013e-10,8.70994792259913e-10,8.717575001254468e-10,8.719978872499824e-10
55,9.35656692471427e-10,9.354184428017668e-10,9.355605625513191e-10,9.341235576008774e-10,9.601891485035657e-10,9.350153123142821e-10,9.358258940670735e-10,9.36109093658018e-10
56,1.1463589704023124e-09,1.14610306360924e-09,1.1463370435109003e-09,1.144705449784666e-09,1.1533599474456814e-09,1.14549886755972e-09,1.1465208607244402e-09,1.146881001324975e-09
57,1.0250339019715405e-09,1.0248743097818464e-09,1.025047231709242e-09,1.023455527767209e-09,1.0258209348899484e-09,1.02433325387093e-09,1.0251974359680772e-09,1.025471151848856e-09
58,8.229734978194568e-10,8.228423733003051e-10,8.229537403082278e-10,8.21645509476211e-10,8.215478895567898e-10,8.224461568246807e-10,8.230610143518075e-10,8.232200756288231e-10
59,1.0414095525143427e-09,1.0412347580508352e-09,1.0413427308810321e-09,1.0398945158201659e-09,1.0398872930519924e-09,1.040731084296715e-09,1.0415546216288364e-09,1.0416753474339784e-09
60,1.1635129821370148e-09,1.1633260451045556e-09,1.163423581101993e-09,1.1620226148991421e-09,1.1619442870376277e-09,1.1627050242933157e-09,1.1635913082087916e-09,1.1637461528040983e-09
61,7.355830585343708e-10,7.35510818388514e-10,7.356125220283802e-10,7.345018338552431e-10,7.346673391415466e-10,7.351601139184679e-10,7.356128854265796e-10,7.356515187279064e-10
62,8.117383718403287e-10,8.116583393834292e-10,8.117773049382338e-10,8.105377158913031e-10,8.106702278799916e-10,8.11272498997169e-10,8.117197388669059e-10,8.117299789983889e-10
63,6.286291647073799e-10,6.285534096643325e-10,6.286685142060838e-10,6.277280466680363e-10,6.274534503924403e-10,6.282711658921011e-10,6.284958688918498e-10,6.285437096877461e-10
64,7.256527007032627e-10,7.255593461943508e-10,7.257082268877414e-10,7.246075560856361e-10,7.26670657439821e-10,7.252280775576708e-10,7.254809633429834e-10,7.254834039730412e-10
65,1.11681009292725e-09,1.1166053212509127e-09,1.116883775154792e-09,1.1152727917044617e-09,1.1558435627926157e-09,1.1160400458111229e-09,1.1163850862846243e-09,1.1164566636002545e-09
66,1.1507892010980645e-09,1.1505762757373207e-09,1.1508509265220015e-09,1.1492489638177974e-09,1.1929963294391363e-09,1.1499685814799607e-09,1.1498338354248968e-09,1.1503915648652515e-09
67,8.223213957571124e-10,8.221808819302896e-10,8.222922656826433e-10,8.210059189238664e-10,8.400537769429833e-10,8.217878770145674e-10,8.217562826725331e-10,8.220486246434141e-10
68,7.449692512373045e-10,7.448364889938493e-10,7.448575923107105e-10,7.437901120284262e-10,7.588544965019859e-10,7.445026956960946e-10,7.447695416989394e-10,7.447015271285977e-10
69,1.9062403506442367e-09,1.9056548709836703e-09,1.905720030684421e-09,1.906852509349592e-09,2.0522539190535303e-09,1.9048638200648316e-09,1.9058365095222615e-09,1.905376861853316e-09
70,2.6697776484387195,1.4412074058184718,1.6695954637408517,0.09450540914671356,0.0003937797393798156,0.6221605774119963,1.9964266500786512,1.6459691129212772
71,3.9452428004724562,2.057120694003666,2.435910622770435,0.1282058259942786,0.0005827582938329842,0.9207509077059503,2.669012117396197,3.135215106647784
72,1.3021932981152552e-09,1.30188239893024e-09,1.3020497988867754e-09,1.3010413755925102e-09,1.3606152908313725e-09,1.3013612693072604e-09,1.3020361834368719e-09,1.3021152179136493e-09
73,2.819410839289758e-09,2.8187772959768917e-09,2.8190736836299027e-09,2.8255094236324946e-09,3.145567876571436e-09,2.819112497337072e-09,2.8191266607775464e-09,2.8194397200501697e-09
74,4.611055089793581e-09,4.612335075298555e-09,4.6114334977106535e-09,4.637869433134612e-09,5.468668737700602e-09,4.616014264692771e-09,4.611010446066989e-09,4.6109356893858385e-09
75,2.0262955204005877e-09,2.025710279777763e-09,2.0259623618430904e-09,2.0277362204597685e-09,2.1933849464841727e-09,2.0250888976446497e-09,2.0264864121861114e-09,2.0266582801884395e-09
76,2.425841692515824e-09,2.4252695627098775e-09,2.4254828770436406e-09,2.429182540181405e-09,2.668450374521794e-09,2.4249869422683447e-09,2.426115801897455e-09,2.426454859033952e-09
77,4.239147273526804e-09,4.239710522789738e-09,4.239327483107595e-09,4.2565978249617074e-09,4.962014695281224e-09,4.242980352313707e-09,4.239144158286293e-09,4.239301734377879e-09
78,2.6829058491437644e-09,2.68238743096115e-09,2.682715162762066e-09,2.687008468713965e-09,2.9790812218477847e-09,2.6824366222158253e-09,2.682899973730583e-09,2.6834253173141408e-09
79,8.888937179176004e-10,8.887871526693397e-10,8.88938864660601e-10,8.875673773016971e-10,9.105959592654569e-10,8.883713372179216e-10,8.88844878536343e-10,8.88969867655645e-10
80,1.9918892822249656e-09,1.9918958630887994e-09,1.9922284987606194e-09,1.9921484085684396e-09,2.023648553757675e-09,1.9906395841793125e-09,1.991623479180231e-09,1.9920599325766686e-09
81,2.2526816544445066e-09,2.252717194742453e-09,2.253132818793712e-09,2.25400705370496e-09,2.255595602858333e-09,2.2515359859300286e-09,2.2522667937933346e-09,2.2528237801217452e-09
82,3.3306320320722345e-09,3.3306583814216182e-09,3.331049056792038e-09,3.337499909356757e-09,3.334676856381007e-09,3.331684641873747e-09,3.330267542447615e-09,3.330669921519399e-09
83,3.1832698388400467e-09,3.183368112077167e-09,3.1838039077498313e-09,3.1894963030638413e-09,3.1849754479351203e-09,3.183943702328319e-09,3.182770464122941e-09,3.183399554687732e-09
84,2.076351230016367e-09,2.07641145603298e-09,2.0767237400447686e-09,2.076979389468488e-09,2.074981185826665e-09,2.0749987517283203e-09,2.075257734218862e-09,2.0763936010871713e-09
85,1.4188410898124439e-08,1.4187435523771528e-08,1.417803162737805e-08,1.4436044781013292e-08,1.4311904478259854e-08,1.427179515476464e-08,1.424570196373963e-08,1.4191107498627308e-08
86,1.6447465922229893e-08,1.6443777292673094e-08,1.6432302358464695e-08,1.680806847521564e-08,1.671084260022841e-08,1.6567757260622256e-08,1.658611277915977e-08,1.6460049835664834e-08
87,9.623584144279377e-09,9.62209095654012e-09,9.619195954475074e-09,9.733254037426157e-09,9.832494876026961e-09,9.647988292325183e-09,9.673322756310425e-09,9.629192814941709e-09
88,3.572508079056689e-09,3.572394033451922e-09,3.5729682580279125e-09,3.5813717272554144e-09,3.7043395614026842e-09,3.573409196256197e-09,3.5766689578440205e-09,3.572232720064854e-09
89,1.847305960714084e-09,1.8472881131758266e-09,1.8476684794912475e-09,1.8468329301273882e-09,1.9833693091199133e-09,1.8460145648228244e-09,1.8466762629154675e-09,1.8461724366697512e-09
90,2.372950381016147e-09,2.372957327794045e-09,2.373437019159625e-09,2.374792100106969e-09,2.6046552118160584e-09,2.3716677687291116e-09,2.3745335896702942e-09,2.3716145651541325e-09
91,1.0328412276149811e-07,1.032377243599229e-07,1.0215480943831544e-07,1.2085805867078708e-07,5.178733117394149e-07,1.0830593268682917e-07,1.201206945485968e-07,1.0803504889337681e-07
92,6.7934236980552895e-09,6.793335696496026e-09,6.7914628067699965e-09,6.851524812993348e-09,8.748296148655177e-09,6.802836671088354e-09,6.8310761743774895e-09,6.802439339378383e-09
93,1.7636220268056186e-09,1.7635303096850782e-09,1.763689613202162e-09,1.7636546747685206e-09,1.8865257657160933e-09,1.762582488128393e-09,1.7623787839629162e-09,1.7626038382715592e-09
94,5.339630112897641e-09,5.340484347043747e-09,5.340356951259029e-09,5.371340485924516e-09,6.502633708990255e-09,5.345938214809753e-09,5.348523701743583e-09,5.346452037594782e-09
95,3.033232655696081,1.9945211530217601,1.8921129767018905,0.11703792051938104,0.00048766357673420314,0.7607464573638276,0.6485851213957413,0.7412401380650161
96,1.3595382673864773e-09,1.3592073881167737e-09,1.3592055522684346e-09,1.358579144555846e-09,1.424799608407277e-09,1.3586497197984323e-09,1.3583803232719243e-09,1.3587657550158294e-09
97,5.406342331062791e-10,5.405074414201607e-10,5.405574667972747e-10,5.398699102592706e-10,5.469692426282392e-10,5.403469616441205e-10,5.401707298466882e-10,5.404322222352475e-10
98,2.252805165824121e-09,2.252032800762905e-09,2.252276760975814e-09,2.255131876697379e-09,2.4614701117683753e-09,2.2516817906572005e-09,2.2516536674565075e-09,2.2518085988573007e-09
99,1.8368724376239222e-09,1.8362268192240068e-09,1.8364600426411822e-09,1.8373002834239374e-09,1.971487532954015e-09,1.8358044485476896e-09,1.836481477843233e-09,1.8360021140208567e-09
100,1.998778991880156e-09,1.9980195266119558e-09,1.9982604209907364e-09,1.9995151790291672e-09,2.160793496241133e-09,1.9975572789689944e-09,1.998319045220106e-09,1.99781292633088e-09
101,2.1885342295933933e-09,2.1878317797123454e-09,2.1880590109246555e-09,2.190157560422626e-09,2.3851159907917908e-09,2.1874192931169884e-09,2.1880943560889218e-09,2.1875687571346976e-09
102,1.4125491040681732e-08,1.4141901401905718e-08,1.4133098082179953e-08,1.4412570934057523e-08,2.353586671119464e-08,1.4185658098965896e-08,1.4144025503477796e-08,1.4172139552310762e-08
103,3.4668893350718392e-09,3.4667930267830535e-09,3.4667808476050253e-09,3.476592566400659e-09,3.953541066624527e-09,3.468108619357813e-09,3.4668115906952703e-09,3.467581960997621e-09
104,4.341723621739939e-09,4.341713435222394e-09,4.341666044483589e-09,4.35690165694877e-09,4.557325544345949e-09,4.345267032193372e-09,4.342494103490008e-09,4.345414875835465e-09
105,3.5054416599959218e-09,3.5054793026634318e-09,3.505438472610766e-09,3.5136935276007613e-09,3.5271071179350873e-09,3.5066170230493347e-09,3.50535858817708e-09,3.5069033488904904e-09
106,1.0017358228764784e-08,1.0016867969756663e-08,1.0012572686958194e-08,1.0135762974941807e-08,1.0118521693124357e-08,1.004214065095772e-08,1.0027668205722084e-08,1.0053051005487189e-08
107,0.1361260877411313,0.1436997139127105,0.22242556607974565,0.007573768670174888,0.013154327920948727,0.035675892989024606,0.029497409581095202,0.024913373757838454
108,0.28099592578625376,0.26436039219092167,0.4318006543651851,0.015550678602986241,0.029654715754494788,0.06654220093497776,0.04195054386702645,0.053884730284718504
109,2.94388637795832,2.807595342253003,4.160283871629509,0.14310559426007724,0.24191659512895053,0.6439751504443691,0.6235314950889249,0.6167169433037802
110,2.000860267363525,1.8071576242281044,2.555554199980145,0.0792420009303325,0.10345483129838769,0.40281346151439945,0.3081633063556929,0.3874052967207403
111,3.7531274075461916,3.5072893681166435,4.797939075121911,0.14750282928081349,0.0696541168216716,0.7784871304587757,0.454800378548275,0.6473735094314103
112,1.356846746463973e-08,1.356966678098026e-08,1.3564091764210781e-08,1.3784875319414745e-08,1.586839036908466e-08,1.362092934311696e-08,1.3692856824340454e-08,1.3652936858646513e-08
113,1.9589093986093097e-08,1.9594656802258264e-08,1.9579687204861585e-08,2.0086458492540268e-08,3.855479293660557e-08,1.9725885605763322e-08,1.9815383514129367e-08,1.9792204532195613e-08
114,3.2267295581015016e-09,3.2265555053261815e-09,3.2270043575721208e-09,3.2325210822721044e-09,3.649617768341459e-09,3.2261747702505764e-09,3.2291412342056395e-09,3.226748467716372e-09
115,1.3627963456135994,1.2674006024800963,1.7125807371028925,0.04694077796728758,0.00015144800381075045,0.3058720804751658,0.12113746689922955,0.2710450631546261
116,1.786362617833405,1.6724364311143864,2.1714331289438187,0.06379867477815523,0.00022786703700183568,0.41469132974993633,0.13671143421237725,0.284815476903131
117,4.90844711855815e-09,4.908589166690339e-09,4.908121543720728e-09,4.935081693459455e-09,5.88437566890778e-09,4.913524274527349e-09,4.920314733760821e-09,4.916823270802392e-09
118,2.8453558967721122e-09,2.845204852823647e-09,2.845379981373238e-09,2.8510181456711936e-09,3.1771496927262293e-09,2.844740504219066e-09,2.846487380373523e-09,2.845531825442174e-09
119,1.810394258289945,1.5173537625600277,1.3708335146952955,0.05960146613009791,0.00024835245712317614,0.4470109349465273,0.11175274074432179,0.25578959452894906
120,1.692491753307288e-09,1.692174515890696e-09,1.6921950166164245e-09,1.6924814479393243e-09,1.803951805753288e-09,1.6913584138484412e-09,1.6936266086181188e-09,1.6910108393314424e-09
121,0.20972891018513098,0.12411926046784184,0.12056453456445786,0.007998224900932594,2.9960832260234848e-05,0.052136062612536116,0.0053321841979589195,0.031103936190321025
122,7.196449716715083e-09,7.199435807659011e-09,7.199451808043576e-09,7.266202980339699e-09,9.405636853642651e-09,7.207243323998488e-09,7.254752330111326e-09,7.2146963591797464e-09
123,3.2086065823448815e-09,3.2083986467773045e-09,3.208436806886386e-09,3.2161041674953065e-09,3.6270814805921404e-09,3.209174394902111e-09,3.2161041674953065e-09,3.2102935352788523e-09
124,4.083302568267391e-09,4.0835672561977704e-09,4.083491123040448e-09,4.099724537132545e-09,4.754131889159459e-09,4.086232347027303e-09,4.113892251337299e-09,4.087415664664582e-09
125,1.0315675180061668,0.7365875124823166,0.7521127759308116,0.04485077465932824,0.00017252458040367991,0.29670504813957316,0.006900131518117189,0.24667919926449777
126,4.960533324917775,3.242877390247715,2.993425283552862,0.21381609467619725,0.0007127239428658433,1.2615149427865993,0.14967126724299953,1.0690804604796078
127,8.870311213969968,5.974884594252551,5.287834209912777,0.34352519403997306,0.0012268776964120733,2.1470324529304854,0.7606629273876226,2.061151154887983
128,9.490451981804465,7.655212261172689,7.630071991027049,0.32682351371866164,0.012570136923789157,2.237484044786217,1.1564524285232,2.2877645850775212
129,9.548432730140767,7.749104954720854,13.267043466008378,0.3838565940021036,0.15594174245111272,2.1591933324153665,1.8593053698452418,2.5550454430078546
130,8.769102661966876,6.906349177698261,11.655825897821705,0.3050122685367915,0.5664513540465431,1.8736467816028728,2.4727780192333477,2.8976165331895434
131,3.1874966751740734,2.699857259333322,3.9328317172730936,0.11497190061096935,0.41231300780319585,0.6382922492860673,1.3201945218364346,1.1853998865643984
132,2.1641673101144967,1.9573816909426187,2.7023764559058963,0.07931504019556308,0.3682483710219672,0.4560614421735556,1.0254300648164028,0.8413058833635998
133,7.752471624453163,7.52477665372716,10.235431067131811,0.3144359140715454,1.1601600910514493,1.7239762090397777,4.206935651719414,3.8924997397643852
134,3.6808981947354265,3.871676454616848,5.212735399077145,0.14588926165734312,0.38716764914467583,0.8921689252961464,2.5530620113188256,2.261283496206159
135,7.409227959183783,8.136082600557334,9.906325356160554,0.3165334748136285,0.28136308894099826,1.8523069912624184,5.345898654639404,4.8066194045879955
136,5.56288449656083,5.9608255631810705,7.220972274145007,0.23213229163210014,0.008290441723375938,1.3098893470565,4.004281985631406,3.9296680356400966
137,4.411253690905463,4.3425068802004345,6.215857471912109,0.1890537334521267,0.0005728947356646102,0.9051663449522797,3.0592330803731986,3.2196423053516012
138,3.6571432592369337,3.247251736349653,4.290197944585518,0.13207616243411294,0.0004554410890215654,0.715032994963457,2.8100341119363983,2.759936259139056
139,1.3896086919612867,1.2323967867662573,1.353468024100364,0.04878991455598574,0.000180723594659941,0.2855112888476142,1.0769919149643168,1.0986763156808572
140,0.5359803056686937,0.45789046456025,0.40535729873324156,0.017747726093311027,7.107579685425647e-05,0.11216544109676714,0.3939987763933633,0.40961674461079933
141,4.2727324079855595,3.4475750918822206,2.639373063096091,0.12433877773342626,0.0005651809625928442,0.8873267069899294,2.4924272396804548,3.046299958708672
142,0.0649597262085119,0.04946804810504663,0.03855345822240244,0.0025530554250560054,1.0683865822312828e-05,0.01390763106497082,0.038113353836477876,0.0404018966898516
143,1.4349125230978707e-08,1.4357157698499421e-08,1.4368297885781547e-08,1.4717597270282291e-08,2.40979071071189e-08,1.4431045551412436e-08,1.436684338425578e-08,1.4371533911024809e-08
144,1.6069921055063344e-09,1.6067256452626127e-09,1.60660418739525e-09,1.6078424760030964e-09,1.705826195957707e-09,1.6058935499657328e-09,1.606492995339042e-09,1.6063814723972762e-09
145,1.794424197696028e-09,1.7941434647162756e-09,1.7940160803341345e-09,1.7959594508118773e-09,1.9222786395158986e-09,1.793293130842214e-09,1.7935802885907504e-09,1.7936104363185999e-09
146,3.94600773749503e-09,3.945990516956183e-09,3.946115448111552e-09,3.9718275974902765e-09,4.572410999841861e-09,3.949108287402017e-09,3.948691139324289e-09,3.947450148009836e-09
147,2.2372167618840253e-09,2.236701175138527e-09,2.2366407389668756e-09,2.2408688125423986e-09,2.4427686501657974e-09,2.235919800334067e-09,2.2359201455298046e-09,2.235997102748273e-09
148,2.5342199644084882e-09,2.5336458439170413e-09,2.533635656651411e-09,2.541697538034332e-09,2.7985915137002298e-09,2.5332444041594235e-09,2.5333865226997214e-09,2.5330286018025286e-09
149,2.0701190982118386e-09,2.0697129800579352e-09,2.06971512979241e-09,2.073377673388992e-09,2.2449746468105874e-09,2.068857095513954e-09,2.068948886658383e-09,2.069052891258427e-09
150,2.8685990083556313e-09,2.8680418500070978e-09,2.8680337766728554e-09,2.8786442368192992e-09,3.2054017205349227e-09,2.86811140941657e-09,2.8700638306660824e-09,2.86753490650497e-09
151,6.392880360838609,4.280211744565841,4.097296712853891,0.15547777946761204,0.0009145779253487298,1.2712594729040785,0.3201013080055444,3.1735758027084637
152,16.126199127319182,10.707096981906464,9.898601903760204,0.5462804592560607,0.043702437709265005,3.0591705670089495,0.6118341142408915,9.680089720477428
153,14.507830291390444,10.077171893081536,11.60214269063903,0.5151928381251982,0.8655239672938394,2.864472174903743,1.6692247930339712,10.200818173964576
154,5.185494200138816,3.2557026889808496,4.555358196495481,0.17722575452648584,0.8139256748653007,0.9058205087294511,0.8664370085019474,3.065349104546867
155,8.950702543041253,5.796969581820167,9.438510159345155,0.32898653394870875,2.2688726359930076,1.576866482631348,1.395356671913533,4.231447464379337
156,8.617978733175443,6.022853393836459,9.104564734301443,0.3027646250452953,2.476182096739386,1.5138231167342566,2.0328481846022273,3.1357764538215753
157,1.728115799383095e-08,1.7297574693857776e-08,1.727805676056946e-08,1.779096322787508e-08,1.737803350340915e-08,1.7420670409672516e-08,1.7356941394702278e-08,1.7347542466789094e-08
