,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
0,4906.249319925517,8603.0,0.0,2234.6814579535558
1,4224.070598748836,8603.0,1.2960299500264227e-11,2179.992820065111
2,4095.5449824577336,8603.0,0.0,2227.7428018603173
3,4063.5449824577163,8603.0,0.0,2198.742801860299
4,4046.5449824577345,8603.0,0.0,2128.7428018603173
5,4180.544982457728,8603.0,0.0,2157.742801860311
6,4442.544982457754,8603.0,0.0,2210.742801860336
7,4855.544982457723,8603.0,0.0,2283.7428018603055
8,5258.544982457714,8603.0,5.161382432561368e-11,2352.742801860296
9,5699.544982457699,8603.0,0.0,2436.7428018602823
10,6529.937890209471,8603.0,0.0,2478.8890979935813
11,6891.425596771317,8603.0,7.389644451905042e-11,2425.7766423471858
12,7158.051581306048,8603.0,0.0,2458.304499211867
13,7299.748429245476,8603.0,3.5697667044587433e-11,2420.9055672984646
14,7544.404629148485,8603.0,6.502887117676437e-11,2359.0978507507593
15,7929.583334087074,8603.0,1.659827830735594e-11,2417.66298672776
16,8421.393911748639,8603.0,0.0,2445.3929892136834
17,8596.443578712033,8603.0,1.3642420526593924e-11,2496.0013016759713
18,8500.789464308013,8603.0,0.0,2525.8307544948175
19,8403.826964752216,8602.999999999998,1.8417267710901797e-11,2507.9820285339847
20,8102.987526614892,8603.0,0.0,2460.3253727578394
21,8096.099288986619,8603.0,5.070432962384075e-11,2430.29504561797
22,7654.16180221562,8603.0,0.0,2366.1777210232012
23,6483.544982458229,8603.0,4.547473508864641e-12,2251.7428018608125
24,5066.544982457714,8603.0,0.0,2051.7428018602964
25,4793.544982457729,8603.0,9.026734915096313e-11,1975.742801860312
26,4712.544982457728,8603.0,0.0,1925.7428018603118
27,4782.039245410446,8603.0,0.0,1924.1504129735576
28,5635.70818389133,8169.646377529735,0.0,2001.6002388919846
29,6379.109643004534,8040.350016482367,0.0,1919.7851586479371
30,8146.83534617759,7515.678282141378,1.659827830735594e-11,1741.2277877689385
31,10550.901048933922,7511.954125779483,0.0,1685.2769984397773
32,11515.544982460215,7506.6636408643135,1.5234036254696548e-11,1612.742801862797
33,11930.26658770077,7525.067076956979,0.0,1505.3683198591316
34,12170.00519719284,7572.921329067278,0.0,1430.986912679554
35,12257.372977820638,7594.6450018104,6.184563972055912e-11,1351.7479479710853
36,12265.13460753845,7628.566865205508,0.0,1282.901108088302
37,12202.615916241199,7604.125382159089,0.0,1259.5064756077581
38,12174.706491554782,7584.782358450227,0.0,1283.310161041054
39,12240.117414978222,7545.176518224902,0.0,1321.7955799303054
40,12214.03115114701,7531.693793636164,0.0,1355.6963934850419
41,12161.6419980238,7579.982626031983,0.0,1401.3789102654505
42,12053.165884233837,7621.925633529744,6.934897101018578e-11,1445.8804631576495
43,11694.72354063359,7567.8731438967325,0.0,1417.843291043087
44,10800.818139562658,7578.26262809906,0.0,1370.757991230202
45,9933.495767441007,7592.201355768743,8.86757334228605e-11,1316.7680557462797
46,8638.544982458947,7506.6636408630475,0.0,1232.7428018615296
47,7458.544982457926,7506.663640862026,9.617906471248716e-11,1216.7428018605092
48,5456.484452263277,7557.199856336247,0.0,1036.8725027239075
49,5221.235007112129,7517.663886718658,4.1154635255225e-11,1013.4504031221423
50,5194.544982460284,7513.6636408643835,0.0,1066.7428018628668
51,5186.544982458966,7514.663640863066,0.0,1124.7428018615483
52,5441.544982459917,7512.663640864017,5.229594535194337e-12,1233.7428018625003
53,5801.680027579051,7603.218258681619,4.320099833421409e-11,1428.471013338315
54,7872.544982458363,7513.663640862463,2.6147972675971687e-11,1571.7428018609457
55,9475.544982458405,7510.663640862504,8.208189683500677e-11,1730.7428018609871
56,9996.259865239039,7568.2942553158755,1.546140993013978e-11,1941.5472953051317
57,9994.575258528843,7604.330188545813,0.0,2116.602746647153
58,10182.71803978268,7678.010625727958,0.0,2389.2941014607254
59,10104.759877707456,7718.543594615385,0.0,2426.6853635102734
60,9993.408587825044,7720.817282271082,0.0,2534.0454419566486
61,9838.663415529138,7746.863359996968,0.0,2508.819620417092
62,10125.276375272466,7884.314274543212,0.0,2518.399994100997
63,10209.673137605818,7819.695057624896,0.0,2474.1415112708023
64,10666.529535396789,7734.6781310612805,7.16227077646181e-11,2433.6322841480587
65,10695.39312554155,7748.294926598269,7.503331289626658e-12,2395.734260342795
66,10310.238536782736,7791.177131713564,0.0,2299.0755951541473
67,9784.908878868526,7843.770555008949,0.0,2199.105429799348
68,9157.797759955101,7724.657551397218,0.0,2029.928004702065
69,8655.44510704572,7746.737758376219,8.481038094032556e-11,1934.1496797157818
70,7681.747479854838,7686.791727668604,0.0,1856.1259312009493
71,6688.593336727901,7694.8104948465125,0.0,1797.0814331293755
72,5579.378331185835,7842.292077573279,4.75210981676355e-11,1821.1180902291694
73,5585.857363127284,7946.334804837647,5.1159076974727213e-11,1840.895686710429
74,5445.377781459005,7892.012332026721,0.0,1779.1053580466282
75,5301.830615244679,8082.800951183023,8.981260180007666e-11,1740.5683160084743
76,5690.5449824580055,8205.663640862105,0.0,1723.7428018605883
77,5908.686828924903,8370.568099038537,0.0,1711.0141338702806
78,7292.190389984879,8322.496599172475,0.0,1735.7601424513418
79,10389.752436483817,8410.719811691542,5.6843418860808015e-11,1816.0148318769443
80,11679.582367813167,8260.585875365186,0.0,1713.4810665270802
81,11556.611614206107,8328.110954398613,5.911715561524034e-11,1628.3100864792973
82,11871.696997345953,8440.818661157831,9.00399754755199e-11,1597.9169533580935
83,11465.61877460206,8543.349325224455,8.617462299298495e-11,1662.1280652026953
84,11551.594360348825,8595.46126528721,0.0,1670.5836120333774
85,11570.033253677937,8603.0,7.526068657170981e-11,1707.9461006349534
86,11547.955000760989,8603.0,7.435119186993688e-11,1708.8601299333106
