,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
0,330.01398223676836,2370.7861633626167,271.58651029378683,644.2957954180948,14.721391244062952,5904.19299172621,2273.800236659007,39470.341564379574,1.6263032587282567e-19,10002.344002908705
1,328.0139822361833,2381.786163362031,271.5865102931959,649.2957954175098,14.721391243385682,5858.192991725623,2189.800236658422,37080.341564378985,1.6263032587282567e-19,9901.34400290812
2,328.0139822361184,2351.7861633619664,271.58651029313097,650.2957954174449,14.72139124331548,5665.192991725558,1600.8002366583569,36550.34156437892,0.0,9696.344002908056
3,329.01398223609226,2355.7861633619395,271.5865102931048,649.2957954174188,14.721391243287606,5579.192991725532,1348.8002366583307,36368.3415643789,1.0842021724855044e-19,9482.344002908028
4,329.0139822360179,2356.7861633618654,270.5865102930305,650.2957954173445,14.721391243209839,5333.192991725457,734.8002366582565,36390.34156437882,0.0,9199.344002907954
5,329.01398223598034,2336.7861633618277,270.58651029299295,652.2957954173069,14.721391243171217,5305.19299172542,511.8002366582189,36319.34156437878,0.0,9244.344002907916
6,329.0139822359671,2340.7861633618145,271.5865102929798,652.2957954172937,14.721391243157795,5417.1929917254065,779.8002366582057,36724.34156437877,5.421010862427522e-20,9119.344002907903
7,329.0139822359736,2458.786163361821,271.58651029298625,651.2957954173002,14.721391243164366,5534.192991725414,947.8002366582118,36663.341564378774,1.0842021724855044e-19,9215.344002907912
8,329.0139822359763,2479.786163361823,270.5865102929889,650.2957954173028,14.721391243167094,5576.1929917254165,1401.8002366582145,37260.34156437878,324.3110160789519,9014.344002907912
9,329.0139822359887,2477.7861633618363,271.5865102930014,649.2957954173153,14.721391243179864,5836.192991725428,1282.8002366582268,37778.34156437879,715.3110160789728,8784.344002907925
10,328.0139822359736,2473.786163361821,271.58651029298625,649.2957954173,14.721391243164318,5790.192991725414,785.8002366582119,38187.341564378774,1350.3110160789554,8647.34400290791
11,325.01398223597323,2469.7861633618204,271.58651029298596,648.2957954172998,14.72139124316402,5853.192991725413,909.8002366582117,38348.341564378774,1775.311016078955,8751.34400290791
12,326.01398223598767,2465.786163361835,271.5865102930004,648.2957954173143,14.721391243178795,5942.192991725427,1508.800236658226,38207.34156437879,1759.311016078969,8904.344002907925
13,328.01398223598585,2464.786163361833,271.5865102929986,650.2957954173124,14.72139124317693,5813.192991725426,1827.800236658224,38395.341564378796,1588.3110160789674,8480.344002907923
14,329.0139822360752,2459.7861633619227,271.58651029308777,650.2957954174017,14.72139124326955,5847.192991725515,2514.8002366583137,38907.341564378876,1320.311016079057,8033.34400290801
15,329.0139822361218,2463.7861633619696,272.58651029313444,651.2957954174484,525.7213912432903,5852.192991725562,2269.8002366583605,40565.34156437893,867.3110160790918,7924.3440029080575
16,329.0139822361486,2464.7861633619964,269.58651029316127,651.2957954174752,1084.721391243317,5822.192991725588,2059.800236658387,42157.341564378956,447.31101607912177,8827.344002908085
17,329.0139822363649,2466.786163362213,268.58651029337864,651.2957954176915,916.0547245768668,5920.192991725806,1832.8002366586038,45437.34156437917,273.31101607934215,9567.344002908301
18,331.350537639989,2489.899822359286,267.64214256516453,652.004500900007,529.7825470639167,6185.394381254392,2043.6792764408342,47949.37773064682,0.0,9764.805205475983
19,331.2164118260094,2492.832601732201,263.60898406502855,650.8989244388124,1655.9246490704159,6377.0732786988865,2897.120354384152,49050.048262979784,2.168404344971009e-19,9778.608331763187
20,331.92779158601326,2497.6516494632347,263.61624304196766,651.416731474951,584.3111479549939,6231.639669354415,2388.9521367964758,49924.83947940402,0.0,9696.595813009497
21,331.01398223628166,2478.786163362129,263.5865102932964,649.2957954176081,824.9713912434503,5887.192991725722,1392.8002366585204,49773.34156437909,2.168404344971009e-19,9509.344002908218
22,330.01398223638597,2479.7861633622338,265.5865102934011,650.2957954177125,859.0547245768878,6063.192991725827,1526.8002366586247,49736.341564379196,1.0842021724855044e-19,9068.344002908323
23,331.51883631458884,2507.4128699027233,268.65466958824214,652.1275764613499,357.61816126593493,6142.474341030447,1553.6738234338668,50422.98843611068,0.0,8889.802682706282
24,332.0139822374184,2628.7861633632665,271.58651029445167,651.2957954187452,354.7213912445871,5966.192991726859,1148.8002366596565,49121.34156438022,0.0,8673.344002909356
25,332.0139822360884,2634.786163361936,271.586510293101,651.295795417415,354.7213912432572,5828.192991725528,949.8002366583269,47553.3415643789,1.6263032587282567e-19,8408.344002908025
26,332.0139822360031,2635.7861633618504,271.58651029301575,649.2957954173296,354.72139124317187,5943.192991725443,965.8002366582414,45933.3415643788,5.421010862427522e-20,8091.344002907938
27,332.01398223597755,2641.786163361825,271.5865102929903,649.2957954173041,200.72139124314697,5781.192991725417,1038.800236658216,45321.34156437878,1.0842021724855044e-19,7512.344002907913
28,332.01398223595663,2645.786163361804,271.5865102929694,649.2957954172832,623.721391243125,5633.1929917253965,1098.800236658195,45713.34156437876,0.0,6982.344002907892
29,331.0139822360085,2645.7861633618554,271.58651029302115,650.2957954173351,597.9713912431769,5579.192991725448,1318.8002366582468,47725.34156437882,1.6263032587282567e-19,6524.344002907944
30,335.29462460722243,2679.3399025155427,271.7080155664271,652.6706712080583,202.77593495055677,5735.06126754694,2058.9694260128654,50885.2864695554,2.168404344971009e-19,5815.7593954391905
31,335.524475440171,2835.1370721122807,271.71652856020455,653.8488813841011,1058.9194686385292,6097.580153438115,1990.707091301514,53721.17961497883,4.336808689942018e-19,5036.913768811766
32,334.23851627443184,3162.8104651538906,270.6614104296538,652.9136383545548,799.5561118344417,6265.234105295245,1610.552067989646,56233.39434232946,309.94017722165046,4531.588511435554
33,333.26542830546293,3407.8091011233228,269.624432902483,651.201724390536,767.8816085882765,6377.650331328924,1546.1628075783813,57346.3660930801,618.9627563453193,4305.594575983196
34,333.02027579921844,3469.2789167666783,269.6170040390167,651.0242570881344,1227.8177175610067,6565.117993870926,1674.3534863143302,57558.98022039832,1109.2960148271748,4221.944212862518
35,331.7070314053384,3504.819446105678,270.60992411879005,650.7991926187141,1629.4933581638463,6468.1333523144895,2450.4546749645287,57735.864492964225,1427.1183334836458,4018.276376462804
36,332.1821683138366,3530.7472015868348,271.5927394187908,650.4175462848368,2173.943430083376,6428.790587974999,2926.4396261088527,57564.626437962645,1421.9882906217688,4022.510601881336
37,332.2925038705306,3396.9071060555098,271.5968259158223,649.4964810413437,1924.5106817085089,6553.2651383363855,2604.2122152078077,57537.10532473677,1409.4204136812743,4421.304261618747
38,330.822785986244,3183.310132356999,271.6166690790008,649.8825208502877,1533.8750782907764,6479.712503424411,2296.999237590958,57551.44529648562,1180.923863443706,4926.282121172562
39,332.68464179478957,3114.8991355903604,271.64859561538196,650.5036371256347,1462.8489242281871,6370.542116086948,2179.867365492478,57930.63637517231,794.5055880722853,5812.877702063035
40,334.217890568516,3220.019957931356,269.6532953946753,651.8912172743898,1315.3013429488567,6311.148561756371,1853.2314625195372,58319.06606777231,427.80255000120343,6993.425408065107
41,332.1295029147982,3535.491142128581,268.6438803460277,650.8304443167208,1451.9547743205515,6568.44759638241,2014.9347832911258,58344.479360651996,288.76280524146495,7634.318074938999
42,330.8968696337974,3749.2261901413144,268.6377453250559,650.6663325030225,1233.4770940934288,6574.571683807359,1954.045409118288,58154.861445946815,0.0,8123.804104271852
43,327.5386198843334,3666.8653233710866,270.67356676419877,651.1588038890048,1988.758342542608,6589.440177388758,2153.125623722744,58420.80211769096,0.0,8351.746570692849
44,333.2730290260093,2952.327107715745,271.70803407202914,651.6599852922284,689.0901512729303,6399.328974130084,1520.0844229903669,57828.23131468181,0.0,8873.176740677269
45,329.01398223714193,2841.7861633629905,271.58651029416785,649.2957954184685,1117.2572020551206,6168.1929917265825,1224.8002366593803,56152.341564379945,1.6263032587282567e-19,9191.34400290908
46,333.013982236346,2836.7861633621937,271.5865102933592,648.2957954176725,1174.6630972647656,6230.192991725787,1558.8002366585847,55568.341564379145,5.421010862427522e-20,9453.344002908283
47,331.0139822361475,2812.786163361995,271.58651029316013,648.2957954174741,581.7213912433159,6375.1929917255875,1594.8002366583862,55051.341564378956,0.0,9889.344002908085
48,330.013982235958,2581.7861633618054,271.5865102929708,649.2957954172846,354.7213912431268,6309.192991725397,1084.8002366581964,52828.34156437876,1.0842021724855044e-19,10224.344002907896
49,332.0139822360192,2559.786163361867,271.5865102930319,652.2957954173459,354.721391243188,6116.192991725459,1450.8002366582575,48975.34156437882,1.0842021724855044e-19,10353.344002907956
50,333.01398223598727,2556.7861633618345,271.586510293,652.2957954173139,354.72139124315606,6125.192991725427,1086.8002366582257,47343.341564378796,1.0842021724855044e-19,10122.344002907923
51,327.0139822359787,2557.786163361826,271.58651029299136,652.2957954173053,200.72139124314805,6099.192991725419,880.800236658217,45319.34156437878,2.168404344971009e-19,9661.344002907916
52,320.01398223597374,2554.786163361821,271.5865102929864,652.2957954173003,645.3880579098086,5902.192991725414,729.8002366582123,44834.341564378774,5.421010862427522e-20,9450.344002907912
53,331.0139822360836,2556.7861633619314,270.58651029309624,652.2957954174101,445.0968959648058,5887.192991725524,963.8002366583222,45704.34156437888,5.421010862427522e-20,9064.34400290802
54,330.01398223630486,2549.786163362153,269.586510293318,650.2957954176313,875.5245341439794,6004.192991725745,1436.8002366585436,49425.341564379116,0.0,8492.344002908241
55,331.0139822404074,2554.786163366229,269.58651029767344,649.2957954217417,631.0693151625791,6088.192991729821,1818.8002366626208,53246.34156438318,0.0,8574.344002912318
56,334.53405121613645,2578.930984564567,269.6628760202582,652.1200877768472,353.5723783721348,6308.664731017351,1872.3024791693783,56994.631739239725,311.03224794239924,8790.670831129617
57,334.49288512757465,2587.660695787787,270.66997503742095,653.0986338840902,1382.039210503569,6399.5671184629455,1948.6835774047092,57777.65639600626,561.0903920482443,9080.901481622854
58,333.65640263089966,2578.0146322202504,269.66685415691035,654.2329752340053,921.7468504819572,6402.201591571033,1961.8956253587041,57919.5816337857,1055.6580160273272,9415.937659679872
59,331.72740278810716,2586.8410087291772,270.6788035095855,653.2893288843214,1190.4735509123623,6689.709653483417,2208.726342001811,58058.36310553813,1433.3585140395091,9668.988874126848
60,329.50255584901635,2575.9986966546944,270.671735417315,654.1451806024925,1079.7211643078872,6751.637591161398,2256.617943974739,58570.96593479902,1692.7112715798644,9816.657293443459
61,328.8702856003206,2567.5901707655344,270.650082326848,652.6689513308761,459.53127510243206,6747.360321212648,2564.814031770812,58321.31064410244,1601.0013129903875,9885.563870684104
