,Fossil Brown coal/Lignite,Fossil Gas,Solar,Wind Onshore
0,2325.228029746319,1116.2686089301314,3.469446951953614e-18,204.6148285535993
1,2380.7159736681347,942.4604347845354,0.0,191.53939363653228
2,2304.171957727351,751.5459594674545,3.469446951953614e-18,193.54330145881892
3,2009.0301176469488,772.7034265598181,0.0,183.58769124887684
4,1945.5914750393054,775.4483223872313,0.0,214.49151354220876
5,2079.0944254340175,657.1856729067354,0.0,291.74555220208293
6,2214.2096285684815,493.4718682766518,2.391420395042587e-13,349.20908947142743
7,2118.185855361909,489.12944707501424,114.51961451677609,450.7020078485552
8,2000.8792369347739,398.0038919367703,795.2903840719331,553.6507745001326
9,1739.7929344009324,319.48188754405646,1297.8923366954148,523.8858778143723
10,1667.4285776545003,314.38851255558427,1543.6400600413383,551.9167209636049
11,1629.3745283457088,321.8210704871483,1583.7671956442375,560.4429333901926
12,1552.523661956644,298.72151542949473,1406.8389946528591,575.2703684862887
13,1470.1799598694893,244.31876638839583,1027.7209637501885,636.4313400073318
14,1580.9812206147283,520.3084978269858,545.0245705464457,747.9957397586002
15,1785.4545610659818,723.3604266798296,80.66402162027597,844.3418566792988
16,1864.5366446017342,1147.8799127133966,7.380762667708041e-13,946.1407506423619
17,2133.8882430885515,1500.0040247872348,0.0,1040.8010365577977
18,2147.5588735881365,1681.364782861096,0.0,1081.4644415387888
19,2059.3077036764034,1697.389398847889,0.0,1044.1822032114303
20,2029.9167511097762,1678.8076275516828,0.0,994.1143893545158
21,1874.360452804015,1469.9596948193125,0.0,1005.7960084080297
22,1835.9545157106704,1124.6333815938178,0.0,983.3942088227457
23,1934.7336820895894,779.1307188214098,0.0,1014.0579937920414
24,1826.1506529469907,321.3863677667273,3.469446951953614e-18,985.4946576506857
25,1721.0538672102896,263.56733400141616,0.0,1086.4341601110414
26,1653.131666384311,251.92610927950864,0.0,1195.3756900214503
27,1544.2655538162528,201.65653326432562,0.0,1195.8827923991735
28,1557.4245033887362,243.09864925591842,1.734723475976807e-18,1126.7289082626478
29,1718.048635276381,373.19294812074065,0.0,1113.6979932525935
30,1747.4995013077971,584.8715941514774,0.0,1070.091540267146
31,1829.9670140940652,1026.6329262471654,34.41950392561624,1074.7764372399042
32,2209.7933445023004,823.1838415658738,596.2138468814458,1081.8678447622606
33,2208.3537008734693,596.3564335555026,1106.800757405571,1042.3175797955876
34,2048.8452579532254,529.0831322493245,1436.2358684510987,1008.3098493991331
35,1896.8893455410425,504.5399258383618,1519.5099138403893,1085.2751818892764
36,1892.5662400136657,484.725777015851,1337.3650677749388,1105.7534567145622
37,1870.2003362253008,701.1336549877551,998.4520648998591,1037.4491511715034
38,1862.79215300462,1479.1140189825455,472.8836178362656,947.0757494333569
39,1905.714141985773,1949.2144705439555,29.925346328432312,978.5632109723173
40,1992.4085194135837,2396.053674396406,6.041833700010102e-13,948.9343463214962
41,2303.195471958656,2835.5415718506115,0.0,857.4914816762396
42,2474.553049284182,2877.8476162167367,0.0,754.5555999614169
43,2466.3654697589045,2807.8356952738345,0.0,701.3608421472643
44,2379.8204398783496,2627.9913876183605,3.469446951953614e-18,708.0080825788635
45,2247.8870914118206,2233.068580609083,3.469446951953614e-18,632.459009908909
46,2097.7392102219324,2096.370205405002,3.469446951953614e-18,547.1332508270814
47,2118.6455433199376,1538.6137906627441,0.0,472.5072692075608
48,2094.6529073586507,919.0189484341978,3.469446951953614e-18,469.2629497764364
49,2088.180697303923,848.860045428334,0.0,480.8232944235159
50,2144.9113725222583,621.4379502090696,0.0,469.8877891409845
51,2144.4816618219565,370.8868779323733,0.0,596.6109067981289
52,2026.6699235529118,308.46858124426194,0.0,772.4525724741865
53,2035.004864829616,394.2758063274042,0.0,907.2898974889841
54,2196.721908021148,656.6981271496562,0.0,1007.0863686280484
55,2523.8168150817073,1095.2299180311845,8.611777957412414e-12,1073.9527547978462
56,2512.1551707836675,1380.6199524306098,460.69196232191956,1045.1509552674174
57,2441.7094744140804,1182.8802799158243,1021.9504247028019,951.0424421595487
58,2258.3725076272412,982.5562800422653,1312.701333687901,910.1268926251527
59,2016.9094859570268,845.5392010242576,1509.1284017012406,845.2769470086624
60,2007.90583974638,896.3769419479654,1510.8700726043926,703.9684186092841
61,2073.5621610399053,933.7169431043287,1280.9940698281573,547.3351239010073
62,2068.4164603304407,1624.4321966552297,775.3247691302232,427.1785925264619
63,2194.8583643267784,2192.647253455554,168.07496381204976,370.0087407052386
64,2432.1235635759735,2525.0419055980087,5.826450433232822e-13,379.2163847983388
65,2874.5658982281543,3013.703173923727,0.0,370.399019966175
66,2965.7058342005844,2990.69648848967,0.0,419.42255380084737
67,2891.9245574173615,2938.4252755156126,0.0,563.2706802189203
68,2543.24504199615,2541.7370584046803,0.0,639.7188466820029
69,2315.068344569744,2082.970839188255,3.469446951953614e-18,711.8411945523816
70,2128.2472646725346,1696.7796317625175,0.0,843.0855825329601
71,2134.2514761294765,906.5018893247077,0.0,1012.2664198416504
72,2066.540630671305,502.1520444458297,0.0,1071.5268776666182
73,1898.9968491488044,613.941252663134,0.0,903.7231727492408
74,1964.1862329215023,635.6272625199742,0.0,740.474933216596
75,2025.1610336998701,480.8675949991367,0.0,776.0468567731025
76,2085.4217650978403,571.2513695095565,0.0,748.7922344262867
77,2510.062860967097,844.3881885394958,0.0,555.7516272987008
78,2699.579156769326,1263.0459672122265,0.0,397.9881448676426
79,2752.7971923684827,2012.9719857347918,8.419931418757187e-13,634.9907076571872
80,2966.233799449814,2588.563178135974,104.9534569873786,606.0608878992883
81,3000.9070189831755,2644.538267802252,324.89655658564527,631.1682416734404
82,2783.380902119497,2464.418460380647,485.4131144404287,840.5293194930065
83,2480.5855758341404,2278.881308550942,654.9045488179833,1185.3645043922363
84,2208.031384331667,2013.561751091032,720.5177944268593,1409.5843646977416
85,2064.0118852017745,1810.1999156004267,686.2463674234532,1472.7908921231294
86,2156.725290049577,1975.0913188364916,506.4603629789777,1481.6763983575427
87,2326.506962704154,2130.119080517807,102.61196714580213,1505.1857290893322
88,2629.393983438113,2393.334957477553,1.3145040611561853e-13,1526.5906359054115
89,3030.8414709009935,2595.2263296861597,0.0,1672.2012698392195
90,3016.867241644322,2668.1544893556984,0.0,1623.7360032227696
91,2862.761692059249,2494.956560246586,0.0,1581.437458546066
92,2639.8938383626773,2316.6279429399106,0.0,1430.4642539338763
93,2391.9616553920105,2005.174474709882,0.0,1306.7088575512569
94,2125.152697819819,1639.5441472487828,0.0,1279.1498018571838
95,2142.1047715342925,1044.250597050464,0.0,1201.0857937483966
96,2243.0156684223225,667.8181021551227,1.734723475976807e-18,1024.8621932026374
97,2186.8742921481685,875.7914760273682,0.0,809.1080118833705
98,2219.6329364649923,788.2454081257923,0.0,655.8455400948624
99,2306.4695086412607,777.4309046268295,0.0,472.70639635371947
100,2437.199649253448,740.5683622807616,0.0,431.8405314026487
101,2579.263688491047,1042.9666443893016,0.0,418.0125067117902
102,2646.0411529822863,1601.1027502114362,5.486722187697524e-13,405.5456187303159
103,2590.2998707221714,2328.087777311247,106.86059920963619,350.2277546785431
104,2549.192812461197,2242.733219388153,763.9644176736426,297.5624310571453
105,2400.330978930689,1940.9487259656084,1319.85364161857,219.54905470206572
106,2280.631814030905,1796.064483110616,1565.9927257766046,195.6562237663491
107,2193.804104947564,1624.123039024893,1577.6183714145593,220.70008087280573
108,2118.7371708422734,1566.0496076445102,1490.0038528038274,257.6886045460202
109,2169.1882772241656,1581.0545693559634,1212.7064863204148,266.2833822480291
110,2235.9562138582924,1967.0337139087937,733.0224973100335,253.2850169077454
111,2472.9287577418927,2296.075043474158,166.93074192054019,226.23927531920592
112,2781.445368397492,2711.107570776499,6.377121053446899e-13,217.73348603160358
113,3050.3529820714903,3269.64253486995,0.0,187.62757414110172
114,3046.6089092491884,3424.0010418291417,0.0,139.68396251807192
115,3001.114340064446,3319.8144184684697,0.0,78.30862707003006
116,2771.9030546504546,2968.2901215358893,0.0,71.1111309821286
117,2522.025775685029,2664.500065676409,0.0,85.8647918280826
118,2414.120032573311,2465.544775561477,0.0,81.02099210664025
119,2365.4271179342463,1980.6750451083994,0.0,80.89548033380983
120,2408.2013548095197,1323.048710937268,0.0,62.58574857718648
121,2330.054789500715,1365.315550975592,0.0,46.61846850668031
122,2318.2051045974054,1141.7961439880232,3.469446951953614e-18,55.520909665200854
123,2387.1660442329485,859.4829495066631,0.0,97.33526939108252
124,2434.4884365946527,825.4660684393868,0.0,108.82033016664738
125,2532.83870963891,828.2121733200423,3.469446951953614e-18,118.0452320559697
126,2555.4357013714484,1039.8876909630867,2.369215934550084e-13,173.9189454850767
127,2332.5114641682067,1396.4583839291438,107.92113805948499,203.89718998698282
128,2091.585270356144,1245.826357467669,730.3133970203096,261.92849616562796
129,2037.7843585204464,971.4525066707912,1224.0362374000135,284.4679343459392
130,1971.0280043543103,975.9561221113058,1487.728739022527,319.9911931891109
131,1938.9446772447682,1031.095583288583,1531.3690900760291,326.93227792106427
132,1936.410714527326,1043.3675006471685,1462.195982068092,343.3692478028033
133,1896.8040819404446,1022.6832143040834,1188.9324290069667,279.91577331197453
134,1996.9068535477463,1455.305828993209,747.0346268767842,249.5654583729792
135,2107.859833668626,1901.6705808311685,170.94188275894646,276.98368224207917
136,2205.802542726823,2582.2802081106893,7.496225862269057e-13,316.87056778546986
137,2674.24912830313,3120.0837004146315,0.0,350.2866126245153
138,2774.0305761421455,3074.3420957598237,0.0,411.41737049607
139,2733.3220735667537,2960.536865455441,0.0,446.9718826666667
140,2489.989612332883,2714.549878843443,3.469446951953614e-18,470.091072263317
141,2379.2775096823843,2103.3296614449046,0.0,455.33635096137334
142,2316.798571693836,1708.1598792512282,0.0,422.98208829837495
143,2295.8044336138173,1269.4158993225146,0.0,457.70450789644224
144,2257.07404904215,891.1350072139685,0.0,490.64714664362504
145,2107.4449443208273,883.2619518050681,0.0,583.8921551936573
146,1965.423854351748,780.7501540730187,0.0,624.4515734770793
147,1902.7345505531794,762.2703197504572,3.469446951953614e-18,515.6829251486296
148,1881.8182969056684,804.5403433999422,3.469446951953614e-18,475.31659238260437
149,1997.4609482696014,798.9688703434351,0.0,477.66219283416143
150,2151.501599968868,785.330887408646,4.3587355946783646e-13,459.97604884511674
151,2165.0049752126934,922.206670867485,7.740985001195554,437.8678037731044
152,2248.581774878784,862.1914118953467,310.4371867555993,456.00439479399694
153,2232.6725808813885,931.8229862357821,672.3727841125838,463.6833572045128
154,2225.9303081871785,1041.287897926985,944.4218023929359,439.909792759938
155,2211.4267050164135,1025.497573534058,1033.9029745708845,462.9379515353545
156,2142.2909030032642,864.5469719740289,1107.4609691444098,483.62152381330804
157,1944.7438297146896,814.7740455802178,1048.2931545736033,468.2621149218668
158,1951.3950884174974,1256.2743013831523,711.714949268897,373.0857585755801
159,2115.5111631157365,1733.6886448256178,186.445526635105,277.23502227102665
160,2245.860755448081,2273.7342060150568,4.618527782440651e-13,256.9230555498249
161,2583.4725409624766,2911.56367089287,0.0,330.97371490734116
162,2542.909641076805,2988.8151170073024,0.0,387.4710667507394
163,2660.2798110591375,2850.3397759088875,0.0,314.45603862510944
164,2609.8636326230962,2593.6903903732864,0.0,278.3552509992994
165,2473.7544703197896,2003.8687320105855,0.0,273.0965666056709
166,2321.1162506207,1717.146222276152,0.0,261.6985369651961
167,2352.892061141606,1248.7249446836827,0.0,255.24014253776437
168,2416.2754376057032,839.6381525074053,0.0,220.29360682516486
169,2318.9220371980023,673.7577582061002,0.0,185.4254035001739
170,2170.6898404761273,646.0706518105542,3.469446951953614e-18,194.71802025956242
