,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
0,23.609162821331843,34.636047880725904,5.301237577387541e-09,80.7410004576882,3.6912695122737205e-12,0.0,2.597577520158076,297.27843817509313
1,23.609162821331843,34.636047880725904,5.301237955557259e-09,81.74100045741922,3.6912695122737205e-12,0.0,2.597577520158076,281.27843817532425
2,23.609162821333044,34.636047880727105,5.3012874628305395e-09,79.74100045795169,4.515499085755437e-12,0.0,2.5975775201592697,222.2784381761414
3,23.609162821333122,34.63604788072718,5.301373832977685e-09,51.74100046431016,3.7410075037769275e-12,3.469446951953614e-18,2.597577520159355,210.27843817631683
4,24.609162820500014,34.63604788072715,5.301327828111102e-09,51.74100046431012,3.7410075037769275e-12,0.0,2.5975775201593123,191.27843817661386
5,24.6091628204997,34.636047880726835,5.301253694703356e-09,80.74100045768914,3.7267966490617255e-12,0.0,2.5975775201590032,203.27843817642264
6,24.60916282049892,34.63604788072605,5.301246178146535e-09,80.74100045768834,3.6983749396313215e-12,0.0,2.5975775201582216,223.27843817612612
7,24.6091628204997,34.636047880726835,5.3012508237360034e-09,80.74100045768913,3.730349362740526e-12,9.994575900229563e-08,2.5975775201589997,240.27843817588908
8,23.60916282133278,33.63604788110612,5.3012563019927406e-09,80.74100045768914,3.9257486150745535e-12,9.994574345917329e-08,2.5975775201590032,276.27843817539525
9,23.609162821332774,33.636047881106116,5.301246460906461e-09,80.74100045768913,3.730349362740526e-12,1.2917333802597852e-07,2.597577520158996,299.2784381750642
10,23.609162821331843,33.636047881105185,5.301237794227975e-09,81.74100045741922,3.6912695122737205e-12,1.8256018696760634e-07,2.597577520158076,318.27843817476537
11,23.609162821331843,33.636047881105185,5.301236788088359e-09,80.7410004576882,3.6912695122737205e-12,1.8256018696760634e-07,2.597577520158076,339.27843817439293
12,23.609162821331843,33.636047881105185,5.301236867885639e-09,80.7410004576882,4.61142235508305e-12,1.8256018696760634e-07,2.597577520158076,298.27843817507824
13,23.609162821331843,33.636047881105185,5.301236906049556e-09,80.7410004576882,4.61142235508305e-12,9.994575123073446e-08,2.597577520158076,265.27843817554634
14,23.609162821331843,33.636047881105185,5.301237044827434e-09,80.7410004576882,3.851141627819743e-12,1.734723475976807e-18,2.597577520158076,197.27843817651564
15,23.609162821331843,33.636047881105185,5.3012367412508254e-09,80.7410004576882,4.61142235508305e-12,3.469446951953614e-18,2.597577520158076,148.278438177448
16,23.60916282133192,33.636047881105256,5.3012240222582996e-09,80.74100045768829,4.614975068761851e-12,1.734723475976807e-18,2.597577520158154,219.27843817618344
17,23.60916282133517,33.6360478811085,5.30124060621473e-09,80.74100045769153,4.74997818855627e-12,0.0,2.5975775201613978,286.27843817525655
18,23.609162821335325,33.63604788110866,5.301059511492179e-09,80.74100045769168,4.614975068761851e-12,0.0,2.5975775201615505,278.2784381753699
19,23.609162821335616,33.63604788110895,5.3012794085094406e-09,80.74100045769197,3.8404834867833415e-12,1.734723475976807e-18,2.597577520161842,270.27843817548126
20,23.609162821336035,34.636047880730096,5.301206558797067e-09,80.74100045769241,3.865352482534945e-12,0.0,2.5975775201622646,227.27843817607337
21,23.60916282133668,34.63604788073074,5.301186349268572e-09,80.74100045769305,5.396572078097961e-12,0.0,2.597577520162911,185.278438176718
22,22.60916282223684,34.636047880732406,5.301235429799878e-09,78.74100045821314,3.9612757518625585e-12,1.734723475976807e-18,2.5975775201645668,197.27843817652206
23,22.609162822231003,34.63604788072657,5.30119796671169e-09,51.74100046430955,3.716138508025324e-12,1.734723475976807e-18,2.5975775201587403,232.27843817599967
24,22.609162822230868,34.63604788072644,5.301180683661699e-09,30.74100047139199,3.7125857943465235e-12,0.0,2.5975775201586053,263.27843817557425
25,22.60916282223082,34.63604788072639,5.301367494298104e-09,30.74100047139195,3.7054803669889225e-12,1.734723475976807e-18,2.5975775201585556,277.27843817538087
26,22.609162822230697,34.63604788072627,5.3011987213164025e-09,30.74100047139182,3.7054803669889225e-12,0.0,2.597577520158424,245.27843817581987
27,57.08392100354418,66.35282541621923,5.305635167318634e-09,68.66323447767354,3.460343123151688e-12,1.3877787807814457e-17,15.697985445933327,474.91689062685845
28,62.6653424808438,69.86319032784677,5.306111619529652e-09,72.8604099149526,6.473044322774513e-12,0.0,17.147918755810412,472.8497087803233
