,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
0,470.99528829234595,263.2103526546784,192.30846737039403,93.25880852426513,3844.6538376852222,292.6123826776436,19.837838333810588,0.0,80.51948105647871,862.4908726865906
1,470.9952882923332,255.9603526546656,191.5584673703813,93.25880852425234,3601.1538376852095,336.61238267763076,19.83783833379784,0.0,80.51948105646595,780.2408726865777
2,470.9952882923313,254.21035265466367,190.30846737037933,93.25880852425037,3560.9038376852077,308.6123826776289,19.837838333795865,0.0,80.51948105646399,874.2408726865758
3,470.99528829232764,254.46035265466,190.5584673703757,93.25880852424675,3509.403837685204,251.36238267762533,19.837838333792245,0.0,80.51948105646036,639.2408726865721
4,470.99528829233003,257.2103526546625,190.05846737037817,93.2588085242492,3537.403837685206,216.36238267762792,19.8378383337947,0.0,80.51948105646282,400.99087268657473
5,470.9952882923274,260.46035265465986,190.05846737037552,93.25880852424656,3643.153837685203,280.3623826776251,19.83783833379205,0.0,80.51948105646017,268.9908726865723
6,470.99528829232366,276.9603526546561,190.3084673703718,93.25880852424285,3742.4038376851995,207.8623826776216,19.83783833378834,0.0,80.51948105645647,271.2408726865686
7,470.99528829232514,277.9603526546575,189.80846737037322,93.25880852424427,3816.4038376852013,202.612382677623,19.83783833378977,9.982710319470975,80.51948105645786,279.24087268656996
8,470.9952882923315,270.96035265466395,190.30846737037962,93.25880852425067,3885.6538376852077,203.61238267762943,19.837838333796164,22.732710319468534,80.51948105646429,251.99087268657647
9,470.9952882923357,270.7103526546681,190.05846737038377,93.25880852425482,3870.4038376852113,227.6123826776335,19.837838333800303,66.73271031946813,80.51948105646842,223.4908726865807
10,470.995288292339,269.21035265467145,190.30846737038715,93.2588085242582,3884.903837685215,235.36238267763684,19.83783833380368,126.23271031947039,80.5194810564718,284.2408726865839
11,470.99528829234333,266.4603526546758,190.30846737039144,93.25880852426252,4049.4038376852195,306.112382677641,19.83783833380798,170.23271031947436,80.51948105647611,470.990872686588
12,470.9952882923449,264.71035265467737,190.30846737039306,93.25880852426411,4055.4038376852213,279.36238267764264,19.83783833380957,185.23271031947587,80.5194810564777,729.2408726865895
13,470.99528829234526,263.9603526546777,190.5584673703934,93.25880852426448,4059.9038376852213,232.1123826776431,19.837838333809934,166.23271031947633,80.51948105647807,941.9908726865897
14,470.9952882923481,287.46035265468043,191.5584673703962,93.25880852426728,4065.903837685224,225.3623826776459,19.837838333812716,116.73271031947952,80.51948105648084,832.7408726865926
15,470.9952882923404,509.71035265467253,191.8084673703885,93.25880852425956,4101.153837685217,289.8623826776381,19.837838333805042,56.98271031947326,80.51948105647317,686.7408726865849
16,470.9952882923771,545.2103526547091,192.30846737042523,93.25880852429664,4169.903837685254,444.6123826776746,19.837838333841734,19.48271031951525,80.51948105650989,443.24087268662186
17,473.19625200177,792.6637754344185,194.6189000441177,805.6865991068315,4185.887305941766,723.4794847205227,19.991069985243232,9.538430920551718,81.21598856003206,182.3637351687599
18,471.93968261913056,827.1237971707287,193.26123870216452,600.7710348817673,4275.649153337697,560.2573068919589,19.90358730782272,9.506619038637547,80.81834002203131,145.83111914158718
19,470.99528835048153,933.7103527108738,193.30846743124678,211.00880858630194,4218.153837739547,477.1123827352336,19.837838409005162,0.0,80.51948111934362,169.24087274589223
20,470.9952882925688,979.4603526549008,193.30846737061682,93.25880852449639,4166.153837685445,334.86238267786644,19.8378383340332,0.0,80.51948105670142,162.99087268681407
21,477.6390097050309,996.1642661428567,197.01469368518812,188.46933707422494,3953.4821958029424,452.7892642884765,20.300375900734906,0.0,82.62192454167344,138.41718589498123
22,475.57235370105553,1007.4535671481178,195.51009376971643,175.4320436451315,3860.865254879747,477.61644867538536,20.15649478666006,0.0,81.96791947721408,99.91353031750707
23,470.99528829234254,995.2103526546745,193.3084673703906,93.25880852426168,3764.1538376852177,312.36238267764014,19.837838333807145,5.421010862427522e-20,80.51948105647527,82.99087268658874
24,470.99528829232435,818.9603526546564,193.05846737037248,93.25880852424355,3666.6538376852013,181.86238267762238,19.83783833378904,5.421010862427522e-20,80.51948105645715,181.24087268656965
25,470.99528829232105,707.710352654653,193.05846737036913,93.25880852424018,3636.903837685197,157.36238267761914,19.837838333785662,5.421010862427522e-20,80.51948105645377,284.74087268656587
26,470.9952882923222,669.2103526546541,193.3084673703702,93.2588085242413,3637.1538376851977,150.8623826776203,19.837838333786788,0.0,80.51948105645491,451.74087268656683
27,470.9952882923233,656.7103526546553,193.30846737037137,93.25880852424245,3618.6538376851995,158.1123826776214,19.837838333787946,0.0,80.51948105645607,519.240872686568
28,470.9952882923233,669.9603526546554,193.55846737037143,93.25880852424251,3667.1538376851995,146.61238267762155,19.837838333788007,0.0,80.5194810564561,398.990872686568
29,470.9952882923316,818.4603526546637,193.3084673703797,93.25880852425077,3730.1538376852077,184.6123826776296,19.83783833379626,5.421010862427522e-20,80.51948105646439,431.49087268657627
30,470.99528829236516,1063.210352654697,193.30846737041318,93.25880852428445,3907.6538376852413,319.3623826776627,19.837838333829723,0.0,80.51948105649787,627.4908726866096
31,470.9952882925368,1161.9603526548688,193.30846737058482,1185.5088085244545,4131.653837685413,421.1123826778343,19.83783833400119,9.482710319683248,80.51948105666945,1061.2408726867816
32,470.995288293703,1134.2103526560347,193.30846737175168,1825.2588085256205,4037.653837686579,365.86238267900063,19.83783833517781,25.982710320848508,80.51948105783717,1553.7408726879473
33,476.2959080309469,1112.7667308549503,195.60393903300593,1978.612207732543,4068.7516199540205,477.72396506955914,20.20686882223041,81.04528466954555,82.19689236638072,1898.1678151330036
34,479.1458347126949,1103.5578663234037,197.48543158726122,1969.9468612956273,4024.7394442678633,528.5872481897952,20.4052814391905,158.17257097055335,83.09876789849261,2037.0244974376342
35,478.1356799238676,1130.6061664556828,196.9987351739904,1373.8048699811275,4066.168458346243,492.4587856008256,20.334954207089925,213.67141684974862,82.77909866154468,2163.195488095727
36,477.44854577941254,1130.381058545869,195.90235505815576,1264.9580265917261,3946.0872890992496,397.7286820997376,20.287115754022967,232.35312015008537,82.56165114749625,2274.81256160674
37,480.9406278031429,1121.034624561741,195.87785884168196,1608.9046372484738,3920.005585802104,490.1221995958526,20.24658042543382,210.80073303667274,82.37739965379923,2143.7975976390153
38,478.51553601002655,1132.2296855681604,196.66985215265103,1813.4958219019672,3965.4192746795725,625.7672216738471,20.361399883961028,159.14764116934265,82.89930628373757,2058.556919305486
39,476.3201371902909,1140.2916676528566,195.86978709362174,1440.5861021617993,4001.654248779356,641.211808009355,20.20855566243631,79.78022096890074,82.2045598218682,2018.8117144345338
40,474.4969671000282,1140.17937497506,195.75113014873708,1628.0801643136779,4131.941109069176,572.8815227819879,20.081626099369814,24.23203871607002,81.62760726178817,1781.3367414111972
41,474.752056030647,1149.7960426488955,194.86254808040812,2118.047708029179,4181.892332187277,634.4846216258304,20.099385455263462,9.57781836395839,81.70833160689492,1626.2109311843117
42,476.2594319186772,1162.9860050860896,196.09475176014672,2111.580457681365,4232.537037279093,550.117119081505,20.20432934606215,9.615979778699641,82.18534929287938,1708.3395458652285
43,475.6936592043108,1144.264577668308,195.82216031788388,1736.8379594465885,4180.551288807602,463.55416670853504,20.16494010649656,0.0,82.00630729469246,1651.197251089246
44,474.0132826059577,1134.947481289924,194.0029978768248,763.8528044818908,3991.417925791903,437.12630532530795,20.047951862524624,0.0,81.47454254853554,1687.4489698387918
45,471.8394375365353,1084.6072289459364,194.71718520181824,335.90527724977375,3891.4350324649076,369.10034542700174,19.896608220029048,0.0,80.78661689479821,1807.1949067684852
46,470.99528829237437,935.7103526547064,196.5584673704224,93.25880852429377,3811.9038376852504,303.862382677672,19.83783833383892,0.0,80.51948105650706,1928.9908726866186
47,470.9952882923396,792.7103526546716,300.0584673703872,93.25880852425871,3656.153837685216,239.11238267763733,19.837838333804186,0.0,80.5194810564723,1696.740872686584
48,470.9952882923416,771.2103526546737,346.55846737038905,93.25880852426079,3548.4038376852177,369.8623826776391,19.83783833380625,5.421010862427522e-20,80.51948105647439,1008.4908726865862
49,470.9952882923396,602.4603526546716,366.55846737038695,93.25880852425873,3500.653837685216,329.1123826776372,19.83783833380421,0.0,80.51948105647233,535.2408726865842
50,470.995288292339,588.210352654671,411.3084673703862,93.25880852425821,3532.653837685215,349.1123826776366,19.83783833380369,0.0,80.51948105647183,223.74087268658405
51,470.99528829233094,584.460352654663,412.80846737037814,93.25880852425006,3590.1538376852072,287.1123826776286,19.83783833379557,5.421010862427522e-20,80.51948105646369,197.74087268657604
52,469.9952882923308,543.7103526546625,413.30846737037774,93.25880852424964,3613.903837685207,203.61238267762837,19.83783833379513,0.0,80.51948105646325,345.24087268657536
53,470.9952882923333,520.2103526546655,412.8084673703805,93.25880852425252,3635.1538376852095,295.61238267763105,19.837838333798008,0.0,80.51948105646612,728.7408726865779
