,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
4362,6153.333844003545,103.57241933694742,1405.627252300482,6915.614550202165,181.96000915787346,79.8384925068842,137.73288898382148,7.330334256261395e-13,2060.8577682864607
4363,6048.789915597524,104.18449484404654,1373.700244668271,7376.565951207267,171.01287984564556,144.65176381319966,146.89889431086678,7.117310213411443e-13,1692.4075797718344
4364,5935.625947488463,103.02831371967417,1391.863016554624,7322.352864024344,167.6016838894869,133.50858871327495,137.96676768972625,7.178268396357268e-13,1650.4737967799083
4365,6094.775238226959,104.67580041742899,1428.8718433542335,7348.787109913565,169.70168318048226,14.180406179940201,131.04176175476667,7.144580066453798e-13,1603.3091964303546
4366,6069.136748770644,104.99625638565243,1313.6098357474752,6714.62142327778,170.28986185633732,1.0783006432202313e-12,119.24016349493873,7.092226111948818e-13,1650.7462078716605
4367,5495.785808568765,102.97006084263435,1167.243359170581,5708.48090967467,169.5608131636795,9.96792925977985e-13,121.7698393957294,7.246998140475469e-13,1739.9840191843934
4368,4756.623481681435,102.51357586678412,1083.4229867722636,5625.168710594425,168.70712697507363,1.0511435472038144e-12,122.23123752590362,7.172283600365148e-13,1875.1316593383917
4369,4436.353959362873,103.11261267581496,1063.0978340798765,5596.409883779911,168.8642363235945,7.645290650559744e-13,121.49908904655531,7.213639408032435e-13,1959.8845344790002
4370,4180.309657380174,101.4408127262561,1054.5317828407933,5595.478815451884,167.80050811779907,8.628618652917197e-13,120.68478676487862,7.310367589052902e-13,2097.0443548144726
4371,4159.2117178714225,100.11629139375567,1041.1502702220687,5707.023640188494,166.38866559416746,7.842216459552631e-13,118.7754118569815,7.089190345865859e-13,2134.508716051946
4372,4983.855072818127,102.27200965015548,1105.7827204451353,6100.828488924125,168.39772348294395,9.067070011470335e-13,120.30284627926734,7.190376766219586e-13,2215.2092827299766
4373,5830.381969325809,103.05107622483972,1262.1676872995308,7266.536809813068,167.8117274310983,8.741670581846606e-13,119.85732873300195,7.161597703753131e-13,2073.5845018400923
4374,6265.391890740008,103.57132953656472,1328.5899930045844,8848.47895141801,167.67448979154634,40.33993916312063,119.48959911989854,7.19308293484211e-13,1925.0265395585877
4375,6184.699355183004,101.05591276172724,1449.388047525455,9031.724913902557,167.0756964962802,124.46222467671802,122.31910864099703,38.412391919753944,2053.2396667875464
