,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
527,16201.520533491344,839.9196597674891,175.42062782368976,565.0825707519533,609.1981999281618,7813.582922300651,131.85529980057458,0.0,2986.4225312488447,6418.925967922969
528,12959.947171969534,28.793585526120502,175.45465540591633,74.63244678937,597.7130857723245,8042.871656380097,135.6054984912646,0.0,3078.626591047301,6769.251060650569
529,10796.949751597878,27.79984937695909,175.44540511733342,1.4329942599443237,594.6066402423356,7989.502918305862,134.58601906206403,1.734723475976807e-18,3182.06701839008,7619.45649238806
530,10516.274260983791,25.662036081379824,175.39886662483443,1.4274340667155165,552.9867148496361,7684.705619233255,129.4569860112766,0.0,2869.217296144221,7460.731576725582
531,9324.271126630842,24.62338700005461,175.35355423972075,1.4220203628467163,528.0670674044226,7451.932867081546,124.46308287738924,0.0,3278.788259675603,7205.715554633381
532,8742.35435085956,22.86058375205018,175.31594692145563,1.4175272229716842,484.5513066182923,7206.1903220543145,120.31835863153327,0.0,3235.612119878315,6897.219270244436
533,7705.063726142327,23.739645954278245,175.33470066891934,1.4197678297052307,493.6377989117414,7321.597681132871,122.3852202778998,4.336808689942018e-19,3574.280799527064,6936.680030681713
534,8994.689415169161,35.23951452865815,175.35689147823499,1.4224190799085168,524.9775220284383,7470.612627789382,124.8308817933282,1.734723475976807e-18,3682.6340215507066,7157.267209321963
535,12768.097743683684,75.1042028790309,175.47807900956633,1.4368979780193398,674.3106222713316,8274.641401331155,138.18702682398913,62.88767877584877,4168.822437913933,8440.569727229853
536,18248.657420488726,140.41055143883383,175.46807307065902,618.5395386407665,910.2257960253445,8195.074081224519,137.0842667549314,0.0,4538.878019490928,8808.987082663067
537,19825.325306598832,268.33065938202583,175.45493344139146,460.3895776611387,1097.8978704819042,8102.797105205518,135.63614093499993,83.33140844723198,4802.170020828977,8900.674718650609
538,20364.984225766788,347.6914329895337,175.44850500177492,628.891586981771,1088.480291321993,8053.673623125876,134.9276590436927,286.2115473759488,5023.001577940482,8941.40944048543
539,825.5498680198049,133.24612294257494,177.67089207703054,1.6988846414279848,1.5582219808813595,4.3418535443984965,2.2794246856924185,1355.447926400396,6071.0,13139.000000000005
