,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
0,479.8873809974027,378.4923236430437,10852.063660412488,2844.6976305482694,1433.0974590638814,679.9791078943579,188.16377986359814,1622.0516299244114,175.69243793759637,0.0,3538.1199312382923,3310.030717074954
1,515.6661470296027,397.3065715066277,10893.890770944143,2943.995774595443,1452.4913058855373,727.1904773545729,20.509621696903377,1525.9437177124173,180.81088968996733,0.0,3546.277578895273,3728.6425513660392
2,486.49918639791423,382.9962871500107,10258.125015176662,2598.4519525864284,1427.0710386420988,689.924834143089,20.536037897108812,1592.489042006662,132.7391833226923,0.0,3539.6402821698043,3650.4050203658585
3,518.4852112307407,398.3163071014547,10117.727715479748,2622.5308433501705,1452.7014484689093,712.3815062143391,20.510042420038815,1366.6357284999692,131.63466873843743,0.0,3546.3575162965035,3642.263452727619
4,526.7485480894974,401.208499386287,9863.676039704009,2619.3231344672004,1250.9956730031408,722.2608213506537,20.511247500102947,1406.048727822643,132.52642802622324,0.0,3546.586481519003,3987.950591647895
5,548.3800467588067,392.23690667394806,10266.65728071797,2867.0133620783963,1235.5485415454523,732.4793058806138,20.512824426688148,1548.1307257912702,133.69335372868366,0.0,3546.8860975777134,4334.478676252085
6,533.8973992292282,394.73828036418155,10672.927452863181,2862.4722042207677,1236.459129336184,739.5884732107834,20.513921520394295,1615.4341373794457,136.65318106079965,0.0,3547.094545385217,4574.311142306155
7,517.9177047639683,396.6207445753879,10778.857274996488,2804.3329217450723,1237.1444123604326,744.938634653178,20.514747162582026,1674.7859651932567,178.40599472038699,0.0,3551.5803990437757,4679.548733255205
8,535.4653113656875,396.1622838072906,10531.88563434345,2746.728342926438,1236.9775165545038,742.5554062738137,20.514546083300054,1849.2600340019594,185.73840665813495,0.0,3842.1172628888257,4807.029982960177
9,550.2497222842537,395.42356987561965,10812.677684310776,2839.5179053699944,1236.708598763591,739.3821488500062,20.51422208596553,2041.493333753251,172.42243415043188,0.0,4393.669443040145,4904.726463498214
10,549.0749365993128,395.9356304753986,11181.516468718008,3004.5637463203716,1236.8950067889475,741.9122277398901,60.43842200358115,2031.2407768066507,426.28875815323045,0.0,4719.0,5099.4302157570955
11,557.4127273626797,399.1522574506825,11624.091304781712,3207.3418332968936,1238.0659718720462,752.1334607198248,504.8599244629167,2008.8664120370463,470.5024619702296,0.0,4718.999999999999,5527.523378695504
12,553.372500650394,395.40441783962603,11674.974627095631,3176.1310990370534,1237.0953870299566,744.555882675481,809.0328307129888,1934.6762184491292,467.1404752680869,0.0,4719.0,5526.113156469795
13,554.8435054405613,396.1650512960434,11192.01757967101,3164.459300580341,1237.3735041087325,746.7272063748642,721.4201090764151,1901.9818978251874,451.057044355323,0.0,4719.0,5497.55162560657
14,525.1090260973824,384.5315953027943,11392.489587129767,2828.1014045039337,1233.1198616090828,713.5180456538,681.0771478361869,1963.598574890906,325.8743118593563,0.0,4719.0,5129.987419780692
15,529.6593013162308,383.6752839993922,11471.854161837036,2795.1469996613146,1232.8067610003675,711.0735975277372,384.09106894121356,2101.470270742951,422.7345024743894,0.0,4385.695869708831,5302.974669062971
16,530.3633723512065,381.39716133612256,11350.94909742255,3027.757029945371,1231.973791039868,705.590359133218,278.5535608808158,2574.850559743483,735.3358460903962,0.0,3690.9005062278443,5802.424011173336
17,541.855045705365,391.0974100595397,11688.15984104287,3341.214825450247,1235.5205780178721,734.3863505016087,629.422816445571,2578.5136642498674,566.179646799851,0.0,3546.879696288268,6543.492985722434
18,535.8446700486885,385.80361517288605,11076.899824030843,3424.9450923425984,1233.5849613853518,718.1885465347042,140.03297537603103,3227.503905508436,532.0964685116813,0.0,3542.2791614893163,6591.919451599552
19,538.767855057257,387.85258515254446,10696.35788263209,3447.98389081079,1234.3341442413277,722.9982281325061,214.4580728893082,3296.5196102662826,560.3524354070695,0.0,3543.4629427395353,6632.083160525125
20,553.1261253691491,396.40017084821915,10618.340543553986,3471.2956581112003,1237.459472931774,747.3983846559671,207.30562978883748,2553.030727583254,539.4044470028618,0.0,3544.0654157400486,6745.196957439153
21,499.3019961111904,367.2910030278137,9810.53980405987,3015.9249175055074,1226.6132029763723,674.1680235805278,87.0121404059472,2226.4358302420824,226.40987916653535,0.0,3538.1993423016115,6150.313651512562
22,539.1633274714266,386.44041514278126,9857.319010413328,3096.789105224162,1233.8178001408562,718.967011540717,20.510739196139127,1934.971501250031,204.0597194799971,0.0,3544.405572272359,6549.169583812034
23,524.3935166711864,380.4198407024999,9576.39073015719,2561.1888530728984,1234.6633749007042,718.0308201625733,20.508086961007752,1654.9360195057984,162.6882173547791,0.0,3542.939048857894,6251.3712282630895
24,492.526068205821,375.86879104029805,9425.64979852536,2306.1945883429667,1227.3180433104178,707.6436088164918,20.50652262162079,1834.9883425203875,147.03001795287344,0.0,5.421010862427522e-20,5249.633677907289
25,497.5260682057812,375.8687910402583,9175.64979852532,2268.194588342927,1227.318043310378,706.643608816452,20.506522621580793,1871.9883425203475,145.0300179528337,0.0,0.0,4885.633677907249
26,481.52606820575494,375.8687910402321,9276.649798525295,2267.1945883429007,1227.3180433103516,706.6436088164257,20.506522621554414,1733.988342520321,145.0300179528074,0.0,0.0,4750.633677907223
27,472.5260682057415,375.86879104021864,9393.64979852528,2279.194588342887,1227.3180433103382,708.6436088164123,20.506522621540938,1731.9883425203077,145.03001795279397,0.0,0.0,4642.633677907209
28,476.5260682057411,375.86879104021824,9552.64979852528,2355.194588342887,1227.318043310338,711.6436088164118,20.50652262154057,1727.9883425203075,151.0300179527936,0.0,0.0,4417.633677907209
29,475.5260682057554,375.8687910402325,9584.649798525295,2330.1945883429016,1227.318043310352,714.6436088164261,20.506522621554886,1777.9883425203218,153.03001795280787,0.0,2.710505431213761e-20,4306.6336779072235
30,461.52606820598845,375.8687910404655,10136.649798525528,2482.1945883431345,1228.3180433105852,715.6436088166591,20.506522621790005,2000.9883425205549,200.03001795304084,0.0,0.0,4640.633677907456
31,459.5260682061988,375.86879104067583,11533.649798525737,2933.1945883433445,1232.3180433107955,715.6436088168695,43.50652262199685,2332.988342520765,287.03001795325105,0.0,3539.6887546086523,4387.633677907666
32,460.5260682065464,374.8687910410235,12834.649798526087,3314.1945883436924,1236.3180433111431,715.6436088172173,20.50652262236749,3192.988342521113,679.0300179535988,0.0,3875.688754609,4570.633677908016
33,462.52606820890173,375.8687910433798,13553.64979852844,3498.1945883460457,1241.3180433135021,717.6436088195716,754.5065226246978,3574.988342523466,990.0300179559528,0.0,4719.0,4317.633677910368
34,463.5260682121919,375.86879104667474,14022.649798531722,3491.1945883493286,1284.3180433168013,714.6436088228589,418.50652262798883,3450.988342526749,1008.0300179592385,0.0,4719.0,3788.6336779136504
35,469.5260682482621,376.8687910829999,14240.649798567207,3445.1945883848875,1366.318043353138,713.6436088587162,524.5065226639501,2961.988342562323,535.0300179952253,0.0,4719.0,3226.6336779492085
36,460.71370613281454,378.9812755628224,14400.890808307762,3364.7045332300213,1365.4251246470012,714.9732031741731,228.60869197098242,2701.2016033792434,784.3881018364382,0.0,4719.0,3389.2801760391103
37,462.6977884105999,377.97074991867373,14045.352067910877,3358.5665611127474,1364.4150831209076,715.9441191623546,64.52619891008557,2513.0088255300557,519.2375131968402,0.0,4719.0,4262.523047181463
38,462.9089017872099,378.0960984822412,12939.798019172986,3310.2034209712747,1366.5363780904702,715.3125706159725,130.61618849655252,2398.1477631562943,467.4407664823684,0.0,4719.0,5700.2754883195585
39,462.5260682158696,377.86879105035865,12743.64979853538,3296.1945883529893,1392.3180433204768,712.6436088265297,136.50652263169815,2491.9883425304115,575.0300179629156,0.0,4719.0,6380.633677917308
40,478.52606820910415,377.86879104358235,13562.649798528642,3145.194588346248,1367.3180433137024,714.6436088197739,808.5065226249001,3097.9883425236685,618.0300179561558,0.0,3694.68875461156,6364.6336779105695
41,480.52606820741687,377.86879104189427,14132.649798526956,3132.194588344563,1381.3180433120142,721.6436088180875,2023.5065226232139,4439.988342521984,929.030017954469,0.0,0.0,6088.633677908885
42,481.5260682076504,377.8687910421279,14090.649798527189,3132.194588344796,1374.318043312248,722.6436088183209,2051.506522623447,4772.988342522217,912.0300179547024,0.0,0.0,5752.633677909118
43,489.5260682078336,377.8687910423113,13978.649798527375,3166.1945883449794,1378.3180433124312,723.643608818504,1929.5065226236306,4431.988342522401,930.0300179548855,0.0,0.0,5886.633677909302
44,491.5260682072435,378.8687910417207,13814.649798526783,3194.1945883443896,1390.3180433118407,723.6436088179142,448.50652262304067,4005.98834252181,765.0300179542958,0.0,0.0,5883.633677908711
45,490.5260682060782,378.8687910405553,13175.649798525617,3112.1945883432236,1366.3180433106752,719.643608816749,270.50652262187543,3076.988342520644,429.0300179531305,0.0,0.0,5775.633677907546
46,492.5260682060144,378.86879104049143,12164.649798525554,2980.1945883431604,1372.3180433106113,718.6436088166851,194.5065226218116,2397.9883425205808,300.03001795306665,0.0,0.0,5436.633677907482
47,492.526068205968,378.86879104044505,11264.649798525508,2518.194588343114,1369.318043310565,717.6436088166387,224.5065226217652,2287.9883425205344,295.0300179530203,0.0,0.0,4900.633677907435
48,492.5260682059079,378.868791040385,10425.649798525446,2271.1945883430535,1256.3180433105047,714.6436088165786,20.506522621708495,2012.9883425204741,257.03001795296024,0.0,2.710505431213761e-20,4124.633677907376
49,491.526068205851,378.86879104032806,10333.649798525392,2138.194588342997,1226.3180433104478,714.6436088165218,20.506522621651023,1934.9883425204173,208.03001795290336,0.0,0.0,4029.6336779073185
50,491.52606820580814,378.8687910402852,10323.649798525348,2150.1945883429544,1227.3180433104048,714.6436088164788,20.506522621607864,1899.9883425203745,199.03001795286053,0.0,0.0,3514.633677907276
51,492.5260682058177,378.86879104029475,10368.649798525357,2085.194588342964,1227.3180433104144,715.6436088164884,20.50652262161747,1802.9883425203839,161.03001795287014,0.0,0.0,3360.6336779072853
52,478.52606820589864,378.8687910403757,10509.64979852544,2103.194588343045,1226.3180433104953,715.6436088165693,20.5065226216991,1888.988342520465,177.03001795295103,0.0,0.0,3097.6336779073663
53,486.5260682060966,378.8687910405737,11038.649798525636,2315.1945883432427,1227.3180433106934,714.6436088167674,20.506522621900174,2031.988342520663,202.03001795314896,0.0,0.0,3096.6336779075646
54,492.5260682070034,378.86879104148056,12145.649798526543,2925.1945883441495,1234.3180433116008,714.6436088176741,268.5065226228006,2090.98834252157,460.03001795405567,0.0,0.0,3201.6336779084713
55,492.5260682092037,378.86879104368205,13401.649798528742,3266.1945883463477,1226.3180433138064,714.6436088198737,1727.506522624999,2563.988342523768,862.0300179562548,0.0,3588.688754611665,2810.6336779106696
56,489.52606820957703,378.8687910440556,14270.649798529113,3414.19458834672,1227.318043314181,715.6436088202469,1319.506522625372,3312.9883425241405,1022.0300179566277,0.0,4718.999999999998,2932.633677911042
57,485.5260682117116,378.8687910461936,14406.649798531242,3480.19458834885,1227.3180433163272,715.6436088223796,1369.5065226275035,3889.9883425262706,1016.0300179587597,0.0,4719.0,3237.633677913172
58,488.5260682241042,378.8687910586236,14385.649798543553,3638.1945883611725,1232.3180433288896,702.6436088347517,338.5065226399172,3584.9883425385924,681.0300179711354,0.0,4719.0,3976.633677925491
59,486.7552967598317,378.9974511903917,13407.942777166969,3554.0278548480246,1240.3702939469592,709.0172288778173,80.54023271446393,3479.813181505562,677.3794791238691,0.0,4719.0,4824.322618597813
60,488.5260682196187,378.86879105411737,13026.649798539103,3292.194588356718,1227.3180433243137,715.6436088302743,366.50652263542156,2476.9883425341427,451.03001796667206,0.0,4719.0,5588.633677921034
61,494.8687036558981,380.7222136025478,13432.225514018468,3216.698252616837,1227.9655271754596,721.0824732771518,93.08925810023312,2426.624184274285,447.17840824366857,0.0,4719.0,5898.7057548406865
62,491.78224100275446,380.1258800201457,14867.35696316235,3596.2494601815115,1231.7791589195108,719.3325336807846,66.75903831285902,2190.6928119903714,482.36304335112106,0.0,4719.0,5839.318907536076
63,497.52606822104656,380.86879105555073,15392.649798540519,3848.1945883581357,1229.3180433257676,710.6436088317008,219.50652263688028,2438.988342535564,784.0300179680793,107.65238914647944,4716.688754623445,5933.633677922452
64,497.52606821047704,379.8687910449569,15482.649798530012,3982.1945883476183,1228.3180433150858,707.6436088211465,1151.5065226262716,3321.988342525039,787.0300179575277,340.65238913597113,3699.6887546129356,6065.63367791194
65,495.5260682084581,380.86879104293604,15858.649798527997,4287.194588345603,1229.318043313058,707.6436088191284,1362.5065226242543,4265.988342523024,1224.0300179555093,349.6523891339557,3545.688754610923,5961.633677909925
66,497.52606820851554,380.86879104299345,15307.649798528055,4283.19458834566,1229.3180433131156,706.6436088191858,1480.5065226243116,4253.988342523081,1080.0300179555668,517.6523891340121,3545.6887546109806,6038.633677909982
67,496.52606820871597,379.86879104319405,15366.649798528255,4039.1945883458607,1229.3180433133166,705.6436088193861,1090.506522624512,3865.988342523281,798.0300179557674,557.6523891342122,3545.688754611183,5981.633677910183
68,513.5260682156999,379.8687910501912,14950.649798535214,4023.1945883528224,1239.3180433203381,706.643608826363,412.5065226314993,3539.988342530243,722.0300179627443,100.65238914117253,3545.6887546183216,6224.6336779171415
69,516.5260682183351,379.86879105283236,14256.64979853783,3913.194588355442,1239.318043323,700.6436088289951,210.50652263416006,2239.988342532869,456.03001796539,0.0,3545.68875462106,6061.633677919761
70,515.5260682063117,379.86879104078884,12929.649798525852,3711.194588343458,1232.3180433109085,708.6436088169827,64.50652262210956,1996.9883425208782,408.0300179533641,0.0,3542.6887546087655,6073.63367790778
71,512.526068206289,379.8687910407661,11325.649798525828,2925.194588343435,1230.3180433108857,708.6436088169598,64.50652262208673,1857.9883425208554,209.03001795334134,0.0,3529.6887546087437,6047.633677907757
72,496.5260682059628,378.8687910404399,9468.649798525503,2439.1945883431085,1227.3180433105595,712.6436088166337,20.50652262176402,2068.9883425205294,276.03001795301515,0.0,0.0,5555.633677907431
73,497.5260682057735,378.86879104025064,9339.649798525314,2377.1945883429194,1227.3180433103703,712.6436088164443,20.506522621573026,1932.9883425203398,224.03001795282586,0.0,2.710505431213761e-20,5005.633677907242
74,505.5260682057612,378.8687910402383,9284.6497985253,2365.194588342907,1227.318043310358,713.643608816432,20.506522621560716,1759.9883425203275,199.03001795281364,0.0,0.0,4863.633677907229
75,509.52606820575596,378.868791040233,9356.649798525295,2356.194588342902,1226.3180433103528,713.6436088164268,20.50652262155546,1736.9883425203222,199.03001795280838,0.0,0.0,4561.6336779072235
76,503.52606820575016,366.8687910402273,9795.64979852529,2368.194588342896,1226.3180433103469,711.6436088164209,20.50652262154962,1758.988342520316,194.03001795280255,0.0,0.0,4289.633677907218
77,512.5260682060223,366.8687910404994,10011.649798525563,2408.194588343168,1226.318043310619,713.643608816693,20.50652262182439,1827.9883425205887,186.0300179530747,0.0,0.0,4172.63367790749
78,514.526068206667,366.8687910411441,11737.649798526207,3179.1945883438134,1230.3180433112639,711.6436088173378,20.506522622494472,2015.9883425212336,247.03001795371935,0.0,0.0,3782.6336779081353
79,511.5260682082043,366.86879104268223,13024.649798527744,3940.1945883453495,1238.3180433128034,710.6436088188747,20.50652262419444,2541.98834252277,422.03001795525677,0.0,3552.6887546106655,3106.6336779096714
80,510.5260682102074,366.86879104468716,13771.649798529743,4232.194588347349,1244.318043314813,710.643608820877,235.5065226260074,3751.98834252477,904.0300179572579,174.65238913570192,4188.68875461266,2761.6336779116714
81,499.5260682180329,366.86879105253007,14456.649798537528,4213.19458835514,1255.318043322682,703.643608828692,251.50652263384805,3762.988342532562,956.0300179650661,9.094947017729282e-13,4719.0,2731.6336779194653
82,507.8462355772037,367.03074050810983,14351.054638387071,3998.9611627330096,1328.4531255870595,700.1331887544434,163.61324508535938,2961.0250248835023,928.6815473487379,0.0,4719.0,2792.689764352919
83,513.8291863813595,367.02000172169863,14476.717736421819,3628.5198879315244,1352.460892111408,699.1000281329133,164.60686519719042,2525.586855336443,623.4258136363086,0.0,4719.0,2825.576421466984
84,512.6641406266579,366.93782726256137,14440.409655799991,3471.20658904831,1361.386125115191,698.8519899926265,63.520202629734335,2326.655162232362,399.13945784894076,0.0,4719.0,3099.6081381912322
85,511.12852814651455,367.1714155964359,13827.881771494507,3497.662832869705,1366.6234570329236,699.5570608072159,63.56648970376058,2371.971355956166,379.48186290969625,0.0,4719.0,3518.484038226444
86,507.2793441052732,367.2507089633014,14571.125394202136,3525.8811173608665,1396.7562809265319,699.7964025389497,131.7018815611953,2450.8902412628286,391.6213747346318,0.0,4719.0,3824.2899616409454
87,499.96375391016045,367.0943915136507,15267.52111847508,3823.8655341864983,1392.5727535213564,699.3245687563815,216.71029079178192,2728.5832677066605,730.7317705624682,0.0,4719.0,3865.611315628976
88,507.5260682260361,368.8687910605783,15349.649798545466,3934.194588363089,1394.3180433306834,697.6436088366814,458.5065226418319,3993.9883425405096,1266.0300179730339,0.0,3706.688754628584,3857.6336779274106
89,512.5260682139267,368.8687910484153,15033.64979853345,3884.1945883510584,1375.3180433185344,699.6436088245925,900.506522629716,4743.988342528478,1299.0300179609687,404.6523891394072,0.0,4595.633677915379
90,514.5260682093593,368.86879104383826,14926.649798528895,3868.194588346503,1363.3180433139582,707.6436088200295,677.5065226251558,4594.988342523924,1149.0300179564101,37.652389134856094,0.0,4967.633677910825
91,512.5260682083518,368.86879104282986,14871.649798527891,3913.1945883454973,1362.3180433129498,711.6436088190222,794.5065226241484,4435.988342522918,1058.0300179554033,9.094947017729282e-13,0.0,4908.633677909819
