,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Wind Onshore
0,47.742698014032335,7.833781854541672e-12,264.14660894745225,18.507765150400992
1,48.742698014043285,7.822473571672539e-12,104.14660894746358,20.50776515041154
2,71.29546284881266,7.933487200517675e-12,149.83792471662926,26.658519196242473
3,73.05287292106988,7.809759783317105e-12,152.08267531877527,24.506379737842884
4,70.32855618443836,7.876220509128729e-12,189.4225249960937,21.559865004300054
5,56.69402506641504,7.760517922728027e-12,418.7322495927582,11.803351960641411
6,54.597950347445995,8.93729534823251e-12,506.3293615091208,10.40977203642156
7,56.06534626713123,8.947509400059062e-12,613.8517267348444,13.931376035828938
8,52.455733699293695,8.950618024528012e-12,656.5096984476967,10.12790142485541
9,48.4254088245983,8.928635608640434e-12,695.803039343499,8.588612483938896
10,47.74269801402259,8.851142041521598e-12,695.1466089474422,12.507765150393132
11,47.74269801402141,8.803846540672566e-12,745.1466089474411,30.507765150387765
12,48.742698014021414,8.865574940841725e-12,762.1466089474412,38.507765150385865
13,48.74269801402188,8.941958284935936e-12,887.1466089474416,48.50776515037637
14,48.74269801402329,9.085177055112581e-12,959.1466089474429,48.50776515037778
15,48.74269801402237,8.874900814248576e-12,960.146608947442,45.50776515038254
16,49.10551637039313,8.746336987996983e-12,965.9197906817624,46.729225706176855
17,50.3439608928811,9.034328840584749e-12,981.1917782083799,50.54754624065059
18,49.85660407940409,8.818501484597618e-12,974.7865172293466,49.21661446488685
19,51.256686149634746,8.870681966755e-12,979.7896344974854,51.49768046991267
20,51.80536742522026,8.82516282274537e-12,1024.8868680768812,51.85643361159319
21,53.43548719698973,8.810063789610467e-12,743.0802883036163,52.92228115387945
22,55.91183419808502,9.049427873719651e-12,571.8614899006908,52.99999999995939
23,53.7182138975409,9.035661108214299e-12,455.7642265332128,52.99999999941577
24,49.74269801420341,8.96904772673679e-12,584.1466089476232,50.5077651505467
25,49.742698014378746,8.93951579428176e-12,494.1466089477987,50.50776515072203
26,49.742698015953906,8.918199512208957e-12,512.1466089493722,48.507765152309204
27,60.467212348224336,9.227507646869526e-12,653.3336579411922,52.5120204668089
28,58.70920441440681,9.096279285358833e-12,837.0120704679523,52.99999999991314
29,62.506543194969396,9.119593968875961e-12,891.1475978402416,51.37281953947264
30,68.79160054398776,9.305889392408062e-12,965.2695224757504,42.36052730647653
31,62.2006628752888,21.71294268358607,981.2717865733373,35.214856543002156
32,61.97733439316217,21.639479367097465,988.2195230015816,36.31399841030916
33,66.80155615709072,21.975619971763763,1292.7291418921004,37.03099862791783
34,65.97644578705854,21.715058802280858,1379.011673816882,39.18513263377445
35,65.30023914932947,37.504783479298915,1360.126867923622,35.20735321518119
36,66.63289366279213,73.11312157355404,1284.1006792655862,41.95864215115424
37,64.71724601659102,121.63206066700019,1216.7598494560714,33.76154599344569
38,64.30822977660134,262.1483150913093,1105.2157559796267,30.779904259371893
39,61.516090440353324,434.75822556281554,1252.28710703252,21.344536281127795
40,58.652925473514564,438.25279581948655,1229.4852327080878,14.775778082480292
41,58.903660242389826,432.410428983667,1216.048072829141,16.93995759608236
42,66.38046817262682,466.40772091819355,1338.6909118111594,19.697156117563157
43,68.9411733432817,258.30610194913027,1128.4138093741296,17.18021521026023
44,63.02173161316783,66.19731385037707,1076.3554642327754,15.329464307585514
45,62.68722689915545,9.141798429368464e-12,1072.2209859675734,11.633702335087149
46,72.98212490527904,9.396483591217475e-12,1191.3667711721246,15.706073452990498
47,74.85100007137329,9.380496379662873e-12,1097.4604825467748,13.255538758035733
48,69.58281264134186,9.131806422146838e-12,1111.7917055817063,8.63950918227868
49,60.79188470153191,8.977485421723941e-12,1010.8002367515603,7.819022574577737
50,58.04619667520927,9.18043419062542e-12,964.2264665182166,5.261331727836029
51,57.986400153493584,9.147127499886665e-12,950.8733858220955,5.257345293055239
52,60.715452164189934,8.983258581451992e-12,1008.7018384172748,5.4392820937588535
53,62.091794827519905,9.194867089945546e-12,1219.0572374571584,5.531038271310643
54,58.32490338820404,9.193978911525846e-12,1188.003789905411,6.434341580354478
55,56.982263388353914,9.006351220364195e-12,1189.8797369677793,6.419081261852967
56,57.77581486096884,9.038547688078324e-12,1243.3575050402744,5.400444386508246
57,57.611936304785004,9.07851571696483e-12,1249.1243835990226,5.389219827866037
58,58.19864528792914,9.063416683829928e-12,1325.5201251054764,6.613733419500651
59,55.59345275446695,8.993694677883468e-12,1208.2052110055463,7.548248481695301
60,55.998947889811845,9.106271292580459e-12,1293.9382165521636,7.587131576863682
61,54.502013649306264,8.988587651970192e-12,1267.760902090407,11.978346958476422
62,53.775379234532394,9.140910250948764e-12,1277.5255388628357,10.745118742275578
63,55.444428192766054,9.035883152819224e-12,1301.1334803294767,14.413552716491722
64,57.12183184395332,8.93551899139311e-12,1306.0257099957835,14.71226843519054
65,54.91561673929201,9.058087613311727e-12,1266.3804029899854,17.737445966911555
66,55.18612503078927,9.062084416200378e-12,1154.6934590542926,23.18765660111873
67,56.03257883501895,9.084955010507656e-12,1155.5421990856562,24.566918908004105
68,58.56305026509747,9.093836794704657e-12,1190.616244540288,32.35870924540158
69,60.2376154401,8.982370403032292e-12,1109.1999255773806,29.006070959093165
70,59.187791989305346,9.050538096744276e-12,991.6580637189329,28.65612980883066
71,59.30931684346881,9.092060437865257e-12,891.53098246982,25.193973340375077
72,53.14998629993353,8.925971073381334e-12,1036.9690897711014,26.64352791238176
73,52.853127355225965,9.034106795979824e-12,1013.5430592123366,25.813850342167406
74,51.276653011237045,8.90421070209868e-12,991.7610724910621,27.452127717027253
75,51.43400268733862,8.97348861883529e-12,991.6719363579625,26.430503215747226
76,57.25581389234968,9.104494935741059e-12,1072.5285244824643,26.086166031507684
77,56.28923351433707,2.23971993982623,1060.9618194512484,24.643221650503165
78,57.49817153327656,13.975330444700408,1181.1712552239896,23.843777905870304
79,57.56306936578419,38.981894204409414,1199.0079119372647,20.66895260700314
80,63.306827370942614,69.72382798602605,1385.5780095368398,23.339524846030688
81,64.87696119132673,147.60607576002482,1336.2298738365555,25.024001637324613
82,61.49550471107777,161.62672256224533,1346.0773105165379,22.86808470168472
83,60.409079330289096,159.57293211636875,1269.6400729486509,25.01453237836446
84,60.47067354679929,159.68937049826488,1240.1717869108984,23.8167995429392
85,60.520682166701846,159.78390734136843,1242.116131391846,22.61436376547881
86,62.47802078718546,163.48408171982047,1270.6450121068933,21.880858436928637
87,56.38690946974707,151.96937813341526,1372.0245769968183,26.176489307688133
88,58.083898896410375,151.8049321206268,1380.9438344008136,20.509678878554578
89,59.659424405385664,155.9098472709145,1401.148722145014,16.140659332553987
90,61.940006044517986,156.50617621833578,1237.7243372752187,20.228768346593238
91,62.161042232920714,123.91894096866528,1143.1349960565617,22.723285963357608
92,63.53724926215519,123.4465255181405,1165.0446464395093,21.83616950804949
93,57.28401272734281,114.48918669799619,983.8900952057688,22.6270393972508
94,52.38902167438017,96.57929091126405,922.4413839786835,25.663329580815702
95,51.44486948883022,55.71877036960183,971.5224906828549,23.949764402730057
96,49.01297341927027,54.608607842667595,970.411468698886,23.524202100769415
97,50.99752007235688,56.2176997235366,995.5954734471482,25.21203176395822
98,50.187895485856586,55.56124735610753,982.7751593855521,21.769240108685157
99,50.767466636392925,56.03116991059376,989.3513306600678,20.865810724066677
100,52.61694786926458,57.53074928859223,1014.8123908213079,18.08698471177375
101,57.79042943826781,61.725464074264124,1184.210642784633,18.112680052947628
102,56.22212199677377,86.85172862241328,1178.3058924219933,19.181055666939844
103,60.088276833456526,112.97837403827249,1205.5583403636326,24.92224672859124
104,63.53395514474459,157.93574471377897,1248.3131825524156,27.170883737733746
105,63.198595784597565,164.84626459164176,1306.2040498145525,24.564175498496546
106,63.28617778026739,165.01183055605878,1474.2892784750481,22.080130024262868
107,64.22734856314743,166.79103011821695,1408.8973224150882,17.24454744748688
108,69.52310349657282,169.50566419752525,1423.8587811643467,14.946776542375238
109,65.70476191928088,169.58394851748486,1424.5094486643013,12.379280753854571
110,73.52345283660426,167.52883525868958,1198.7776338298993,7.141321762093426
111,74.09070236597265,166.32770727083576,1296.3604440527322,5.8255431968193605
112,76.55402709290715,166.2216526220983,1399.088983786431,5.821700637082583
113,80.16111699471251,162.68488836622444,1377.525075279022,4.492520046071788
114,64.77684694581531,86.24840035033776,1333.601097093819,3.2794198368358245
115,64.05550817889778,9.15445497184919e-12,1255.2960008819837,4.431115025869907
116,63.807179074024944,9.176437387736769e-12,1268.15220901038,1.9959943682635646
117,62.192992605207706,9.229950137523701e-12,1128.824454344247,6.743788717703193
118,68.25217266202607,9.410472401327752e-12,1205.3433653620964,7.228523122238656
119,66.9596579580137,9.088507724186456e-12,1192.314885548901,8.394681411837809
