,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
52,267.0539895041668,1186.907487946263,11812.267707986257,607.4409862998597
53,264.05398950462654,1184.9074879466875,13628.224033079316,547.0387869124042
54,267.053989509924,1211.9074879519494,16289.279146585912,564.1337490093649
55,267.4312370991638,1242.0709236094249,18472.200448118252,566.990985235483
56,259.55057682392703,1248.481160776104,19162.779707083642,572.8968199245943
57,264.66943004905556,1260.8513384060127,19224.06096696382,549.0983140262132
58,267.8103346835976,1270.295407005781,20150.54322967935,523.0337222443865
59,266.2801113287022,1269.7929911664887,20533.846048365685,445.9501473138385
60,264.36308665975054,1268.071492871223,20864.998960549507,420.89650934758987
61,261.49663070345457,1269.5382864923133,21429.839967613385,383.3044431393693
62,266.086160816732,1274.3760113877531,22124.912658510977,381.6090043213272
63,261.8883312345596,1273.810825284067,22624.878603123954,367.6801741529911
64,233.02003786550776,1273.2828724890367,22905.858851401597,404.60470609061696
65,233.54889483440624,1275.130705073939,23041.058038687202,383.49117669614975
66,241.76309982393997,1273.7294573114755,22688.01668752848,368.8000621536574
67,240.9812825417867,1271.4749791784197,22076.51413548219,363.3089676639257
68,246.36454617762573,1269.2961532333466,20925.50691357097,316.8749552784261
69,239.33050247019656,1272.2814220798616,19971.744802664038,303.1406032871458
70,241.06032541397428,1266.320791031102,18467.270501868003,285.7510475767075
71,243.0590965535194,1267.2997242367774,16590.131990152873,278.8872149096106
72,240.77936975274474,1265.3678420027588,15146.24438709551,264.96045857874634
73,240.8708067483426,1263.673202472539,14000.626006996907,281.0242491818586
74,245.1198797612347,1266.4809928535105,13218.096302051004,280.07436353031534
75,243.02894288597474,1259.175282274295,12989.85961177146,296.00635166067303
76,242.31172398705775,1257.7720972132315,13089.714977734531,299.95538219935446
77,239.14633771625233,1261.2210926713958,14409.81720976484,288.412804338327
78,244.86095467775405,1269.6222493950088,18050.651434251547,290.1471663374275
79,246.45414120231308,1277.628460531123,21531.916320193333,329.54306081986243
80,244.6235070681866,1277.8382512434828,23254.28310325042,271.6846516598893
81,238.05398951024472,1274.9074879523782,23445.45495843312,265.5417444880633
82,244.05398950908645,1281.907487951186,23680.87533520299,281.4970424382735
83,242.2473172435636,1283.5706470291777,23723.375829646942,301.0397817757002
84,245.9367328501541,1284.9067801775168,23787.51219053619,350.76405352367516
85,243.05398950740238,1284.907487949511,23794.56124364203,400.02211293350456
86,244.05398950943967,1285.9074879515665,23796.573383616436,477.5192744147351
87,240.1623812894518,1291.2840067329794,23980.233079399146,497.0506865572288
88,243.51757603410186,1290.5011506188152,24009.884115903504,494.13613708889056
89,246.86428498945966,1289.664355342237,23749.12174190433,470.63226909521927
90,247.01777417633556,1287.178262938625,23681.88983997243,509.6947576633067
91,246.80098507049655,1281.4318177881742,23230.61500896529,483.11028370451595
92,242.99878732333502,1276.1208991322164,21875.53553760673,489.11280162423265
93,248.30846569627693,1275.759619636185,20722.99401506228,474.4441597520643
94,248.05398958064845,1267.9074880182798,19509.70917247751,520.8265117914586
95,247.51395155960137,1262.433665762069,16708.667551448856,489.558777026275
96,247.05398953757256,1248.9074879786554,14007.512417908161,495.7539006768875
97,247.05398951471162,1246.9074879567136,12257.956711883618,445.60867851764687
98,244.05398950681817,1253.9074879489035,11220.698556102781,442.18968609048284
99,243.05398950645514,1247.9074879485129,11105.00050768932,449.02767092644393
100,244.05398951903138,1249.9074879608736,11606.023360829553,436.4913654073864
101,245.38222670386975,1245.9877383156283,12725.731721389753,386.7105210555207
102,249.0539895056337,1253.9074879478148,16097.119779217297,363.5528604708237
103,249.07386050645584,1276.3167710101256,20496.85538362094,228.59368437046484
104,245.05398950614097,1271.9074879482996,22290.486614270452,233.63114858028544
105,245.05398950596202,1276.907487948176,23056.105873769156,192.6032395618348
106,244.23826796775109,1275.5316912725698,23535.450042038738,214.37036373134615
107,246.05398951794737,1268.9074879598336,23390.121109199477,117.38540637589188
108,242.05398950519856,1257.907487947296,23249.27131111896,95.73178771232412
109,241.05398950617,1252.9074879483812,23179.852482072067,87.7541387376767
110,240.41845633452908,1254.1330342958554,23351.59675777952,103.81874452641809
111,246.71883062660507,1257.108341313527,23877.31365591325,91.34513676205175
112,243.14310315159918,1255.2050499830966,24108.64406297423,74.09700913319286
113,252.24863356086814,1256.541455713347,23951.591050888837,46.75129513459409
114,265.09621535274033,1256.1822412945253,23526.34073155423,35.42694794869889
115,264.6109832312735,1252.654561161667,22829.21578801048,42.230011107338605
116,267.4565184026368,1248.1554366094608,22089.19589719938,53.62140262413976
117,266.9457910284528,1245.6701339706885,21354.147430820387,69.6852224325352
118,270.3934696615468,1245.0161898845058,20429.304223175193,91.49819326293807
119,265.4313241142711,1246.0816463150743,19207.4938307431,127.77244861593766
120,270.7127789314239,1243.9866922309466,18135.653431694656,132.78703269147988
121,268.0539895051682,1243.9074879473865,16107.180479078841,142.4580174275123
122,267.0539895105458,1254.907487952632,14331.4669534396,214.25685821562647
123,269.18718828152817,1262.4479684499854,13559.962616222181,212.62326293439648
124,268.4944291600968,1262.4161811784827,14372.257817999842,211.65645008663333
125,272.21954931307414,1255.4174475451994,15793.231856171262,193.82816401624734
126,271.0539895045553,1258.9074879466266,17350.68298202252,218.81551476632492
127,265.0539895081462,1263.907487950221,18995.60740946454,291.75401969176113
128,270.59738439466656,1266.6048666041927,19944.24475032003,269.35195357379195
129,270.0539895186608,1262.9074879606267,20722.023505795423,290.6143555644903
130,249.4791049699609,1270.3196948702282,21724.18971130908,271.56719867738354
131,270.86190929091936,1271.439838673207,22028.352979478426,300.38015895537524
132,269.99496498078173,1282.8927389848725,21623.838153436354,349.6188460158123
133,271.84972259257313,1288.431220500129,21408.46209213062,374.60486718282107
134,271.1189232645021,1291.2998172623977,21325.166181219898,323.4449891997797
135,269.42123841653455,1302.0933752594665,21996.332043618484,330.82863325837184
136,272.3485386253916,1299.8494150688828,23049.0916931485,322.77806309425483
137,270.0539895088832,1297.9074879509608,23300.580880418856,241.6087975591978
138,269.5406467490122,1295.469775752538,22862.707764281582,232.79495894011188
139,269.081089162017,1283.9937537529763,22139.180933286058,248.46484696548333
140,272.5490299558952,1282.466732999011,20952.945757775364,257.9035085183217
141,270.26161838062296,1284.566653793898,20139.67618371704,252.00571562113365
142,274.0539895050844,1280.9074879472262,18625.373654539573,275.79872173672027
143,267.05398950466105,1277.9074879468008,16933.16393774926,341.89924182119387
144,269.1003893545626,1263.0525655319777,14462.052282913599,346.501086299256
145,270.05398951927225,1263.907487961176,12950.132862394177,433.0723729895047
146,269.0539895073071,1269.9074879494724,12293.16916139341,525.385168266933
147,273.05398950584106,1263.9074879479713,11901.807936759811,508.2902061743283
148,269.05398950571384,1261.9074879478112,11947.081086138725,547.0387869136412
149,273.05398950599294,1258.9074879481611,12502.431718521893,580.0890469564373
150,274.0539895060799,1264.9074879482916,13179.516819235174,486.6365875260798
151,271.0539895026275,1262.9074879447467,14038.700587447265,443.3293502251051
152,271.0539895049649,1265.907487947091,15184.614301732428,543.6197944946018
153,269.05398951063967,1265.9074879527548,16502.565983661203,386.3461432644508
154,267.10145771623695,1265.2064435370137,17545.353217746164,552.0213479819904
155,271.5390554356138,1267.4199053077762,17978.679653145038,572.8539152317989
156,268.68902124498857,1263.8966819627997,17748.30606489123,655.2880085086525
157,269.7085899054721,1258.9436304305727,16252.508594148618,786.6120554585351
158,269.0539895085492,1257.9074879506447,15956.269981152065,851.3291121355396
159,274.6169058152865,1265.6456417635131,17444.165097717185,854.8846866269846
160,276.2760736764221,1259.6450557193398,19282.26123028932,865.5186732135508
161,272.1575633980584,1256.2267945843253,21234.961586618294,794.56557214198
162,272.5810009206346,1253.5265684686876,21685.162997168143,836.5493513981578
163,270.3151314248287,1252.7140795086564,21149.347802895223,791.4813389693454
164,271.65400815988767,1253.7558027820987,19784.95202776158,730.5565259345715
165,272.41015797775646,1256.0850685793703,17834.820171147367,698.8624077023561
166,271.79700241536113,1256.200270411863,16940.682730141016,663.4615818762632
167,252.163410477635,1000.1847495358372,13816.60390490982,605.3483604805575
168,245.05398951268216,1232.907487954759,11055.703078371602,616.5582994246852
169,250.0539895074786,1235.9074879495593,10030.517762427788,580.0890469581243
170,252.05398950743614,1238.907487949548,9762.903146098311,583.5080393762636
171,249.05398950745558,1239.9074879496504,10180.422190371697,547.0387869156202
172,250.05398950576586,1231.9074879478799,10942.01716992409,561.8544207258453
173,251.05398950661368,1232.907487948786,13810.322700583658,578.9493828177457
174,251.05398950388593,1231.9074879460966,19029.813788991127,553.8767717479353
175,248.1316980247198,1253.1628158781032,22339.71232759292,520.9418948276002
176,248.21549322027687,1274.4478332080778,23416.011776062176,503.96346520319577
177,248.13489035606165,1317.18809826346,22928.603015253295,515.2469970275345
178,248.368343809872,1327.9999999999088,22843.19505665187,549.8104644923579
179,247.4712341052205,1327.9999999999352,22728.101949339278,479.22983350188815
180,246.46260990019218,1327.9999999999175,22606.74722228514,467.8096167364825
181,248.32416322239976,1328.0000000000298,22403.3428457954,449.37340683191627
182,246.05398951234545,1327.9999999999322,22719.072428398136,459.28464818770647
183,246.19418732285467,1327.999999999936,23068.41344444042,436.6667543511728
184,242.3102357398974,1327.9999999999504,23361.230010912674,455.0638689131972
185,244.0539895070011,1327.9999999999093,23542.037677105207,468.40196129679384
186,244.36028448476304,1327.9999999999218,22896.26935093832,471.09694923317846
187,248.38000805055697,1328.0000000000416,21337.472967280104,490.5109961012923
188,244.60305648031846,1328.000000000007,19351.226204064562,495.3973306933962
189,247.87741758661744,1327.99999999996,17826.2569194286,550.6114834733169
190,244.83902328994904,1328.00000000003,16493.621883602715,595.1096146727749
191,245.1456495914822,1327.9999999998752,14086.687417608127,609.8810712085872
192,241.75912185161366,1328.000000000003,12717.66188218129,645.2316332905839
193,240.82957244265788,1327.9999999999518,12059.882112925774,664.7861322290947
194,240.65450239901253,1327.9999999999673,11916.65736482467,633.6222177990778
195,238.367377445506,1327.9999999999304,12157.47760004097,647.9248429928429
196,240.8548622902801,1327.9999999999118,12873.5631146841,669.4044275198261
197,238.9453144349061,1328.0000000000075,15111.443563853569,687.8734073502867
198,238.6204923873077,1327.999999999937,18188.81101923105,662.1046588763713
199,235.6194097638666,1327.9999999999573,21722.22147116844,707.7753774368656
200,231.86341222086722,1328.0000000000869,22381.980700168828,755.1463151473329
201,231.13725023180882,1327.9999999999802,22175.30111653495,736.4068285484133
202,233.42539335299537,1327.9999999999902,22141.962366358384,727.9105764177588
203,214.7152847891699,1327.9999999999143,22059.11558990802,717.1863359095794
204,212.73080923688173,1327.999999999936,21636.797045073945,706.9702314462227
205,213.64646662257263,1327.9999999999698,21611.717414308772,711.3440601246531
206,210.94258988537825,1327.999999999976,21510.4988422434,654.8841795211902
207,215.8449797051062,1327.9999999999304,21941.663427672964,655.7966746719829
208,215.3005007408084,1327.9999999999816,22795.556879279604,635.0041502219841
209,213.56490427644997,1327.999999999943,23226.516766330424,617.55647868913
210,216.2514099924343,1327.99999999993,22889.213897260972,613.5192480854873
211,216.05398988174045,1328.000000000091,22450.451742337944,598.3236735796892
212,205.39106155470708,1328.0000000000607,21636.1237668456,628.6431554979147
213,213.05398950631547,1328.0000000000746,20809.55159458292,648.4688953205491
214,216.05626571833915,1328.0000000000484,19146.496261897326,656.2319288931793
215,217.05894717640962,1328.0000000001041,17730.490509762552,659.6607398515624
216,215.71394776660253,1327.9999999998768,17252.717173440637,681.7935919645296
217,219.5102902487611,1327.9999999998875,15875.177839550455,684.7688815421222
218,212.28891929448133,1326.8225170144965,15043.94420538303,682.028204433957
219,219.0539895200964,1327.9999999999077,14998.4913542999,670.1225139845441
220,222.81224331698718,1327.7673217677232,16376.811221313159,631.7065326142231
221,221.23873384966458,1327.9999999999086,19750.382602310558,647.6988282871266
222,225.05651858523282,1327.9999999999875,22965.737045381647,670.1276858860814
223,222.05398951336775,1327.999999999936,24534.022683505515,671.262178116438
224,221.09127944402576,1327.9999999999075,24245.061005460866,648.543628603953
225,221.0539895186499,1327.9999999999823,24049.0969501617,625.6756125465162
226,221.07869564294282,1327.9999999999523,24124.385098573483,614.3258698376966
227,219.10025881648582,1328.0000000000048,24005.27116142288,612.0876928878622
228,218.2037252726296,1327.9999999999202,23596.33434870659,599.7433074871873
229,223.0539896602416,1327.9999999999695,23826.755483324774,600.6030016333
230,230.05398950605155,1327.9999999999773,24349.91187602358,578.9493828171061
231,222.5608342172884,1327.9999999999247,24359.78770754303,529.6296050025545
232,228.64174588821538,1327.9999999999523,24014.323158009,535.4524431983987
233,230.33357879006985,1327.9999999999345,23665.57491152655,557.76412346111
234,224.05398950376622,1327.9999999999702,23937.42318167893,562.9940848629655
235,217.05398950439948,1327.9999999999613,24025.95734046524,566.4130772818745
236,205.15272723768493,1327.9999999999138,23470.103881263472,571.1550039464828
237,211.45080694440253,1327.9999999999218,22929.19628969951,589.9519035845824
238,221.06513598724817,1327.9999999999939,22364.701433616738,512.8665212993484
239,220.89069365959242,1327.9999999999538,20853.534927838657,612.4443126331959
240,220.1042105356665,1327.99999999998,20516.966308016745,650.8495403669683
241,225.05398950449762,1327.999999999881,19453.369253182314,671.262178106403
242,224.05398950423842,1328.000000000013,19045.910908770693,635.9325897848371
243,221.0539895061256,1327.9999999999516,19310.50731514342,645.0499029021471
244,229.05398950508618,1328.000000000058,20141.52112374431,649.6085594585514
245,226.39205802654072,1327.9999999999661,21259.019342981675,565.8548639413248
246,221.05398950386942,1328.0000000000123,22542.004110818405,510.56953445087447
247,224.05398950467355,1327.9999999999281,23360.945079586734,537.9214737972904
248,219.2704888537823,1327.9999999999877,24001.891094302162,484.68316670355466
249,220.05509406371476,1306.9115940998,24209.144542033697,409.14082421555867
250,225.0842723500062,1319.0200991774086,24295.82163947245,362.44665318478644
251,220.35505967328785,1327.9999999999661,24427.056691122,318.26252796025994
252,220.37070129973668,1327.9999999999905,24202.66077882486,282.9135805911725
253,213.49365633863977,1327.9999999999109,24277.105024778764,260.20451414397263
254,225.38907987570923,1327.9999999999804,24371.841899745606,336.544272197837
255,221.05398951272608,1327.9999999999777,24454.543154595027,336.2009211334187
256,224.0539895062139,1327.9999999999363,24049.096950149673,327.0836080108194
257,222.05398950945357,1327.9999999999268,23930.380691781167,317.9662948993505
258,226.0672883651916,1328.0000000000873,23874.00258677874,311.1408786874396
259,224.93115891676206,1327.9999999999757,23876.740637405437,294.82143809068015
260,223.94453731476682,1327.9999999999945,23805.282439668154,270.8373930246696
261,229.11022943347655,1327.999999999971,23369.1007190928,241.23516172271826
262,233.94444395499397,1327.9999999999097,21918.85796072178,232.6548310631832
263,223.12437924555684,1327.9999999999814,20677.426856051836,264.12838380976905
264,222.05398950702312,1328.0,19681.74714005243,253.00543895101995
265,223.05398951202324,1327.9999999998952,18802.44197211777,233.63114858704333
266,224.0539895121214,1327.9999999999961,18248.097409721177,270.10040104780046
267,221.0539895086587,1327.999999999918,18382.910787868703,307.7093176438815
268,226.05398965111044,1327.9999999999773,19048.929118850898,324.804279899695
269,221.05398951110763,1327.99999999991,21149.603249923548,330.50260043459144
270,226.05398950818744,1327.9999999999845,22812.63693711074,409.1394260495634
271,221.05398953432828,1328.000000000086,24326.772266367545,445.60867853983143
272,221.5374947703878,1327.9999999999243,23940.004083109696,431.43620157273966
273,220.0539895074145,1328.0000000000055,23772.42770394562,436.4913653941808
274,221.2614119754641,1327.9999999999156,24252.79593134935,443.6133133131263
275,225.0539895943241,1327.999999999969,24011.87236073673,483.2175952065016
276,220.8918869065499,1327.9999999999889,24009.796588179604,489.04256077044863
277,221.86532624947995,1327.9999999999413,23899.714632537198,498.13883832681074
278,222.27999363550248,1327.9999999999598,23736.420288133573,527.3750356128697
279,222.07409958444282,1328.0000000000896,23894.938080057014,548.7628649239496
280,222.3437826819092,1327.9999999999218,23916.539739358777,566.9186710397607
281,222.09289649906776,1328.0000000000628,24089.213780156624,580.1585690797483
282,240.38963062534742,1327.9999999999275,24004.218009622575,595.4874057809433
283,240.50813955118105,1327.9999999999072,23326.483917596528,613.9519960784245
284,240.783297680955,1327.9999999998374,22314.82953231541,614.4443840244672
285,240.04550936957907,1323.4461380218336,21895.19549011869,634.34943254892
286,248.84080873161798,1307.6096499761804,20601.222431226226,632.7907344856345
287,248.69451874798008,1307.1072483736964,19321.655447428057,664.4963095565721
288,249.05398950510772,1293.907487947253,19120.360087750436,642.7705746222014
289,249.05398950402395,1294.9074879462603,18508.6695361392,629.0946049482178
290,248.05398951025322,1299.9074879524364,17565.981959075158,651.8878877432079
291,247.05398951610974,1292.9074879581108,16890.90899834003,670.1225139801271
292,249.08105223391266,1291.9991617536211,16010.825976982114,629.1430213378285
293,249.24073969630467,1295.5416937026118,16833.45935394452,668.1979065083996
294,249.05398950851418,1293.9074879505908,17864.784744975106,674.6811705291502
295,243.16620120446026,1299.2964884624153,20091.713607661015,699.981006728211
296,235.0898876814169,1296.0345694598043,20951.62679946629,672.4733469034187
297,235.7621867490798,1305.429258548077,21666.884906826715,672.6704241528367
298,243.05795441178554,1309.4184466192225,22291.97113115778,644.6431761259263
299,239.55297384467138,1305.6649078604519,22218.31836304598,692.7867390138839
300,241.05398951613932,1301.9074879581012,22239.177044983953,667.8431857013643
301,238.55722053264702,1299.676196995975,22017.179124731523,648.2856507074075
302,235.0539895357812,1297.907487976965,21627.486493391938,642.7705746566311
303,241.8638606984278,1302.7337731320567,21621.06826112519,653.4243957268384
304,239.21411297730293,1302.470502709104,22225.46241112485,664.7356519770095
305,244.05398953723474,1304.9074879783127,22651.665739345764,692.9157967916235
306,240.4315397434159,1303.2311216698115,22471.206041453854,682.2702589820216
307,240.54182851982773,1297.6092187748718,21572.69721953116,664.2290323420256
308,247.34437582403896,1297.3200158791474,20085.93802327098,630.2791760333986
309,246.04968580689402,1288.2991681462656,18739.352603985535,628.6106164217103
310,245.72395617152134,1289.1934837183,17443.653425795987,640.5838032733549
311,245.3687136710923,1287.9813594428501,15267.86741365341,626.242057933285
312,245.3674813817539,1289.978961613226,13901.342872242303,605.707352510601
313,245.85576283347268,1289.6432217245197,13035.514635803731,607.6996001924645
314,245.73750369520454,1290.241679056295,12584.515744097504,617.7705396752903
315,245.45881745906317,1287.287636267779,12659.037885578759,711.9787578618233
316,245.05398952741024,1281.9074879688692,12149.30115338584,683.7984836655012
317,245.41684330233718,1281.1382629229931,12380.549960488279,676.5263407848649
318,245.33557486983526,1279.8617945314586,12378.660549434502,686.6336290854621
319,245.41745322439473,1279.1382368446793,12996.931456799266,709.6124050730444
320,245.68253288688916,1277.0304068025343,14274.77746507591,740.9797232200971
321,246.01606413928954,1280.1624609179394,16655.256466029412,750.8321520525543
322,245.738462875595,1277.2193115488697,17781.071433782912,763.9369997370139
323,245.2400440726674,1271.5337465275468,18981.63331409958,793.6309315146532
324,237.0691133907638,1273.4123683466769,18580.39953116431,835.5931167048419
325,234.64013836743334,1269.9398195657452,17782.063707557056,834.5458233175314
326,233.05398950528277,1270.9074879475033,19006.674179309906,821.6978445075456
327,234.05398951618724,1264.9074879580673,20368.892940636553,795.4855693137172
328,237.0539895225761,1265.9074879642292,21045.978041355742,787.5079203450381
329,238.52201361295118,1265.9221543714852,20936.03741840051,810.3714422100833
330,235.18173562629715,1265.797540789725,20317.131293930863,864.4740808115612
331,237.23878660327023,1260.5381966058212,19348.21208806081,883.7205620876588
332,237.2015732606813,1267.8493362930208,18305.002837516844,915.9665024133133
333,237.81060550648465,1263.4920346417935,17045.57025837405,917.1902894109814
334,238.957051645445,1260.9752431600043,15685.938127278487,894.7241524853634
335,239.33126722047228,1262.8499069147738,13881.964768800555,943.2676944928653
336,257.72530684909617,1258.0635572984552,12051.063880684373,1018.4792507441164
337,257.698082937671,1255.9725340202035,11472.639418783976,1018.4022472090967
338,256.61678537177704,1246.7027753178645,11583.961028596219,1033.0156663588916
339,257.75851055117977,1230.1152488842442,11404.00378474974,1055.1139899681673
340,259.8661950129176,1243.467847691845,11765.233244028414,1039.4251372556246
341,260.69777813850567,1242.9313317708688,13877.211574587142,1019.5279850852729
342,258.744908987603,1255.1145918482478,17665.213081530255,1018.5292673325711
343,257.9854736821058,1262.9095135544521,20284.56021787292,1030.6413511778019
344,261.954178405269,1247.7394871870915,20919.650622343026,1063.6556859504178
345,256.86243456689317,1240.4705749444965,20476.39709818567,1071.416444396533
346,261.986738620682,1235.8110871229355,19994.56825839681,1045.4692741519011
347,256.5770350595058,1234.5584417886585,19083.811315291423,1069.4238072754742
348,257.38372938834294,1233.9453878493086,17978.8709685545,834.9993435691819
349,258.19539301643414,1227.3489811035436,17476.260606783086,823.1602612990065
350,256.33934415063464,1227.8034058732876,17663.553018142826,847.4444909719301
351,257.17415784709283,1231.2850642061212,17665.45732359832,957.6379393276235
352,257.3145655649861,1224.7211530128282,17616.989705175944,932.9210984129296
353,258.41667661272254,1227.0388702225482,18517.24450844598,944.5914446744391
354,259.1639465983685,1221.2480198479484,17396.2225812193,888.0684321947977
355,254.0539972653781,1220.9074933050692,16052.852703139199,935.6642650620204
356,256.3713196621404,1221.89847988069,14910.081943235178,871.4741812600031
357,254.16291661093652,1220.2492620008966,14472.719099023061,796.8686321302691
358,255.05398951117542,1219.907487953232,13918.978259097852,790.9269127505347
359,254.0539895070997,1220.9074879493,13072.873400698893,688.3571402002948
360,259.05398950675817,1201.9074879488583,12865.62298354117,678.1001629453453
361,256.05398950756813,1198.9074879497634,12515.510628344065,615.4186352794959
362,260.05398950754835,1204.907487949705,12256.950641890418,604.0219938855158
363,261.0539895044673,1200.9074879465388,11758.94599871791,552.7371076092019
364,262.05398950430697,1199.9074879464215,11826.352687793209,478.65893854829
365,260.0539895083866,1198.9074879505415,12697.609295847235,487.77625166810054
366,260.4835227531795,1223.2352440317175,15450.417383218679,559.0966909017571
367,264.98676733149847,1228.7695357592245,19632.050182298273,500.4421672461757
368,260.56694245733127,1225.4959416989545,20695.972870268863,493.03093046070364
369,247.05398950849465,1220.9074879505952,20929.273922942986,441.0500219529963
370,266.0539897881612,1229.9074881943156,21078.172281110925,469.54162575126537
371,261.05398950492025,1226.9074879470816,21211.979589061884,467.2622971550303
372,250.21538130775866,1230.4242167907337,21054.620617264354,412.74705373210645
373,256.053989504229,1230.9074879463317,21393.072186577356,430.793044693576
374,251.86169751958448,1230.4816282197123,21214.1278292086,429.4916015353267
375,255.42778862035323,1235.0917086663949,21362.093344844412,428.96120112881005
376,258.0539895053717,1239.9074879475502,21836.749050493087,441.05002194944046
377,256.05398951288925,1240.9074879549753,21885.040409838133,434.2120371216259
378,257.0539895043339,1242.907487946508,22090.278687014674,454.7259916210081
379,255.45474738284793,1232.1737481259436,21391.906317018264,456.37611801118175
380,255.3786337346005,1233.9350733143615,20004.760584598658,451.7163667875916
381,253.43365232875004,1233.1149226667524,18901.106979312575,486.01493027131744
382,257.7743970416879,1218.1409519802291,17122.387490867186,461.3459616836529
383,255.5709005914029,1211.5103466902628,13955.250938759476,474.78509595978477
384,255.91184383877612,1210.5627513611096,13004.444222625592,423.8286628161063
385,258.1820268165274,1204.357585352247,12324.728550098644,386.4132805041361
386,260.0539895109074,1200.9074879530451,12022.536335108925,441.0500219557452
387,262.05398950661095,1197.9074879487591,11881.68653703656,438.77069367206053
388,280.0539895057717,1195.907487947932,12591.97194729355,433.07237297412615
389,278.05398950964343,1201.9074879517032,15255.039200771127,397.7427846572719
390,276.5719829784456,1210.4230984765895,19402.45231274148,369.75562392752374
391,279.47100390454153,1218.1267898860676,22649.263853460576,387.9086732900603
392,263.05398950469487,1195.9074879467905,22862.940436417313,357.854539772774
393,260.0539895226652,1199.9074879644077,22548.040530753766,341.89924184181814
394,261.4435223738624,1199.0825251069396,22859.27323625918,337.70136022150876
395,237.05398950749856,1192.907487949607,22722.09063835198,340.75957768503486
396,236.05398950577376,1188.9074879478815,22425.299992421005,363.552860470983
397,236.3306934524507,1193.0217327173593,21750.82223383182,351.1980605120785
398,230.22472103863225,1191.466993673636,21728.19422003244,372.8612337471234
399,232.74376861809216,1195.158563494733,22210.500537707536,376.86351431139195
400,235.2369605237326,1206.7803097362503,22712.230353265768,410.57589001617254
