,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
0,340.0000000004696,364.0000000004696,270.0000000004695,377.0000000004696,262.0000000004695,46.000000000469136,41.00000000046911,4.739671975883798e-10,1502.0000000004698
1,218.00000000059705,380.0000000005972,270.00000000059714,369.0000000005972,279.00000000059714,79.00000000059677,152.00000000059697,6.054108141262866e-10,1603.0000000005975
2,221.0000000003142,381.0000000003143,271.00000000031423,339.00000000031423,248.00000000031423,79.00000000031407,153.00000000031417,3.153716658272772e-10,1559.0000000003145
3,216.00000000014214,381.00000000014217,270.00000000014217,602.0000000001422,179.00000000014214,119.00000000014212,153.00000000014214,1.4196184039402596e-10,1543.000000000142
4,215.0000000001193,381.0000000001193,270.0000000001193,273.0000000001193,172.0000000001193,67.00000000011926,153.0000000001193,1.1907175224651607e-10,1797.0000000001194
5,212.00000000009868,380.0000000000987,270.0000000000987,48.00000000009864,168.00000000009868,67.00000000009865,153.00000000009868,9.843758670235964e-11,2014.0000000000987
6,213.00000000006352,380.00000000006355,270.00000000006355,6.333558435187679e-11,158.00000000006352,67.00000000006352,153.00000000006352,6.333558435187679e-11,2454.0000000000637
7,215.00000000005193,381.00000000005195,270.00000000005195,5.177492568102533e-11,160.00000000005193,70.00000000005193,154.00000000005193,5.177492568102533e-11,2869.000000000052
8,212.00000000004408,380.0000000000441,271.0000000000441,4.39522697025969e-11,158.00000000004408,70.00000000004408,155.00000000004408,4.39522697025969e-11,3116.000000000044
9,213.0000000000467,379.0000000000467,270.0000000000467,4.655664686816233e-11,189.0000000000467,73.0000000000467,155.0000000000467,41.00000000004669,3058.000000000047
10,215.00000000005232,378.00000000005235,270.00000000005235,5.216835335100051e-11,204.00000000005232,127.00000000005232,157.00000000005232,147.00000000005232,3120.0000000000523
11,214.00000000005087,377.0000000000509,270.0000000000509,5.0720110103000044e-11,217.00000000005087,113.00000000005087,156.00000000005087,229.00000000005087,3305.000000000051
