,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,5060.507838176151,7119.441246416633,0.005884978672770755,2547.857296774936,1811.691983286021,198.0049099208917,25.941819749084825,508.51260956939836,1841.3397772848555,47.38352790895617,6198.241932881421,348.361579486409,152.47436913696743,0.005884978672770755,390.4508584668971,3089.194249700082,30346.899569824873
1,4975.827936040661,7112.0554611053885,0.004435469466574441,2512.9784806586567,1680.6277901298927,196.07759365983222,25.06451263839529,974.6440174856712,1701.7759726684214,48.82358191007587,4964.862211761424,342.80942806295815,150.38707582967734,0.004435469466574441,367.6128520278994,3132.2808137622415,31440.82021795962
2,4891.658780068613,6943.040938007814,0.0026204183470466195,2461.0941772276938,1727.3581877697002,192.66983499427477,24.885451390943185,645.9955319775876,1665.7859369060925,50.02745382691644,4711.303395247295,334.2860119805729,146.7471978918339,0.0026204183470466195,317.61019403834575,3177.1281445624,31579.124712718367
3,4815.874174275692,6791.280956723029,0.0009405618973768151,2437.2098498826667,1695.296725151551,188.75884942204058,23.973383282783068,55.51730865400353,1628.423603364563,45.42325253521291,4934.731685074452,325.02860702571496,144.34500249936156,0.0009405618973768151,306.60695460892197,3166.253053062324,31939.107668272205
4,4827.42714828543,6781.289502398628,0.0010662028246920426,2436.2008041334448,1695.3855419764684,189.24646362799072,23.24522650754978,48.51177705860606,1624.8918659390208,46.74311852003211,4746.57418652205,325.4331710981853,144.5246691526207,0.0010662028246920426,335.79245682411846,3246.2464148003155,31865.162892970973
5,4768.750000000316,6727.500000000316,3.275734522314481e-10,2392.750000000316,1682.0000000003158,187.5000000003155,23.0000000003153,51.25000000031532,1600.7500000003158,47.50000000031532,4830.750000000316,322.5000000003156,143.00000000031548,3.275734522314481e-10,356.50000000031565,3281.500000000316,32063.000000000317
6,4781.000000000179,6666.250000000179,1.8218513788744154e-10,2303.7500000001796,1689.0000000001794,187.75000000017937,23.500000000179163,459.2500000001794,1594.5000000001794,43.50000000017923,4762.500000000179,322.0000000001794,143.00000000017934,1.8218513788744154e-10,351.2500000001794,3291.0000000001796,31447.25000000018
7,4793.750000000201,6579.500000000201,2.0474210691907725e-10,2267.250000000201,1678.750000000201,187.75000000020094,24.000000000200714,456.750000000201,1579.500000000201,43.50000000020077,4639.000000000201,322.000000000201,143.0000000002009,2.0474210691907725e-10,353.250000000201,3281.750000000201,30918.0000000002
8,4810.000000000338,6506.500000000338,3.524987004098206e-10,2250.750000000339,1508.0000000003386,187.75000000033833,23.750000000338122,457.7500000003385,1570.2500000003386,43.000000000338126,4616.250000000338,322.00000000033845,143.00000000033828,173.5000000003383,351.75000000033845,3284.750000000339,30311.00000000034
9,4848.750000001267,6537.250000001267,1.4759051722361417e-09,2415.750000001267,1516.0000000012667,187.75000000126656,23.00000000127373,461.7500000012664,1566.5000000012667,44.00000000126988,4657.250000001267,322.0000000012664,143.0000000012667,1565.0000000012667,344.0000000012664,3277.250000001267,30811.500000001266
10,4886.575443239161,6596.851745241536,0.00041252502116683197,2503.03317294523,1550.1183274438333,188.27348106736443,23.094880345584208,526.9147156778446,1585.0116792680415,44.934604149220085,4877.036253531824,323.3283248186157,143.58990822773134,4053.4025316956586,345.41907993034465,3208.682179980116,31869.428686983658
11,4945.40327802525,6705.808217899946,0.001684040231109236,2548.4562486998348,1590.338383228683,190.14915451679505,23.38732916548799,471.3055246975047,1609.1499306006292,48.299918928335664,4907.525973181737,327.4226083120783,145.40817698351756,6101.042390901837,354.8772990711349,3307.5276061678264,32843.43645082071
12,5013.50617725697,6572.264450604372,0.003365933432023733,2604.821517795576,1648.1698056052442,193.8111248361499,23.774164646728238,933.1359623770843,1728.0199890376625,59.95224128277545,5311.458479838129,332.83830505181675,147.81328454174712,6624.981076559755,359.71344769573744,3398.6718851236956,32658.983438692376
13,5083.83215478293,6652.5829593744475,0.004810476467565438,2659.827863271967,1709.7208952664812,196.7816693250372,24.10640955790655,328.84286951112796,1770.7729977334636,55.8115786502022,6600.701773587055,337.48973380902675,149.87898116370735,5958.475579824935,369.45692909216774,3443.5482000906127,30699.774598021846
14,5008.780594440702,6559.8718848344815,0.003045427237980951,2624.309412928525,1682.4742098593242,193.46778925210882,23.700448217479707,433.56363423583286,1735.5426047806195,55.644530597288565,7507.374586390422,331.8062750420872,147.35496065544936,4150.927414402289,360.9166081785258,3379.890006638034,26356.95932615339
