,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore
0,76.00000000010569,1.0548871381640192e-10,316.00000000010573,88.0000000001057,19.00000000010564
1,77.00000000013948,1.3933916246250556e-10,156.00000000013952,89.0000000001395,21.000000000139416
2,99.5527648446482,0.02928930507123574,201.69131578907684,115.06748144380191,27.150754048597484
3,101.31017490797464,0.031571655797170604,203.93606637312192,117.09877359492037,24.998614587736885
4,98.58585817087638,0.029718234512418666,241.27591604966443,114.15204630310781,22.052099854071855
5,84.9513270548859,0.011778062109197514,470.5856406584165,98.36469448457392,12.295586810742268
6,82.85525233480575,1.0902006888667288,558.1827525698619,95.93766059815594,10.902006886379558
7,84.32264825531577,1.1095085298818055,665.7051178036779,97.63675061138514,14.423610885951447
8,80.71303568617013,1.062013627814775,708.3630895060082,93.45719921550698,10.620136274817218
9,76.68271081271469,1.008983039585809,747.6564304016363,88.79050725642418,9.080847335345396
10,76.0000000000757,1.0000000000755607,747.0000000000757,88.0000000000757,13.000000000075657
11,76.00000000007208,1.0000000000719442,797.0000000000721,88.00000000007208,31.000000000072056
12,77.00000000007226,1.0000000000721334,814.0000000000723,88.00000000007226,39.000000000072255
13,77.0000000000737,1.0000000000735558,939.0000000000737,89.0000000000737,49.00000000007368
14,77.00000000007802,1.0000000000778693,1011.000000000078,89.00000000007802,49.00000000007801
15,77.0000000000752,1.0000000000750582,1012.0000000000753,89.0000000000752,46.00000000007519
16,77.36281835891737,1.00471193182595,1017.7731817275487,89.41936147902703,47.22146055864587
17,78.60126287946777,1.020795622907206,1033.0451692596139,91.8716059628282,51.0397810909499
18,78.11390606620606,1.0144663141319914,1026.6399082794667,91.3019681290643,49.70884931543472
19,79.51398813625228,1.019410105486349,1031.643025548511,91.74690938780174,51.989915320265936
20,80.0626694119708,1.0264444805004038,1076.7402591322436,92.38000316752523,52.34866846197327
21,81.6927891846862,1.0473434515645417,794.9336793698283,94.26091059764029,53.4145160055395
22,84.16913618539137,1.0790914898425599,623.7148809616795,98.19732554957487,55.033665967471755
23,81.97551589941521,1.050968153001282,507.6176176825014,95.63810188257604,53.59937578054271
24,78.00000000063146,1.0000000006325054,636.000000000632,90.0000000006315,51.00000000063131
25,78.00000000116952,1.0000000011786478,546.0000000011704,90.0000000011696,51.00000000116937
26,78.00000000602404,1.000000006463542,564.0000000060083,90.00000000602192,49.00000000603408
27,77.000000002893,1.000000002968343,612.0000000028907,89.00000000289263,46.0000000028947
28,77.00000000075971,1.0000000007619088,787.0000000007603,89.00000000075978,48.000000000759535
29,78.5986346835523,1.0207614904945337,816.6091915070548,90.84777255614166,44.913505533931556
30,82.01933505923773,1.0651861699479044,859.6052388642554,94.80156909438874,36.21632976661326
31,90.4579663804135,29.755909993638106,1033.1251949750422,104.74080317730181,35.70709199234158
