,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
336,5636.668473576424,8547.530098754938,1628.4820364326836,3897.153571107332
337,4940.455951758443,8553.714862973235,1619.4606422264337,3969.5802886342512
338,5002.000000130484,8548.00000013,1620.0000001325575,4062.0000001307258
339,4969.728189972289,8571.678080680671,1625.4901928919849,4121.3847580292795
340,5429.466780889169,8584.10147544268,1629.0409024458413,4184.084093450024
341,6578.752833612439,8555.481396876214,1642.4362391735258,4351.8054648722455
342,9499.00000000511,8548.00000000511,1621.0000000051057,4490.000000005109
343,11101.875042903936,8563.415981372185,1653.5560408820886,4626.950448921843
344,11424.705060328775,8596.44914447024,1666.165704970559,4727.845801718168
345,11473.040902578672,8587.695735156618,1663.2693319737655,4812.928598675517
346,11272.993262041002,8565.750904012555,1673.8595845739726,4943.398485680525
347,10798.160273711772,8639.336767099665,1664.5984622634505,5065.554033307338
348,10383.147397697077,8761.773477733075,1687.9916853237507,5236.156357204522
349,10280.716632421858,8701.259870046417,1688.3497221539126,5256.375114478847
350,10165.983567262252,8611.51794004187,1642.1121013441284,5262.8181701905705
351,10277.83248006859,8660.616603287883,1630.3886878088438,5373.493605620832
352,10212.554112817528,8621.760174067123,1663.423719089129,5391.752443008913
353,10425.973184465112,8600.42150911635,1621.2589575487273,5483.699602525878
354,9607.000000005579,8547.000000005579,1603.0000000055743,5530.000000005578
355,9222.000000006,8548.000000005999,1634.000000005995,5591.000000005999
356,8363.778603199191,8605.360847123486,1623.6339977113487,5596.65531758299
357,7434.750806680852,8603.097542814075,1612.1373568386168,5616.316222535516
358,5832.667153673365,8592.705755082072,1584.0571142871245,5640.690688680988
359,4993.922264306505,8574.905478324425,1568.3723737757787,5549.471046318806
360,4451.053605311602,8721.576392991448,1602.3384999880252,5664.791870737687
361,4200.942237532132,8787.244880903509,1568.159944832721,5753.687766130418
362,4135.613634713851,8701.681149220543,1529.4850622485865,5637.622917399805
363,4152.0608964502435,8721.163272920849,1495.843156948809,5662.179311882729
364,4612.377421723897,8687.321439020983,1483.2755585289267,5614.096394811638
365,5969.728272950217,8587.572109378616,1476.1144762424697,5558.022874816099
366,8434.000000235153,8552.000000235108,1469.0000002464405,5430.000000236909
367,10606.454459597973,8625.816131574209,1556.8644626315242,5253.786945504205
368,11012.8446771719,8553.869816054008,1562.2546838727296,4955.980265496916
369,11308.00000000618,8544.00000000618,1578.0000000061739,4798.000000006177
370,11401.832984710922,8562.391969987273,1571.457831443709,4615.218411247982
371,11429.57509729395,8593.038211835243,1579.0926460199125,4350.29469889364
372,11366.041004174445,8553.55639501124,1511.3351458752566,4132.65087235152
373,11356.16185015301,8617.93958585898,1525.3793394272775,3967.196100885357
374,11449.910304087025,8583.916787895947,1524.9134797029171,3726.8965808213366
375,11617.214978781505,8593.9833775171,1531.730448681877,3474.8054498937336
376,11765.723974920444,8598.416032981178,1563.5313029813833,3328.2892858789296
377,11809.434292513795,8632.769215883369,1593.3844865945068,3261.5378076876477
378,11838.158109677375,8665.629102903404,1592.3499170844564,3094.432864345406
379,11872.17710055916,8672.036379667046,1606.1581360739283,2943.439515318002
380,11389.222730740908,8686.746981942377,1575.3431405195406,2839.683054587
381,10546.880680344984,8700.031820255861,1551.7600615086997,2678.1852340258683
382,9371.100286974228,8766.248611083816,1551.0857383436132,2497.3198007959018
383,8236.458281185065,8737.185893812877,1547.14613371229,2421.8866161804685
384,6669.271495032036,8777.409945446627,1503.6138412167313,2576.1575026983514
385,6351.719771102331,8690.168922030845,1487.8268391840907,2376.0513319748434
386,6280.41940863867,8621.963060991377,1447.0780108236286,2324.400567906685
387,6258.0462360062165,8629.665112737186,1436.090919827248,2322.1681001548195
388,6620.000000042008,8550.000000041991,1435.0000000422356,2170.0000000421455
389,7720.000000001449,8550.00000000145,1468.0000000014484,2128.000000001449
390,10014.000000008062,8546.000000008062,1511.0000000080593,2096.000000008059
391,11897.330641529945,8601.972488725793,1596.3149976176956,1842.0568647583477
392,12408.829691168228,8543.636791016155,1618.4995115778509,1799.5553901822066
