,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
247,115.5,704.0,1152.5,0.0,6.0,3.0,1923.25,86.0,12.25,15.0,1.25
248,116.0,676.25,1266.5,0.0,6.25,3.0,1922.5,86.0,13.75,15.75,55.5
249,116.75,656.0,1281.5,0.0,7.0,3.0,1923.75,86.0,13.5,15.75,13.0
250,115.0,681.25,1287.75,0.0,7.0,3.0,1925.5,85.0,14.0,15.25,24.5
251,114.25,685.75,1291.5,0.0,7.0,3.0,1925.0,85.0,14.0,15.25,0.75
252,115.0,708.75,1258.5,0.0,7.0,3.0,1924.5,85.0,14.0,16.0,2.75
253,115.75,711.0,1280.5,0.0,7.0,2.75,1925.75,86.0,14.25,15.5,25.875
254,117.25,689.0,1256.0,0.0,7.0,2.5,1924.75,86.0,14.5,16.75,2.5
255,117.25,691.5,1237.0,0.0,7.0,3.0,1923.75,87.0,15.0,15.0,5.25
256,115.75,685.25,1217.75,0.0,7.0,3.0,1922.75,85.0,15.0,15.25,13.5
257,115.0,692.25,1208.5,0.0,7.0,3.0,1923.75,85.75,15.0,15.25,23.25
258,115.25,694.25,1225.25,0.0,7.0,3.0,1923.0,89.0,14.0,15.25,28.0
259,116.0,702.0,1221.25,0.0,7.0,3.0,1923.0,85.0,14.0,16.0,43.0
260,116.75,703.5,1132.25,0.0,7.0,3.0,1922.75,84.0,14.0,15.75,48.0
261,115.5,699.75,1033.5,0.0,7.0,3.0,1922.75,84.0,14.0,15.75,47.5
262,117.5,695.5,980.5,0.0,7.0,3.0,1925.75,89.0,14.0,15.5,53.75
263,117.75,696.75,856.0,0.0,7.75,3.0,1926.25,88.0,13.5,15.5,58.25
264,117.25,674.75,850.25,0.0,7.0,3.0,1925.5,91.0,12.75,15.25,62.0
265,113.25,625.75,856.25,0.0,7.25,3.0,1925.0,94.75,9.75,16.0,60.75
266,83.0,522.25,883.75,0.0,8.0,3.0,1924.0,90.0,7.25,14.25,59.25
267,72.25,483.5,935.25,0.0,8.0,3.0,1923.25,90.0,7.0,15.0,61.25
268,76.5,455.75,802.75,0.0,7.75,3.0,1922.75,89.0,7.0,14.5,57.5
269,98.0,479.0,894.75,0.0,7.0,3.0,1922.75,100.0,9.25,14.75,54.25
270,116.75,498.0,1056.0,0.0,7.0,3.0,1922.0,97.0,12.0,15.0,51.75
271,115.75,521.75,1177.0,0.0,8.0,3.0,1922.75,96.0,12.0,15.75,47.75
272,116.5,511.5,1271.75,0.0,7.0,3.0,1921.0,97.0,13.5,15.5,43.5
273,117.25,527.75,1267.5,0.0,7.0,3.0,1920.0,96.0,14.0,14.0,41.0
274,117.5,506.0,1318.25,0.0,7.0,3.0,1921.25,95.0,14.0,14.75,48.25
