,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
3531,2123.0,7485.5,315.0,0.0,0.0,67.0,7019.0,130.0,3.0,593.5,1168.0
3532,2126.0,7375.5,277.0,0.0,0.0,67.0,7016.0,130.5,2.0,654.0,1126.0
3533,2125.5,7237.0,278.0,0.0,0.0,56.0,7011.5,130.5,82.5,600.0,1062.0
3534,2127.0,8771.5,461.0,0.0,0.0,81.5,7006.5,130.5,541.5,607.5,936.0
3535,2113.5,11114.0,536.0,0.0,120.0,179.0,7002.0,128.5,1315.0,550.5,844.0
3536,2127.0,12786.0,549.0,0.0,184.0,382.0,7000.5,129.0,2330.0,580.0,813.5
3537,2123.5,13670.5,545.5,0.0,338.0,458.0,7003.0,129.0,3465.0,653.5,767.5
3538,2117.0,13617.5,547.0,0.0,365.5,583.5,7007.5,128.5,4700.0,635.0,812.0
3539,2124.5,13575.5,548.0,0.0,379.0,353.5,7027.0,129.0,5885.0,633.5,854.5
3540,2123.5,13265.0,500.0,0.0,358.0,219.5,7080.0,129.0,6835.0,591.5,889.0
3541,2119.0,13091.0,516.0,0.0,367.0,100.5,7110.5,128.5,7205.0,519.0,930.5
3542,2115.0,12390.0,476.5,0.0,307.5,79.5,7121.5,128.5,6885.0,528.5,959.5
3543,2124.0,12476.0,426.0,0.0,346.5,76.0,7138.0,128.0,6025.0,653.5,1040.0
3544,2027.25,15473.25,510.75,0.25,325.0,91.0,7025.25,118.0,4875.0,711.5,1118.0
3545,2119.0,13472.5,582.0,0.0,503.5,225.5,7138.5,128.0,3550.0,938.0,1248.0
3546,2122.0,13673.5,582.0,0.0,713.0,385.5,7144.0,128.5,2145.0,1191.5,1354.5
3547,2122.5,13779.0,584.0,0.0,693.5,388.0,7136.0,129.0,1038.0,1364.5,1486.0
3548,2120.0,13987.0,586.0,0.0,587.0,261.0,7141.0,129.0,267.5,1574.0,1465.0
3549,2124.5,14011.5,582.5,0.0,419.0,203.0,7156.0,129.0,11.0,1689.0,1551.5
3550,2079.5,12878.0,442.0,0.0,324.0,114.5,7188.5,129.5,0.0,1746.0,1694.0
