,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2068,3.3149370703046114e-09,3.3149750296496097e-09,3.3149785198358457e-09,3.314920490331294e-09
2069,7.582421042589217e-10,7.582383743957631e-10,7.581485714958527e-10,7.58146950188477e-10
2070,1.536116567212303e-09,1.5360925989602979e-09,1.5357950724356823e-09,1.535773511787377e-09
2071,1.4288032468255621e-09,1.428777309706431e-09,1.4285050478033831e-09,1.4284547343449483e-09
2072,1.6024363399056127e-11,1.6024359572698577e-11,1.6024299962320334e-11,1.6024280145381156e-11
2073,6.979270077530999e-10,6.979178308855106e-10,6.978275098068502e-10,6.978055589318639e-10
2074,7.386773846364409e-10,7.386693689207843e-10,7.385694402905408e-10,7.385484142143784e-10
2075,8.425747322401268e-10,8.425669626139152e-10,8.424426741742656e-10,8.424192821558496e-10
2076,9.380049887953801e-10,9.379972913333068e-10,9.37848489845795e-10,9.378301526717548e-10
2077,1.0500389180833993e-09,1.0500313386377945e-09,1.0498617885675402e-09,1.0498289431391013e-09
2078,6.40519047775566e-10,6.405152083956101e-10,6.404319205016663e-10,6.404214926278039e-10
2079,3.2771036187277563e-10,3.277093055477437e-10,3.2767550126294976e-10,3.276719651663377e-10
2080,3.125447354177526e-10,3.1254376493745683e-10,3.12511177931788e-10,3.125100468071004e-10
2081,2.6206151895403464e-10,2.620606630546596e-10,2.620374126856138e-10,2.6203768537532036e-10
2082,7.878364729303053e-10,7.878302694902875e-10,7.877266532830566e-10,7.877341745275519e-10
2083,53.370238270773335,47.980021515314554,7.9789392774360435,9.344224442470043
2084,8.946988540509449e-10,8.94697199628027e-10,8.945762866594227e-10,8.945991117569152e-10
2085,4.861853698514311e-10,4.861879141801841e-10,4.861278804491085e-10,4.861417070454528e-10
2086,3.70316019378835e-10,3.703201228989762e-10,3.7027780672378084e-10,3.7029167242107676e-10
2087,50.788200542212856,83.50186780141682,14.267739458144042,22.634432661302192
2088,92.876934234456,158.32530017133053,27.098804746625063,43.19902517567246
2089,47.18636346118516,81.71945541772025,13.677349509634228,23.071295824585636
2090,7.908314097570487,13.877657087573676,2.2913623054956087,3.984479084372607
2091,7.894197400473764e-10,7.894425445694742e-10,7.893357545834392e-10,7.893789338328282e-10
2092,58.667773180590174,76.8992281490246,12.595793121401652,23.235993802638156
2093,119.09388082565069,124.12298960447893,20.374338130133186,37.73980775959143
2094,141.9815441788989,126.33382469416094,20.86848703001828,38.57243060361746
2095,105.71136629821217,90.39935533169398,15.050892089905206,27.08324995718284
2096,85.10211952891972,72.26171149425014,11.9059533897668,20.758242489691742
2097,19.469234169040725,16.93657136201271,2.7028108140976834,4.730896783895098
2098,4.165700092794752e-09,4.165672812046682e-09,4.166478441857006e-09,4.1658178266371916e-09
2099,5.2807342215004994e-09,5.280731136338459e-09,5.282733817292065e-09,5.28165493720369e-09
2100,9.075767015350765e-10,9.075740244670798e-10,9.074394353236154e-10,9.074932934970943e-10
2101,8.289491107223442e-10,8.28947658532068e-10,8.288276250163107e-10,8.288741889935744e-10
2102,3.3699179724379103e-10,3.3699156236412894e-10,3.36955072846672e-10,3.369705172011618e-10
2103,3.9345567309123676e-10,3.934552536701426e-10,3.934089587321564e-10,3.9342636602297736e-10
2104,5.202863999254406e-10,5.202843654075536e-10,5.202166025969313e-10,5.202388733758353e-10
2105,2.5394319749583436e-09,2.539404611309783e-09,2.5389719242492395e-09,2.539031092397802e-09
2106,50.68105696025466,44.196577579067295,6.7755150714117995,10.98276783526891
2107,79.49314216511463,70.36618186960376,10.500474356929617,16.977934157038437
2108,45.65807670807077,42.39188868112248,6.723352566742309,9.867119753100436
2109,65.38089696101045,66.9661227300003,10.570749397107818,15.164037722863794
2110,1.6481040946788805e-09,1.6481405926274892e-09,1.647771721085652e-09,1.6478459539797833e-09
2111,21.20643734495195,35.54376166323814,5.683226727871856,7.435383992871434
2112,18.54024373656964,32.01397876869344,5.118245481859013,6.3192778146731925
2113,61.434720143363194,105.89116207714538,17.02717173934039,19.43517807999343
2114,117.53378327048974,203.0363301510427,33.01537093884967,34.702458736986095
