,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar
15,4.2153335290917945e-11,4.21708596498264e-11,4.2170965123406484e-11,4.2159568356444064e-11,4.215739173948229e-11,4.2110817362410855e-11,4.217649148562448e-11,4.215575987119745e-11,4.2178242168606147e-11,4.217506550540993e-11,4.215768564130456e-11,4.21264101616475e-11
16,4.749752885400542e-11,4.751858095884692e-11,4.7518668055081687e-11,4.750495683806443e-11,4.750306148708894e-11,4.747577084341569e-11,4.75256018969768e-11,4.74951024493556e-11,4.752777037962403e-11,4.7523817702756396e-11,4.7502722703330373e-11,4.743530971796831e-11
17,9.49909403469745e-11,9.505366002598357e-11,9.505256233328587e-11,9.501400331821362e-11,9.500770704151223e-11,9.557612526474143e-11,9.507643904757939e-11,9.490666626009072e-11,9.508501545169061e-11,9.507039455402926e-11,9.500563193960023e-11,9.557612526474143e-11
18,7.691253572200265e-11,7.695758053477794e-11,7.695729439047807e-11,7.692839669377043e-11,7.692576735482244e-11,7.719663446380344e-11,7.697399730725478e-11,7.719663446380344e-11,7.697948447536893e-11,7.696966585448362e-11,7.692367543860664e-11,7.719663446380344e-11
19,9.00678757623576e-11,9.012583440609583e-11,9.012533875354811e-11,9.008896252917727e-11,9.00849787479902e-11,9.05647883901996e-11,9.014723591811644e-11,9.05647883901996e-11,9.015492074173528e-11,9.01416309348548e-11,9.008227182366146e-11,9.05647883901996e-11
20,6.528555766012417e-11,6.532073813792827e-11,6.532058570796616e-11,6.529788162334406e-11,6.52968241257495e-11,6.541344799745907e-11,6.533380623188257e-11,6.541344799745907e-11,6.533770383556257e-11,6.53303255882916e-11,6.529361416695081e-11,6.541344799745907e-11
21,6.540080745016106e-11,6.54358666383067e-11,6.543563640518809e-11,6.541348417016424e-11,6.541303151882534e-11,6.553004006280591e-11,6.54488213115529e-11,6.539304031732129e-11,6.545272587993287e-11,6.544537689448937e-11,6.540887376754932e-11,6.553004006280591e-11
22,5.664486175936122e-11,5.6672695133280906e-11,5.6672456704750637e-11,5.665489086170586e-11,5.665453168688103e-11,5.6685065037691184e-11,5.6682125243271243e-11,5.665461100041629e-11,5.66853551083824e-11,5.6679895853310527e-11,5.6651236508507494e-11,5.6685065037691184e-11
23,6.451987434387792e-11,6.45541647649804e-11,6.455401358591721e-11,6.453228661282345e-11,6.453091709873839e-11,6.463889239042977e-11,6.456595823884636e-11,6.443615025159655e-11,6.457075425466195e-11,6.45635029436282e-11,6.452718311885248e-11,6.463889239042977e-11
24,7.093653478614407e-11,7.097604664971511e-11,7.097578566080206e-11,7.095093530885412e-11,7.094989470869769e-11,7.113539603584642e-11,7.098949332168704e-11,7.09346228851705e-11,7.099531187687028e-11,7.098680539015071e-11,7.094570696621798e-11,7.113539603584642e-11
25,8.890594244056162e-11,8.896618485481369e-11,8.896483848708327e-11,8.893083444532134e-11,8.892700367471544e-11,8.93829821260653e-11,8.898535432186411e-11,8.93829821260653e-11,8.899518206975813e-11,8.898130280404595e-11,8.891989465212566e-11,8.93829821260653e-11
26,1.0346826080205827e-10,1.0354527736979166e-10,1.0354236888001776e-10,1.035010194983072e-10,1.0349619147374602e-10,1.042160870720555e-10,1.0356973762214997e-10,1.0339421626461114e-10,1.0358319208697473e-10,1.0356451308016297e-10,1.0348473321530844e-10,1.042160870720555e-10
27,1.0010483064791683e-10,1.0017795539519407e-10,1.0017585995310085e-10,1.0013666910914559e-10,1.0013038177202868e-10,1.0078672010136715e-10,1.0020054399486779e-10,1.0078672010136715e-10,1.002136941854515e-10,1.0019619337050737e-10,1.0011917068275352e-10,1.0078672010136715e-10
28,1.1890143700305462e-10,1.1899523286944276e-10,1.1899159817252467e-10,1.189385376002588e-10,1.1893228618129277e-10,1.19978860426286e-10,1.1902472973492692e-10,1.19978860426286e-10,1.1904300681235363e-10,1.1901921626443323e-10,1.1891394302843905e-10,1.19978860426286e-10
29,8.169529923804629e-11,8.17472279668975e-11,8.174588158557154e-11,8.171940303195135e-11,8.17141159491167e-11,8.205345531875211e-11,8.176269874136422e-11,8.165491372793446e-11,8.177093385342835e-11,8.175969157275862e-11,8.170254045136783e-11,8.205345531875211e-11
30,9.988933786617771e-11,9.996110644944046e-11,9.995924397187218e-11,9.992137155362521e-11,9.99163286077694e-11,1.0056811765428256e-10,9.998332327636108e-11,9.985109275853207e-11,9.999498374467562e-11,9.997864992258487e-11,9.989932873822629e-11,1.0056811765428256e-10
31,8.509523501478546e-11,8.514905400270875e-11,8.514795519811488e-11,8.511950614330896e-11,8.511455434034027e-11,8.550745145698131e-11,8.516701145647268e-11,8.511172283721579e-11,8.517487545871128e-11,8.516260231371614e-11,8.510151850685979e-11,8.550745145698131e-11
32,2.1753498323514394e-10,2.1772374486372487e-10,2.1772029627416143e-10,2.1760071842618844e-10,2.1758095586224832e-10,2.2247750281356208e-10,2.1780710231975276e-10,2.2247750281356208e-10,2.1784487528130722e-10,2.1778578393717556e-10,2.1754667004449342e-10,2.2247750281356208e-10
33,0.47351763591355506,3.1350133115149807,3.18399789450151,1.0939890204095573,0.8000815224903951,0.032656389037028964,10.874577423386132,0.11429736067937382,31.154194779807327,7.4130002256716665,0.5388304132289213,0.06531277769345198
34,1.6357240142559577e-10,1.6371469229656652e-10,1.6371554230583825e-10,1.6363925165100187e-10,1.6361442428166207e-10,1.6367556816889872e-10,1.6376612421311606e-10,1.6366293743796904e-10,1.6378605596630186e-10,1.6375156300208442e-10,1.635806870106999e-10,1.63533943697489e-10
35,1.0169604835283933e-10,1.0176635648547384e-10,1.017658104345888e-10,1.0173089833630145e-10,1.0171947298972609e-10,1.0174494732950553e-10,1.0179134981952174e-10,1.0173089833630145e-10,1.0179974713315239e-10,1.01783593175118e-10,1.0170261707920154e-10,1.0170107590402373e-10
36,1.252613281319482e-10,1.2535787110742185e-10,1.2535741560951427e-10,1.2530991221111981e-10,1.2529244705897778e-10,1.2523433012494485e-10,1.2539303077337476e-10,1.2528519884258511e-10,1.2540522764734338e-10,1.2538219151041615e-10,1.252678212651189e-10,1.2528215580212137e-10
37,1.7556297775358694e-10,1.7571900477330237e-10,1.7571995534703225e-10,1.7563509324105688e-10,1.7560658534247135e-10,1.7842141639034098e-10,1.7577664512750062e-10,1.7557926305904412e-10,1.758001007604294e-10,1.7576067169405318e-10,1.7557135440796283e-10,1.7560855095216918e-10
38,1.457149505228454e-10,1.458356704472536e-10,1.458356704472536e-10,1.457711289790915e-10,1.4575241809119498e-10,1.4750352707844064e-10,1.4587860006307385e-10,1.457225555538215e-10,1.4589659611112867e-10,1.4586682254179216e-10,1.4572493858666873e-10,1.4576637248265436e-10
39,0.4038916001414922,2.5983692917584746,2.6118323450812793,0.8885615197623602,0.6866157199203134,0.013463053785966206,9.127950153318022,0.47120686675549833,25.64711658039669,6.071837049041773,0.48466992007830006,0.3769654934958914
40,3.398712910890037e-10,3.400207122738466e-10,3.4002148718589314e-10,3.398827536605297e-10,3.398659184699698e-10,3.400252977065829e-10,3.4017727674760094e-10,3.3987115000001607e-10,3.40243931406449e-10,3.401319153353056e-10,3.3987184070830143e-10,3.4015956931975576e-10
41,1.0730338004308618e-10,1.0738287932317591e-10,1.0738287932317591e-10,1.073435779567491e-10,1.0733102024407233e-10,1.073932880302511e-10,1.0740980924751227e-10,1.0734287362495187e-10,1.0741963296135646e-10,1.0740205151200767e-10,1.0731569941971571e-10,1.0812733460342432e-10
42,1.2115906010238818e-10,1.2125488399739104e-10,1.2125414870112817e-10,1.2120574807890087e-10,1.2119217167827835e-10,1.2125635025859788e-10,1.212880675149813e-10,1.2120574807890087e-10,1.2130026556367233e-10,1.2127844286881673e-10,1.2117545864536832e-10,1.2229015242860295e-10
43,7.027402834919986e-11,7.031420280087505e-11,7.031389001472071e-11,7.029346535634393e-11,7.028787645845985e-11,7.031482969676029e-11,7.032795802679613e-11,7.026527880050836e-11,7.033248159559996e-11,7.03241151465991e-11,7.028172524896784e-11,7.046369004923025e-11
44,1.2957566076342958e-10,1.2968543904012116e-10,1.2968503849423435e-10,1.2963070314327362e-10,1.2961593430639561e-10,1.2950902362290785e-10,1.2972246635806137e-10,1.2953043554936026e-10,1.297362778421939e-10,1.2971156177036077e-10,1.2959802404782892e-10,1.3091773172050447e-10
45,8.785403085055221e-11,8.79115806692292e-11,8.79118980499994e-11,8.788388311448558e-11,8.787461839964864e-11,8.831243066652223e-11,8.793118871612269e-11,8.777963394058037e-11,8.793855698420041e-11,8.792584797834685e-11,8.786507051682119e-11,8.831243066652223e-11
46,6.318527574187938e-11,6.321983564482937e-11,6.321976924779579e-11,6.320214331163616e-11,6.319747544084474e-11,6.328900299974328e-11,6.323137760165872e-11,6.328900299974328e-11,6.323547905058702e-11,6.322826499887237e-11,6.319239107502374e-11,6.328900299974328e-11
47,5.6722533778623166e-11,5.675139157300938e-11,5.675155214610109e-11,5.673639061165043e-11,5.673273639944376e-11,5.676309753196486e-11,5.676048823043312e-11,5.669591346426001e-11,5.676381724970395e-11,5.675820825782529e-11,5.672798607852315e-11,5.676309753196486e-11
48,4.091184671407939e-11,4.092851299129702e-11,4.0928483786322095e-11,4.091973433566215e-11,4.091788794341425e-11,4.086705779271012e-11,4.093321026060988e-11,4.086705779271012e-11,4.093491986246042e-11,4.093201280350808e-11,4.091536366633611e-11,4.086705779271012e-11
49,4.978068910503998e-11,4.98037994502615e-11,4.980343261922445e-11,4.9790568638175176e-11,4.9788973273740107e-11,4.977113767110859e-11,4.981056448303868e-11,4.977113767110859e-11,4.9813562306981493e-11,4.980919322840897e-11,4.9785513081357224e-11,4.977113767110859e-11
50,3.620325445394976e-11,3.621663268542618e-11,3.621646135523168e-11,3.620918971240986e-11,3.620823901388014e-11,3.6150621689414705e-11,3.6220153378103104e-11,3.6150621689414705e-11,3.6221719070040196e-11,3.6219443851114024e-11,3.6205920326741454e-11,3.6150621689414705e-11
51,3.250434758554373e-11,3.251525962940301e-11,3.2515160382616275e-11,3.2509092274120254e-11,3.250829130362507e-11,3.244968993775201e-11,3.25181261549857e-11,3.244968993775201e-11,3.2519430629644714e-11,3.251756122144503e-11,3.250632437475986e-11,3.244968993775201e-11
52,3.477894995758692e-11,3.479152575796789e-11,3.479138950130318e-11,3.478455607010746e-11,3.478366070060603e-11,3.4725129255016854e-11,3.4794793591177464e-11,3.4725129255016854e-11,3.4796269353142904e-11,3.479414996663321e-11,3.47816999339676e-11,3.4725129255016854e-11
53,3.4052827629387005e-11,3.406517824870329e-11,3.406504443853629e-11,3.4058468485098834e-11,3.4057612394880955e-11,3.4043904515518756e-11,3.406845020944522e-11,3.403437246594722e-11,3.406985146593664e-11,3.406777532167222e-11,3.405530048591726e-11,3.399842614756359e-11
54,5.211624489744578e-11,5.214069733036195e-11,5.214054913536771e-11,5.212681342875759e-11,5.212487500979033e-11,5.2121609404288985e-11,5.214832051124894e-11,5.2111057520026916e-11,5.215156211966851e-11,5.214678262162487e-11,5.2120396400106816e-11,5.212059777795062e-11
55,6.54125382085908e-11,6.544786829285446e-11,6.544814656208791e-11,6.54300567701484e-11,6.542450680600853e-11,6.542495293980154e-11,6.545954844256052e-11,6.541793272763898e-11,6.546448294064869e-11,6.54571333081416e-11,6.541852387905117e-11,6.554061184726501e-11
56,6.104441957809236e-11,6.107598190049217e-11,6.107629575814184e-11,6.105954469159722e-11,6.105513246103863e-11,6.106656056989038e-11,6.108681367899662e-11,6.105286695214692e-11,6.109072073625159e-11,6.108421672400965e-11,6.104858943933505e-11,6.095668352701465e-11
57,5.799186847816415e-11,5.8020591542520734e-11,5.802082526522474e-11,5.800574106094882e-11,5.80020502365678e-11,5.801262724239296e-11,5.803060492926051e-11,5.800274223670073e-11,5.8033907650479394e-11,5.802803230552697e-11,5.799624582510059e-11,5.799035255405159e-11
58,5.5526879036892904e-11,5.555360783071019e-11,5.555355279225401e-11,5.553929196140254e-11,5.553635981125105e-11,5.554392669049393e-11,5.556273192414652e-11,5.5533270662009396e-11,5.556577465246466e-11,5.5560374650534573e-11,5.553095419625158e-11,5.554142557290595e-11
59,7.217568725583988e-11,7.221440584593009e-11,7.221414866063575e-11,7.21926132732978e-11,7.218817905679737e-11,7.208145718188087e-11,7.222922820914358e-11,7.212926943929965e-11,7.223447149783417e-11,7.222518654935057e-11,7.21799471656939e-11,7.220634116478366e-11
60,6.821357392079226e-11,6.824771389688362e-11,6.824756039883778e-11,6.822778129803613e-11,6.822335731860406e-11,6.837243421009838e-11,6.826111669698805e-11,6.837243421009838e-11,6.826578640445461e-11,6.825730963911293e-11,6.821581612581604e-11,6.82373928029434e-11
61,7.450341217783068e-11,7.454488258771156e-11,7.454559435227006e-11,7.452497855146543e-11,7.451658298354093e-11,7.474802753675218e-11,7.456024067063816e-11,7.44617628357e-11,7.456554314434147e-11,7.455570858469264e-11,7.450790297812394e-11,7.451021285289122e-11
62,6.265542781358967e-11,6.268731814000764e-11,6.26882112446198e-11,6.267281291327341e-11,6.266541173973958e-11,6.2751216232616e-11,6.269848459622892e-11,6.266001146289023e-11,6.270215331033014e-11,6.269531165063601e-11,6.265882432210388e-11,6.263825693986828e-11
63,6.181024506595025e-11,6.184269040579336e-11,6.184390280494337e-11,6.18283803520397e-11,6.182158686414604e-11,6.189846391216097e-11,6.185420786992978e-11,6.182235637858298e-11,6.185771254197386e-11,6.185091682992575e-11,6.181450150776249e-11,6.17708226041049e-11
64,4.963890237587914e-11,4.966144241906656e-11,4.966243049877438e-11,4.9651754980747465e-11,4.964639007539325e-11,4.962716719157062e-11,4.9669068520059e-11,4.964843393997465e-11,4.967123370453736e-11,4.966686617471361e-11,4.964220712604044e-11,4.96070305791837e-11
65,7.585167069368514e-11,7.589511867742618e-11,7.589583834953665e-11,7.587401633987942e-11,7.58663898227895e-11,7.587940322120133e-11,7.591209936309765e-11,7.582917895045649e-11,7.591738107573783e-11,7.590704950785989e-11,7.585820754444432e-11,7.57844955704043e-11
66,4.5679778669731286e-11,4.569977284810296e-11,4.5699956920379784e-11,4.56903347670885e-11,4.568686247001016e-11,4.5701830774892915e-11,4.570621335555164e-11,4.5664251908138e-11,4.570827831996746e-11,4.570446618540906e-11,4.568353146535997e-11,4.564854440947294e-11
67,5.1599300121464434e-11,5.1624274439448435e-11,5.1624460363532116e-11,5.161178279130822e-11,5.160845055271817e-11,5.1625061716692876e-11,5.163228761917187e-11,5.1581022554618526e-11,5.163494740613808e-11,5.1630062342236056e-11,5.160486286903247e-11,5.152002981412701e-11
68,4.004840489165217e-11,4.006499492329987e-11,4.006513726650485e-11,4.005700555682631e-11,4.0054403342183496e-11,4.006554086353906e-11,4.006982527459356e-11,4.0034814361653926e-11,4.007144765740465e-11,4.00684785952977e-11,4.005188640038659e-11,4.0000664418677764e-11
69,4.732347552105613e-11,4.7344773482048547e-11,4.73448548090808e-11,4.733371510708627e-11,4.733043717431099e-11,4.7321152953345034e-11,4.7351622772596324e-11,4.729775585879976e-11,4.7353943853599163e-11,4.7349686133387045e-11,4.73274491425576e-11,4.7299895422937426e-11
70,4.211238989703542e-11,4.213054781945844e-11,4.213061348021526e-11,4.212143973487606e-11,4.211885071761537e-11,4.206951025720409e-11,4.213599275113349e-11,4.20853692216991e-11,4.213791234808443e-11,4.2134464455436474e-11,4.211617416372255e-11,4.206951025720409e-11
71,4.398553466776108e-11,4.40049557253766e-11,4.400499057806985e-11,4.399460106921075e-11,4.3990801758691155e-11,4.3948668521995034e-11,4.401053260085129e-11,4.396022181545069e-11,4.401276683280471e-11,4.400907796474472e-11,4.399020076215277e-11,4.3948668521995034e-11
72,2.8493331601766516e-11,2.8502318403024585e-11,2.8502347102099003e-11,2.8497776735598653e-11,2.8495820568527745e-11,2.8478178021883848e-11,2.8504536525608953e-11,2.8476745872250288e-11,2.8505526399884443e-11,2.8503989378328476e-11,2.8495669892476085e-11,2.8440756059721204e-11
73,2.342572544897448e-11,2.3430864316491786e-11,2.3431720288037267e-11,2.342849664761609e-11,2.3427434462366092e-11,2.3378556730588762e-11,2.343329070705684e-11,2.3411418710898875e-11,2.3434036124587482e-11,2.343294064218116e-11,2.3427225093622975e-11,2.3378556730588762e-11
74,2.3923645046520803e-11,2.3928438247416007e-11,2.3929764739793047e-11,2.3926158199272107e-11,2.392542106464856e-11,2.3875811168519197e-11,2.3931502160477837e-11,2.390637657877688e-11,2.3932317598502088e-11,2.393114087459962e-11,2.392508824234732e-11,2.3875811168519197e-11
75,2.2682715196988322e-11,2.2687078224787192e-11,2.2688283900142775e-11,2.2685065059805975e-11,2.2684330387810057e-11,2.2636612168050344e-11,2.2689830616072197e-11,2.2650933324414507e-11,2.2690575134475144e-11,2.2689506152755974e-11,2.268380757215473e-11,2.2636612168050344e-11
76,2.4089183394256114e-11,2.4094029937421594e-11,2.409541070048221e-11,2.4091656832149994e-11,2.409098782817302e-11,2.40410656143583e-11,2.4097194549980933e-11,2.40410656143583e-11,2.4098017363557962e-11,2.4096820667227094e-11,2.409040222085803e-11,2.40410656143583e-11
77,3.189966779434822e-11,3.19080531084797e-11,3.191046108967007e-11,3.190450249250193e-11,3.1902586885087644e-11,3.1894263377837975e-11,3.191337350189954e-11,3.1876187262037635e-11,3.1914723077720716e-11,3.1912758703562294e-11,3.1901414469282066e-11,3.184472877812824e-11
78,4.893849733563664e-11,4.8955641526664205e-11,4.896119448588259e-11,4.894846146042975e-11,4.8944175707080735e-11,4.893348823863892e-11,4.8968094083061275e-11,4.893357896415737e-11,4.897106961089124e-11,4.896644356859618e-11,4.8941888577852445e-11,4.892302450334929e-11
79,6.268550134236765e-11,6.271039379600272e-11,6.271849930086509e-11,6.270043172368625e-11,6.269663581418747e-11,6.267555206806275e-11,6.273037139392904e-11,6.278276286014256e-11,6.273456488304495e-11,6.272701578124933e-11,6.269050557904162e-11,6.278276286014256e-11
80,6.776473497903405e-11,6.779304045872617e-11,6.780245206268205e-11,6.778245585050165e-11,6.777754583644304e-11,6.792064942421696e-11,6.781622803869473e-11,6.792064942421696e-11,6.782120315915997e-11,6.781228250192059e-11,6.776896710817206e-11,6.792064942421696e-11
81,6.026933947724946e-11,6.029249535249977e-11,6.030036445221625e-11,6.028338783763555e-11,6.028030478851167e-11,6.034160576866889e-11,6.031188614594654e-11,6.01861391337091e-11,6.031546475239105e-11,6.030839003955054e-11,6.027282998994276e-11,6.023133548402883e-11
82,6.26008206493706e-11,6.262531706399671e-11,6.263355889424208e-11,6.261570123247824e-11,6.261203038043732e-11,6.269726911345557e-11,6.264588025663468e-11,6.269726911345557e-11,6.264969641668088e-11,6.264209376224274e-11,6.260452406341138e-11,6.260452406341138e-11
83,8.836654662370156e-11,8.840794108543698e-11,8.84219663510386e-11,8.839173506951286e-11,8.838481088809314e-11,8.882902352982345e-11,8.844419984883735e-11,8.882902352982345e-11,8.845150337573163e-11,8.843691143625608e-11,8.837164533457508e-11,8.839530555215143e-11
84,6.036181226487995e-11,6.038396097302094e-11,6.039158513446665e-11,6.037519568705079e-11,6.037148169233124e-11,6.038006324669126e-11,6.040272267877317e-11,6.031859854297225e-11,6.040581006879511e-11,6.039905872408576e-11,6.036451285940137e-11,6.038438166607754e-11
85,6.816949438037793e-11,6.819612855136382e-11,6.82052183490898e-11,6.81853731887004e-11,6.818076704917542e-11,6.81886603080774e-11,6.821917799210288e-11,6.808880703880093e-11,6.822330696789198e-11,6.821475612088836e-11,6.817352277225431e-11,6.81990769011443e-11
86,7.507421600071513e-11,7.510519349222403e-11,7.511556323319105e-11,7.509305344634559e-11,7.508731274701988e-11,7.509642477293745e-11,7.51315899622216e-11,7.507523590865882e-11,7.513635290289408e-11,7.5126414690031e-11,7.50789094528918e-11,7.510089105007054e-11
87,9.104285442060147e-11,9.10856159713296e-11,9.109934253724995e-11,9.106915420790905e-11,9.106076938108611e-11,9.107779390398203e-11,9.112150825440271e-11,9.104140017438225e-11,9.112828811163404e-11,9.111407832434517e-11,9.105039801930665e-11,9.104926313811213e-11
88,1.5407123939063363e-10,1.54169960500986e-10,1.542028071153789e-10,1.541309846271867e-10,1.5411165329457446e-10,1.5419494444601426e-10,1.5425361589582754e-10,1.540958132849665e-10,1.542699053337434e-10,1.5423624772055092e-10,1.5408913994484786e-10,1.5400465948647859e-10
89,1.0015583452313839e-10,1.0020810649844569e-10,1.0022457269329406e-10,1.0018915616976005e-10,1.0017864927358771e-10,1.0022538612825036e-10,1.0025018204605184e-10,1.0021454288509655e-10,1.0025763024851257e-10,1.0024107013617757e-10,1.0016367446165817e-10,1.0007474451296866e-10
90,7.30063638406683e-11,7.303768427820656e-11,7.304807218331092e-11,7.302593756144262e-11,7.302053087508596e-11,7.30524020965113e-11,7.306352578422568e-11,7.304520553215942e-11,7.306768275675904e-11,7.305814421225198e-11,7.30126969625512e-11,7.291402638488207e-11
91,5.2614675796470424e-11,5.263333808985141e-11,5.263938493556003e-11,5.26261053560214e-11,5.262340092441509e-11,5.264251933280769e-11,5.264817780812728e-11,5.2636429894571856e-11,5.265033406477622e-11,5.26452309982436e-11,5.261887647337413e-11,5.2622637786082776e-11
92,4.127312225086034e-11,4.128577125243783e-11,4.1289844956302945e-11,4.128101164349583e-11,4.127955708880286e-11,4.1290030981930284e-11,4.129508404580733e-11,4.1284251723887406e-11,4.129672853065702e-11,4.129351893124236e-11,4.1276012112645026e-11,4.1227882215430015e-11
93,7.237798491941796e-11,7.240923673888375e-11,7.242014680023243e-11,7.239798111491154e-11,7.239368276159516e-11,7.228720558355413e-11,7.243576914581017e-11,7.228494455934071e-11,7.244033975851349e-11,7.243038212403289e-11,7.238430694744027e-11,7.259429786009573e-11
94,4.643681973275562e-11,4.645244116919156e-11,4.645782172622913e-11,4.6446971294308866e-11,4.6444369612899144e-11,4.6409125629371203e-11,4.646455602724281e-11,4.6409125629371203e-11,4.646641375625692e-11,4.6462238185790685e-11,4.644031469378348e-11,4.6409125629371203e-11
95,4.0264689971506036e-11,4.0277164756239464e-11,4.0281278892890305e-11,4.027237762513133e-11,4.027056039915737e-11,4.0216901213682135e-11,4.028619809857833e-11,4.0216901213682135e-11,4.0287791398947344e-11,4.028461274550339e-11,4.026749974651302e-11,4.0216901213682135e-11
96,2.5284100333121766e-11,2.5289324364270872e-11,2.529096076467048e-11,2.5287252751013267e-11,2.528660093878855e-11,2.5258258723087675e-11,2.529293218870599e-11,2.523430879735781e-11,2.5293563412359506e-11,2.529227940832644e-11,2.52850881194719e-11,2.523430879735781e-11
97,2.0740776947116948e-11,2.07444586005978e-11,2.074559410701637e-11,2.074307633711768e-11,2.0742568337032317e-11,2.0697651362242305e-11,2.0746932938296785e-11,2.0697651362242305e-11,2.074739760672449e-11,2.0746508670813317e-11,2.074160228877103e-11,2.0697651362242305e-11
98,2.0037633046537375e-11,2.004122820314359e-11,2.0042287528793713e-11,2.0039962307177792e-11,2.0039441447587685e-11,1.9995783582107713e-11,2.0043531875763792e-11,2.0010389971530197e-11,2.0043965847354304e-11,2.0043138125270873e-11,2.003854000396005e-11,1.9995783582107713e-11
99,1.9648428493731417e-11,1.965173563351163e-11,1.965276758269087e-11,1.9650538012865985e-11,1.9649979089258215e-11,1.9607135804199833e-11,1.9653978293629666e-11,1.9621982460106394e-11,1.9654395540225004e-11,1.965359557828855e-11,1.964898353293434e-11,1.9607135804199833e-11
