,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
16,0.374969772676596,2.688703678428961,0.27838665076898256,0.35224433222760676,0.508481735315198,0.017044085652762143,0.38633249290111,0.12072890766104637,0.10510516735399374,3.475572053995292,0.1732814886955661,0.38633249290111,0.0028406854834884684,0.018464425677426646,0.09800346721453358
17,0.7040406078131465,5.595130244827647,0.5366649168131439,0.6827865518131383,0.9511190088133534,0.03188108682570187,2.3777975178167234,0.22051083381443767,0.3453784128135367,6.50374113883073,0.329437870813603,0.7306081778131595,0.00026567875388565604,0.037194600824442835,0.13549460981622827
18,0.6124514703389276,5.347972436761808,0.4622275255774863,0.5962735070569153,0.8296984058403785,0.027733654591620915,1.7171752487412686,0.20106897545555283,0.16640191128066484,5.657664876733051,0.2865810670878881,0.6378739840678079,0.00023111733094533055,0.03235592981339608,0.11786802143658535
19,0.6331951475851827,5.963981439240303,0.5041667030543436,0.6188586537484165,0.8649684646130368,0.028672990817343296,1.9115325146991167,0.2054897481235616,0.29150871114311155,5.851678904185207,0.29150871114311155,0.6618681352587189,0.00023894500204633853,0.03345182209472007,0.13858611022046813
20,0.7795672838738746,7.728266622309543,0.6330320806174661,0.7561216513528444,1.0491920578658298,0.03516845134174078,1.9665024302524707,0.24910984808665057,0.22566421556583532,7.177294258063964,0.3516844903655944,0.8059436204600359,0.00029307314738880844,0.04102985947092273,0.19635717491489754
21,1.2826955482317,13.048774999013334,1.0030100530902664,1.181430110335655,1.721512445781296,0.05786596606437452,2.2230174715523296,0.40988391684254244,0.32790713378402403,11.823945416841848,0.5738374829596996,1.3260950216157215,0.00048221798448535696,0.06751029348255037,0.41952824426119506
22,1.1901516489921673,12.287754368057191,0.9341567663590755,1.0733820534051326,1.6302832015895552,0.053893661168970826,0.9296656280672679,0.3637822032999415,0.38623789475893544,11.025744508058354,0.48055179888675065,1.2170984787430237,0.00044911556692257327,0.06287593775202126,0.3547999267163451
23,0.8205166156522554,7.502308507628449,0.6068726672995065,0.7152427860291277,1.1208566589889832,0.03715547170133076,0.7338205206685006,0.2600882873653371,0.09908125382711702,7.607582337251827,0.3282066477093678,0.8359980611850711,0.00030963149204181196,0.043348049913462396,0.26937715468496554
24,5.23190828904284e-11,5.2321151691939664e-11,5.231830675263636e-11,5.231877693450962e-11,5.231959522629608e-11,5.2307301150798655e-11,5.2305228919020676e-11,5.2316195332471793e-11,5.2310440334215496e-11,5.2321200938169175e-11,5.231695806650294e-11,5.231912347052155e-11,5.231177838815872e-11,5.2307608127614853e-11,5.231657592694369e-11
25,3.938933607395055e-11,3.939047987808875e-11,3.938891402325627e-11,3.938918496053831e-11,3.9389630001660267e-11,3.938174782238124e-11,3.9372176568128484e-11,3.9387746567909674e-11,3.9383964091084125e-11,3.9390499459095596e-11,3.938816786150777e-11,3.9389358774210096e-11,3.9372176568128484e-11,3.938199933797121e-11,3.9387546545663e-11
26,3.945799295829506e-11,3.9459127446275836e-11,3.945757871564241e-11,3.945785172859926e-11,3.945827909405574e-11,3.945038882500626e-11,3.944087448501223e-11,3.945640229748751e-11,3.945260881058991e-11,3.9459148868581866e-11,3.945682469003899e-11,3.9458015606699895e-11,3.944087448501223e-11,3.9450640459338627e-11,3.945614618454681e-11
27,3.940272344999033e-11,3.9403857918443124e-11,3.940233773920482e-11,3.9402610562326514e-11,3.940301332935529e-11,3.9395128526729505e-11,3.9385566463404304e-11,3.940113636984716e-11,3.93973473540868e-11,3.940387495328403e-11,3.940155798503157e-11,3.940274232633328e-11,3.9385566463404304e-11,3.9395380138886193e-11,3.9401064964224414e-11
28,4.822244037552157e-11,4.822416688304741e-11,4.822180477060342e-11,4.8222270674166514e-11,4.82228755768571e-11,4.821205110219068e-11,4.8211359773090545e-11,4.8220024569031014e-11,4.821474812216564e-11,4.8224194356609136e-11,4.822069129511838e-11,4.82224687277467e-11,4.8211359773090545e-11,4.8212337664038087e-11,4.8220667124188057e-11
29,8.386524102695252e-11,8.38709717432751e-11,8.386386522642964e-11,8.386495182946097e-11,8.386673547887272e-11,8.384226883709322e-11,8.391137873997451e-11,8.385818965319353e-11,8.384980908898407e-11,8.387090582478638e-11,8.38599970891247e-11,8.386531380321064e-11,8.391137873997451e-11,8.38436734825344e-11,8.386131041046543e-11
30,1.8634453823399254e-08,1.8536277078923777e-08,1.8657674149403816e-08,1.863051396362752e-08,1.86103058199906e-08,1.931664833361378e-08,3.399477318584475e-08,1.8795541026588636e-08,1.8878434376827122e-08,1.85401225915645e-08,1.872424612417815e-08,1.8631391898771432e-08,3.399477318584475e-08,1.9280616055291143e-08,1.8701264628638374e-08
31,1.0505868915962528,12.906086137524268,0.8144999500911113,1.1135434093309742,1.4912825157394038,0.047217390205166146,0.4367608436832363,0.3383912847229805,0.9168042914099926,9.659890691825627,0.5036521437762563,1.0899347151804528,0.003934784285458385,0.05115217256319463,0.582347790944546
32,0.7516825142087044,9.75779620135595,0.6306250310744964,0.8023577397067603,1.157084318193335,0.03378348633110235,1.2021289630805383,0.23366909800768143,0.8699247070375131,6.905907121930468,0.3772489035846539,0.779835417263179,0.050675228160975534,0.03659877663591585,0.42229354847168743
33,0.950272737604709,12.691657585684016,0.7901144113958926,1.0072179202567457,1.7119145555760689,0.04270888909518438,2.128326203719488,0.29540313710715077,1.2100851334546712,8.733967391363327,0.47691590681001994,0.9751862550149741,0.3986162806636307,0.0462679630104859,0.5836881242824379
34,0.9972290296883641,14.547591997692171,0.8366266020082261,1.0457832520102759,1.9608435957698755,0.04481928414982226,1.6844580225526233,0.31000003682519967,1.1690362779043768,9.165543200312722,0.48554222521936446,1.023373610938624,0.7843374395077283,0.048554224328009356,0.597590430577468
35,0.6703018296119573,10.509732374186857,0.5777601595183958,0.6953130917994143,1.3180935202676898,0.030013517627548413,1.308089015392691,0.2075934791458473,0.7053175966743979,6.132761491367646,0.3201441589882673,0.6903108393619226,0.5227353827060366,0.03251464384551052,0.3701666833629395
36,9.58240441218342e-10,9.584608431055223e-10,9.582319013986355e-10,9.582422210324638e-10,9.58304401007844e-10,9.594228134589512e-10,9.606366757752112e-10,9.58367092727245e-10,9.582429980254478e-10,9.584374926979985e-10,9.582620145157643e-10,9.582427381637236e-10,9.582290964185673e-10,9.593373764849614e-10,9.582527468706812e-10
37,8.860347226931144e-10,8.862496582255516e-10,8.860212896742455e-10,8.860370271167579e-10,8.861037110705225e-10,8.869844053286064e-10,9.080856625699828e-10,8.860993188906353e-10,8.860320953477451e-10,8.862268384642988e-10,8.860224941493095e-10,8.860383437724321e-10,8.860143511255472e-10,8.868641013699298e-10,8.860201481516594e-10
38,0.7098804136934006,11.6176697121215,0.556249578504729,0.7231244512096707,1.3535406369846434,0.031785692873301304,0.000264883814387869,0.20660698807687006,0.7522613337454669,6.492227193310785,0.33904736323843493,0.7284220662161787,0.37613066828384184,0.03708330787854467,0.3363985557351933
39,0.6217998580339226,10.21329463341852,0.5173931659945803,0.6310804528818683,1.2041571847431454,0.027841787782167695,0.00023201842530692947,0.18561190018292859,0.5150730172825962,5.684364347604127,0.3062596332045659,0.6496416425777617,0.08816565428401087,0.03248208520449879,0.2552163615413422
40,0.8166679336188716,13.55729711352499,0.6734463188247111,0.8258097388185011,1.5723904967887659,0.036567223260325,1.072638479208565,0.24682874284309808,0.8440933492177601,7.462760313760874,0.41138123643569147,0.8562824228172669,0.006094539283612072,0.04266176005906636,0.3016795740405261
41,0.967597669157582,16.47443341598395,0.7906861553988874,1.0073124987768896,1.877428311345818,0.0433252707516759,2.949728711068175,0.29244556563021307,1.1408987438600329,8.852796568125981,0.49101971372622955,1.0181438159457918,0.0003610460935145753,0.05054614886347843,0.3538230295871036
42,1.0076830402612753,17.17573178871183,0.8234424847558647,1.0716032329876561,1.9439258631363292,0.04512013803524745,3.380250193812711,0.3120809429455754,1.0828832669981945,9.22706782261325,0.5226415778084682,1.06784322165081,0.0003760032290424251,0.052640160708185224,0.3045609202719118
43,0.7124740103532442,11.987109331226536,0.5901836956258918,0.7656437124086348,1.366461345635036,0.031901824057121934,1.0979543502550042,0.22331275144518423,0.5848667254203564,6.526580930123523,0.3695294320964713,0.7576682571003256,0.0002658515619694951,0.03721879426140506,0.2472391173698391
44,0.9680904585571128,16.00600303455854,0.8091502343574295,1.0258869037206464,1.8169757468969157,0.04334733594764658,0.7802520117756749,0.31065589482270967,0.22396122707787158,8.871754334678057,0.48765750813559006,1.0222746258979254,0.0003612299689669532,0.05057189159228921,0.2781453944183616
45,0.6293486354074873,9.846488118576431,0.47201147735147914,0.627000319615605,1.1671129517491083,0.028179792701908225,0.20430347707880475,0.20430347707880475,0.09158431907297612,5.767463588061896,0.30058442454479767,0.657528424910078,0.00023483508520646655,0.03287642428407449,0.16438210861775396
46,0.544220307462013,8.149036612580096,0.39338771390132443,0.5238375245483721,1.0109860361852219,0.024459343185910885,0.17733021501951418,0.17121538014562585,0.07541630045783425,5.006011487278793,0.22624889401102585,0.5584882555015651,0.00020383194926572117,0.028535899766397893,0.1080287531165547
47,1.7384950450316342e-10,1.738718536631554e-10,1.7384486656151594e-10,1.7384825292433538e-10,1.7385735958296395e-10,1.73783844000879e-10,1.7439188277121465e-10,1.7383252830319067e-10,1.7381572388856291e-10,1.738704019293e-10,1.7383683946733195e-10,1.738497602650865e-10,1.7439188277121465e-10,1.7378770728123063e-10,1.738294777863234e-10
48,5.03743618354783e-11,5.037661876728967e-11,5.037375370931988e-11,5.0374244170910866e-11,5.0375351624042835e-11,5.0362793114791134e-11,5.036451035349031e-11,5.037165711135394e-11,5.0368069867164604e-11,5.037654040619808e-11,5.037234869223668e-11,5.037443618481175e-11,5.036451035349031e-11,5.036346219378372e-11,5.037153691841249e-11
49,4.784627040411415e-11,4.784828143348465e-11,4.7845754712593415e-11,4.784618521290074e-11,4.7847166684980227e-11,4.783568878015328e-11,4.78344401067167e-11,4.784392584628013e-11,4.7839372756191855e-11,4.784819983768694e-11,4.784450403176909e-11,4.78463490057023e-11,4.78344401067167e-11,4.7836325878810206e-11,4.784363285599249e-11
50,4.704999622926291e-11,4.705196383409836e-11,4.7049482095087933e-11,4.7049906250335245e-11,4.70508650462613e-11,4.703959008093053e-11,4.7037381741162237e-11,4.7047707270753026e-11,4.704306616391248e-11,4.7051881705309717e-11,4.7048271631669184e-11,4.705007308659898e-11,4.7037381741162237e-11,4.70402217169751e-11,4.704738217377437e-11
51,4.678723839500575e-11,4.6789169251325264e-11,4.678674423908677e-11,4.6787156700977654e-11,4.6788088886444364e-11,4.6776992729449676e-11,4.677451875845454e-11,4.6784996518325e-11,4.678043462629861e-11,4.6789088087140263e-11,4.678554916353535e-11,4.678730257349565e-11,4.677451875845454e-11,4.677761953811058e-11,4.678532248170669e-11
52,4.790468990307399e-11,4.7906716296592313e-11,4.790417134542558e-11,4.790462466477527e-11,4.790558508659451e-11,4.7894074055222825e-11,4.7892889773884056e-11,4.790233462646702e-11,4.78975934938699e-11,4.7906627375761e-11,4.790291517394292e-11,4.790475716275625e-11,4.7892889773884056e-11,4.7894712628440966e-11,4.790296385824176e-11
53,8.811408014043562e-11,8.812083964128353e-11,8.811303919046079e-11,8.811408014043562e-11,8.811708154194875e-11,8.808950182696394e-11,8.817164759753728e-11,8.810684501174444e-11,8.80970957080384e-11,8.8120546807664e-11,8.810856724628127e-11,8.811426479318468e-11,8.817164759753728e-11,8.809104469240571e-11,8.81088355563564e-11
54,1.9301553398074115e-09,1.9297534702948364e-09,1.930232471814715e-09,1.9300693652504042e-09,1.9297884768489833e-09,1.9366975061697985e-09,2.03266952450706e-09,1.931146476565253e-09,1.9323671368022017e-09,1.9297145184487595e-09,1.9307589573139915e-09,1.9301112896704982e-09,2.03266952450706e-09,1.9363032247917898e-09,1.930805263347192e-09
55,0.2274142357458012,3.7510666434589646,0.19021636964148453,0.25193101113318117,0.4472198081921907,0.010144881602852774,0.3364716159192577,0.07608655319626673,0.1369557886307499,2.0746264504361704,0.11666604348470845,0.23671370227201152,0.0016908214109609642,0.010990287641402882,0.12850172815314237
56,0.00011315290981891998,0.00020068117387768544,0.00010785978743004684,0.0001177401543700034,0.0001405389195277268,3.098802025578745e-05,0.00013253390101517496,7.446145000506685e-05,9.597941640674971e-05,0.00018960093024324534,8.892791917733314e-05,0.00011455374901034549,3.098802025578745e-05,3.215245355327712e-05,9.469905378811414e-05
57,1.4134478206046614e-08,1.4074372544485455e-08,1.41408073987697e-08,1.41301063600219e-08,1.4111113389991941e-08,1.4538172837013536e-08,1.4115171967295588e-08,1.4209409172260395e-08,1.41586758251021e-08,1.4080958484358492e-08,1.417155729468309e-08,1.4133162883627646e-08,1.4370448932834129e-08,1.4519617607275838e-08,1.4167022621371297e-08
58,3.606549461648629e-08,3.558984805597114e-08,3.6124794722998215e-08,3.6033694815071633e-08,3.5851774424791705e-08,3.90388472443156e-08,3.587732242445832e-08,3.65171732814551e-08,3.646649018840531e-08,3.563073082756433e-08,3.633046103532936e-08,3.606034174932334e-08,3.699537882506514e-08,3.883538668986968e-08,3.628985846359694e-08
59,0.19442995147353243,3.329250010049569,0.16323410271240602,0.21039061828188083,0.39466377144263326,0.008705828820204039,0.27786070979171384,0.06456816246057544,0.10301885975947078,1.7781633899801457,0.09866595063073061,0.19878286060306238,0.0486074956643151,0.009431313663759917,0.12188146598485664
60,0.2243489939144722,3.773066209178514,0.1959926166393043,0.23936119364858244,0.4478639677424102,0.010008142311175576,0.3069160924534269,0.07172496329932221,0.08006507426014631,2.0433271951991707,0.11342551810738889,0.23018707158883336,0.10341738495276265,0.010842153398051996,0.15179002853540102
61,0.05607915685538185,0.9441722918530638,0.05065887016304432,0.059414717899886296,0.1123667496762641,0.0025017103880517364,0.054202903768840946,0.017094787457025716,0.04669789143073905,0.5101324073831326,0.02793536066990659,0.05753846481208281,0.02251507404342086,0.0029186551289079837,0.03960982423927524
62,0.47258671142642755,7.949646286631707,0.42163870210335064,0.5024527858572347,0.9486870744130492,0.021081939178827922,0.4497479486264161,0.14405989269283548,0.36366338114964464,4.297201066502684,0.24068542761255185,0.49191181841106474,0.08784139965118429,0.024595594990851042,0.3619065532419596
63,0.27917273644468216,4.742822953718194,0.2553029491879047,0.29681562267807415,0.5593832825111961,0.012453809366752805,0.3767275191479596,0.08821443840092646,0.16293725067526693,2.5333109070715407,0.1421809139316325,0.2916265384917725,0.02594542820155377,0.014529443028733019,0.2210549935590103
64,0.22263810518365187,3.71284201375896,0.19449797407657665,0.23919112348215818,0.45106975771230673,0.009931820206394089,0.4105148628782546,0.07035033685291849,0.12000939173813062,2.024434147143126,0.11504348624918329,0.2333975670776635,0.0016553113576484378,0.01158712201848888,0.1804279085232508
65,0.3312319372737958,5.52012174427944,0.2893661913240551,0.406344010890214,0.6649265594089684,0.014776151776981088,0.6636952139398257,0.10589571643497774,0.1847018264520942,3.0106396781366938,0.16869433535445355,0.349702119310548,0.00012314210168766653,0.017238842706423535,0.27459004569482753
66,0.4144573721651056,6.8901611447488476,0.34820582274406636,0.7919371304973353,0.8165888698170629,0.018488809384975408,0.5885602811098064,0.13250310370458018,0.21570272390381723,3.7609309848272616,0.21262125648897418,0.4421905788995808,0.00015407910018620376,0.021570276795022603,0.3420428879142214
67,0.055525353871512376,0.9171960138771414,0.046682433098950565,0.11475235840995021,0.10837722943452192,0.0024678320713108384,0.06992080632551034,0.018302827126475556,0.028585292995135042,0.5017843828448466,0.02796834503986289,0.058815743000587686,2.0678722862527388e-05,0.0028791303099962424,0.044831589218829807
68,0.25704647294453004,4.215944260910694,0.21500169798505317,0.5351153255297592,0.5016706181735242,0.011466764772008371,0.06593385950689445,0.08408955778018211,0.14333446794326773,2.3334850182538163,0.12900102193545807,0.27042435588634595,9.556679880574949e-05,0.013377890892135785,0.21309057185055266
69,0.11847806299170045,1.8764361053785898,0.10155262777650936,0.17840325255045922,0.23466888855582252,0.005489347319741052,4.5773068317548935e-05,0.04254232668041285,0.01784034030107109,1.1166212970037985,0.05992520605470337,0.12808439108784872,4.5773068317548935e-05,0.006404235661798143,0.10155262777650936
70,0.4233524716628112,5.725965668863764,0.311337032891752,0.4266470433913867,0.8434103670582275,0.01976743494621729,0.00016473387416942277,0.14331387473914217,0.05600772394194168,4.022672085166951,0.18449602134428578,0.45135633135571895,0.00016473387416942277,0.023062006670750645,0.35087189363431
71,9.13287963223531e-11,9.133615169629993e-11,9.132691780063476e-11,9.132843426570628e-11,9.133206897292091e-11,9.130282185808468e-11,9.139559559424556e-11,9.13210383803898e-11,9.131330243963499e-11,9.13358943386284e-11,9.132249680091726e-11,9.132914839244941e-11,9.139559559424556e-11,9.130447464799377e-11,9.132759728011433e-11
72,4.7842154182140365e-11,4.7844115600068085e-11,4.784160316029379e-11,4.784198533775735e-11,4.7843025748479387e-11,4.7831651287064224e-11,4.7830414652634e-11,4.783983225593906e-11,4.7834779089032736e-11,4.784406682657312e-11,4.784033028647636e-11,4.78422434499969e-11,4.7830414652634e-11,4.783228573535547e-11,4.784188555546557e-11
73,4.856126753838283e-11,4.8563256855681796e-11,4.856073640051837e-11,4.856111010618866e-11,4.85621738207173e-11,4.855059524673088e-11,4.855024268844425e-11,4.855889197974017e-11,4.8553752295185965e-11,4.856319475221665e-11,4.855937551631786e-11,4.8561352749529436e-11,4.855024268844425e-11,4.855123484565236e-11,4.856089025352902e-11
74,4.7247218844699834e-11,4.7249104004945524e-11,4.724668384797443e-11,4.7247047745788806e-11,4.724807565554893e-11,4.723692127248085e-11,4.7235001773138563e-11,4.7244960552470316e-11,4.7240009460577094e-11,4.724905145825989e-11,4.724542059835928e-11,4.724728878000335e-11,4.7235001773138563e-11,4.723754837763751e-11,4.7246833960729846e-11
75,4.695508691205439e-11,4.695692356066165e-11,4.695453355324815e-11,4.6954905236689006e-11,4.695591709584035e-11,4.694494851996199e-11,4.694271790411909e-11,4.695287601599422e-11,4.6948006371291265e-11,4.6956876591479935e-11,4.695332664876509e-11,4.695516087091299e-11,4.694271790411909e-11,4.694557036282431e-11,4.695472703462782e-11
76,4.8245924010105266e-11,4.824789049490518e-11,4.824540047521908e-11,4.824577604886999e-11,4.8246827892093015e-11,4.82353600259701e-11,4.823463114390755e-11,4.8243582194965584e-11,4.8238496958833015e-11,4.824782344792715e-11,4.824408496481187e-11,4.8246002252550514e-11,4.823463114390755e-11,4.823599596275394e-11,4.82454502472597e-11
77,7.330846023584718e-11,7.331323221400096e-11,7.330770951803925e-11,7.330822287195181e-11,7.331060831014286e-11,7.328928149626195e-11,7.333100466399616e-11,7.330305477914775e-11,7.329434431655058e-11,7.331301521444215e-11,7.33041955769098e-11,7.330863451118056e-11,7.333100466399616e-11,7.32903816550481e-11,7.330716434698466e-11
78,7.18629027731532e-09,7.169900709832865e-09,7.1885478576779646e-09,7.185338612212058e-09,7.178732347863734e-09,7.290495506869469e-09,9.358714372594143e-09,7.202964823053077e-09,7.224841742219323e-09,7.170989991089182e-09,7.197274709556637e-09,7.185474920865534e-09,9.358714372594143e-09,7.283810961440483e-09,7.190520056209497e-09
79,1.064221387788696,16.209220429318517,0.8505708822788729,1.1690310697369368,2.1042559240447063,0.04837370121914676,0.44745672093992356,0.37892731351237585,0.19752594091046485,9.852110104992784,0.5200172699808917,1.1045328039226332,0.004031143493444879,0.052404842832164115,0.7901037580780138
80,0.7316194786924696,11.58579498766427,0.5842036141344039,0.7807581002118439,1.4468594141416922,0.032759083762484674,0.7452690957811839,0.2511529571708856,0.13376625021012253,6.680122605967637,0.3658097407154123,0.7534588660344127,0.07916778185809789,0.03548900717956103,0.5077657584377153
81,0.8041798239747538,12.894086238251754,0.6620879006264676,0.8555747749730849,1.6083596454786397,0.03627879142146769,0.7013899219781146,0.2690676871107618,0.4081363780468456,7.391803249007945,0.39604344840021105,0.8313889156797517,0.5441818365716005,0.039302023832567624,0.47767072351503126
82,1.2227359107445734,19.241044995060342,0.9727341449431322,1.2409178573483175,2.4181988999410398,0.05454584145848696,1.5681928962157445,0.3909118536239293,1.127280691074924,11.104623889882575,0.5681858330101374,1.2454633439992533,1.4909196231498185,0.05909132810911423,0.6772775126324825
83,0.9019222231721423,14.286582096827017,0.7342786876807341,0.888510740332827,1.7937858319872264,0.0402344507542926,0.8482762918148841,0.2849940125645039,1.3042667083517543,8.19106314634992,0.4157559702473872,0.9220394474311158,1.0393899222751446,0.043587321463632714,0.4660490308947193
84,0.5199368518144907,8.596021561768655,0.4416452028743328,0.5380041554160818,1.0760083071089996,0.024089741882106632,0.09234399991812477,0.16461321432007905,0.8090137094403312,4.90226171431039,0.24691981961414772,0.5520565026617672,0.49785459185699765,0.02609722005875699,0.20476277787793984
85,4.392732792445643e-09,4.387612980034942e-09,4.393436495541378e-09,4.392462233861878e-09,4.390441870126215e-09,4.426573713234594e-09,4.507408016349694e-09,4.400468475203327e-09,4.3939302643105865e-09,4.388016051344865e-09,4.396474872791663e-09,4.39242026767188e-09,4.3951751078089045e-09,4.422891223514142e-09,4.401538386147478e-09
86,0.6280172894303199,10.18335954707129,0.5237427211429547,0.6564558080541605,1.2655140819153976,0.02843852179378027,0.00023699112525128158,0.2038093866267152,0.13982271972484042,5.789608419672541,0.3223032142247238,0.6683051908140955,0.18722025076315163,0.03317827489618486,0.13745284317294823
87,0.3943073683007354,6.50378786749099,0.33645532270757117,0.4247558133498734,0.8175407544863378,0.018269071984484166,0.10809198484743451,0.1354955853892984,0.05785205052395207,3.7207999899571256,0.21161669800832036,0.4323679246121667,0.022836338734842646,0.021313916484341132,0.12331620737060205
88,0.8377532393458482,13.8911176305301,0.7208574388279763,0.9059424563146227,1.7566841156399486,0.03896526914886422,2.7373099977636715,0.2857452924566149,0.1915792309290619,7.9326789096784305,0.44810057095318223,0.9189308785943904,0.003247107915109296,0.04545948028782318,0.36692293170483536
