,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
6539,1.9540852909829798e-10,1.9552161784951812e-10,1.9550605993502218e-10,1.9902146526718907e-10,1.9524097834182347e-10,1.9523945660216074e-10,1.9556486476458828e-10,1.9535859235523566e-10,1.9523942722896933e-10,1.9524211464141374e-10,1.9524807135579577e-10
6540,1.1289548421287513e-10,1.129421958695159e-10,1.1293558817507664e-10,1.1376614563781767e-10,1.127461576683525e-10,1.1276121562858351e-10,1.1295922576041571e-10,1.1287468959310184e-10,1.1278271002684612e-10,1.127793445013205e-10,1.1280118322821477e-10
6541,9.221561587008577e-11,9.224957977820885e-11,9.224495668096804e-11,9.269760334413877e-11,9.20939592100023e-11,9.21114554138343e-11,9.226153041607851e-11,9.22037658225309e-11,9.213188684552162e-11,9.213371822429324e-11,9.21628741630842e-11
6542,9.300689487827065e-11,9.304230352778038e-11,9.303766048164601e-11,9.350226233479304e-11,9.288245589752826e-11,9.290155842725491e-11,9.305462387740779e-11,9.299653698623432e-11,9.292215691551549e-11,9.292309170531497e-11,9.295787821520741e-11
6543,1.0210189807650447e-10,1.0214416746813269e-10,1.0213980890586587e-10,1.0276143788340443e-10,1.0196181246746232e-10,1.0198429701477426e-10,1.0215823145919847e-10,1.020905332464377e-10,1.0200884958884614e-10,1.0200785917340723e-10,1.0204371646342695e-10
6544,1.258600079596559e-10,1.2591893827365995e-10,1.2591561359893277e-10,1.2702230189906684e-10,1.2569927168967558e-10,1.257135984016055e-10,1.2593991407384352e-10,1.258440119028189e-10,1.2573777654166442e-10,1.2573448727624798e-10,1.2578496039607178e-10
6545,0.7252972993212345,3.671385849610225,3.5919485264488484,0.0006907603246400541,0.048353154127538295,0.06389523909247002,13.131334899131643,0.5456998730434158,0.11052149398887712,0.10534079900029826,0.3091148018893661
6546,2.666605907196624,14.175448978299617,13.295025650350638,0.002533592560256416,0.15834951965836885,0.22802330820107622,48.16358982559608,1.9762020025459386,0.4053747699461827,0.3990407891695712,1.8558563677903128
6547,1.4079193495558364,7.353954035284784,6.427603299656633,0.001337691080802141,0.08026143603938424,0.1203921538277445,25.42280971975678,0.9363834155357046,0.21403049533484345,0.20399781588762578,0.9731699068422389
6548,1.5438872326291278e-10,1.5446779022811621e-10,1.5446677608324677e-10,1.5634880901796172e-10,1.542173022193234e-10,1.5422091103631052e-10,1.545009907177867e-10,1.543579031269545e-10,1.5423463569871725e-10,1.5423750198763447e-10,1.5436371413676256e-10
6549,8.870958161161769e-11,8.874298682296339e-11,8.873965514289241e-11,8.913452005897338e-11,8.858637281170598e-11,8.860092841413625e-11,8.875381420259299e-11,8.869746413049617e-11,8.863193990229269e-11,8.863282296665771e-11,8.869965892970527e-11
6550,8.43774554701674e-11,8.440820677922919e-11,8.440329549016793e-11,8.473302678212393e-11,8.426252195143211e-11,8.427553296697276e-11,8.441818818842814e-11,8.436605858889255e-11,8.430280865171392e-11,8.431013952982009e-11,8.43711436622002e-11
6551,6.647120890580775e-11,6.649144388848905e-11,6.649000785041018e-11,6.658405664322899e-11,6.638298800172273e-11,6.639445897682549e-11,6.649782742118666e-11,6.646322094018152e-11,6.64199163278995e-11,6.642352711185068e-11,6.646884194409187e-11
6552,7.418817807908446e-11,7.421222086271118e-11,7.421055059365374e-11,7.439759579669157e-11,7.40920099722069e-11,7.409862714212291e-11,7.421979502735444e-11,7.417779080906817e-11,7.412519951523075e-11,7.413045635549848e-11,7.41830331801214e-11
6553,9.105740916140485e-11,9.109202303762956e-11,9.109112981267752e-11,9.1520578809568e-11,9.093052231558796e-11,9.093873939399246e-11,9.110611787470871e-11,9.10422963853864e-11,9.09577319806394e-11,9.097691252450737e-11,9.105966265868818e-11
6554,1.6058534347756913e-10,1.6068834461162398e-10,1.6068781805890116e-10,1.6277918202789014e-10,1.6043795254795543e-10,1.6043829385874002e-10,1.6072726286963587e-10,1.6056816418877404e-10,1.604391014811633e-10,1.6045676880531583e-10,1.60620145765769e-10
6555,1.8882035449329212e-10,1.889597030202594e-10,1.8895724420185195e-10,1.9216354204546828e-10,1.8869161689715647e-10,1.8869017451209884e-10,1.8901039681963414e-10,1.8880652843834002e-10,1.886895480356532e-10,1.8869280288739073e-10,1.8886840145241448e-10
6556,8.813454331204125e-11,8.817402910515465e-11,8.817376902758628e-11,8.85571867320973e-11,8.802120097430135e-11,8.802788034150381e-11,8.818692538310326e-11,8.813444634021171e-11,8.803717105403184e-11,8.807034345990558e-11,8.81458274116255e-11
6557,8.795552177938426,48.91404017291546,55.914581702240326,0.00897505331159741,0.5385031946320994,0.6282537270593477,170.59332451114835,7.18004259424807,1.1218816554092004,1.4360085189045562,7.987797386093248
6558,5.976751641739589,31.08189490098275,40.235101960540305,0.005572728914871191,0.39009101634737137,0.40402283835583175,105.86791544239058,4.458183042817544,0.8777047866434808,0.8916366086519408,4.304933000724494
6559,9.416129845366514,49.011606729385306,63.049016890459356,0.008678460758157825,0.6074922481545753,0.6508845515891194,164.99923380991368,6.5088455152522515,1.3234652548245363,1.3451614065418076,4.404318798676996
6560,10.812926340927078,56.69887130019197,81.38545951228419,0.010035198521737369,0.7024638922754172,0.8028158768774232,190.94473870151856,7.7271028144155425,1.605631753693453,1.5554557613924518,2.283007649756969
6561,14.97614340941353,75.98141355581164,101.36414214050762,0.01334177591201023,0.9339243106526288,1.0673420693106925,252.9934248553932,9.739496382084656,1.9345575005880977,2.101329698910675,3.3354439664977416
6562,19.314836253017027,98.07979210871528,127.71881700471529,0.017206981107497618,1.2905235804131974,1.3765584857716893,326.2443611194326,12.389026371658527,2.408977350073586,2.6670820661490597,2.8391518768660413
6563,20.0504931015421,101.3338404164189,130.4408483795067,0.018022915181599205,1.3967759239594832,1.4418332118280404,341.57929933156475,12.435811451755967,2.838609135753316,2.7484945600162014,2.0726352419878435
6564,19.074721697931352,95.84511846406748,121.73530252143556,0.01714581729246251,1.0287490354280702,1.3716653805587782,325.17042427022506,12.002072079610596,2.571872588516247,2.7861953042229377,1.2430717511347629
6565,16.000914477477295,79.82438190886575,99.50118214462977,0.014415238310709943,0.864914296120305,1.1532190614794915,273.4931080388948,10.95558108369164,2.1622857402366327,2.1622857402366327,0.4324571480815181
6566,15.652004731522274,77.19767039511954,97.20532350210023,0.014164710207743805,0.8498826098975683,1.1331768131822575,268.98784601884955,11.190121029788521,2.124706524678658,2.1955300754998297,0.6020001820234624
6567,13.195938415089127,67.65917514624468,79.7154643345291,0.011996307701447837,0.7197784590534337,0.9597046120541277,227.9298453507024,9.357119967078157,1.799446147556542,1.8594276858067142,0.44986153692764774
6568,9.448003498714884,47.90567228523698,57.117475696413955,0.008589094161673567,0.5153456454522609,0.6871275272457839,163.21426043913058,6.678020654794527,1.3313095839714746,1.4172005248682322,2.2116917281632333
6569,8.155441108248398,39.805412324758116,51.54314999445706,0.007621907658958247,0.457314454744418,0.6097526062989638,144.94962735949645,6.021306986484942,1.2195052125171253,1.1432861367398561,4.897075618770263
6570,8.554848721792215,43.492133011872546,50.192434108600274,0.007976549002259371,0.4785929355577849,0.6381239140513161,151.35501584580194,6.221708161324514,1.2762478280254181,1.1964823387786563,5.065108567246507
6571,4.6588659061549285,22.801667848183993,28.370886862266087,0.004284014771771058,0.25704087771676914,0.3427211702411134,81.22491731321826,2.998810238495809,0.6854423403385024,0.6747323037729587,2.9666801287991804
6572,3.9510163950377124,19.828248944789866,24.465205685990508,0.0036583486847255255,0.21035503970997976,0.2926678812697554,69.46289240533386,2.5608439598059234,0.5304605346646704,0.5761898910867721,3.393118246688116
6573,4.0336730368611284e-10,4.0364042081268166e-10,4.0367053408501594e-10,4.2433778276845754e-10,4.0423564893033935e-10,4.0371520932036927e-10,4.037852618005388e-10,4.033281905218816e-10,4.034115477804693e-10,4.0338974185385224e-10,4.0334672831010927e-10
