,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
0,5.268511681107202,28.30644806271396,0.00188835584001658,3.1346700326468797,0.3399039797961441,93.47359433560308,9.630612750083577,0.00188835584001658,4.79642282082837,15.333446182251809,20.469772982085445
1,7.64923123996924e-10,7.650975647344121e-10,7.811190749677962e-10,7.648965229059652e-10,7.653958357469685e-10,7.651521913822052e-10,7.650112310423455e-10,7.811190749677962e-10,7.649315940117371e-10,7.650518291204258e-10,7.650763550619178e-10
2,1.877989980942592e-10,1.8783155443927428e-10,1.884627011174503e-10,1.8780025146024984e-10,1.877390528998836e-10,1.8783844169385344e-10,1.878181745385359e-10,1.884627011174503e-10,1.878069017396504e-10,1.8782428757550608e-10,1.878281052480482e-10
3,1.4756021731526745e-10,1.475852849448832e-10,1.4791451097361825e-10,1.4756303651023434e-10,1.4752069810785138e-10,1.4758935044049446e-10,1.475772453429086e-10,1.4791451097361825e-10,1.4756836650799678e-10,1.475807957680723e-10,1.4758267310091165e-10
4,7.375093393240038e-11,7.375844677828628e-11,7.377712872837045e-11,7.377712872837045e-11,7.373612507964012e-11,7.375946856181176e-11,7.375644088543194e-11,7.377712872837045e-11,7.375407573109938e-11,7.375737776639032e-11,7.375778404254249e-11
5,7.414470235202579e-11,7.415233879316404e-11,7.417165794409296e-11,7.417165794409296e-11,7.412976966744118e-11,7.415337033991965e-11,7.41501109049001e-11,7.417165794409296e-11,7.414788557120501e-11,7.4151226709274e-11,7.415152421209978e-11
6,7.569484072437553e-11,7.570281702026528e-11,7.572498666919361e-11,7.572498666919361e-11,7.567949486911916e-11,7.570390817706857e-11,7.570074026983815e-11,7.572498666919361e-11,7.56981954183716e-11,7.570163109273524e-11,7.570183018722979e-11
7,1.3470817012503017e-10,1.347311545263393e-10,1.3497705299313296e-10,1.3497705299313296e-10,1.3467101959506108e-10,1.3473498197324376e-10,1.3472418005637167e-10,1.3497705299313296e-10,1.3471597286563712e-10,1.3472728463541747e-10,1.3472732233710707e-10
8,1.4699015337601915e-10,1.470138729722121e-10,1.4733747713574896e-10,1.4733747713574896e-10,1.4694648440288866e-10,1.4701847931161246e-10,1.4700562970807355e-10,1.4733747713574896e-10,1.4699691003524957e-10,1.4700939912629266e-10,1.4700939912629266e-10
9,2.9950511480623975e-10,2.995581284783205e-10,3.013653801446448e-10,2.9946656903661854e-10,2.9941544368399955e-10,2.995729898979217e-10,2.995390181612099e-10,2.9948225751122077e-10,2.995201505518869e-10,2.995447506190039e-10,2.9954728422240645e-10
10,9.717348211354575e-10,9.719042064439996e-10,9.982681624601511e-10,9.720660552118722e-10,9.72873495625572e-10,9.719748985471125e-10,9.71810826849412e-10,9.71741110227351e-10,9.717325874006838e-10,9.71848911281675e-10,9.718413531698788e-10
11,1.1746315415565443,10.787280794304383,0.0007434387164556253,0.32215633069199506,0.09664689991167469,34.46577102632342,4.0517353782259296,3.2413883027815844,1.9180692254504281,5.806248312215492,5.055376251482674
12,4.88103340769757,43.807274832133224,0.0030506461256902353,1.9829198220224762,0.4881033409900172,148.32240266921502,16.687032961973916,7.382563029017111,7.9316792873555455,22.788324721289854,18.975017371717392
13,4.262383122972589,42.30010592677638,0.0026977111155658752,0.9172216849075129,0.5395421677066021,133.5097093307908,16.13231080642911,3.7498180639142378,6.960093960121805,15.808585505971205,14.567638520882571
14,7.494223058670279e-10,7.496137523939205e-10,7.64944475466375e-10,7.496435598144696e-10,7.498049860369654e-10,7.496606047497201e-10,7.495582662124496e-10,7.494515650605434e-10,7.494619699771693e-10,7.495115413284099e-10,7.495133032954549e-10
