,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
0,4.910129967109248e-11,4.9087729979840164e-11,4.909534919064775e-11,4.9058283570228905e-11,4.9109698890700916e-11,4.909765251577589e-11,4.906812762926031e-11,4.9058283570228905e-11,4.9090811277715465e-11,4.91065298989663e-11
1,3.63350588490773e-11,3.6326566490540554e-11,3.633176878748246e-11,3.626442411065475e-11,3.633984640486818e-11,3.6333990675401974e-11,3.631510880544735e-11,3.626442411065475e-11,3.632918501956629e-11,3.6337723591977865e-11
2,3.4363485204274876e-11,3.4355774738880454e-11,3.4360550140947226e-11,3.429368108631732e-11,3.436768402754391e-11,3.4362041976325937e-11,3.4345564627366904e-11,3.429368108631732e-11,3.4358302027877266e-11,3.436604392749635e-11
3,3.073706157701009e-11,3.073101355586278e-11,3.0734777970761245e-11,3.0670894999062716e-11,3.074038998342322e-11,3.0735028894734167e-11,3.072261043278893e-11,3.0670894999062716e-11,3.073300253616857e-11,3.0738767908499764e-11
4,3.319528136246745e-11,3.318853393165416e-11,3.319261866850097e-11,3.312650703639538e-11,3.3198985504743414e-11,3.319174557995642e-11,3.317870847778194e-11,3.312650703639538e-11,3.319056927608681e-11,3.319628038232719e-11
5,3.0547108688929805e-11,3.054166635287442e-11,3.054487138654197e-11,3.048111630329883e-11,3.055029342082172e-11,3.054572260674056e-11,3.0532894884174986e-11,3.048111630329883e-11,3.054314241332731e-11,3.0547151559802626e-11
6,2.6829306526903968e-11,2.6825865767725594e-11,2.6827553230150884e-11,2.6768414460191107e-11,2.6831760446798177e-11,2.6826728567544772e-11,2.681793146671282e-11,2.6768414460191107e-11,2.6826192329814615e-11,2.6829355085102534e-11
7,2.826017649090684e-11,2.8256364871554105e-11,2.8258197290336854e-11,2.8196711134067558e-11,2.8262929315657698e-11,2.8257098108138026e-11,2.8247543335879443e-11,2.823904966836417e-11,2.825668226189634e-11,2.8260286233517467e-11
8,3.4662500143369925e-11,3.4656224783351625e-11,3.465951775401143e-11,3.4592391522123405e-11,3.466659997890146e-11,3.4657901936025286e-11,3.4644275944315864e-11,3.4643891345520166e-11,3.4657226250963083e-11,3.466236782739841e-11
9,3.880348134409054e-11,3.8795530874959756e-11,3.879966855011605e-11,3.8733631456096857e-11,3.88086438100142e-11,3.879904726280726e-11,3.87811208673006e-11,3.879305189042127e-11,3.879680130568849e-11,3.88028606147496e-11
10,4.2184837340718664e-11,4.21753317475598e-11,4.2180337666456716e-11,4.211955353114823e-11,4.219093613942492e-11,4.218003499598673e-11,4.215908684174849e-11,4.2178921866884914e-11,4.2176978107813536e-11,4.2185156771234155e-11
11,4.648848051724034e-11,4.6476655892836644e-11,4.648300558043178e-11,4.643475587949844e-11,4.649599906939396e-11,4.64857224441976e-11,4.6458129736005004e-11,4.6484110725933226e-11,4.647899343941841e-11,4.6491218703704136e-11
12,4.808720318925474e-11,4.807439954129741e-11,4.808137782869385e-11,4.803978665966495e-11,4.8095219885141914e-11,4.808347494300113e-11,4.8055194293254544e-11,4.808331081321642e-11,4.807713548014046e-11,4.809186839920145e-11
13,4.84463146112096e-11,4.8433203627863407e-11,4.8440413634377e-11,4.840037434881196e-11,4.8454463861650595e-11,4.8439774527795594e-11,4.8413884496138625e-11,4.844136289732402e-11,4.843609582240785e-11,4.845166623051858e-11
14,5.1228800735877314e-11,5.1217902019228843e-11,5.122237576585405e-11,5.119665052907915e-11,5.123773834492128e-11,5.1221049166478095e-11,5.119346561830834e-11,5.121935032764092e-11,5.121758839877445e-11,5.1234232531984306e-11
15,4.354627465366958e-11,4.3546421197366887e-11,4.354164563441943e-11,4.348443236508269e-11,4.35526059584688e-11,4.354366208192841e-11,4.351938908670538e-11,4.353162355444052e-11,4.353804768295485e-11,4.3549842426761006e-11
16,8.028531569928676e-11,8.028746323974985e-11,8.027165669674596e-11,8.055470740768998e-11,8.030630994630771e-11,8.028711632982871e-11,8.021295693275704e-11,8.020417753220177e-11,8.026193835640789e-11,8.029212615776747e-11
17,2.200963709474081,4.20342277978967,1.0604326737727676,4.927790582616879,25.483468256593028,4.367102042928511,0.15323165148430754,0.055720601108248356,0.6965075036024653,1.6228624822178002
18,0.9443943268340639,1.9134445160998403,0.45277133181957824,1.5122263575525816,11.245315652523352,1.3949242143646483,0.06574897406228195,0.023908719194022248,0.2988589656017009,0.5902464550448969
19,5.8184682654911104e-08,5.624499317323744e-08,6.09018269062329e-08,6.208685231402864e-08,5.437427855747382e-08,5.763930355515518e-08,7.524363748377476e-08,3.6082826367225334e-07,6.291401718058095e-08,5.9350107997718815e-08
20,2.719642828124505e-10,2.7205566883072306e-10,2.7186853206510777e-10,2.8030683108445775e-10,2.7213456948220754e-10,2.7193044146572125e-10,2.7167504761621076e-10,2.8030683108445775e-10,2.7180438247031607e-10,2.719138199007832e-10
21,6.64372141273797,16.70391348822793,3.206226314843195,1.9605285500097156,71.07835811776943,7.426881610882181,0.4625375669820948,0.0021024437881900305,2.102443485243912,3.926313208438902
22,4.577065408760994,11.74321449348901,2.2016263993714857,1.1732351209162417,47.9614171945741,5.50406599779102,0.3186564529042362,0.0014484388689259683,1.448438420784544,2.172657630964296
