,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
31,1.4825205454203428e-10,1.482594726591863e-10,1.4826544752216656e-10,1.4822369926733974e-10,1.482590456661838e-10,1.4824177293877597e-10,1.4824880747086638e-10,1.4860848580867631e-10,1.4827044658472933e-10
32,1.9171055939755192e-10,1.9172676027495376e-10,1.9173613695416896e-10,1.917331368146127e-10,1.917230496288341e-10,1.9170050630259786e-10,1.9170625532631067e-10,1.9240496125070582e-10,1.9174117128539488e-10
33,5.605200486850054e-10,5.606089149360929e-10,5.606306629695432e-10,5.6062903879375e-10,5.605803668297955e-10,5.60506762090176e-10,5.604961470382516e-10,5.604624731990337e-10,5.606551198940379e-10
34,2.101847268244034e-09,2.1009918683649796e-09,2.10095864212051e-09,2.1009423218321616e-09,2.1012933889908855e-09,2.1016669824212946e-09,2.1021869775794958e-09,2.1022085763767026e-09,2.1009618356050774e-09
35,2.433773009399006e-09,2.4325381618469835e-09,2.432483107490913e-09,2.4324522034642126e-09,2.433137696875916e-09,2.4336123417200066e-09,2.4342129926998984e-09,2.4337392978203908e-09,2.432383047033084e-09
36,2.400002795847417e-09,2.3988002298279473e-09,2.398749448158194e-09,2.3987442316181137e-09,2.399420896896045e-09,2.399980644473576e-09,2.4004229068571544e-09,2.3997920051093903e-09,2.3986669239666337e-09
37,2.8199565244483776e-09,2.818284816106812e-09,2.8181855294442123e-09,2.8181808605099266e-09,2.819310749714526e-09,2.820256233445791e-09,2.8205379329674678e-09,2.819705871368141e-09,2.8179329360408475e-09
38,1.8763541847379785e-09,1.875734326271474e-09,1.8757323828333988e-09,1.8757350528342935e-09,1.8763249099015628e-09,1.876941925021936e-09,1.8766265732217293e-09,1.8764225383102716e-09,1.8757940757521486e-09
39,1.1056527260878342e-09,1.1057415710499e-09,1.1057702691769323e-09,1.105703674230743e-09,1.1056457942230133e-09,1.1060452277882969e-09,1.1057091284592135e-09,1.1056992428274716e-09,1.1058487955965188e-09
40,9.73002275540422e-10,9.731324740445852e-10,9.731590803036245e-10,9.730891297370852e-10,9.730056123212241e-10,9.73125312000657e-10,9.730202651411131e-10,9.730784239373844e-10,9.73218493997989e-10
41,1.6784723447125666e-09,1.6781094760924789e-09,1.6781322639992545e-09,1.6781331360941332e-09,1.678398030911304e-09,1.6790356748464611e-09,1.6787107557990697e-09,1.6806477192386913e-09,1.678191168268953e-09
42,1.712519954267837e-09,1.71212102250028e-09,1.712146758909379e-09,1.7121608109419326e-09,1.7123841575057425e-09,1.7128843841691889e-09,1.7127486230230233e-09,1.735348764886617e-09,1.7122056922799797e-09
43,1.6480632728106605e-09,1.6477436646920953e-09,1.6477764614671932e-09,1.6478084148551094e-09,1.647866676518157e-09,1.648341256654595e-09,1.6482740000260336e-09,1.7217340506217512e-09,1.6478419871124783e-09
44,1.98006158501808e-09,1.979350918428259e-09,1.9793455581934597e-09,1.9793576106741758e-09,1.979554769072414e-09,1.9796858680527455e-09,1.9803607410300603e-09,2.0882635933833524e-09,1.9793863759166644e-09
45,1.8933954239869104e-09,1.8927878263193793e-09,1.892796593886474e-09,1.8928019519315177e-09,1.8929451187725628e-09,1.8938318099138982e-09,1.8936710203282527e-09,1.991658640502193e-09,1.892854097809815e-09
46,1.860646769995293e-09,1.86007867739928e-09,1.8600853554303362e-09,1.8600917639861882e-09,1.8602480897069477e-09,1.8613038685707351e-09,1.8609173390046374e-09,1.9553261558353726e-09,1.8601462528396441e-09
47,2.519495661253947e-10,2.5197382190156536e-10,2.5197577656696555e-10,2.519726710956065e-10,2.519519287472803e-10,2.518567758441132e-10,2.519431125151058e-10,2.5323082552744946e-10,2.5198772355312274e-10
48,50.49550069360106,140.21080775110994,228.45537206997116,48.53451037540414,48.779634165178756,16.178170125155034,38.23931120487033,0.024512379007921508,588.0519716693306
49,3.399613152975661e-11,3.399660808206448e-11,3.399701384949995e-11,3.399629930268493e-11,3.3996092381075935e-11,3.39947863269948e-11,3.399585907440387e-11,3.39773920624277e-11,3.399719847150188e-11
50,2.8678053842444556e-11,2.8678379012187136e-11,2.8678659004622472e-11,2.8677119446564668e-11,2.8678050850236925e-11,2.8677102614483932e-11,2.8677870068086603e-11,2.8659568493383344e-11,2.8678797889755994e-11
51,2.3643185496313646e-11,2.3643396952411626e-11,2.364358353129541e-11,2.362692821845947e-11,2.3643247485517954e-11,2.3642526858926415e-11,2.3643052853669068e-11,2.362692821845947e-11,2.364367481138836e-11
52,2.3286062091381065e-11,2.3286274424711736e-11,2.3286459558993545e-11,2.3270042509757987e-11,2.328615470943173e-11,2.328545300342526e-11,2.3285941366585646e-11,2.3270042509757987e-11,2.3286536243312174e-11
53,2.7733828818943836e-11,2.7734128394768195e-11,2.773439569686172e-11,2.7722661729495067e-11,2.7734066300887748e-11,2.7732978554548827e-11,2.7733646833538183e-11,2.7715607290434732e-11,2.7734490550011477e-11
54,4.367789461842234e-11,4.367865917954532e-11,4.367935210026141e-11,4.3675745024165943e-11,4.367817547151646e-11,4.3675665162454676e-11,4.367744029860762e-11,4.3663565384431353e-11,4.367954499361276e-11
55,6.2235592870508e-11,6.223749484910705e-11,6.223879036268031e-11,6.223599205124828e-11,6.223636313769573e-11,6.223058348352619e-11,6.223462778108971e-11,6.224091707908272e-11,6.223896789236639e-11
56,7.416822800176695e-10,7.418114081889611e-10,7.418579130819957e-10,7.418591527617889e-10,7.417507304742412e-10,7.41653392488571e-10,7.416607939874346e-10,7.568403232807139e-10,7.418529987237153e-10
57,2.9796634541861265e-09,2.97775529848551e-09,2.9774628664461773e-09,2.9774924390534853e-09,2.978382531137533e-09,2.9799573686251127e-09,2.9803602009030727e-09,2.993895412704326e-09,2.9775115534711684e-09
58,3.4395481470247277e-09,3.436970767072908e-09,3.436576700794519e-09,3.436599990514023e-09,3.4377171621795785e-09,3.4386603862223336e-09,3.4409096278778215e-09,3.4447316808125374e-09,3.4366135645647692e-09
59,3.8661437061269045e-09,3.8627504302123875e-09,3.862303507536126e-09,3.862382396205234e-09,3.863532025888613e-09,3.8649943745743275e-09,3.868203449502419e-09,3.870325791061131e-09,3.86222508537357e-09
60,2.4385974684458674e-09,2.4373205752159584e-09,2.437239602784357e-09,2.437220800310525e-09,2.4375417698242474e-09,2.4391601998007232e-09,2.4392271782936152e-09,2.439557108080003e-09,2.4372146946229533e-09
61,2.935275228378318e-09,2.933361414534268e-09,2.933185639229388e-09,2.9331297576242276e-09,2.933741871508618e-09,2.9357334022734877e-09,2.936201897271651e-09,2.9367233051016145e-09,2.9330971662422117e-09
62,2.799607213701366e-09,2.797762938698416e-09,2.797615396916366e-09,2.7976333246730443e-09,2.798172422878861e-09,2.8012810194787865e-09,2.8003797418872174e-09,2.801314380609835e-09,2.797536559163798e-09
63,8.074769020473035e-10,8.076304649296408e-10,8.076536258061542e-10,8.076113935765735e-10,8.075720713888622e-10,8.074757370975314e-10,8.074616026827917e-10,8.075042177700304e-10,8.076674437674178e-10
64,7.401409669420616e-10,7.402845796436328e-10,7.403044249402662e-10,7.402678293180947e-10,7.40229011499027e-10,7.401105752735507e-10,7.401126215301745e-10,7.401887834776324e-10,7.403151857297314e-10
65,6.065063779030461e-10,6.066204902601748e-10,6.066342186857512e-10,6.06622015362713e-10,6.06580860591341e-10,6.064614869586064e-10,6.06469752839346e-10,6.067010184169686e-10,6.066448381062828e-10
66,6.281493247579909e-10,6.282703929192571e-10,6.282854238202795e-10,6.282841310926343e-10,6.28230183752523e-10,6.281267622408046e-10,6.281154433037085e-10,6.307418425361909e-10,6.282985621659284e-10
67,6.726513180544297e-10,6.727816666498433e-10,6.727988113964669e-10,6.728050332314049e-10,6.727374071401812e-10,6.72643841542497e-10,6.726181491203004e-10,6.848226715153579e-10,6.728150944998605e-10
68,7.455507955031728e-10,7.456980045229494e-10,7.457170940175615e-10,7.457253819943897e-10,7.456618753180028e-10,7.455410042398249e-10,7.455258953631613e-10,7.60884002454017e-10,7.457359431474719e-10
69,2.01296670575192e-09,2.012185480318597e-09,2.0121888822235453e-09,2.0121950504363066e-09,2.012303833243045e-09,2.0133160545683417e-09,2.0133299867920785e-09,2.1251066706512945e-09,2.012208539006493e-09
70,1.8919222211459026e-09,1.891305696187422e-09,1.891318870582421e-09,1.891314151459597e-09,1.891378229364318e-09,1.8925305407558075e-09,1.8922627408776982e-09,1.9900132555249197e-09,1.891347122371811e-09
71,6.945649633759738e-10,6.946788653863965e-10,6.94715234748419e-10,6.946748804873499e-10,6.946413533958523e-10,6.945683297704704e-10,6.945357842349863e-10,7.076544628994121e-10,6.947328637378063e-10
72,1.0995851286913911e-10,1.0996532264340311e-10,1.0996767614272775e-10,1.0995806170284967e-10,1.0996360892859064e-10,1.0995006941399911e-10,1.099553179973053e-10,1.1009625985789321e-10,1.0996907235022131e-10
73,9.312815724751902e-11,9.31319801413877e-11,9.313507916362626e-11,9.312655616386269e-11,9.31323878422466e-11,9.31199754092358e-11,9.312555537211011e-11,9.320190474264897e-11,9.313608985862915e-11
74,5.462957082029474e-11,5.463076877663344e-11,5.4631810786475514e-11,5.462533194530404e-11,5.46309245772731e-11,5.4626247089964016e-11,5.46286072251528e-11,5.462514742409066e-11,5.463213368662728e-11
75,4.7416868347693225e-11,4.741777227244797e-11,4.7418569841368955e-11,4.740543329164454e-11,4.7417880203266084e-11,4.74143816464384e-11,4.7416161555066344e-11,4.740543329164454e-11,4.741878486420651e-11
76,4.364170879485382e-11,4.364245774828788e-11,4.364311531428478e-11,4.3627536332170306e-11,4.36424293386589e-11,4.363969498922272e-11,4.3641175495384746e-11,4.3627536332170306e-11,4.3643292999445865e-11
77,4.5391453047755376e-11,4.53922655284571e-11,4.5392971561778085e-11,4.537862572687646e-11,4.539199306995538e-11,4.538924360309836e-11,4.539096909863066e-11,4.537862572687646e-11,4.539320542456854e-11
78,3.27927685482856e-11,3.279320597921926e-11,3.279359618237495e-11,3.27738933827092e-11,3.279314936997434e-11,3.2791471018728946e-11,3.279252068444223e-11,3.27738933827092e-11,3.279373674751576e-11
79,3.550198989804131e-11,3.550260211433282e-11,3.5502926732332235e-11,3.550130840980108e-11,3.550254761583533e-11,3.549956272428547e-11,3.5501664972214284e-11,3.5483519748287524e-11,3.5503108678002665e-11
80,9.162394488683366e-10,9.16371919449267e-10,9.164024639174923e-10,9.163461530355246e-10,9.163114918490497e-10,9.164226527540098e-10,9.162415307198524e-10,9.39860944969612e-10,9.164524960754185e-10
81,1.9229056985008656e-09,1.922271671232721e-09,1.9222702140111813e-09,1.922313254821398e-09,1.9224732547450373e-09,1.9235687393557425e-09,1.9232034166694946e-09,1.932583126581852e-09,1.9223113737706973e-09
82,1.9571486368331317e-09,1.956477805179118e-09,1.9564767690443183e-09,1.9564820609673595e-09,1.9566670916094508e-09,1.9577677153034374e-09,1.957475156160372e-09,1.960749339521136e-09,1.956525670510103e-09
83,1.799282597356234e-09,1.7987980024142824e-09,1.7988114976401658e-09,1.7988029379689435e-09,1.7988908258259089e-09,1.7998660073577582e-09,1.7995750865202397e-09,1.8006476632005437e-09,1.7988695275308057e-09
84,1.5373497816183806e-09,1.5371670178629019e-09,1.537191917593158e-09,1.5371817335199384e-09,1.537151541635689e-09,1.5380784102960151e-09,1.5375581082069717e-09,1.5379697785492353e-09,1.5372537443191219e-09
85,1.466983162757722e-09,1.4668517337261652e-09,1.4668821026036069e-09,1.4668376203571038e-09,1.466810626228539e-09,1.467634089809126e-09,1.4671543234804254e-09,1.467381379791559e-09,1.4669424558658933e-09
86,8.478001060143917e-10,8.479539623612479e-10,8.479776703951661e-10,8.479144968441517e-10,8.478889748198079e-10,8.478569232901249e-10,8.477924881965715e-10,8.478301412327904e-10,8.480152486673122e-10
87,5.90426020506106e-10,5.905336061577826e-10,5.905408292978697e-10,5.904988173992735e-10,5.90465594638366e-10,5.903545308693013e-10,5.90399028094065e-10,5.903559313451457e-10,5.905689644391167e-10
88,9.084211920598594e-10,9.085763625600707e-10,9.085939946825568e-10,9.084775851103989e-10,9.084476079203811e-10,9.08520157519823e-10,9.084206230083305e-10,9.089293354348084e-10,9.086501577463316e-10
89,1.9863807463434317e-09,1.98567359616849e-09,1.985669766653255e-09,1.985669379634313e-09,1.9860629431271728e-09,1.987231290517882e-09,1.9866989274652334e-09,1.994576087483167e-09,1.985723010191057e-09
90,2.011783076789577e-09,2.01105008816671e-09,2.0110477458559857e-09,2.011046042700091e-09,2.0114852699304344e-09,2.01235861419884e-09,2.0121125475253903e-09,2.1238179414788125e-09,2.011099397706525e-09
91,1.7328315509673428e-09,1.7324373263721134e-09,1.7324743444645107e-09,1.732436248639102e-09,1.7325181623747617e-09,1.7333323445174293e-09,1.733079601192793e-09,1.8144592478401559e-09,1.7325500020578518e-09
92,1.7905839399663106e-09,1.7901295655015489e-09,1.7901612309409918e-09,1.790137637511849e-09,1.790205153644455e-09,1.7909922837617383e-09,1.7908965955014074e-09,1.8779601815269816e-09,1.7902355943764362e-09
93,2.0790025131573076e-09,2.0781873261977453e-09,2.078180766409951e-09,2.0781802720790247e-09,2.0783846094448945e-09,2.079464508308906e-09,2.079419211587996e-09,2.1994331547031706e-09,2.078227621283288e-09
94,2.5543360301966175e-09,2.5529714381678644e-09,2.5529187141391855e-09,2.552983642510239e-09,2.5534236629002423e-09,2.5556988370164943e-09,2.554980039804453e-09,2.7469641460260315e-09,2.5528469359565442e-09
95,1.9632209051198675e-10,1.9633953340970956e-10,1.9634155706775856e-10,1.963211191326627e-10,1.963353336236345e-10,1.9630387400573162e-10,1.9631459721554373e-10,1.970565745247201e-10,1.9635049626583396e-10
96,5.0915997459376304e-11,5.091743536264499e-11,5.0917738265108326e-11,5.091407129787587e-11,5.0916902900841975e-11,5.0913142727353974e-11,5.091498760545604e-11,5.090754347065276e-11,5.091844169581284e-11
97,3.893343591608959e-11,3.893402088910688e-11,3.893425062215997e-11,3.893216776512398e-11,3.893392682396344e-11,3.893166397861068e-11,3.893285522946744e-11,3.891623066196076e-11,3.893481265230181e-11
98,2.6481884129485635e-11,2.6482137000863972e-11,2.648223280340945e-11,2.6481345581215294e-11,2.6482007906218002e-11,2.6481078486968423e-11,2.6481627323238438e-11,2.6464105450497415e-11,2.6482489309556606e-11
99,2.0313319639495466e-11,2.0313464738762852e-11,2.0313523065205152e-11,2.0306435283889416e-11,2.0313425638534227e-11,2.0312856156153605e-11,2.031317169860718e-11,2.0299487908296882e-11,2.031367385297717e-11
100,1.69653232628685e-11,1.6965425017304705e-11,1.6965461867430062e-11,1.6954432326824026e-11,1.696537260767473e-11,1.6965014037924497e-11,1.6965226844692922e-11,1.6954432326824026e-11,1.6965569558957956e-11
101,1.8718782013675928e-11,1.871890912256622e-11,1.871895864728361e-11,1.8706312106135618e-11,1.8718910767706396e-11,1.871840899251088e-11,1.871867484151711e-11,1.8706312106135618e-11,1.871908873309761e-11
102,2.8669577943626935e-11,2.866991003879175e-11,2.8670085423437614e-11,2.8651045348104487e-11,2.8669929666305067e-11,2.8668804353983798e-11,2.8669311043733594e-11,2.8651045348104487e-11,2.8670341459567718e-11
103,3.9666281596732484e-11,3.966723494357658e-11,3.9667503152377206e-11,3.9654471056366946e-11,3.966711372975922e-11,3.9665072008252344e-11,3.9665854768569413e-11,3.964937602591579e-11,3.966780080262157e-11
104,1.0567047522589775e-09,1.056843017889136e-09,1.0568615983518986e-09,1.0568369874141311e-09,1.0567363974404496e-09,1.0567063916412852e-09,1.0567450827843752e-09,1.0879530082436037e-09,1.0569075585497126e-09
105,3.1016695376609666e-09,3.099351712348147e-09,3.0994998277359787e-09,3.0995321731495265e-09,3.100509074605512e-09,3.101445756143197e-09,3.102456899913575e-09,3.1225857892976175e-09,3.099362181926229e-09
106,3.822080210040446e-09,3.818364272678929e-09,3.818624815028762e-09,3.818449210742124e-09,3.819975598885261e-09,3.820529320398885e-09,3.823458041300924e-09,3.839786429682117e-09,3.8186995868972866e-09
107,3.4024680011654014e-09,3.3995799309897798e-09,3.3997558610613236e-09,3.3998137084116518e-09,3.400818264163947e-09,3.4017127095167583e-09,3.403485085452952e-09,3.41184094937876e-09,3.3999164049631603e-09
108,2.0753037763519134e-09,2.0745028788861312e-09,2.0744874641156386e-09,2.0745029875395704e-09,2.074636813944899e-09,2.075868030843205e-09,2.0756673173185445e-09,2.0781221154802266e-09,2.0744902941246073e-09
109,3.0689307063220706e-09,3.0666118312774945e-09,3.066736483624842e-09,3.0669652284277284e-09,3.067461973938992e-09,3.0712930021935165e-09,3.069734884871135e-09,3.0779109380845097e-09,3.0666536184771427e-09
110,2.9498089254104427e-09,2.947680168157181e-09,2.947783798654867e-09,2.9483902586804537e-09,2.948881692946875e-09,2.951975021377789e-09,2.9505112152724085e-09,2.9587970608112995e-09,2.9476929871299025e-09
111,3.1046085650764193e-09,3.102207724431764e-09,3.1023329231032592e-09,3.1025974819600185e-09,3.1034064448726906e-09,3.107152463017906e-09,3.105410107402764e-09,3.117387169754265e-09,3.10218783314841e-09
112,3.2478110613829156e-09,3.245200485097732e-09,3.2453439527073025e-09,3.245879372827659e-09,3.2462053577937684e-09,3.2507112425933506e-09,3.248739587622249e-09,3.2647779018566533e-09,3.245158730632559e-09
113,2.70923799143533e-09,2.7075187638443844e-09,2.7075793842481932e-09,2.7075773929206387e-09,2.7077916110735396e-09,2.710083240371856e-09,2.709836069355233e-09,2.739807263333833e-09,2.7075174861428952e-09
114,3.924751425145027e-09,3.920804367826608e-09,3.9210771986125706e-09,3.921000769221959e-09,3.9214629873637155e-09,3.92480016488031e-09,3.926359822868318e-09,4.456231289088151e-09,3.920847986311071e-09
115,4.771096516027732e-09,4.764806479601411e-09,4.765231428547513e-09,4.765058919169729e-09,4.765955325874724e-09,4.7682137973843875e-09,4.7736120955174395e-09,5.610958781600264e-09,4.764909819547976e-09
116,3.200937096317003e-09,3.198462055068532e-09,3.19860951923999e-09,3.1985685962493042e-09,3.198845548788214e-09,3.1995101294046428e-09,3.201833053389242e-09,3.5292085496736185e-09,3.1984666063761064e-09
117,4.021496752281889e-09,4.017339028299087e-09,4.017641115685654e-09,4.017458315887083e-09,4.017988147155437e-09,4.018633923357706e-09,4.023109464977645e-09,4.584318653493011e-09,4.017417496731367e-09
118,5.9756327327168e-09,5.964189113154586e-09,5.964904268569752e-09,5.964960107405142e-09,5.96672576817971e-09,5.971139115816809e-09,5.979063746562988e-09,7.3921890223000895e-09,5.964251200082745e-09
119,2.2222061675726286e-09,2.221149705719233e-09,2.221164506724421e-09,2.2212666262952373e-09,2.221663097935597e-09,2.2227734663078005e-09,2.222551877509403e-09,2.3619235973375707e-09,2.221152733045592e-09
120,2.121967389047967e-09,2.121095191041859e-09,2.121102447926546e-09,2.1211252178996953e-09,2.121380382012817e-09,2.122914461038231e-09,2.122335759866896e-09,2.2479599993534377e-09,2.1211022360653517e-09
121,1.0232009503842227e-09,1.023349418657354e-09,1.0233537160171884e-09,1.0246197724944022e-09,1.0232525045293512e-09,1.02334404988774e-09,1.0232304892802415e-09,1.0525624190532508e-09,1.0233941286139047e-09
122,9.198646100048566e-11,9.199161932099927e-11,9.199298722389407e-11,9.205694364698432e-11,9.199127366929573e-11,9.198104857116776e-11,9.198422396068068e-11,9.205694364698432e-11,9.1993904432967e-11
123,5.543385361088509e-11,5.5435045946361435e-11,5.543605488329233e-11,5.543028099140987e-11,5.5435273754135003e-11,5.5431456353455306e-11,5.54329818526839e-11,5.543028099140987e-11,5.543650446313301e-11
124,4.494670603380551e-11,4.4947468530223544e-11,4.494810717339335e-11,4.4945240789747306e-11,4.494757102483704e-11,4.4944946223663745e-11,4.494614555099765e-11,4.4933201959704666e-11,4.4948431602656927e-11
125,3.642838717970021e-11,3.64289080203242e-11,3.642933438214011e-11,3.642749254615822e-11,3.642901649579784e-11,3.6427272834815566e-11,3.64280368085029e-11,3.641023526474928e-11,3.642954211007763e-11
126,4.0715061461665735e-11,4.0715678646238617e-11,4.071621054966773e-11,4.071120256215899e-11,4.071580752280054e-11,4.071349956559611e-11,4.071455829743938e-11,4.069877297388933e-11,4.0716480862707373e-11
127,3.5428921027939206e-11,3.542949947975902e-11,3.5429806793846325e-11,3.5410418492366134e-11,3.5429531040797964e-11,3.542763403089697e-11,3.542854343675208e-11,3.5410418492366134e-11,3.5430025063587916e-11
128,7.076358884022385e-11,7.076665827570082e-11,7.076721902014519e-11,7.078242126347068e-11,7.076655099745211e-11,7.075941309443979e-11,7.07620609266207e-11,7.078242126347068e-11,7.076807756009128e-11
129,1.2514290270839978e-10,1.2515314944829876e-10,1.2515495396544477e-10,1.251502042802777e-10,1.2515051251658382e-10,1.2513349245038153e-10,1.251392562937224e-10,1.2512276326071927e-10,1.251571822502988e-10
130,1.883564150694734e-09,1.8829674567138923e-09,1.8829672376815913e-09,1.8829722584733334e-09,1.8832488177725753e-09,1.883294385259561e-09,1.8838503131773536e-09,1.8838339142432102e-09,1.8829907310410706e-09
