,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
1411,2.671581638183952e-09,2.6679590970664996e-09,2.667299336011458e-09,2.66730069454863e-09,2.6673001036988784e-09,2.6677164704476145e-09,2.6674676765603403e-09,2.669152236144664e-09,3.600545934492187e-09,2.672396317183954e-09,2.6680017875168834e-09
1412,1.387880070488439,46.2505854448927,9.984450648984877,11.170363096259372,6.794397952386177,35.88809283792278,25.75863979482766,265.0850932373582,0.0005178670705313236,1.2635923030885021,49.17134797879126
1413,2.4214463429624593,76.23104790092626,17.697924002288275,16.07769152326892,6.8192202145867284,59.325435386323505,39.98057177693337,456.43373314244917,0.00089023837853958,2.1721798077286922,83.94940811691392
1414,2.2299024775076193,70.2171513245614,16.542572819095177,11.06692340393516,9.951972165554146,54.43439712792415,38.304769212679446,423.0124998424843,0.00082589062254329,2.02343002595557,76.1552990311978
1415,1.9279473790732486,58.96662759073373,14.138280774409239,5.134052463579692,10.011045275868874,45.25677956790123,31.311293532176244,366.2885802233819,0.0007140555416442989,1.7565742787878322,63.215252368642766
1416,1.8297816372242102,46.60644577314199,13.472562087838865,3.6524984796141635,3.6948872433906743,44.33864691109887,32.02471103402361,362.8336883398434,0.0007064803647216117,1.7803280794849496,60.5240898797617
1417,1.4042906093698007,33.265484063012266,8.830827479815655,4.50453218292312,3.861799173771825,31.56413197996479,20.162372464684637,277.7686823089646,0.0005401130810799339,1.3718839030260397,45.223558703860185
1418,1.6338185562049266,38.202336566479865,9.61997411960156,5.866607168400149,0.555119818969156,34.821152220523885,22.97439065017805,326.23382394772693,0.000630819073319466,1.6022776574553363,51.84062118580228
1419,2.2627195654740843e-10,2.2646966096128735e-10,2.2640938286750842e-10,2.2636210922104745e-10,2.263615640367344e-10,2.2646578751289662e-10,2.2644984138081372e-10,2.265016640519603e-10,2.3145637289067913e-10,2.2627112696444377e-10,2.264769039529461e-10
1420,1.513893241617476e-10,1.5149052289638253e-10,1.5146115505673393e-10,1.514369792718501e-10,1.5142334182026457e-10,1.5148923894576016e-10,1.5148060495938635e-10,1.5150565531162314e-10,1.5318451857636132e-10,1.5138867660940584e-10,1.514939517031904e-10
1421,1.5502438597008158e-10,1.5513181985165209e-10,1.5509958077310265e-10,1.550898205588136e-10,1.5507095834425707e-10,1.5512955210946971e-10,1.5512196005497713e-10,1.5514661217018673e-10,1.5693276142024604e-10,1.550237067484915e-10,1.5513405897104186e-10
1422,4.077320983364108e-10,4.0824812644834397e-10,4.08086758008468e-10,4.0810229428185653e-10,4.0806586948522506e-10,4.082374833060401e-10,4.082043835945468e-10,4.083365388476267e-10,4.289553907435486e-10,4.0772723595852737e-10,4.0825362306432336e-10
1423,0.45556290455994314,14.383296440312373,3.0107564350477767,3.2036358891832277,0.40229143627683844,11.965873948480763,9.023084562527753,96.21010867331027,0.20573808778916639,0.46474764047085687,13.608104729405882
1424,0.39955811949634057,13.853033918234756,2.8053363105605382,1.5999183661868133,1.7769377845911938,11.573698168871516,7.798969808794571,88.98681868606826,0.8024880337593012,0.424846607838761,12.516115834473618
1425,0.49509465497591987,17.846582119854318,3.5710018549115516,1.1966543108471597,5.441827603918032,14.871800636073358,11.157537352853879,111.73970279099366,2.1320671853492725,0.5309100127827123,15.62813672153892
1426,1.0932497389844524,39.97369553752951,8.194701026390174,4.022598395039158,16.272601865814135,33.47026120064258,25.247528131015354,248.15834643672275,6.737034709501585,1.1866898875029315,34.26917447047567
1427,1.354565398932297,50.21775067413935,10.21446954639446,8.726191684353587,18.992983498275905,40.78230157221681,29.021418310855488,308.73626617893825,10.720251476072407,1.4766506923028309,42.288020190453366
1428,1.5112885917460848,54.39347227298593,10.895486550813704,14.253905641464078,13.433676363555243,44.524886945075245,29.805969430475418,343.3725180269339,12.891162510450185,1.6404585567710979,47.902681530479235
1429,1.272265160544724,45.23308683878851,8.716369816651634,11.93222302808978,4.829193712589918,36.26226399139343,23.176881479532202,287.48320097852024,10.535438299889382,1.3805430464517245,40.99400760552939
1430,1.4297457349880351,51.0063298773648,9.893599172778051,13.229672552035177,7.444330109525932,39.803638620076974,25.240743253844865,320.3776653757022,10.816599583313936,1.5202359713150797,47.211772634050845
1431,2.1384249494716867,76.74770896791944,14.823996679594499,19.798553022335334,5.028923079406935,57.5381289194488,35.374622882392536,480.3663569297463,11.52574802976266,2.274341789437294,72.76987611825972
1432,2.1902000973248774,78.97824109328793,15.191003235232843,20.43250774007676,2.03108299628496,56.280654621419544,35.60479131570517,496.866547571434,6.77651653906362,2.386756516256541,78.61320774384343
1433,2.0982459305746217,73.57311049098476,14.302146403127923,18.516571988800106,2.609357118624267,55.361411843112336,31.54542385259078,476.615666288408,2.412086133763,2.295516915435888,79.83198082885524
