,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
47,1.6141343137560667e-10,1.6185499515266718e-10,1.6143668218978067e-10,1.614290818876038e-10,1.614158577676602e-10,1.6143020955709755e-10,1.6143168779201073e-10,1.6143858999390403e-10,1.613860114474174e-10,1.6139651758181367e-10,1.6138848946885047e-10,1.6141382226521407e-10,1.6143978360800143e-10
48,1.3111851036774262e-10,1.3135847973169932e-10,1.3113451480707945e-10,1.3112958671573064e-10,1.3111697189596662e-10,1.3113018762772227e-10,1.3113035214400464e-10,1.3113572583919573e-10,1.310975299753751e-10,1.3110337505783743e-10,1.3109876208498913e-10,1.3111891979829408e-10,1.3113648957025827e-10
49,6.752840359772755e-11,6.753976713831177e-11,6.753248673116565e-11,6.753119128509229e-11,6.752776547660528e-11,6.753139554503549e-11,6.75313155713494e-11,6.753285292715494e-11,6.751991781464698e-11,6.752289056772718e-11,6.75193385366796e-11,6.752857809180037e-11,6.75330407642857e-11
50,5.291136291617431e-11,5.2903855354772804e-11,5.291379581355129e-11,5.291298735314938e-11,5.2910959427332225e-11,5.2913166706395965e-11,5.2912954318191735e-11,5.2914033786879517e-11,5.290585972558225e-11,5.290778125851375e-11,5.2904874958074864e-11,5.2911431245201854e-11,5.291413564862209e-11
51,5.134309431062849e-11,5.133409300089927e-11,5.1345393149128986e-11,5.134455631343323e-11,5.1342745910752093e-11,5.134480761372256e-11,5.134454632559295e-11,5.134562044742485e-11,5.133794347275772e-11,5.1339717590645847e-11,5.1336647241539825e-11,5.134319455421377e-11,5.13456972454164e-11
52,5.919077403146448e-11,5.919041242460477e-11,5.919387754440836e-11,5.919287489906439e-11,5.919026139073794e-11,5.919306895458661e-11,5.919285439911727e-11,5.919414391449526e-11,5.918413139398027e-11,5.918627697654449e-11,5.918274051964065e-11,5.919088520682958e-11,5.919421946205721e-11
53,6.227671185429082e-11,6.228032635222577e-11,6.228015252404399e-11,6.227900962124966e-11,6.22761875017244e-11,6.227924397377622e-11,6.227904009849455e-11,6.228045096541734e-11,6.226926231318033e-11,6.227176508492884e-11,6.226789412551723e-11,6.227680838606606e-11,6.228055048463683e-11
54,8.537578169916049e-11,8.542385252702115e-11,8.538229937320749e-11,8.53799727194504e-11,8.537489750530289e-11,8.538042199379704e-11,8.538061081374988e-11,8.538279866722016e-11,8.536325088189882e-11,8.536658581618911e-11,8.536124894472246e-11,8.537568111747071e-11,8.538305966153894e-11
55,4.0442738378104003e-10,4.0801014821890826e-10,4.045065216388852e-10,4.044727768973468e-10,4.044215952333182e-10,4.044744813567243e-10,4.0448080954224065e-10,4.0451655698493054e-10,4.043264161045461e-10,4.04347994652743e-10,4.04306145186927e-10,4.044249384248957e-10,4.0452298702654093e-10
56,1.6126133306117212e-09,1.6833839736393578e-09,1.6128575102960182e-09,1.6126373977882873e-09,1.6126197436026576e-09,1.6126411737771014e-09,1.6127314098173332e-09,1.6129236645770124e-09,1.6137405449473654e-09,1.6133777200087634e-09,1.6139990355964505e-09,1.6126256041436644e-09,1.6129637463701596e-09
57,6.19614066210338e-10,6.296082860265146e-10,6.197644369976738e-10,6.197194744786093e-10,6.196193756691252e-10,6.197137096585493e-10,6.197579424112049e-10,6.19780419544742e-10,6.194971096227692e-10,6.195061835914098e-10,6.195958916438448e-10,6.196128327565993e-10,6.197908079868964e-10
58,5.311154547020829e-10,5.3801316715065e-10,5.312359605967295e-10,5.311988530792638e-10,5.311223214611332e-10,5.311932275045026e-10,5.312327846479031e-10,5.312485560699834e-10,5.309884710848524e-10,5.310167493341199e-10,5.311746994549692e-10,5.311154547020829e-10,5.312573137525775e-10
59,3.806944874303872e-10,3.838075913131711e-10,3.807697423400954e-10,3.807437266398922e-10,3.8069701980682365e-10,3.807382955897893e-10,3.8076670085944924e-10,3.8077719118241053e-10,3.806036177820245e-10,3.806257793550518e-10,3.807420993252687e-10,3.806922536966236e-10,3.8078255662170197e-10
60,3.32396148589441e-10,3.346942765072388e-10,3.324600906206722e-10,3.324381520182032e-10,3.3239843758835564e-10,3.324334221688384e-10,3.324547532947037e-10,3.324658844801707e-10,3.323230734760017e-10,3.3234384521335777e-10,3.3244173324983194e-10,3.3239469985719076e-10,3.324704591691328e-10
61,3.512889134170122e-10,3.538861275120854e-10,3.513583604316601e-10,3.513330922877886e-10,3.512917906724985e-10,3.513291850570112e-10,3.513471703775447e-10,3.5136402402674255e-10,3.51208525043202e-10,3.51233609973225e-10,3.5133833196900745e-10,3.512860409094227e-10,3.5136970845654917e-10
62,3.649998505703297e-10,3.678332225326002e-10,3.650715672510609e-10,3.6504390712853107e-10,3.650042899193368e-10,3.6504304993118183e-10,3.650545897745276e-10,3.6507849105629955e-10,3.6491611860512006e-10,3.649436457942917e-10,3.6505201393883406e-10,3.6500285574995615e-10,3.6508456493128746e-10
63,2.8171413292882553e-10,2.8332561071898723e-10,2.817655538085887e-10,2.817466469541067e-10,2.8171590805410467e-10,2.817460968601628e-10,2.817525542682571e-10,2.817691123273259e-10,2.816599460261032e-10,2.816778857278815e-10,2.817512719100488e-10,2.8171330937752334e-10,2.8177269285761386e-10
64,3.1281338278350954e-10,3.1482938769218947e-10,3.1287279470404896e-10,3.12853032556897e-10,3.128154835216142e-10,3.1284940099519095e-10,3.128610612692353e-10,3.128764097990466e-10,3.1274882025664343e-10,3.127691415571049e-10,3.1284852842820637e-10,3.1281365689096065e-10,3.1288072373372926e-10
65,3.376378213146393e-10,3.4001749422273554e-10,3.377037102237672e-10,3.376842693642441e-10,3.3764091130865247e-10,3.376777570168219e-10,3.3769287933434905e-10,3.3770870612338653e-10,3.375664457883084e-10,3.3758834913671767e-10,3.3765523943521487e-10,3.376371729357923e-10,3.377137788124221e-10
66,3.0429055782484297e-10,3.0618825577006207e-10,3.043499283565526e-10,3.0433115188289497e-10,3.0429294313901627e-10,3.0432774383345294e-10,3.0434510423196084e-10,3.043541787025876e-10,3.042288142694073e-10,3.0424966360782744e-10,3.0424038333853136e-10,3.042888720106516e-10,3.043586425098208e-10
67,3.304205867235944e-10,3.32690256403192e-10,3.3048798963167106e-10,3.3046544033371356e-10,3.3042463444679097e-10,3.304630755910167e-10,3.3048503381015494e-10,3.304930554740045e-10,3.3034314058807314e-10,3.3037471010009595e-10,3.303069144657971e-10,3.30418677432113e-10,3.3049837517038757e-10
68,3.7313254246479027e-10,3.761086646213622e-10,3.732112974328671e-10,3.731833358241219e-10,3.7313758352422594e-10,3.7318192496736684e-10,3.732087337045343e-10,3.732180585382595e-10,3.730316871635189e-10,3.730758322652134e-10,3.730088381817974e-10,3.731298542653538e-10,3.732248666626948e-10
69,3.04115148003134e-10,3.0601197748602647e-10,3.041746784071144e-10,3.041517420387218e-10,3.04118883855014e-10,3.041535496011624e-10,3.041715592595647e-10,3.0417939719917957e-10,3.040411845566551e-10,3.0407513000819495e-10,3.040006812377686e-10,3.0411397748252466e-10,3.0418390071014746e-10
70,3.005413574609217e-10,3.023918655718603e-10,3.0060094820613876e-10,3.005756445342528e-10,3.0054622419965664e-10,3.005791843153879e-10,3.005893835165423e-10,3.006053207471634e-10,3.004709607963479e-10,3.005032850165432e-10,3.0042900941367153e-10,3.0054125951122446e-10,3.0060956956179673e-10
71,1.5166366063265052e-10,1.5203550348826783e-10,1.5168485875636308e-10,1.5167797429672092e-10,1.5166598229569962e-10,1.5167893190997288e-10,1.5168013855207104e-10,1.5168594857895197e-10,1.5163935513333182e-10,1.516492924603829e-10,1.5161790197967367e-10,1.516640689620091e-10,1.516869669610326e-10
72,9.252297917411108e-11,9.259166334326421e-11,9.253133081083327e-11,9.252874023431076e-11,9.252313429153492e-11,9.2529190459096e-11,9.25298438182047e-11,9.253192476290076e-11,9.250961177383634e-11,9.251371861324633e-11,9.250021932087457e-11,9.252332533255394e-11,9.253229858797085e-11
73,5.5942667437046755e-11,5.5938579585093336e-11,5.594564175241306e-11,5.5944758994267616e-11,5.594185930647092e-11,5.594493702604426e-11,5.59448658118033e-11,5.594587794855046e-11,5.59369296811018e-11,5.59390068655903e-11,5.593180632346376e-11,5.59428604023898e-11,5.594599744956101e-11
74,4.3092406421136374e-11,4.307686128582082e-11,4.309412968567178e-11,4.3093618728616573e-11,4.309185285663689e-11,4.309373719695851e-11,4.309362666680556e-11,4.309427570307211e-11,4.30889828692931e-11,4.309019781020111e-11,4.3085351019720724e-11,4.309250740730775e-11,4.3094341354821756e-11
75,4.0878232841943957e-11,4.0861334779860204e-11,4.08797504818388e-11,4.0879298419946944e-11,4.087767853918567e-11,4.087939105105264e-11,4.087930421106509e-11,4.087987391680743e-11,4.0875116471247655e-11,4.08762092341589e-11,4.087156686156348e-11,4.0878277577086095e-11,4.0879930773510204e-11
76,4.1425537387490776e-11,4.140890329995498e-11,4.142709470584301e-11,4.142663847574007e-11,4.142493295609462e-11,4.142673358621667e-11,4.142660228301651e-11,4.14272304286726e-11,4.142232455959515e-11,4.142350828423506e-11,4.141868906446845e-11,4.142556701313326e-11,4.142729139783872e-11
77,4.8584391399507566e-11,4.857284283815295e-11,4.85865606583572e-11,4.858590039179686e-11,4.8583650553520084e-11,4.858604495454694e-11,4.858585543394244e-11,4.858675471704928e-11,4.8579943952951694e-11,4.858148836719507e-11,4.857510815806294e-11,4.858443197449505e-11,4.8586847970410276e-11
78,7.741715643007407e-11,7.744697530249772e-11,7.742280943601878e-11,7.742110785920437e-11,7.741588170279304e-11,7.742142633569958e-11,7.742159624113043e-11,7.742329501548877e-11,7.740701922306565e-11,7.741010289046734e-11,7.739932678564198e-11,7.741733754732063e-11,7.742354511285546e-11
79,2.2522840534392255e-10,2.2622435854747586e-10,2.2526872094005403e-10,2.2525500072148695e-10,2.2522639445458918e-10,2.2525594401076947e-10,2.2525869887867283e-10,2.2527220551887198e-10,2.2518786331557823e-10,2.2520177761970143e-10,2.2515170468515297e-10,2.2522926366610425e-10,2.2527442243226445e-10
80,4.874898548752283e-10,4.930988724114883e-10,4.8760352955697e-10,4.875602503954258e-10,4.87494997094238e-10,4.87565772845724e-10,4.875777860313251e-10,4.87617945133463e-10,4.873770380729149e-10,4.874105141461358e-10,4.873725893807704e-10,4.874931018509735e-10,4.876277682187452e-10
81,4.0265217021299983e-10,4.062073722015115e-10,4.0274353045745156e-10,4.027105775273895e-10,4.0266176119983614e-10,4.027117008490069e-10,4.0273511479010297e-10,4.0275344919687995e-10,4.0255892067664455e-10,4.025934393809901e-10,4.0266852061835e-10,4.0265428410053333e-10,4.0276067150713616e-10
82,4.1120592526813495e-10,4.1493955465889594e-10,4.113000973077116e-10,4.112686207218495e-10,4.1121693094018375e-10,4.112670593402243e-10,4.112933319714947e-10,4.113097493684466e-10,4.11107654701381e-10,4.111446705720589e-10,4.1125812131529036e-10,4.112069231984665e-10,4.1131714349782986e-10
83,3.8255821654885887e-10,3.857178430002127e-10,3.826446295792798e-10,3.82619333367974e-10,3.825699171356025e-10,3.826149936670338e-10,3.826338538189977e-10,3.826534919751135e-10,3.824696152098105e-10,3.825057376891781e-10,3.8261721517570823e-10,3.8256071002718656e-10,3.8266033751745093e-10
84,2.895256637430076e-10,2.9123769349734917e-10,2.895851801757718e-10,2.895667919353361e-10,2.895326435858194e-10,2.895655513714482e-10,2.895717814026807e-10,2.8959067407915963e-10,2.8946775328727235e-10,2.8949375921963636e-10,2.8956982934453643e-10,2.8952845644701494e-10,2.8959472526253956e-10
85,2.005094574253063e-10,2.012740598848622e-10,2.0054492154965775e-10,2.0053491316535807e-10,2.005135424537823e-10,2.0053537884968325e-10,2.0053729111445624e-10,2.0054770941628762e-10,2.0047860055444353e-10,2.004917536218667e-10,2.0053792262246782e-10,2.0051206752993083e-10,2.0054970945210063e-10
86,1.431821345744706e-10,1.4349743258385963e-10,1.4320229531215157e-10,1.4319666589212423e-10,1.4318495366303352e-10,1.431975377604059e-10,1.4319884974560818e-10,1.4320374423470378e-10,1.4316191258030077e-10,1.431695630721448e-10,1.4319862403768212e-10,1.43184309961342e-10,1.4320475316780639e-10
87,1.412615889041613e-10,1.4156438185418505e-10,1.412811153908646e-10,1.41275592689355e-10,1.4126395277646937e-10,1.412763603571324e-10,1.4127799458180438e-10,1.4128245757918185e-10,1.4124078811512155e-10,1.4124932520380727e-10,1.4127642820841713e-10,1.412635005669147e-10,1.4128343168402013e-10
88,2.2708548039263287e-10,2.2809998754181053e-10,2.2712736291057235e-10,2.2711323986926701e-10,2.2708946036896387e-10,2.271150899711928e-10,2.271190160170047e-10,2.2713097452793973e-10,2.2704533933611092e-10,2.2706450401156171e-10,2.2710681502891082e-10,2.2708824577034361e-10,2.271334239970626e-10
89,3.710759018423106e-10,3.740209879977605e-10,3.711566452337133e-10,3.7112404359205214e-10,3.710833595742886e-10,3.711281854937857e-10,3.7115009257640425e-10,3.7116455650738686e-10,3.7098718940974446e-10,3.7102473612394275e-10,3.71070825492569e-10,3.7108209747202787e-10,3.711708426313307e-10
90,4.382729063557875e-10,4.426128969602569e-10,4.383743357151067e-10,4.383379834020194e-10,4.382845136206331e-10,4.383406477509056e-10,4.383733547402663e-10,4.3838671930688473e-10,4.3816487286365507e-10,4.382081402171629e-10,4.381528119453866e-10,4.382830090883951e-10,4.38395509997854e-10
