,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,FR -> UK,NL -> UK,demand,UK -> FR,UK -> NL,mismatch
1072,1677.085577,22500.92494,5420.28966,1068.147454,9418.382416,78.83680294,108.9469753,4194.440286,7839.362608,2365.489592,1039.08,55707,1.78E-10,3.986314802,-1.10E-12
1073,1693.160695,24528.26273,6212.567199,1798.043277,9497.30605,79.61678634,8.992070877,4169.794692,7008.192924,2383.140446,1040.96,58420,1.83E-10,0.03687202,-1.35E-11
1074,1669.179834,24409.78573,6796.89476,2469.369034,9397.525589,78.54652526,4.4773056,4083.126249,6276.465667,2434.925795,997.74,58618,1.58E-10,0.036492335,1.32E-12
1075,1661.71782,24155.7346,6595.537721,1479.874267,9374.078505,78.00617539,0.022363898,3641.452728,6047.726208,2464.02086,1001.87,56500,1.57E-10,0.0412458,2.26E-12
1076,1646.463194,22455.41456,5214.120394,1178.353597,9291.671793,76.86657492,0.021105898,3769.167568,6064.733698,2438.663028,1024.58,53160,1.66E-10,0.05551737,-1.02E-11
1077,1620.179951,19152.7044,3978.205231,995.8251565,9277.8586,76.47770784,0.020514015,3537.807017,6048.035977,2327.738077,1023.21,48038,2.10E-10,0.062632317,-3.88E-12
1078,1644.794364,14411.29843,3177.428841,915.1720415,9316.643203,76.82715461,0.021045898,3471.194678,6175.653521,2275.186438,1022.84,42487,1.77E-10,0.059716656,4.29E-12
1079,1652.289945,10304.76097,2247.292646,513.5671412,9386.578907,77.2440359,0.02168042,3726.576515,6586.959408,2274.772715,901,37671,1.46E-10,0.063963135,2.32E-13
1080,1646.308069,9532.40523,1845.259216,470.8728798,9361.668457,77.08324992,0.021435693,3915.664993,6526.708355,2247.004951,899.07,36522,1.55E-10,0.066837396,-1.90E-12
1081,1613.311383,9801.269803,1807.441131,437.0444961,9183.078699,75.4532486,0.018954716,3966.364614,6161.6741,2231.393437,899.02,36176,1.61E-10,0.069865976,-3.35E-12
1082,1601.243548,9097.299998,1820.134001,403.3400329,9118.728847,74.67069479,0.017763615,3824.032057,6041.034235,2198.680851,898.89,35078,1.70E-10,0.072028394,-2.53E-12
1083,1558.620732,8697.939826,1607.476394,376.5543353,8903.360152,72.73103659,0.014811319,3338.560524,6488.01285,2117.936943,898.87,34060,2.17E-10,0.077604518,7.53E-12
1084,1559.349101,8171.410266,1566.338232,375.0034149,8922.914278,72.69734487,0.014760038,3101.495541,6328.589385,2080.434699,898.83,33077,2.49E-10,0.077022144,-4.45E-12
1085,1609.163509,9128.615069,1935.928175,403.8433938,9197.160734,75.05267197,0.018345011,2968.685026,6398.257785,2027.933326,899.4,34644,2.66E-10,0.058036143,-7.67E-12
1086,1717.321989,12477.27526,2892.239963,516.0165197,9895.886649,81.06472467,0.274957758,3385.24464,7052.459649,2239.322959,973.07,41226,1.43E-10,4.177312958,4.47E-13
1087,1703.405689,16812.9953,3081.396599,970.2564119,9762.242111,80.0244088,82.77953434,3795.73707,7426.962751,2340.588321,1022.85,47076,1.52E-10,3.238200175,-2.39E-12
1088,1646.185327,18006.67302,2856.979572,1041.877566,9414.791621,76.95087231,1357.556487,3863.338884,7380.934051,2337.768838,1022.98,49006,1.83E-10,0.036240885,6.94E-13
1089,1548.55388,17243.50142,2711.418833,1011.904803,8924.000984,72.67029046,3067.275351,3558.989445,7318.156152,2239.062167,982.51,48678,2.75E-10,0.043323327,-5.15E-12
1090,1464.281868,15145.19633,2263.160759,784.5379761,8495.841465,68.85957873,4519.609501,3563.742046,7666.916233,1551.806448,732.1,46256,4.88E-10,0.052204631,2.00E-12
1091,1428.559623,13687.47542,2229.351845,805.0504558,8245.056446,66.80795386,5573.424982,3341.117763,7773.540317,670.7567362,708.91,44530,7.86E-10,0.051544965,-5.60E-12
1092,1404.522193,13611.32902,2096.063293,761.1849298,8114.478962,65.5680805,5744.774216,3138.29152,7933.261291,592.6108363,725.97,44188,1.11E-09,0.054342629,-1.92E-12
1093,1423.618958,13422.72976,2141.485836,684.4759413,8253.417984,66.66949817,5241.481477,3074.530781,8093.90032,258.1918629,975.55,43636,8.67E-10,0.05241662,3.53E-12
1094,1434.40103,12834.79061,2154.980609,797.8734396,8412.35682,68.14655126,4375.014076,3302.802771,8112.953085,1941.742781,910.99,44346,5.40E-10,0.051771509,-7.36E-12
1095,1519.521816,15291.21426,2443.067809,940.3321454,8867.49373,72.10884889,2754.104116,3471.726525,8180.257772,2145.101874,646.12,46331,2.87E-10,0.048898588,-6.79E-13
1096,1612.364885,19440.9864,3282.905059,1022.214107,9180.764753,76.53788238,984.8357878,3462.45423,7980.319436,2002.240546,692.43,49733,2.06E-10,5.053090199,1.67E-12
1097,1688.675605,22526.96582,5220.591594,1432.676949,9468.097007,79.14531279,26.58030113,3502.255637,7704.086593,2383.727864,961.24,54994,1.84E-10,0.042683845,1.11E-11
1098,1664.076107,23876.16992,5767.207774,2257.695562,9389.22449,78.25627666,9.696633638,3471.358672,7022.65013,2448.896394,1015.81,57001,1.53E-10,0.041963166,6.36E-12
1099,1670.586727,23169.02115,5502.768124,1512.630677,9376.306165,77.65943599,0.0227631,3640.991161,7224.252583,2476.201078,1021.6,55672,1.54E-10,0.039868218,-5.39E-12
1100,1658.852717,21797.5636,4314.317231,1357.847709,9343.758868,77.87945733,0.021995971,3669.111924,6995.317935,2445.824841,1027.55,52688,1.64E-10,0.046279487,1.84E-12
1101,1653.157236,18583.91092,2846.559591,1127.523346,9300.887573,77.28317743,0.021050995,3725.853217,6823.856408,2345.831254,1030.17,47515,1.99E-10,0.053772165,-6.00E-12
1102,1655.110675,14373.40688,2117.180568,991.9160047,9313.573799,77.39854767,0.021233832,3766.482802,6653.531948,2281.291687,1023.14,42253,1.74E-10,0.054144085,8.64E-12
1103,1643.557322,10926.22187,1602.329318,522.0890818,9243.098056,76.77940128,0.020252617,3789.656889,6668.04154,2238.489967,924.77,37635,1.57E-10,0.053697705,6.44E-12
1104,1660.856362,10566.75244,978.2449312,461.0953464,9339.24593,77.62318967,0.021589841,3844.887371,6610.25037,2255.716483,923.36,36718,1.50E-10,0.054015901,-7.73E-12
1105,1641.885607,10970.49669,754.2152823,450.3505629,9233.589851,75.71600489,0.020184135,3761.604075,6347.049166,2268.819267,923.31,36427,1.46E-10,0.056688063,3.46E-12
1106,1634.910626,10495.26809,596.2259198,443.1421964,9198.211613,75.43808942,0.019742999,3660.374055,6342.187064,2241.090828,923.19,35610,1.50E-10,0.058222912,-1.43E-12
1107,1651.4655,10238.34793,616.7875911,431.5678734,9265.254258,75.9799078,0.020603028,3599.612407,5966.801109,2224.138624,923.08,34993,1.56E-10,0.055806818,8.75E-13
1108,1679.025802,10232.41123,600.7193844,440.8943988,9399.207794,77.11314995,0.022401825,3393.795961,5746.28929,2216.487653,923.09,34709,1.59E-10,0.05706606,2.86E-12
1109,1720.720412,11729.39789,819.988171,690.8129486,9658.323385,79.3061273,0.025882742,3218.02637,5654.5422,2137.750461,955.15,36664,1.66E-10,0.043843728,6.53E-12
1110,1801.405667,15962.86636,1814.772838,1048.865399,10137.62803,83.19976947,1.352694388,2655.057253,5846.553456,2436.26109,1032.07,42820,1.19E-10,0.032558629,-1.05E-12
1111,1751.767535,21317.96158,3125.309104,1437.822038,9836.704581,80.7629186,169.9584316,2567.422693,5413.298528,2407.640521,1044.38,49153,1.33E-10,0.027927361,1.78E-12
1112,1649.943069,22085.96514,4221.954259,1403.296959,9336.459942,76.52356675,1820.892232,2314.320156,4887.124552,2374.997312,1032.55,51204,1.71E-10,0.027191175,-1.65E-12
1113,1558.314272,21390.54621,3951.147883,1575.633869,8815.437705,72.13021676,3682.442411,1887.368182,4326.69475,2271.667395,1023.65,50555,2.60E-10,0.032898805,-7.06E-12
1114,1479.164608,20604.86118,3867.275434,1201.703141,8491.99314,69.25470432,5016.449365,1408.128604,3924.350352,1926.582644,1013.28,49003,4.28E-10,0.043168435,8.77E-13
1115,1457.411339,19792.92645,3588.477521,876.886029,8309.122067,67.78681626,5800.743763,1328.20695,3802.886423,1796.977909,972.62,47794,5.72E-10,0.045264523,-5.45E-12
1116,1462.078726,18722.6905,3070.472955,805.0541317,8326.991569,67.88800768,5733.369106,1417.948837,4079.320719,2129.397014,1016.84,46832,4.68E-10,0.051569083,1.28E-11
1117,1445.571364,18355.15213,2860.872701,1061.13091,8325.218315,67.77106473,5274.101288,1346.050198,4199.939968,2144.836215,1027.41,46108,3.90E-10,0.054151143,-1.25E-11
1118,1511.035665,19191.52732,2911.478557,1200.05075,8615.084113,70.31505834,3978.278537,1281.179424,4547.894758,2203.504331,1058.7,46569,2.92E-10,0.048515427,1.02E-12
1119,1583.712215,21173.84062,3572.074844,1098.404332,9037.291824,73.81052795,2226.634473,1289.981478,4738.202472,2271.474389,1019.62,48085,2.28E-10,0.047179133,-1.44E-11
1120,1650.44811,22785.6361,4543.838247,1101.182165,9395.209674,76.86229617,640.2416103,1589.713411,5025.167362,2344.016307,1034.73,50187,1.93E-10,0.045286423,-4.77E-12
1121,1687.117649,25623.85946,5847.278233,1630.847711,9594.974889,78.52521176,16.83396723,1637.815422,5292.132099,2394.592454,1027.07,54831,1.79E-10,0.047095679,-3.33E-12
1122,1661.061739,25904.47778,6250.951128,1783.900671,9381.191088,76.68615831,3.716894007,1752.678823,5493.132993,2414.751941,997.5,55720,1.68E-10,0.049216934,1.03E-13
1123,1647.57748,24065.22399,5904.328694,1196.974736,9307.480142,76.09987219,2.062380344,1924.756853,5636.766686,2432.390946,1021.39,53215,1.70E-10,0.051778073,2.61E-12
1124,1636.59156,22280.23874,4019.493368,1052.531908,9271.318436,75.74726515,0.020201688,2013.496492,6008.096459,2425.850748,1018.67,49802,1.72E-10,0.05517511,1.19E-11
1125,1638.943289,19229.59676,3001.535396,1045.163926,9275.173366,75.68478164,0.020102665,2000.848924,5837.246951,2331.721405,1042.12,45478,2.07E-10,0.054897583,-7.64E-12
1126,1635.150293,15512.15278,2131.106579,974.0758995,9352.552973,75.43897184,0.019713109,2026.684367,5836.446591,2261.991525,1023.44,40829,1.87E-10,0.059696968,-3.08E-12
1127,1647.955124,13160.17981,794.3166585,592.9599543,9517.183622,76.21326806,0.020940203,2208.953814,5467.254886,2427.764079,1023.26,36916,1.62E-10,0.062158374,-4.75E-12
1128,1668.387346,12896.10366,736.595308,443.9261002,9607.997349,76.95374491,0.0221137,2079.012507,5171.119371,2462.870501,1023.07,36166,1.46E-10,0.058001299,8.21E-12
1129,1606.963507,13263.23086,688.1628641,649.011582,9267.188935,74.11197831,0.017638061,1792.061969,4769.863831,2418.293068,1023.16,35552,1.63E-10,0.066235197,-2.24E-12
1130,1606.374918,12856.79918,271.9256957,430.501836,9249.992439,74.02049071,0.017492843,1815.178344,4561.752443,2393.321875,1023.19,34283,1.68E-10,0.074711331,4.18E-12
1131,1582.360681,12777.50823,230.9985155,410.1354916,9100.175085,72.85351139,0.015640495,1757.183636,4048.647673,2343.009351,1023.19,33346,1.94E-10,0.077813085,-1.24E-13
1132,1575.12675,12537.66352,211.1808133,420.1160279,9055.841501,72.43302898,0.014973062,1695.721047,3709.252765,2312.573853,1023.15,32613,2.15E-10,0.074281321,3.11E-12
1133,1625.850002,13279.67595,264.8192422,462.697406,9350.251644,74.79346684,0.018719789,1497.431306,3394.015477,2324.465247,1023.04,33297,1.77E-10,0.058464732,8.77E-13
1134,1688.511464,15556.99132,484.3710397,562.666145,9725.736389,77.89388173,1.236410821,1595.424116,3356.052506,2360.909317,1024.25,36434,1.52E-10,0.042589348,5.38E-12
1135,1654.760198,18213.26549,1076.209242,1088.68619,9562.454595,76.54823337,138.5374695,1241.563793,3218.978003,2298.386038,1020.64,39590,1.97E-10,0.029251999,3.49E-12
1136,1624.425971,19382.18205,2490.240267,1402.1799,9387.84603,75.09814794,1055.024856,967.6136867,3061.340476,2328.315014,1013.76,42788,2.08E-10,0.026401941,-1.62E-11
1137,1572.144088,19776.86877,3720.689614,1620.749528,9078.544318,72.49979474,2371.085774,822.7277472,2798.843998,2276.435904,1008.44,45119,2.60E-10,0.029539065,-8.40E-13
1138,1504.350169,18706.99464,3913.078283,1630.850271,8739.328,69.66416444,3662.542488,735.4989463,2606.83383,2176.237165,1019.66,44765,4.09E-10,0.03795428,-1.46E-12
1139,1467.383769,17749.43136,3706.867134,1079.567407,8498.141749,67.85997136,4497.548249,755.9039878,2591.415112,2115.231241,1022.69,43552,6.20E-10,0.039975116,-3.41E-12
1140,1455.374499,17571.32553,2942.546537,917.1825761,8416.527502,67.14902899,4717.473129,782.6763164,2700.145066,2121.292579,1023.35,42715,5.85E-10,0.042767175,9.35E-12
1141,1463.048606,17435.41982,2629.741188,898.7241793,8475.91431,67.53160448,4167.049469,725.1216773,2672.113031,2138.889302,1023.49,41697,4.50E-10,0.04318569,3.32E-12
1142,1491.998326,17498.13726,2691.787,994.9406772,8673.28428,69.08871531,3590.378615,725.3904313,2585.655302,2201.971872,1023.41,41546,3.27E-10,0.042479365,9.82E-13
1143,1558.618488,18351.5891,3614.803001,1061.099769,9057.849442,72.08828182,2380.181659,726.7003658,2546.678864,2266.241696,1022.19,42658,2.46E-10,0.040667946,-4.26E-13
1144,1644.152858,21433.7626,4579.353131,1204.713505,9537.885526,76.00966409,791.7288953,852.803528,2496.954611,2331.973222,1052.7,46002,2.03E-10,0.037540763,-2.97E-12
1145,1688.405198,25641.39245,5674.790594,1685.619611,9760.660762,77.97063776,24.16046797,974.9888007,2331.591887,2383.837359,1034.62,51278,1.90E-10,0.037762967,-5.69E-12
1146,1652.340565,26342.06204,5718.133009,3061.213649,9576.042738,76.34974434,6.826412745,993.0310809,2156.852813,2414.396302,1009.79,53007,1.72E-10,0.038352891,1.75E-12
1147,1641.80595,25695.15758,5239.542757,2057.964536,9486.573484,75.70943491,0.060521119,1093.016521,1959.907625,2421.570918,1017.73,50689,1.75E-10,0.039330392,4.79E-12
1148,1656.113414,24405.14102,4161.063836,1207.22566,9547.282065,76.27162969,0.021032694,1120.817341,1959.54688,2425.119603,1023.44,47582,1.72E-10,0.042481351,-4.43E-13
1149,1672.27889,21558.54855,3802.301532,991.0877483,9648.850958,77.00074738,0.022188189,1117.187528,1955.267399,2391.180734,1023.32,44237,1.88E-10,0.046271299,9.72E-13
1150,1680.405396,19250.59919,2477.118884,993.069011,9691.59559,77.3097523,0.022677896,1177.149594,1939.722304,2339.794455,1023.26,40650,1.68E-10,0.046851739,-1.38E-11
1151,1688.078359,17314.49667,1304.200201,574.4867432,9756.855458,77.80167204,0.023457484,1159.769046,1959.748273,2490.435371,1023.16,37349,1.40E-10,0.055254393,-2.14E-12
1152,1701.646129,16576.96267,1261.763683,541.8948837,9853.852184,78.52836918,0.024609143,1148.15909,1975.678669,2492.494075,1023.05,36654,1.37E-10,0.054361783,5.08E-12
1153,1645.86093,16414.42627,1316.294755,540.7047506,9493.19647,75.87375118,0.020434526,980.6944988,1882.968338,2461.848868,1023.17,35835,1.47E-10,0.059060526,7.24E-12
1154,1608.265141,15679.30625,1248.832423,474.9708754,9281.810647,74.03949724,0.017523012,982.7224503,1772.353459,2393.493342,1023.26,34539,1.68E-10,0.071602664,-5.87E-12
1155,1577.76119,15130.91386,1161.369142,456.4448873,9119.231927,72.71894445,0.015426896,889.2376976,1749.580564,2344.501399,1023.3,33525,1.93E-10,0.075035619,5.06E-13
1156,1572.275963,14379.69565,1140.082213,400.5628646,9097.577128,72.33656152,0.014819939,891.926176,1722.76318,2327.447265,1023.39,32628,2.03E-10,0.071817652,5.36E-12
1157,1577.231519,14288.49665,1150.414596,417.99813,9120.910227,72.51913626,0.01510974,861.8123221,1763.147193,2297.186738,1023.33,32573,2.10E-10,0.061625905,-2.34E-12
1158,1603.275585,15353.04378,1384.122578,466.7028755,9277.216142,73.77459693,0.136820279,878.7224368,1882.521498,2333.386248,1023.15,34276,1.91E-10,0.052563515,-1.59E-12
1159,1601.170289,16136.80377,1939.243853,585.6769404,9285.048405,73.82613093,87.32116806,868.8873709,2042.233587,2298.744396,1023.08,35942,2.16E-10,0.035908509,-6.57E-12
1160,1629.124007,17246.72202,2417.722079,813.0013066,9428.360985,75.08209612,851.2918895,936.1882322,2258.141111,2343.263357,1023.13,39022,2.13E-10,0.027088817,4.51E-13
1161,1617.587872,18615.73532,3021.673938,1255.197963,9343.880719,74.32165912,1734.84336,875.1877834,2254.662182,2328.678421,1023.26,42145,2.25E-10,0.029219754,1.67E-13
1162,1588.014283,19465.26044,3504.056265,1141.313951,9173.758216,72.92419524,2636.094055,801.4245255,2191.107971,2268.742635,1023.34,43866,2.66E-10,0.036538207,9.90E-12
1163,1569.313463,19933.8937,3584.861911,1078.044576,9059.443242,72.26802959,3124.174797,862.3459979,2129.1236,2234.084705,1023.48,44671,2.79E-10,0.034023449,-6.94E-12
1164,1567.397995,20316.79542,3901.361858,1057.808651,9054.176283,72.21933557,3111.514649,849.2368351,2187.811067,2296.975559,1023.74,45439,2.21E-10,0.037652389,6.03E-12
1165,1570.032885,20496.63262,4381.34435,999.4083381,9119.014433,72.55130704,2758.273005,830.6208675,2130.408058,2348.023937,1023.73,45730,1.95E-10,0.039803138,-1.04E-11
1166,1617.796203,21060.19718,4638.8564,1058.94417,9384.144422,74.74006498,1757.888177,845.5903373,2257.506866,2431.855748,1023.52,46151,1.69E-10,0.039566543,1.53E-11
1167,1666.617385,22579.37364,4507.496723,991.3773064,9669.562442,77.00500096,1016.589,921.0330796,2495.513977,2468.311763,1023.16,47416,1.56E-10,0.040321137,-2.65E-12
1168,1701.202621,24265.78792,5002.329797,1154.386683,9871.866425,78.70430753,307.4466449,1155.613049,2790.610117,2458.785451,1023.31,49810,1.57E-10,0.043019742,-1.37E-12
1169,1711.160672,26381.92529,6071.230682,1859.286776,9887.070035,78.87217525,7.325598623,1246.42728,2825.299621,2408.044096,1024.41,53501,1.82E-10,0.052222566,-8.53E-12
1170,1678.50434,26470.04534,6240.44327,2451.710214,9725.442199,77.44287244,1.871157386,1180.907681,2789.620505,2450.896258,1003.17,54070,1.63E-10,0.053837663,-8.02E-12
1171,1655.504276,25402.14756,5526.565907,1611.483642,9613.479158,76.5513555,0.064530264,1217.354504,2754.362714,2431.583687,1029.96,51319,1.71E-10,0.057329958,-5.25E-12
1172,1652.602433,23470.65696,4470.634084,1295.338761,9553.750799,76.10279505,0.020765127,1271.554235,2759.964538,2414.385499,1023.05,47988,1.77E-10,0.060873875,4.92E-12
1173,1684.115744,20426.2903,3587.709192,1243.240685,9580.012275,76.28863942,0.021059651,1524.141637,2641.10624,2360.868937,1023.27,44147,2.06E-10,0.064706216,-3.11E-12
1174,1674.270038,18000.97588,2033.61277,1031.362383,9533.39333,75.86251436,0.020384334,1487.032468,2506.056527,2328.256813,1023.22,39694,1.88E-10,0.063113015,4.51E-12
1175,1678.539237,15029.25052,1387.755682,676.2293697,9557.354636,76.03071314,0.020650893,1320.200823,2590.777951,2423.561655,1023.34,35763,1.65E-10,0.061233865,8.37E-12
1176,1678.512168,14468.59968,1478.824818,528.3692611,9566.333657,76.10552182,0.020769448,1435.670406,2488.766641,2411.605366,1023.25,35156,1.67E-10,0.058287464,1.36E-12
1177,1653.782616,14803.22641,1110.229851,505.8229214,9406.860283,74.79040852,0.018714934,1521.210798,2393.219995,2422.558208,1023.34,34915,1.63E-10,0.060205897,-3.09E-12
1178,1632.630003,14070.7768,1137.885201,479.901662,9325.204193,74.08131285,0.017589386,1435.16688,2357.415953,2411.524108,1023.46,33948,1.67E-10,0.063702921,-1.17E-12
1179,1625.292416,13645.97112,971.8060018,471.1764344,9231.871634,73.33701624,0.016407963,1389.085132,2304.934398,2357.983779,1023.59,33095,1.93E-10,0.064337538,1.23E-12
1180,1642.460575,13382.71748,752.6118551,473.4083113,9352.645029,74.01099778,0.017477774,1361.711877,2318.490806,2315.398178,1023.59,32697,2.21E-10,0.062589306,-1.86E-12
1181,1711.254864,14506.09898,995.9755899,539.3712381,9762.81459,77.42833662,0.022902122,1347.853835,2596.591025,2230.702154,872.94,34641,2.03E-10,0.053515159,-5.05E-12
1182,1856.81653,18584.40115,2667.382499,625.6339734,10671.00903,84.80647774,2.276907654,1676.162788,3148.826328,2254.165517,201.56,41773,1.11E-10,0.041199405,2.42E-12
1183,1836.400779,25661.30208,3981.858378,1291.490252,10517.03304,83.57146513,29.4122865,1705.776766,3028.304483,580.7450641,479.14,49195,1.16E-10,0.034599569,-3.78E-12
1184,1770.03763,27287.0786,4592.467374,1448.305543,10122.06309,80.40378552,343.3595767,1514.529834,2709.268862,2099.651839,481.87,52449,1.34E-10,0.036139226,2.96E-12
1185,1731.173643,28453.44579,4941.880734,1432.547629,9955.338091,79.75730656,848.0651428,1403.484947,2534.864103,2469.402109,469.08,54319,1.48E-10,0.039492063,2.38E-12
1186,1693.155874,28497.86929,5182.637073,1312.560924,9842.744799,78.27825955,1309.289905,1157.26591,2585.001069,2269.216098,619.03,54547,1.68E-10,0.049206951,-4.19E-12
1187,1678.011746,28196.24369,5412.323263,1179.206441,9728.242841,76.25328641,1738.275235,1049.13915,2546.345232,2169.384134,712.62,54486,1.75E-10,0.045023043,-4.96E-12
1188,1667.313869,27737.35966,5617.353559,1138.633614,9669.918456,75.72067707,1919.920458,1084.041724,2629.656815,2172.427488,478.7,54191,1.80E-10,0.046324917,-3.78E-12
1189,1661.11494,27631.95666,5853.287902,1058.745235,9608.513373,77.34309234,2032.293992,1083.580166,2689.258478,1667.374634,1.58,53365,1.79E-10,0.048477346,-2.62E-12
1190,1684.340608,28012.83586,5614.315101,1107.972953,9737.272597,86.58360524,1457.799999,1005.437984,2563.117998,1712.722257,1.65,52984,1.72E-10,0.048962799,3.74E-12
1191,1718.565548,28569.54277,6213.626888,1247.895395,9911.285742,77.82961199,901.2644644,933.9581564,2355.524485,895.8253755,346.73,53172,1.61E-10,0.048439997,-4.54E-12
1192,1736.511024,28604.30245,6681.583902,1362.078033,10019.60954,78.6968714,322.2201727,896.0258124,2261.746122,1993.245746,578.03,54534,1.60E-10,0.049678114,2.00E-12
1193,1749.87831,30299.83452,7212.173905,1782.287609,10085.10284,79.17441588,11.18353582,905.8202179,2189.761783,2433.475359,644.36,57393,1.67E-10,0.052500866,3.89E-12
1194,1709.141986,30003.54197,7146.799578,3021.584029,9883.045857,77.18636639,0.855685592,805.4201806,1996.421217,2475.077009,910.98,58030,1.54E-10,0.053875974,-3.16E-12
1195,1701.511334,29627.8564,7225.595139,1704.653653,9847.043739,76.88117366,0.066100827,719.8381609,2007.230157,2481.389427,922.99,56315,1.52E-10,0.055286646,-6.01E-12
1196,1704.051759,27607.37328,6126.614157,1196.566345,9850.374187,76.86849495,0.021978598,683.9792063,2182.99949,2404.139903,923.07,52756,1.58E-10,0.058805013,-6.76E-12
1197,1693.687239,23268.26299,4929.239023,1122.655662,9811.861294,76.45646699,0.021325621,617.6530276,2635.345368,2381.343136,1023.54,47560,1.94E-10,0.065534539,3.82E-12
1198,1619.491388,18588.62335,3439.222376,1145.044474,9857.241729,76.12697256,0.020803443,631.0251018,3100.363691,2347.316565,1023.58,41828,1.78E-10,0.056448276,4.69E-13
1199,1637.53006,13854.24694,2159.015727,591.4626052,10026.99607,77.3677971,0.022769885,1251.273382,3758.874938,2505.647435,1023.61,36886,1.38E-10,0.04772272,-2.54E-12
1200,1640.303881,11800.89326,2046.129668,543.2782529,10010.70391,77.28723752,0.022642215,1634.917647,4327.326689,2491.535291,1023.65,35596,1.39E-10,0.048477961,6.12E-13
1201,1598.955433,11839.84162,1986.782254,532.6321071,9617.786513,75.04977639,0.019126629,1497.40331,4310.226823,2462.626273,1023.73,34945,1.49E-10,0.053238323,-5.35E-12
1202,1622.859523,10931.4868,1734.899566,523.0513629,9578.793062,74.659277,0.018506789,1441.516324,4289.169521,2436.754818,1023.85,33657,1.58E-10,0.058756703,5.45E-12
1203,1610.206456,10520.75115,1392.282458,533.7768548,9402.342704,73.2238634,0.016228355,1344.589548,4369.906478,2362.32572,1023.64,32633,1.92E-10,0.061455545,1.03E-12
1204,1624.075491,10046.65491,1350.232691,536.5836583,9472.720183,73.7822684,0.017114712,1150.738969,4461.175047,2329.610761,1023.47,32069,2.13E-10,0.061092701,-1.32E-12
1205,1678.786732,11293.2277,1615.859001,569.5333867,9806.941152,76.29004751,0.021095314,1388.888408,4637.511919,2181.794146,449.2,33698,2.19E-10,0.053593703,-3.61E-12
1206,1821.355614,16675.57499,3384.373164,629.5310948,10621.83628,82.87790497,0.252417841,1719.066002,5148.423107,634.5234095,1.23,40719,1.23E-10,0.043985579,-4.10E-13
1207,1771.977623,21030.26922,4754.663857,1201.312759,10371.64356,80.8418918,103.1270655,1683.630074,5118.51594,1418.003633,1.05,47535,1.35E-10,0.035628443,-1.88E-11
1208,1669.645057,21220.31979,5181.903252,1216.307458,9777.629915,76.03561866,1178.243292,1819.106008,4809.624277,2016.873077,1.35,48967,1.84E-10,0.037744055,-5.21E-12
1209,1620.902186,20384.90701,4678.540796,1331.056434,9442.22021,73.29767136,2511.773671,1931.59977,4380.756689,2231.506603,148.48,48735,2.35E-10,0.041037644,-1.60E-11
1210,1558.331958,20132.23965,4534.442537,1399.725406,9046.587301,70.98450825,3526.68,1915.694425,4150.261248,1179.663607,1.44,47516,3.30E-10,0.050640116,3.24E-12
1211,1511.567756,18912.52432,4729.096796,1339.98951,8772.838714,69.69486945,4164.195483,1692.963858,4262.582922,1198.375557,1.22,46655,3.87E-10,0.04978784,1.67E-12
1212,1471.511298,17892.86749,4865.902604,1096.021462,8623.641378,68.36786293,4675.61033,1587.406862,4191.071211,1326.674386,0.98,45800,4.67E-10,0.054879956,4.03E-12
1213,1433.700515,16353.00785,4256.192781,893.3148974,8766.738549,68.5753071,4772.542654,2127.321334,4287.489118,2056.627288,106.55,45122,5.46E-10,0.060297594,-4.97E-12
1214,1480.165863,16790.44588,4278.146264,922.3820145,9035.991826,69.78159663,3751.126114,2668.217307,4119.834142,2141.037614,105.93,45363,3.96E-10,0.058619829,2.92E-12
1215,1565.850128,18248.25864,5012.046787,1351.535019,9502.561773,72.9457833,2489.276061,2808.580164,3951.148213,2146.084496,6.15E-11,47023,2.60E-10,125.2870652,-4.83E-12
1216,1528.262456,22881.42339,5715.650842,1402.364198,9876.638387,75.9783303,1029.0274,2749.966856,3656.569898,1229.972449,1.2,50147,2.10E-10,0.054210576,5.51E-12
1217,1542.732296,26526.65882,6380.081078,1671.891538,10032.8621,77.24088321,64.15924208,1931.897215,3437.644975,2347.707021,852.18,54865,2.10E-10,0.055167621,1.21E-13
1218,1658.622533,28466.14824,6923.338458,1964.246198,9662.012769,76.78489895,5.940874056,1501.757885,3114.544645,2449.608191,1034.05,56857,1.64E-10,0.054691324,-7.47E-12
1219,1647.932277,28062.28429,6889.955073,1833.222745,9245.549776,76.48593441,2.107031226,1232.291005,2813.569824,2455.186247,1038.47,55297,1.61E-10,0.054198555,1.43E-12
1220,1668.600349,26868.20503,6147.265064,1425.538659,9068.065314,75.74767777,0.020202342,1216.00602,2471.294555,2451.468256,1031.84,52424,1.61E-10,0.051124385,7.88E-12
1221,1663.701615,24041.80197,4949.457886,1126.875112,9195.276622,74.98418305,0.018992366,1273.783995,2237.58222,2358.821041,1030.75,47953,2.06E-10,0.053640654,1.49E-11
1222,1666.078757,20263.43776,3336.238365,1063.617277,9212.2999,74.95300173,0.018942951,1439.00282,2046.327892,2318.778794,1037.3,42458,1.98E-10,0.05350953,-1.86E-12
1223,1670.419447,16854.96931,2732.204165,636.7996247,9220.090522,74.98813932,0.018998636,1327.178136,1909.737188,2419.747862,1056.9,37903,1.69E-10,0.053388076,-2.25E-12
